(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00427659228920596 -3.3855672311371 -0.621744148650298 0.617416222860137 6.74352454207078 -3.35858445929943 0.000115697084858764 -2.62260120215651e-05 -8.6310117215785e-05 0.000154714389684144 4.91568667024303e-06 1.12405318405232e-05 7.33012800670979e-05 -3.15119940627523e-05 -1.24167832693121e-05 -5.65900122424631e-05 -1.91318076351128e-06 -5.19796747311826e-05 3.29210873856452e-05 2.19119059076244e-05 1.31424539700767e-05 1.24034515594142e-05 8.04597178690045e-06 6.11783866648923e-05 7.46263732288237e-05 3.62210000211266e-05 4.02397026328416e-05 5.93997900091757e-05 8.30252664457744e-05 -0.00025302448220397
covarSEX -3.3855672311371 722018.342666897 13013.6726775374 -12961.4543405082 -1439417.09781165 717527.680147952 -0.257010303368633 -0.130996609109425 -0.422446823590724 -0.762920864259377 -0.214287422378188 0.403785584874767 -0.206558727222825 0.400965246356214 -0.181673396917193 0.0321136916724919 0.120664762335298 0.40492360539991 0.85997008818646 -0.72217176511393 0.607732484729893 0.0888575414372528 -0.793193572468497 -0.625628859598503 0.2565899940254 0.179628455252792 0.301484896962385 -0.406475259648169 0.310761667434777 1.10304009177247
covarYOB -0.621744148650298 13013.6726775374 451.551436372013 -449.74638822222 -25942.8178282235 12931.4761227448 0.000586587947808826 -0.00400536498408303 -0.00203182875568058 -0.0475167568240662 0.0071870772511965 0.0212295110377745 -0.00729771260127925 0.0269966835895003 -0.00384140275440316 0.00453554701592734 9.50248871785489e-05 0.0351352574025822 0.0177827041478407 -0.000801106231047674 -0.00356100435673297 -0.0217307501827055 -0.0133134030869956 -0.0157049884987341 -0.00170296666718293 -0.0152154304383614 -0.00472322866051154 -0.0275596172711312 -0.0203108851328 0.101255969022183
covarYOBsq 0.617416222860137 -12961.4543405082 -449.74638822222 447.955195975554 25839.0990013812 -12879.9647972801 -0.000860445891963836 0.00406058383700909 0.00206428095562528 0.0472616159637636 -0.00716260318543199 -0.0211996989646379 0.00720002262277172 -0.026882550480893 0.00388043121728825 -0.00442377064187326 -5.53801310936647e-05 -0.0350251698417814 -0.0176679101379734 0.000727223014022084 0.00362409634087989 0.0217467852721708 0.0131696773499322 0.0155701069420921 0.00160271409765285 0.0151831646997508 0.00470193388679274 0.0274505756137605 0.020310631543704 -0.101078800519347
covarSEX_YOB 6.74352454207078 -1439417.09781165 -25942.8178282235 25839.0990013812 2869668.40495916 -1430508.15311558 0.500540239410747 0.258395113727233 0.841839535469322 1.5178994044128 0.431745846635422 -0.805564949515488 0.411349368644486 -0.801510536075437 0.362425659403275 -0.0606683288128418 -0.243123194202242 -0.802178590486842 -1.70877070089044 1.43903682983449 -1.20260037892172 -0.172320708076053 1.5764287261585 1.2432846626567 -0.515679004407463 -0.361776617096337 -0.599475398797909 0.818318524245053 -0.628239448485582 -2.2044219847383
covarSEX_YOBsq -3.35858445929943 717527.680147952 12931.4761227448 -12879.9647972801 -1430508.15311558 713108.419086977 -0.243694487932164 -0.12746247357964 -0.419485412112086 -0.755119257488452 -0.217512711031174 0.401902063808938 -0.204860268513449 0.400601971885004 -0.180800300942437 0.0285812572490544 0.122494496327162 0.397367886844462 0.848986999874932 -0.717003358481769 0.595076399325165 0.0835436512202809 -0.783369889381552 -0.617752960427118 0.259129476095156 0.182143384594778 0.298072454478578 -0.41193788249478 0.317534109220503 1.10163386108013
covarPC1 0.000115697084858764 -0.257010303368633 0.000586587947808826 -0.000860445891963836 0.500540239410747 -0.243694487932164 0.00225358513987419 -0.000385478633439998 -8.96350771416145e-06 -9.0320732825629e-05 -0.000133291070759785 1.6833687304231e-05 7.85242083956308e-05 0.000100109221300605 -3.67595077421447e-05 8.18182709044938e-05 -5.41342426669839e-05 0.000235105263969731 -7.18002529654807e-05 -0.000125615397620678 -0.000265550577248747 -0.000199219670234344 3.3320230577515e-06 -1.98551137848814e-05 7.53255488550574e-05 7.95277773103193e-07 -6.43304699887561e-05 2.17920352453174e-05 -0.000251234698231865 -2.59762255411893e-05
covarPC2 -2.62260120215651e-05 -0.130996609109425 -0.00400536498408303 0.00406058383700909 0.258395113727233 -0.12746247357964 -0.000385478633439998 0.0019536798291517 0.000111318946057883 0.000174865274910729 -1.40818840418081e-05 -1.02091697364197e-05 -3.59659976004224e-05 3.63610267227451e-05 -1.42680231286762e-06 -8.45510752390682e-06 -1.4315886817456e-05 -5.26855646762228e-05 3.84302161844693e-05 -6.42624451718903e-05 3.88790446003108e-05 -1.69765267160571e-05 0.000100974130559823 1.0146437671949e-05 -5.51697426182096e-05 2.39633662023115e-05 -7.64356731733079e-06 0.000119335626771913 -0.000133391685510597 -8.83576279841622e-05
covarPC3 -8.6310117215785e-05 -0.422446823590724 -0.00203182875568058 0.00206428095562528 0.841839535469322 -0.419485412112086 -8.96350771416145e-06 0.000111318946057883 0.00205932952659435 5.50434488713458e-05 0.000253777267326764 8.52986536780623e-06 6.66106272729989e-05 -4.58500588258179e-05 -0.000234326756412603 1.6472529324831e-05 6.95662578478769e-05 5.60607642814032e-05 -0.000220648453293937 -4.49493355808287e-05 -2.71692062527568e-07 1.57728651185566e-05 -8.41772084221781e-05 -0.000171710336695479 0.00010622721585942 3.72272895632674e-05 -1.75711492818986e-06 0.00014432831247152 0.000142099311115291 -4.56697856010911e-05
covarPC4 0.000154714389684144 -0.762920864259377 -0.0475167568240662 0.0472616159637636 1.5178994044128 -0.755119257488452 -9.0320732825629e-05 0.000174865274910729 5.50434488713458e-05 0.00217866761504095 0.000378787583989735 -0.000102971816586398 4.57722653222131e-05 -0.000305974509445656 6.46464734716435e-05 6.07690429842505e-05 -4.80822150122301e-06 -0.000166386883368571 -8.51542613948351e-05 -3.41228484402287e-05 -1.47982648216411e-05 3.39730945300183e-05 6.09012262942173e-05 -7.24145041119663e-05 -4.42502733127909e-05 1.01339922256647e-05 6.07392578419789e-05 -5.19636394713848e-05 0.000233012479273275 2.42004737051255e-05
covarPC5 4.91568667024303e-06 -0.214287422378188 0.0071870772511965 -0.00716260318543199 0.431745846635422 -0.217512711031174 -0.000133291070759785 -1.40818840418081e-05 0.000253777267326764 0.000378787583989735 0.0025135399999847 4.09001279234353e-05 0.000218363682297317 -0.00014786311763209 -5.37539870600083e-05 -7.72510183316721e-05 -0.000204109192403179 0.000112625408755819 -0.000175225212463395 6.82210908837067e-05 -3.77039188814468e-06 -2.81041248943608e-05 0.000139388090379024 -4.49569885780409e-05 0.00010163288633935 5.02878385698999e-05 -2.17200669998279e-05 0.000153977254943892 -0.00026237948561855 -8.33806746527629e-06
covarPC6 1.12405318405232e-05 0.403785584874767 0.0212295110377745 -0.0211996989646379 -0.805564949515488 0.401902063808938 1.6833687304231e-05 -1.02091697364197e-05 8.52986536780623e-06 -0.000102971816586398 4.09001279234353e-05 0.00170972057948281 -1.55137914779676e-06 2.0376459676971e-05 1.35783869064367e-05 2.42876667805734e-06 -3.62448232339689e-05 3.43041692073031e-05 -6.16437751800654e-05 -2.0842395461257e-06 7.0158226297377e-06 -1.36197536798317e-05 7.47114964950181e-05 -2.3596072346628e-05 -5.14337794213503e-06 -6.1565880608729e-05 -1.97594950046169e-05 3.41576243476895e-05 4.72556821604105e-05 -3.78165099290528e-05
covarPC7 7.33012800670979e-05 -0.206558727222825 -0.00729771260127925 0.00720002262277172 0.411349368644486 -0.204860268513449 7.85242083956308e-05 -3.59659976004224e-05 6.66106272729989e-05 4.57722653222131e-05 0.000218363682297317 -1.55137914779676e-06 0.00189067303009279 0.000113931813289516 -3.69734942449704e-05 -1.45703119878908e-05 0.000178013604258221 2.97580226528173e-05 9.44750602172782e-05 -2.26051906081481e-05 -9.78767407506944e-05 -6.60240986719096e-06 -2.0066045610136e-05 1.0535418508711e-05 8.85439978028366e-06 -5.02331901298896e-05 -5.74764307455001e-05 3.61380387595788e-05 4.88634500987703e-05 0.00012822122284409
covarPC8 -3.15119940627523e-05 0.400965246356214 0.0269966835895003 -0.026882550480893 -0.801510536075437 0.400601971885004 0.000100109221300605 3.63610267227451e-05 -4.58500588258179e-05 -0.000305974509445656 -0.00014786311763209 2.0376459676971e-05 0.000113931813289516 0.0020593473389134 4.12351666810873e-05 6.79385340045192e-05 -7.25549687884699e-05 6.31837363928863e-05 -1.64998544455904e-06 -4.35136126963844e-06 -5.95167088208041e-05 2.26543901369305e-05 3.49809341725702e-05 -4.26748019413504e-05 -6.37336961159415e-05 5.66100728337353e-05 -1.44895601362315e-05 7.41342029249168e-06 9.56248805850274e-05 -5.64423529325677e-05
