 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00036514789518902725 9.022767374392238e-07 -1.1606674233102083e-07 2.3332538744085456e-07 2.438557749378663e-07 -1.7439525850489293e-06 1.3902027085070184e-06 5.311619289343782e-07 -2.289465455661183e-07 1.356744605513252e-06 3.274071842688708e-07 1.8490620028610505e-06 -2.3183906574748255e-06 1.6169695772649119e-06 -2.0239155196122713e-06 -1.5445781709305807e-06 -9.161929224271e-07 -2.8545122070935466e-07 -4.019816802796075e-07 1.7653302022446605e-06 9.517694290748313e-07 7.999388130958585e-07 3.0153640461535766e-05 -5.294554776032569e-05 -1.1591967435250838e-05
PC1 9.022767374392225e-07 1.2832239658312363e-06 -1.1583539263468311e-06 -1.1666454260475317e-07 -1.1572923116199841e-07 -1.304436172856648e-07 2.1709309184959393e-08 4.4655782609798576e-08 1.9251542566323488e-08 3.1161742249930903e-08 -8.434341011702772e-09 -6.595573712056553e-08 4.4902106279217064e-07 1.159429151036842e-08 -2.921424254754349e-07 -4.0438522141693695e-07 -3.921510497634303e-07 1.171712396441266e-07 2.4929350259336233e-08 1.3339924952240034e-07 -3.297614665948944e-08 -1.2517272653608063e-06 7.957821898831889e-07 -3.5904748549087984e-06 2.01805206012133e-07
PC2 -1.160667423310185e-07 -1.1583539263468307e-06 3.184378693801413e-05 5.63128385881014e-07 1.0711567399663628e-06 -7.313264005405451e-07 -2.8218697944736994e-07 -2.0502601076038779e-07 9.370748698470987e-07 -2.872098236638745e-07 2.430120444376041e-07 -2.7037526706310273e-08 -5.92644629902918e-07 5.211065801705891e-08 -2.1910437176552977e-07 1.7601055100805796e-08 -1.6214430510798065e-07 3.825679998211584e-07 -2.1220776548713236e-07 -2.768666304023477e-07 -1.450644317864971e-07 -1.5903613006711729e-06 -2.3889980640135755e-06 -3.515959604225738e-06 7.3639191449057e-06
PC3 2.333253874408553e-07 -1.1666454260475321e-07 5.631283858810141e-07 2.628591393150921e-06 1.0677410915583397e-07 7.772600113779639e-07 6.0717835646372e-08 3.1628049156654673e-07 -8.381172564432757e-08 -6.966375449129625e-07 1.6754758985136883e-07 2.388928830457302e-07 2.6400482435047262e-08 -3.2009130403762893e-07 1.313532516414804e-07 -1.284203855611081e-07 -4.636583845638135e-09 -2.267710668820256e-07 -2.507608187862176e-07 2.617620761631562e-07 1.0537245418308746e-07 5.309465232331588e-07 -4.7790312836500414e-06 1.77225195065553e-06 7.547742821875112e-06
PC4 2.438557749378664e-07 -1.1572923116199831e-07 1.0711567399663628e-06 1.0677410915583393e-07 5.086917733993346e-06 1.2778414407977024e-06 -9.574807700052846e-08 1.4460279546515348e-07 -6.018108798918644e-07 3.7080149878584074e-07 1.247071834639542e-07 1.8269849159842493e-07 -5.598210771392101e-07 -1.0955865398042189e-07 -1.1268565137080905e-07 -8.568005871312679e-08 1.7457325547101364e-07 2.026715885557568e-09 -2.3355516093502453e-07 -1.3024932611566932e-07 1.7739393740617945e-08 1.1837568356744652e-06 -4.611013149646773e-06 3.733580509330291e-06 6.803699751940996e-06
PC5 -1.7439525850489297e-06 -1.3044361728566479e-07 -7.313264005405452e-07 7.772600113779643e-07 1.2778414407977026e-06 1.050893506315086e-05 3.499254841438913e-07 9.600243638607073e-07 -4.3416041837987903e-07 -3.576337492733802e-07 -2.7103797924063666e-07 -7.896528163320607e-07 3.593154316924871e-07 -9.5513202592507e-07 4.462404395606137e-07 -7.16445329143631e-08 -5.61850622753005e-08 5.505355908125119e-07 -2.833753197956702e-07 1.6310382760016084e-07 -2.857396768968114e-08 -1.505974311459908e-06 -6.589226999758438e-06 8.133162902233808e-06 4.208661930912395e-06
PC6 1.3902027085070184e-06 2.1709309184959393e-08 -2.8218697944737015e-07 6.071783564637203e-08 -9.574807700052853e-08 3.4992548414389103e-07 1.0066610204038933e-05 3.261870719554769e-08 4.3578150982043404e-08 2.8989138058481964e-07 1.0850426716533647e-07 -3.408405502706067e-07 -1.1973302885759317e-07 -3.229678795535716e-07 -6.493489252102135e-08 -4.4202905687209253e-08 -1.2578896373862593e-07 3.777588032223562e-07 -2.40881150519317e-07 -1.5720818207543033e-07 -2.4443369883008847e-07 1.1140621806877574e-06 3.903832023478389e-06 -1.894911827800327e-06 -2.4799329548296333e-06
PC7 5.311619289343776e-07 4.4655782609798537e-08 -2.0502601076038786e-07 3.1628049156654683e-07 1.4460279546515363e-07 9.600243638607078e-07 3.261870719554766e-08 8.20960504760774e-06 4.0933504979464785e-07 -2.8449253175821344e-07 -1.0352491062737082e-07 7.119278143004263e-07 7.068000018269027e-08 5.743456614000732e-07 -2.6896485936117955e-07 -1.9954023055126592e-07 -3.1995706779765587e-07 -1.968525758971158e-07 1.370833829151433e-07 4.9061725303501766e-08 -1.3532850587773544e-07 4.837013059456492e-07 -9.553843245140423e-06 3.635905572494054e-06 8.576354268527189e-06
PC8 -2.2894654556611914e-07 1.925154256632348e-08 9.370748698470988e-07 -8.381172564432745e-08 -6.01810879891864e-07 -4.3416041837987887e-07 4.3578150982043444e-08 4.0933504979464795e-07 8.874940918316917e-06 2.885427041316857e-07 1.8463652621737945e-07 -5.674702063263558e-07 -2.032002748953626e-08 1.224112228029347e-07 1.2139852574061132e-09 -2.1816410194057732e-07 1.1803556213712418e-07 1.0167252147589409e-07 -2.8996624972926333e-07 -2.1824160154571777e-07 3.0635359021812383e-07 2.024127600344821e-06 -4.493332290329233e-06 5.467948241225688e-06 -8.161638976052029e-08
PC9 1.3567446055132516e-06 3.116174224993094e-08 -2.872098236638742e-07 -6.96637544912962e-07 3.708014987858408e-07 -3.5763374927338026e-07 2.8989138058481964e-07 -2.8449253175821344e-07 2.885427041316856e-07 7.889628878140781e-06 -3.3762488268310433e-07 -5.6182946365085603e-08 -1.7804707349727193e-07 -2.4611938738494496e-07 -3.518047226107185e-07 2.8513225764488194e-08 1.0326621681916879e-07 2.09236695802143e-07 -4.1278543341675496e-07 -1.7692654688043532e-07 -3.1278741290476996e-07 -1.2165731664410477e-06 3.3331403074374376e-06 -3.841894226747187e-06 -5.37373948278623e-07
PC10 3.274071842688719e-07 -8.434341011702725e-09 2.430120444376044e-07 1.6754758985136902e-07 1.2470718346395423e-07 -2.710379792406367e-07 1.0850426716533644e-07 -1.035249106273707e-07 1.8463652621737932e-07 -3.376248826831044e-07 8.334707891800303e-06 -2.8275409648424704e-07 1.5416021566395968e-07 -2.2575029146637128e-07 -2.1374348458788234e-07 2.831091297507194e-07 -9.259443264293816e-08 -7.837318342873531e-08 2.782266421000644e-07 3.104437465650801e-07 1.5760430701396248e-08 6.707943154135379e-07 -1.4386581536442878e-06 4.688629101351694e-06 -1.4901575495457645e-06
PC11 1.849062002861051e-06 -6.595573712056556e-08 -2.7037526706310412e-08 2.3889288304573043e-07 1.8269849159842483e-07 -7.896528163320605e-07 -3.4084055027060687e-07 7.119278143004263e-07 -5.674702063263561e-07 -5.618294636508566e-08 -2.827540964842473e-07 7.552057411430811e-06 -1.8923469031987453e-07 -8.055416895723622e-08 -2.702128570492635e-07 1.4513800277624055e-07 -2.7596282016240707e-08 1.6896324636078815e-07 -4.967836209984753e-08 2.064507025618134e-07 2.8000188508507104e-07 -1.4146278076179634e-06 3.8000034508960216e-07 -3.063996206853273e-06 -9.511245343744917e-07
PC12 -2.318390657474826e-06 4.490210627921707e-07 -5.926446299029182e-07 2.6400482435047444e-08 -5.598210771392103e-07 3.593154316924872e-07 -1.1973302885759317e-07 7.068000018269024e-08 -2.0320027489536334e-08 -1.780470734972721e-07 1.5416021566395965e-07 -1.892346903198745e-07 7.105827004736745e-06 1.552447111723611e-07 1.6039463085426275e-08 -3.7139227875463436e-07 -2.114660015313543e-07 1.1236421424419691e-07 -9.984128120003087e-08 1.5137472803526173e-07 -1.423199796046579e-07 1.0481291853340716e-06 2.2391393146983164e-07 2.3953299730105366e-06 -5.328189246024101e-06
PC13 1.6169695772649123e-06 1.1594291510368411e-08 5.211065801705895e-08 -3.20091304037629e-07 -1.0955865398042215e-07 -9.551320259250703e-07 -3.2296787955357163e-07 5.743456614000736e-07 1.2241122280293475e-07 -2.461193873849448e-07 -2.257502914663712e-07 -8.055416895723608e-08 1.5524471117236117e-07 6.636648852082415e-06 -3.1412014640080044e-07 4.3415879664721945e-07 1.0764035099573813e-07 1.2978882537626146e-07 -2.838238437335283e-07 1.0185149879150064e-07 6.891982444038653e-08 -1.688620975522634e-06 -1.1409342976355817e-06 8.280277881806128e-07 1.6935225722733868e-06
PC14 -2.02391551961227e-06 -2.9214242547543496e-07 -2.1910437176552945e-07 1.3135325164148048e-07 -1.1268565137080881e-07 4.462404395606136e-07 -6.49348925210213e-08 -2.689648593611797e-07 1.2139852574062489e-09 -3.518047226107183e-07 -2.1374348458788212e-07 -2.702128570492637e-07 1.6039463085426073e-08 -3.1412014640080033e-07 7.416800523093404e-06 -1.8244837152902857e-08 1.5170811391791164e-07 -4.542084076677487e-08 1.174313455004063e-07 3.6015173034083707e-08 -1.2922632712526846e-07 1.4391735001966916e-06 -2.6421690665274743e-07 6.851240857369967e-06 -2.753915747810288e-06
PC15 -1.5445781709305803e-06 -4.043852214169371e-07 1.760105510080579e-08 -1.2842038556110814e-07 -8.568005871312668e-08 -7.164453291436305e-08 -4.420290568720931e-08 -1.9954023055126578e-07 -2.181641019405774e-07 2.8513225764488386e-08 2.831091297507199e-07 1.451380027762407e-07 -3.713922787546344e-07 4.3415879664721956e-07 -1.824483715290315e-08 7.306662506773075e-06 2.5005776546636337e-07 -4.711339166537076e-07 -1.7827442512349458e-07 -1.2043109398703822e-07 1.598233830629643e-07 2.437499243152753e-07 1.7974377896850232e-06 -3.783615880003252e-06 -1.7995528565620245e-06
