 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0003508584568633966 -0.0004776039357518358 8.91412183878188e-06 -5.320383330483276e-08 0.0021090622319167103 -0.00013619566234240033 2.814157834557841e-06 -1.866654899867964e-08 -3.110883739357291e-07 1.1145086776748275e-06 -3.293728986122951e-07 2.270984860369869e-08 -7.930850688588154e-08 -7.907363178896113e-08 3.1307266402364367e-07 4.889252953562524e-07 -4.5286841640764496e-08 -2.408706755746684e-07 -5.748929678764934e-07 2.8885244234215408e-08 -1.2285527970585953e-07 2.5522979502164576e-07 -8.133716628944013e-08 1.552146162023094e-07 -7.369134159792408e-07 -2.8462675977009846e-08 4.251123320401324e-08 -3.3111894058001855e-07 1.1406828008857909e-06
age -0.00047760393575563287 0.002288506938255456 -4.449565440289123e-05 2.781240511909787e-07 0.034708903276880206 -0.0021041442843918127 4.08646374927377e-05 -2.55273984563202e-07 1.1002175961369415e-06 -7.513772876403085e-07 2.8235290120193766e-07 -6.594438801043882e-07 -1.911802901966507e-08 2.460403542993556e-07 7.802205258166892e-08 -4.1186443961233636e-07 5.21421480063297e-07 4.956983329858746e-07 5.690459183266868e-07 -3.160450919590148e-07 5.496638893357751e-07 -4.985370264131704e-07 -1.364217248214311e-06 -2.2516883701031288e-07 2.2534786876068085e-06 8.302024649754411e-08 1.2806094199048922e-07 6.827606870691371e-07 -4.7535884995835155e-06
age2 8.914121838813798e-06 -4.449565440283824e-05 8.729327489336022e-07 -5.505233416477115e-09 -0.0006679569286815218 4.085506989838528e-05 -8.006221658603541e-07 5.045942636568081e-09 -1.799125524261478e-08 1.3027954576361105e-08 -6.0123903636351475e-09 1.1333905957657116e-08 -1.0044380724904342e-09 -6.875115454648098e-09 -1.39768679690803e-09 8.3718800148012e-09 -1.0411953121282658e-08 -8.236617886172414e-09 -9.866670186680022e-09 7.13074023875026e-09 -9.916807785111201e-09 8.57161598088058e-09 2.5289743054239474e-08 4.308094935454835e-09 -4.497672814955368e-08 -1.0464283936813586e-09 -4.510199074587034e-09 -1.3329659069473526e-08 1.0917597502320632e-07
age3 -5.32038333049324e-08 2.781240511905161e-07 -5.505233416474621e-09 3.504279736075245e-11 4.136681668317533e-06 -2.551593376635584e-07 5.045189566301327e-09 -3.209202250461856e-11 8.999751394266918e-11 -6.827156633183843e-11 3.676844426106064e-11 -6.348951751433986e-11 1.138123400899184e-11 5.6601417339213186e-11 7.76278583814816e-12 -5.431161670342336e-11 6.904904738920639e-11 4.389679965483729e-11 5.0687571346565026e-11 -5.207395759737609e-11 5.72973566434684e-11 -4.3954080223192694e-11 -1.5088217781038027e-10 -2.852079506393299e-11 2.886428591693335e-10 4.1882788768814875e-12 4.0214424184197823e-11 8.179857504214823e-11 -7.789783776481515e-10
sex 0.002109062231932482 0.03470890327686685 -0.0006679569286812523 4.1366816683158075e-06 1.59984486841205 -0.09765827577959697 0.0019121446928591261 -1.2060633458158122e-05 -2.3980062352030573e-05 1.9464152139981706e-05 6.272826572873109e-06 -2.2959218311898203e-05 -9.121564849019123e-06 -2.185600252702125e-05 4.2701457959936225e-05 1.5016116561880929e-05 8.259306535421522e-06 2.4663061504227486e-05 -1.3616959595553195e-05 -7.860824372084188e-06 1.6222666218918115e-05 7.782493944327e-06 -4.892909305831694e-05 7.594031022369537e-06 4.142174401651875e-06 1.901093585189622e-05 -2.373018724874211e-06 -1.0939400210698228e-05 -0.00013198938975310964
agesex -0.00013619566233443971 -0.002104144284408272 4.0855069898690244e-05 -2.5515933766536793e-07 -0.09765827577961786 0.006016041474856014 -0.00011881547065514686 7.554996372636334e-07 1.624617070692731e-06 -1.144932529396593e-06 -3.476166141062962e-07 1.4242298062828812e-06 5.049707579543343e-07 1.299368550958733e-06 -2.5476350506243673e-06 -9.004890259941306e-07 -4.6756746278274066e-07 -1.4696873163609322e-06 8.228890363225088e-07 6.10173673651892e-07 -9.874154411118328e-07 -5.505113029537272e-07 2.9601315890138456e-06 -4.138381958922248e-07 -3.105525501415893e-07 -1.0371086040999536e-06 -8.505563077015707e-08 7.371317488479356e-07 1.0271002889565391e-05
age2sex 2.814157834498028e-06 4.086463749288136e-05 -8.006221658629823e-07 5.045189566316707e-09 0.0019121446928599592 -0.00011881547065517281 2.367050428364038e-06 -1.517949204908953e-08 -3.541472986561937e-08 2.1781303490048935e-08 6.0661436351502905e-09 -2.7903647142953648e-08 -9.270378873925521e-09 -2.4522365721361213e-08 4.916975031204296e-08 1.6879532983014177e-08 9.15965504598341e-09 2.8363827984755207e-08 -1.6720771628502475e-08 -1.430223555635988e-08 1.957662582358425e-08 1.2969353266913755e-08 -5.779507636275625e-08 6.301857551437105e-09 7.277193989083568e-09 1.7738262747106727e-08 5.8218384318632575e-09 -1.617618915483214e-08 -2.4768941003558247e-07
age3sex -1.8666548997994447e-08 -2.552739845649662e-07 5.045942636601193e-09 -3.209202250481797e-11 -1.2060633458166096e-05 7.554996372639627e-07 -1.5179492049092773e-08 9.818860022209459e-11 2.443745030586273e-10 -1.3230789894690588e-10 -3.2289756486206257e-11 1.7319972568894599e-10 5.889242813439075e-11 1.499271778437538e-10 -3.080086614334157e-10 -1.0292378102584129e-10 -6.042568757505536e-11 -1.7739434773661305e-10 1.0954904998312307e-10 1.0408364014700903e-10 -1.249554058996317e-10 -9.684540225350435e-11 3.651695986616922e-10 -2.4027064320070528e-11 -5.3501212574300854e-11 -9.6539874957981e-11 -6.116686914901636e-11 1.1253985487334475e-10 1.900876626055834e-09
pcs.V3 -3.110883739368828e-07 1.1002175961342864e-06 -1.7991255242562956e-08 8.999751394234256e-11 -2.3980062352149154e-05 1.6246170706997733e-06 -3.5414729865753295e-08 2.443745030594473e-10 1.6553582358492455e-06 1.245216132756205e-07 -4.096498079783125e-08 -1.1908659551028802e-08 -3.6107119665241525e-09 3.8400414162003554e-08 -3.3617668503306286e-08 5.033651800324912e-09 1.0946132715172579e-08 -1.9482003191336927e-08 -2.8903042244297606e-09 2.2738488979880127e-08 7.819129568334554e-09 -2.2802295440460897e-08 -1.4915589286012825e-08 -2.5902175910458035e-08 -1.1292039430654434e-08 -3.0431647708492636e-08 2.6699075357308835e-08 -1.7479311811443252e-09 7.966089668334111e-07
pcs.V4 1.1145086776722163e-06 -7.513772876330076e-07 1.3027954576221439e-08 -6.827156633098084e-11 1.9464152140117557e-05 -1.144932529404949e-06 2.1781303490213726e-08 -1.3230789894795254e-10 1.2452161327561868e-07 1.762023774683152e-06 5.948462390619623e-08 1.624372297740151e-08 1.0863727043292087e-08 -4.2914492643612255e-08 -4.133484820121168e-09 4.688697615260707e-08 -3.258095569729867e-09 -9.92724809756218e-09 5.326695071492622e-09 1.0150321260213582e-08 -9.626443941013399e-09 6.743617262293908e-09 6.038627270021245e-09 8.124459547114182e-09 1.5191161809836685e-08 7.626020933327381e-09 -1.4488577759986709e-08 -4.257986451883744e-09 -8.453885426744474e-07
pcs.V5 -3.2937289861296706e-07 2.8235290120033565e-07 -6.012390363602873e-09 3.6768444260851515e-11 6.272826572764835e-06 -3.4761661409948946e-07 6.066143635013111e-09 -3.228975648531685e-11 -4.096498079782905e-08 5.948462390619481e-08 1.7831031280680092e-06 6.527950794025125e-09 -1.275866971921007e-08 -4.5020903114754993e-08 2.030892741739589e-09 -1.5294842925321203e-09 -4.18275763226599e-09 2.7385127215465598e-08 3.384365376661126e-08 1.6467580124723792e-08 2.6912435197755018e-08 2.2002562455190762e-08 -3.3440136470563056e-09 -4.282853770911198e-09 8.095183447457581e-09 7.293735536893275e-09 -8.243280568087931e-10 -1.5569868665084577e-08 -2.1113515396554132e-07
