 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.868314393156086e-05 1.0737517014189618e-05 -3.0196616575069895e-07 2.830880508608085e-09 -2.9594625693415365e-05 2.8087325643247082e-06 -8.41504380308342e-08 8.050273027914963e-10 3.1697031415496646e-07 1.7774806844642498e-07 -1.4324869308081498e-07 -5.930609836627995e-08 -9.807743473054537e-08 8.083294298262337e-08 -8.655328731457409e-08 1.1554236741197847e-07 -6.446228044265187e-08 -9.128906802625511e-08 -6.471795201185704e-08 -1.7274869809808846e-08 -3.562800531022717e-08 5.691521978146786e-08 -9.637606346548124e-08 -7.230895993853863e-08 -1.2421837729396833e-08 -2.3053837905497037e-08 6.841387203633285e-08 4.0231381306544556e-08 1.2820735705611793e-06 1.4669168644262861e-06 -1.2200593094224901e-06
age 1.0737517014114191e-05 0.00029104031839585824 -6.7456450699423396e-06 4.8584059807554034e-08 0.0037164826760365155 -0.00028370785612647653 6.575107765452652e-06 -4.733120110794414e-08 4.8303188031515826e-08 2.440987555025588e-07 -1.5133879229660393e-07 2.3257189655590303e-07 5.2494158092089155e-08 1.618065570157913e-07 1.3312312607129887e-07 2.768742559116241e-07 1.8581967498139362e-07 -4.917810046433935e-07 -6.676151881010739e-08 4.98897165042001e-08 -2.5845251628464855e-07 -1.8486612725038595e-07 -1.489262073833894e-07 1.9182176174639703e-07 1.1157719531476346e-07 -2.3894261044119933e-07 3.38391089060198e-07 4.256196537169343e-07 -6.783450920253071e-07 -3.164953612884948e-06 -2.1928799357112493e-06
age2 -3.019661657514935e-07 -6.745645069941048e-06 1.593328177063097e-07 -1.1669423346175062e-09 -8.435394902548002e-05 6.577917172819888e-06 -1.553899987516865e-07 1.137606740423798e-09 5.503022462012271e-10 -6.0331736963638994e-09 2.280285997958988e-09 -5.368732509477127e-09 -1.392723495517302e-09 -4.414433945466874e-09 -2.2924846552034224e-09 -6.192921148131437e-09 -4.318247452079285e-09 1.0919500073253658e-08 1.5633189569685483e-09 -9.038107849962318e-10 5.676435537701765e-09 3.1339227701157916e-09 2.3085413826391834e-09 -3.515760094248649e-09 -3.2747146462701318e-09 5.229473532756167e-09 -8.170311647849885e-09 -9.737910534316162e-09 2.2309585196964994e-08 7.786728976469597e-08 4.1216501720676186e-08
age3 2.8308805086088787e-09 4.8584059807555226e-08 -1.1669423346177361e-09 8.684885761786169e-12 5.971526133827422e-07 -4.7368436723365585e-08 1.1380797834786633e-09 -8.467243657994739e-12 -1.2980486416834329e-11 5.036768935185159e-11 -1.3001679549504647e-11 3.7351291589725417e-11 8.649126284423758e-12 3.658550301044471e-11 1.1928346439575984e-11 4.50501238564779e-11 3.298399776028205e-11 -7.533453208445122e-11 -1.4696809490973203e-11 4.765307800062224e-12 -3.986009350772743e-11 -1.4049524319868304e-11 -1.0601365989794298e-11 1.9747804798081987e-11 2.6777231948122975e-11 -3.58273277299865e-11 6.160928321711229e-11 6.973003927860568e-11 -1.911244147450968e-10 -5.890847684096078e-10 -2.373410029706642e-10
sex -2.9594625696505954e-05 0.003716482676033071 -8.435394902538975e-05 5.971526133820138e-07 0.12816702768024799 -0.009679208362576018 0.00022329723994913474 -1.6068081600109318e-06 -3.6805974069143097e-07 4.577637599789474e-08 5.845743577226146e-07 1.2783739903215022e-06 -1.9075069586736876e-06 -1.1383857255983201e-06 2.514117235922133e-06 2.917486406553744e-06 -5.50589719078341e-09 -4.296375270809612e-06 -2.5567664528204167e-06 3.465460711858574e-06 1.764666926398892e-07 -2.8250816068503883e-06 -4.436527835253794e-06 1.9187634613433716e-06 5.628990388715221e-07 -3.429363940446909e-06 8.282018465901024e-06 4.59998948293803e-06 -1.7744052349916887e-05 -4.505911599713844e-05 -3.177885586975921e-05
agesex 2.808732564412782e-06 -0.00028370785612614856 6.577917172811149e-06 -4.73684367232949e-08 -0.009679208362577421 0.000750457970488706 -1.766678817190583e-05 1.2920617536419608e-07 8.891116519472718e-08 -1.65912110797658e-08 -8.619069104342411e-08 -3.530417252789065e-08 1.0372581506464511e-07 8.60056021838522e-08 -9.775796981173272e-08 -2.2052442049589654e-07 -4.275246974484698e-08 3.27578894891022e-07 1.5165154618992248e-07 -2.4765248695755004e-07 -3.5413141044954304e-08 1.8222011516906504e-07 2.947096100353737e-07 -5.432556268254891e-08 -1.4677523790940324e-07 2.890164328608731e-07 -6.627124439399312e-07 -3.639055330887507e-07 2.4284189155672584e-06 3.777341958040807e-06 2.0373295978170006e-06
age2sex -8.415043803130047e-08 6.575107765451767e-06 -1.5538999875163058e-07 1.138079783478028e-09 0.0002232972399491988 -1.766678817190823e-05 4.2362873530006963e-07 -3.148843007908803e-09 -3.5618848281220687e-09 8.714524706939788e-10 2.5814517602603803e-09 1.9609044368295055e-10 -1.9829389516851355e-09 -2.21412325673641e-09 9.186977073123248e-10 5.109984987885973e-09 2.0631714959458014e-09 -7.0978351305942805e-09 -3.307479728586009e-09 5.254712563099568e-09 1.1032779208318184e-09 -2.8037467946102464e-09 -6.346420509312166e-09 -6.037810200250785e-10 4.8928364815242555e-09 -7.436759585134321e-09 1.5887687401357254e-08 8.540788808842604e-09 -8.114378046929521e-08 -9.542144614700087e-08 -4.0079452794869035e-08
age3sex 8.050273027735502e-10 -4.733120110790216e-08 1.137606740422607e-09 -8.467243657984792e-12 -1.6068081600116045e-06 1.2920617536422943e-07 -3.1488430079091745e-09 2.3767252533446175e-11 3.28113678045172e-11 -8.970826986463012e-12 -2.012647696789222e-11 7.372739856904307e-14 1.53354867637025e-11 1.9238285016288235e-11 -1.0330672516838774e-12 -3.987571300931708e-11 -2.2443430061032434e-11 4.6722306794273094e-11 2.3887577902878652e-11 -3.508723634740041e-11 -8.029043567345534e-12 1.0626746123384904e-11 4.4531172256129e-11 1.594472822222867e-11 -4.2495401286227346e-11 5.857338279668232e-11 -1.1790964151423066e-10 -6.442324678592309e-11 7.824938145869255e-10 7.349861447268057e-10 2.648704730054412e-10
pcs.V3 3.169703141549643e-07 4.830318803125254e-08 5.503022462072595e-10 -1.2980486416877286e-11 -3.6805974069934866e-07 8.891116519533104e-08 -3.5618848281360493e-09 3.2811367804617796e-11 1.0297530972413822e-06 8.573704373041027e-08 -2.7510339557284815e-08 2.484081659557265e-09 5.7821947567594695e-09 1.9971519700820003e-08 -1.348854128693921e-08 6.672323990746446e-09 7.294544640038501e-09 1.1892918368420894e-09 -4.4748856103998725e-09 1.8108495109414427e-08 -4.019319174525034e-09 -2.079000357731021e-08 -9.28691945554031e-09 -8.006350453309754e-09 1.0059746800817382e-09 -2.007052874235979e-08 1.1229948708094012e-08 8.320708861319204e-09 9.435138728429979e-08 6.356297170631232e-07 3.29164444983295e-07
pcs.V4 1.7774806844642487e-07 2.440987555027443e-07 -6.033173696368049e-09 5.0367689351880526e-11 4.5776376004136174e-08 -1.659121108024035e-08 8.714524707049666e-10 -8.970826986542232e-12 8.57370437304103e-08 1.1171916994172573e-06 3.321928470873261e-08 -3.772378583614278e-09 1.8101381925735255e-08 -2.3285055887193073e-08 -1.0074340320674482e-08 2.3214519804637435e-08 7.69539667227654e-09 -3.4668064110845097e-10 1.6334189698998908e-08 -2.073740879166827e-09 -5.465471609818186e-09 1.1608688067343887e-08 1.1016768684502814e-08 4.195192601546723e-09 2.7005155474807833e-09 -5.648870635945138e-09 4.3511257217015583e-10 4.007283815422462e-09 -6.224909720453577e-08 -6.289475983242715e-07 -6.542887084716643e-07
