 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0003449589322824487 -0.0004610518258487559 8.617690338473957e-06 -5.150435459561143e-08 0.0018764197142549755 -0.0001205217494751041 2.478773877485411e-06 -1.6379316978282806e-08 -2.5340708055913136e-07 1.065730341906895e-06 -2.9215980284456937e-07 3.986678654621387e-08 -9.455336131635949e-08 -1.0715984172719997e-07 3.4946329056587177e-07 5.022038501228147e-07 -7.760425165337143e-08 -2.934483850638645e-07 -5.067041773478964e-07 -4.863281685090976e-09 -1.4197941334303793e-07 1.9874109336922932e-07 -6.564565025845064e-08 1.341206585985449e-07 -7.327902875122155e-07 -3.090524291731843e-08 4.7090968305036176e-08 -3.187460810095286e-07 7.439603991342915e-07
age -0.00046105182584973796 0.0021605802430388404 -4.199446913748979e-05 2.623891642874122e-07 0.03147204865773326 -0.0019024461679559297 3.682967026536007e-05 -2.2925238008053764e-07 1.0927152551048626e-06 -7.357279333520666e-07 2.3586651120302348e-07 -5.434832738442751e-07 1.3201872762440146e-07 1.6792144095928847e-07 -2.0349613889115946e-07 -4.39409737175219e-07 4.912213426726128e-07 4.4442388039333997e-07 5.735225363689834e-07 -1.5608388221757315e-07 4.84480232442447e-07 -5.079796584049549e-07 -1.1964016789751313e-06 -2.9399885474497107e-07 2.083367795896448e-06 2.186769056622751e-07 5.612543249165685e-08 7.278146111775636e-07 -2.3118010050380375e-06
age2 8.617690338458848e-06 -4.199446913744152e-05 8.235883646972349e-07 -5.1920286023880335e-09 -0.0006041879656339016 3.68536710080118e-05 -7.200153863662025e-07 4.52258836452479e-09 -1.8074200568964496e-08 1.2822364071113734e-08 -4.93806795970554e-09 9.10069801783203e-09 -4.060042519810517e-09 -5.074164154727585e-09 4.233526069172652e-09 8.74598004540776e-09 -9.733541899152219e-09 -7.017936804459927e-09 -9.957004017884059e-09 3.909176538130553e-09 -8.64219979178749e-09 9.216096623023246e-09 2.1930284594700214e-08 5.547837859966148e-09 -4.156634690483974e-08 -3.535578070102784e-09 -3.0418276457793185e-09 -1.4378059112916459e-08 6.200576745014513e-08
age3 -5.150435459560834e-08 2.623891642874378e-07 -5.192028602393744e-09 3.3036387251665085e-11 3.7319718990200787e-06 -2.295980119568431e-07 4.526736537396169e-09 -2.8702529776345483e-11 9.245104296491965e-11 -6.78569472932556e-11 2.9143404255714094e-11 -4.9311588062222815e-11 3.152279077025125e-11 4.3506116902163424e-11 -2.842119292168968e-11 -5.551888975165369e-11 6.390096019658893e-11 3.497258783353785e-11 5.143091382704813e-11 -3.123138118987943e-11 4.8797584956519475e-11 -5.1237712151580724e-11 -1.2970782128710337e-10 -3.5283357067897317e-11 2.6656351320026747e-10 1.8612907384054148e-11 3.0850626862309404e-11 8.972070404330267e-11 -4.878388557219265e-10
sex 0.0018764197142871783 0.03147204865769382 -0.0006041879656330036 3.73197189901366e-06 1.4372937602361329 -0.0874117160418017 0.0017046483972568542 -1.0705578795993149e-05 -1.770889985264937e-05 1.686879971244849e-05 6.6847214102097695e-06 -1.8664339747360602e-05 -4.100873909898127e-06 -2.2297386022976815e-05 3.355147567268448e-05 1.2597863244531204e-05 6.231125033868133e-06 2.0156517238320098e-05 -9.532248510950199e-06 -6.972150922161015e-07 1.3661157418745741e-05 3.831992231872154e-06 -3.8754411035473475e-05 5.258646379039841e-06 -1.557705703707673e-06 2.0787975584744262e-05 -7.962106862662907e-06 -9.952487416760448e-06 -6.859999804878622e-05
agesex -0.00012052174947254472 -0.0019024461679610514 3.685367100809595e-05 -2.2959801195727087e-07 -0.08741171604183025 0.005366115772740712 -0.00010557742323085806 6.68585550411641e-07 1.2169294918232496e-06 -9.84472509477515e-07 -3.7354083881406295e-07 1.139810503008453e-06 1.8152830820699255e-07 1.3338790025279632e-06 -1.9539521698422505e-06 -7.544326529080741e-07 -3.448356032758239e-07 -1.168219961679229e-06 5.74482129952626e-07 1.3776446530661807e-07 -8.522314653199099e-07 -2.728477962121193e-07 2.2908176236412156e-06 -2.830384823376999e-07 5.865397752905472e-08 -1.1423528041198801e-06 2.9013162691473967e-07 6.934312114138047e-07 6.207461050407484e-06
age2sex 2.478773877516511e-06 3.682967026541147e-05 -7.20015386366917e-07 4.5267365373988895e-09 0.001704648397257988 -0.00010557742323089314 2.095838728445112e-06 -1.3388897737725543e-08 -2.687527899229991e-08 1.8516107336958732e-08 6.518891955037948e-09 -2.1853110675084653e-08 -2.6154305443729303e-09 -2.5339452201934194e-08 3.6622014845397095e-08 1.403708919401213e-08 6.594478809523828e-09 2.20231284278595e-08 -1.1939890241204397e-08 -4.425916141545373e-09 1.725664266046858e-08 6.7776667798464765e-09 -4.374812578708003e-08 4.126606562491207e-09 -4.5205168244217046e-10 1.9706631059987996e-08 -2.1523104646566327e-09 -1.555418521986272e-08 -1.6387693714885348e-07
age3sex -1.637931697844916e-08 -2.2925238008061162e-07 4.522588364525148e-09 -2.8702529776341033e-11 -1.0705578796003933e-05 6.685855504120848e-07 -1.3388897737729913e-08 8.630055610401383e-11 1.870419482982948e-10 -1.1079193570284398e-10 -3.43916807695434e-11 1.3166947199716037e-10 1.4859632353572535e-11 1.555880959821258e-10 -2.216851219873579e-10 -8.496379279554774e-11 -4.266656295872764e-11 -1.3557779223858782e-10 8.067615632254414e-11 3.800738943563666e-11 -1.1192728189931877e-10 -5.3015297241205506e-11 2.7073192216604934e-10 -1.3325067404065842e-11 -1.0192997596431887e-12 -1.0790253018936555e-10 -7.406674809351083e-12 1.0942408956140036e-10 1.3419958039005497e-09
pcs.V3 -2.534070805590814e-07 1.0927152551003866e-06 -1.80742005688782e-08 9.245104296438484e-11 -1.7708899852808817e-05 1.216929491832695e-06 -2.6875278992478705e-08 1.870419482993818e-10 1.6771560562670386e-06 1.1903946340948229e-07 -4.396659747381158e-08 -6.6507455980596984e-09 -4.607367547135081e-09 4.0707302438708154e-08 -3.517984327968613e-08 5.884772453160737e-09 8.382862857042493e-09 -1.4187246614094305e-08 -5.335780583155556e-09 2.2990314235558122e-08 7.17767409225428e-09 -2.3427082814096245e-08 -1.437668102521526e-08 -2.7804407712752913e-08 -1.1954692650517852e-08 -2.5928962118037176e-08 2.7187250334948972e-08 1.8370054355046717e-10 7.626155960688056e-07
pcs.V4 1.0657303419062762e-06 -7.357279333516976e-07 1.2822364071109279e-08 -6.78569472932455e-11 1.6868799712403458e-05 -9.844725094743691e-07 1.851610733688898e-08 -1.107919357023513e-10 1.1903946340948514e-07 1.777845576462811e-06 5.090121065298655e-08 2.00577893723478e-08 8.065921483171739e-09 -3.9206175877236164e-08 -8.984979713253237e-10 4.507007580697926e-08 -3.722281530963083e-09 -1.1134617176008017e-08 6.042178887734936e-09 1.0258933635565563e-08 -1.2088631625330112e-08 9.660485626041667e-09 2.8620853997321727e-09 5.480097366244103e-09 1.604695883820836e-08 1.1647620802493206e-08 -1.484974003107156e-08 -8.914702957211933e-09 -8.051170740832114e-07
pcs.V5 -2.921598028448606e-07 2.3586651120302975e-07 -4.93806795970552e-09 2.914340425571291e-11 6.684721410195203e-06 -3.7354083881311904e-07 6.5188919550184235e-09 -3.4391680769413567e-11 -4.396659747381076e-08 5.0901210652986256e-08 1.7876269907473424e-06 7.66387336244857e-09 -1.6852803060011757e-08 -4.586941434296057e-08 8.147779498252008e-10 -1.018477124024042e-09 -6.5968090203761234e-09 2.984584229098708e-08 2.7699713787860977e-08 1.473408130227477e-08 2.3580726901716898e-08 2.561302001830183e-08 1.5041604778453547e-09 -4.111072306942132e-09 1.0368343785446772e-08 8.56380453760334e-09 -7.011451645360353e-10 -1.4607382497721373e-08 -1.7658938056239763e-07
pcs.V6 3.986678654511645e-08 -5.434832738429701e-07 9.100698017804961e-09 -4.931158806204392e-11 -1.866433974733305e-05 1.1398105030063904e-06 -2.1853110675036646e-08 1.3166947199680933e-10 -6.6507455980620915e-09 2.0057789372347596e-08 7.66387336244847e-09 1.7860465407772952e-06 6.858955128710725e-09 5.082604348979998e-09 3.708699812882603e-08 -1.8244016997208494e-08 6.574782339878964e-08 3.536557282868461e-09 2.7582790322379766e-09 -1.1715995638713104e-08 -1.853409835379692e-08 7.970602918412365e-09 -3.8795358901316145e-09 4.0423736509093005e-09 -4.555613426498601e-09 2.31130736897897e-09 -3.248225126426991e-08 -1.1398387700683915e-08 1.6462553343078074e-07
pcs.V7 -9.455336131634867e-08 1.3201872762543423e-07 -4.0600425198309926e-09 3.1522790770381835e-11 -4.100873909859537e-06 1.8152830820456768e-07 -2.615430544324076e-09 1.4859632353255803e-11 -4.607367547135636e-09 8.065921483171856e-09 -1.68528030600117e-08 6.858955128710265e-09 2.0096988184745343e-06 1.673755313743561e-08 1.9695626107172762e-09 -2.6136729088973377e-08 1.133233495739779e-08 -8.367778434594724e-09 2.0089250913307206e-08 -8.735712939044424e-09 -2.2135239872872772e-08 -1.1334402386467878e-08 -2.672846301145401e-09 1.555922906483542e-08 1.3241706482969249e-08 -4.0277072305534194e-08 -4.080830547562762e-09 5.493880018878726e-09 -1.2207871017706626e-08
pcs.V8 -1.0715984172672667e-07 1.679214409591943e-07 -5.074164154728593e-09 4.3506116902188117e-11 -2.2297386022970127e-05 1.3338790025271545e-06 -2.533945220191023e-08 1.5558809598192258e-10 4.0707302438706116e-08 -3.920617587723697e-08 -4.5869414342960866e-08 5.0826043489802984e-09 1.673755313743604e-08 1.993996825577765e-06 3.5875180932926346e-09 -2.6222876990777227e-08 -3.6464747161479473e-09 2.982244718372445e-08 2.3376916875037204e-08 -4.3759082309254146e-08 1.6947146059339935e-08 5.360616964330711e-11 -9.9901211981081e-09 6.706740600984776e-09 3.497349871386246e-08 2.9782257891366474e-08 2.855811524920114e-08 2.54201038037646e-10 1.8524570397761594e-07
pcs.V9 3.4946329056571634e-07 -2.0349613888883877e-07 4.23352606913297e-09 -2.842119292147566e-11 3.3551475672727794e-05 -1.9539521698443066e-06 3.662201484542536e-08 -2.2168512198745943e-10 -3.517984327968351e-08 -8.98497971323756e-10 8.147779498259483e-10 3.708699812882487e-08 1.969562610716502e-09 3.587518093291907e-09 1.9829184513520106e-06 -5.121586051947717e-09 3.706589576416296e-08 5.611445382673308e-09 3.702837754996996e-08 -6.566712667921383e-09 9.86242610953093e-09 -6.306890631645275e-09 6.424619904104042e-09 -5.5827268309947024e-09 -3.132470911970203e-08 -1.5746534383559315e-08 -7.193170061152453e-09 1.6496352334777253e-08 -2.685569999802311e-07
pcs.V10 5.022038501236665e-07 -4.394097371730248e-07 8.745980045365883e-09 -5.5518889751396436e-11 1.2597863244655186e-05 -7.544326529155145e-07 1.4037089194154993e-08 -8.496379279642936e-11 5.8847724531599065e-09 4.50700758069812e-08 -1.0184771240232896e-09 -1.8244016997210284e-08 -2.6136729088973827e-08 -2.6222876990779123e-08 -5.1215860519453235e-09 1.982962479766522e-06 1.0474840701885497e-08 3.0722477039678516e-08 3.5101770432331246e-08 1.9040215020743704e-08 -2.397638190144582e-08 1.3904303431727292e-08 5.923134367974353e-09 2.5266088041880773e-09 -7.447303213440168e-09 4.3101638968084465e-08 -1.4952576548850588e-08 -2.2023364995570036e-08 -1.767115481190713e-07
pcs.V11 -7.760425165404244e-08 4.912213426735955e-07 -9.733541899169836e-09 6.390096019668939e-11 6.231125033870327e-06 -3.448356032758326e-07 6.59447880952153e-09 -4.26665629586977e-11 8.382862857043277e-09 -3.722281530962962e-09 -6.596809020376105e-09 6.574782339878946e-08 1.1332334957397548e-08 -3.646474716148036e-09 3.706589576416286e-08 1.0474840701885057e-08 1.9756336505164623e-06 -1.3523580938458561e-08 2.3677663284592615e-08 -2.0036872907109412e-08 -1.9160653851252823e-08 8.801813560895022e-09 2.082728143375399e-08 2.849454633623093e-08 -2.852589680584339e-10 5.60523999146507e-09 -2.8749370377149397e-08 2.7117630968401082e-08 -8.321460898178708e-08
pcs.V12 -2.934483850652822e-07 4.444238803947514e-07 -7.017936804484226e-09 3.497258783366903e-11 2.0156517238313854e-05 -1.1682199616784956e-06 2.2023128427838078e-08 -1.355777922384078e-10 -1.4187246614092457e-08 -1.1134617176007337e-08 2.9845842290987254e-08 3.5365572828681957e-09 -8.36777843459523e-09 2.982244718372436e-08 5.611445382672719e-09 3.072247703967696e-08 -1.3523580938458707e-08 1.9515898898898163e-06 -1.2656836352016829e-08 -7.350306561144696e-09 -9.95277366397903e-09 1.0972367582618828e-08 -4.906396299364036e-10 -7.418992422074e-09 1.1805580441686313e-08 4.808980946296257e-09 -4.998570631067443e-08 3.6860694539846295e-08 1.3877584696347427e-07
