 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 8.478595206044614e-05 6.573460936783331e-06 -1.7955394483788092e-07 1.7366008783775218e-09 -2.4650111281399063e-05 2.2140970219363147e-06 -6.232637227059128e-08 5.72041043484818e-10 1.8570958003361688e-07 2.555775384244915e-07 -2.0894893999127227e-07 -1.3216480428869365e-07 -4.955525390717996e-08 6.176345943932792e-08 -7.75766078523578e-08 5.768422561690709e-08 -2.0548744192433024e-09 -9.809182574291864e-08 -9.337532466117117e-08 -3.9862262827670926e-08 -2.8172498811578258e-08 1.2147462471790236e-08 -2.5787313337591908e-08 -2.916172039255519e-08 2.4236312678319548e-08 -9.918690743414603e-09 5.250027567947036e-08 -1.4663281092117744e-08 5.482662660319492e-07 1.2508380982772632e-06 -1.774106056015993e-06
age 6.573460936847116e-06 0.00025216156731848515 -5.805745016307988e-06 4.1475859835007976e-08 0.0031553707121412477 -0.00023917844555334573 5.496660246430934e-06 -3.919181869833916e-08 -9.037979490814706e-08 2.458588913544925e-07 -8.134495215048762e-08 1.6388390142029523e-07 4.560444974259739e-08 4.4943210106156834e-08 1.1775248664221065e-07 9.803365861532116e-08 1.0495151021866904e-07 -3.0545627133099724e-07 -6.835879098903601e-08 6.029163512017553e-08 -1.5160681718530673e-07 -1.4326698618868e-07 -2.0617160186695763e-07 2.265469218404661e-07 1.510984673509591e-07 -1.7933362510939955e-07 1.2178393912881983e-07 3.1103026716377077e-07 5.833982558881319e-07 -3.2890539075771934e-06 -2.900665966536285e-06
age2 -1.7955394483944592e-07 -5.805745016309263e-06 1.3626726947844432e-07 -9.90156027663305e-10 -7.102087690155558e-05 5.499319530499157e-06 -1.2882631844251186e-07 9.341982684150732e-10 4.193080887022233e-09 -5.550192457642644e-09 1.1362281633935277e-09 -4.095404691301569e-09 -1.1613538931099219e-09 -1.7267368874769202e-09 -2.1391067537624185e-09 -1.637229749823654e-09 -2.4077798553885784e-09 6.7720082373955355e-09 1.8761302068200804e-09 -1.2210882276755017e-09 3.2600012772498708e-09 2.3571133575521997e-09 3.780247541274827e-09 -4.3647271645346375e-09 -4.004855248797789e-09 3.9930757698608595e-09 -3.2290954283574617e-09 -7.083238226500583e-09 -3.888838908750948e-09 7.60928372210557e-08 5.7519821932332375e-08
age3 1.736600878395296e-09 4.147585983501257e-08 -9.901560276631996e-10 7.312598597608775e-12 4.981075669846641e-07 -3.923325262848812e-08 9.347682364227097e-10 -6.889025147509464e-12 -4.2584644433367266e-11 4.263144185434106e-11 -6.844922233172902e-12 3.0055644478708526e-11 7.4673725293126e-12 1.637903139930662e-11 1.193400615598462e-11 8.806214951383496e-12 1.8810795201529106e-11 -4.649761737984075e-11 -1.7855531574273025e-11 6.951764924881819e-12 -2.279426807160524e-11 -1.0196416071459934e-11 -2.206609419539988e-11 2.5173808287157956e-11 3.1682007629645536e-11 -2.7342940098914513e-11 2.560529962034896e-11 4.91340229725035e-11 -1.3381056327065019e-11 -5.605680841044013e-10 -3.6036056945776216e-10
sex -2.4650111281045325e-05 0.0031553707121525208 -7.102087690181532e-05 4.981075669865172e-07 0.10922043731776658 -0.008198184173740228 0.00018768260152907226 -1.338706236393806e-06 -1.685327498500457e-06 3.475752861460853e-07 5.071743541864253e-07 1.026608691574659e-06 -2.1225064878483674e-06 -7.948025141676378e-07 2.3589186040342164e-06 2.281430918019257e-07 -3.598880531301297e-07 -2.7857137010327873e-06 -1.5281928682829306e-06 2.4517296921094183e-06 2.3774302640647248e-07 -1.4446199478259278e-06 -3.650993160677102e-06 2.3866865938022655e-06 -5.6394510308121e-07 -2.387124305857936e-06 3.637351168554214e-06 5.267362324934975e-07 -3.7195495453146547e-06 -5.157151335431168e-05 -1.1876582872288516e-06
agesex 2.214097021824138e-06 -0.00023917844555418694 5.49931953051849e-06 -3.9233252628626043e-08 -0.008198184173740948 0.0006319312917677001 -1.4764632440859599e-05 1.0704307767886787e-07 1.8446712441301782e-07 -1.7514707915072732e-08 -4.0631640773911274e-08 -4.4654564093246024e-08 1.2686289218107862e-07 1.3947658163305655e-08 -1.0441624457050553e-07 8.998722415136829e-11 2.3385107203206068e-08 2.176509363503647e-07 9.076119222021572e-08 -1.7315915427351877e-07 -5.9018804186504596e-08 7.704415205588072e-08 2.387520631010253e-07 -1.0262681043646171e-07 -1.9530808523043718e-08 1.965669879740637e-07 -3.0863571533090645e-07 -4.4344764784671525e-08 1.2347169749434225e-06 3.5242469461777815e-06 -1.0771512450991918e-07
age2sex -6.232637226961228e-08 5.496660246453214e-06 -1.288263184430248e-07 9.347682364263691e-10 0.00018768260152910628 -1.4764632440860932e-05 3.514178567180807e-07 -2.5896410691654887e-09 -5.601415326934507e-09 3.017390301826551e-10 9.005076670233612e-10 7.813308873911901e-10 -2.5256293645951564e-09 4.0387093422392364e-10 1.3039442843269067e-09 -6.444226345264603e-10 -8.88032612530776e-11 -4.781303179007057e-09 -2.1981259566490925e-09 3.600042806693379e-09 2.1017734224006004e-09 -6.542204121528394e-10 -5.1335214475942365e-09 5.875922801236722e-10 1.2447567716642814e-09 -5.068226583755798e-09 7.652553525905271e-09 6.695776991316792e-10 -4.8314875786057834e-08 -7.63091365963938e-08 7.618342650331395e-09
age3sex 5.720410434695825e-10 -3.919181869851978e-08 9.341982684192375e-10 -6.889025147539244e-12 -1.3387062363941784e-06 1.0704307767888713e-07 -2.589641069165712e-09 1.9380303322160064e-11 4.71082240324803e-11 -4.1627796758681605e-13 -5.164073620823692e-12 -6.123067297779751e-12 1.786410542428374e-11 -5.6893977242429616e-12 -3.928995543552972e-12 8.124644655327584e-12 -3.303779612285023e-12 3.165369543595102e-11 1.6785635634714756e-11 -2.281735080462988e-11 -1.8937015182699676e-11 -2.6351998745630582e-12 3.5382584542551425e-11 8.571808639979288e-12 -1.2379032147050166e-11 4.0027053104931326e-11 -5.813483523136363e-11 -2.422752365750421e-12 4.917137820103669e-10 5.271697444342686e-10 -7.683263575565892e-11
pcs.V3 1.8570958003355817e-07 -9.037979490833281e-08 4.193080887026408e-09 -4.258464443339645e-11 -1.6853274984951507e-06 1.8446712441258414e-07 -5.601415326923778e-09 4.71082240323983e-11 9.328792635947294e-07 7.055700768880997e-08 -2.8647297210595125e-08 -1.8784884392844886e-09 5.62105316433519e-09 1.4209728955259631e-08 -6.3364496491897665e-09 1.0206035121411688e-08 7.352480026128142e-09 -4.192710016841243e-10 -5.75047926807379e-09 1.0553377179365318e-08 -2.34635814349441e-09 -1.5766103794336086e-08 -1.1932920591324458e-08 -7.091077481192121e-09 1.9840399767556265e-10 -1.6011204104165676e-08 9.678810560555672e-09 5.30496446051711e-09 3.097069904609318e-08 6.150808384177317e-07 3.647732249873082e-07
pcs.V4 2.55577538424505e-07 2.458588913539689e-07 -5.550192457630433e-09 4.2631441854252784e-11 3.4757528612797534e-07 -1.7514707913655243e-08 3.017390301490582e-10 -4.1627796733998594e-13 7.055700768881046e-08 9.95762954608432e-07 2.92365993916552e-08 -9.35305147754278e-10 1.4883027973268855e-08 -2.3456100734613766e-08 -8.289721994343702e-09 2.1007941150403163e-08 1.4941987300216554e-10 -4.805015691509133e-09 1.154856972077295e-08 -5.371789412860778e-09 -8.109461472972092e-09 1.404134476018623e-08 9.845962580616745e-09 7.2758498282006536e-09 2.39764771846878e-09 1.925328220282205e-09 -4.843681683381236e-09 1.9037220042791512e-09 -4.543703276377251e-08 -6.023635170620995e-07 -5.826870560427128e-07
