 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.032303570271289335 0.012017201223376168 -0.0003866831885370013 3.954928812303934e-06 0.05560422957678126 -0.0056739487286757975 0.00018326190435042245 -1.8870088235798775e-06 3.0488166548845247e-06 4.4723268043819345e-06 1.4183752112409538e-06 -8.092091576642018e-06 2.6976307829975226e-06 -1.863365685181055e-05 4.121570651096468e-06 -1.5009087792340942e-06 -3.887883948860129e-06 -1.6169639305046944e-06 -2.5179325512722754e-05 -7.404446125728293e-06 -5.683643153563139e-06 -1.8806293622204238e-06 -7.328110422007385e-07 7.981205691553562e-08 7.084452511820396e-06 -1.8870887304546702e-06 1.894351323387546e-05 -1.1259884608623296e-05 -7.321441986458995e-05 0.00010805006788513752 1.2471598518240821e-05 0.00022343861976100834 -0.0002594197874593805 -0.0002853501981321452 0.00024273267172055923
age 0.012017201223415878 0.009394948853807197 -0.00028224374750301554 2.6846594614126157e-06 0.09184697345043757 -0.008779735723142605 0.0002634205705740235 -2.5035083810939906e-06 2.342392628336116e-06 -5.608228854334466e-07 -5.693255310049501e-06 2.1104037610141377e-08 2.2339879699541967e-07 -2.6739066185370684e-06 1.1892654152793993e-06 -5.943556552614282e-07 -7.728865628031303e-07 -2.7291710688967514e-06 -7.473830690910289e-06 1.4901095943384432e-06 -1.1419128541931732e-07 -3.4958848944965895e-06 8.530006267132498e-07 -3.986132002585197e-07 6.261045582891931e-07 -5.5385631769034445e-06 3.603658666066316e-06 -1.3190454283552372e-06 -4.26900985775418e-06 5.241448461428348e-05 -6.613244231128962e-06 -8.842747100368855e-05 -7.7471243626091e-05 -0.00017399630766142606 0.0001787414900273718
age2 -0.00038668318853730884 -0.0002822437475018044 8.574628291044743e-06 -8.243181119052832e-08 -0.0027308575372119496 0.00026392623823910145 -8.005463333334885e-06 7.687815076810677e-08 -9.788001602067804e-08 5.292859346783318e-08 1.5760510365985843e-07 7.304437741887415e-09 -1.1788498851216259e-08 8.123911737567978e-08 -2.0355390067164777e-08 3.03135221871152e-08 2.5581676124301238e-08 6.795001448615238e-08 2.5939965078265146e-07 -4.291844606958423e-08 -1.4856753845226387e-10 8.994032910504568e-08 -1.5112878377843016e-08 3.259662373135107e-08 -3.605144422789045e-08 1.4997046343474964e-07 -1.3676835556207911e-07 6.002094804060032e-08 1.948581761797422e-07 -1.429229370161188e-06 3.0860670374731013e-07 2.2303480602333943e-06 2.1354345982243696e-06 4.680168519201899e-06 -5.3043130740298e-06
age3 3.954928812314052e-06 2.6846594614114116e-06 -8.243181119079012e-08 8.010347037791198e-10 2.5765931024731358e-05 -2.514604456387574e-06 7.70688412630346e-08 -7.479333695156311e-10 1.16095035773996e-09 -7.188179661490281e-10 -1.3891588324351142e-09 -1.7656425420680164e-10 1.1835881929561175e-10 -8.332873192896542e-10 6.230435853578889e-11 -3.417764388771123e-10 -2.4507868305936866e-10 -4.811857546019575e-10 -2.8213263284437856e-09 3.7483132326909954e-10 3.055049391953781e-11 -7.896205447628932e-10 4.690027508331386e-11 -4.719413891591921e-10 5.33430292595779e-10 -1.2790607213521825e-09 1.6328101302566578e-09 -7.43684366991256e-10 -2.027646817256721e-09 1.2802420772528883e-08 -3.767521381967166e-09 -1.9311622783953884e-08 -1.7777262147702206e-08 -4.277880279592935e-08 5.074073177934777e-08
sex 0.0556042295766717 0.09184697344999408 -0.002730857537200051 2.5765931024633156e-05 1.920586970216718 -0.18008222398597923 0.005292076367405215 -4.917501906920088e-05 6.593505295088737e-05 -3.2748042038077425e-05 -3.425165273747736e-05 2.3235656894859136e-05 -6.178570371687994e-05 0.00012450514539349628 -2.7833105512712892e-05 1.7496328479673424e-05 -5.330801115302872e-07 4.440424870807917e-05 3.009743207466587e-06 7.541110429796635e-05 3.843701456578555e-05 -5.866262768705475e-05 -2.987954212222596e-05 -8.254157943164402e-05 2.569292850876788e-06 -3.916385808898211e-05 5.191543384474964e-05 4.3591968979076e-05 0.00010902195214260071 0.00043006180638532654 0.0009304991360888537 -0.0062494126268745455 0.004133258719484344 -0.001950739352581627 0.0010643301325625634
agesex -0.005673948728703985 -0.008779735723153983 0.0002639262382394805 -2.514604456391434e-06 -0.18008222398598092 0.017100606062548512 -0.0005082413924198631 4.7702397487870735e-06 -6.798859931177356e-06 3.9893614226729324e-06 4.037723033052952e-06 -2.3970056552958724e-06 5.2952147698925765e-06 -1.2163271416342833e-05 3.2580625079628993e-06 -1.3121151783705827e-06 -6.197991826503682e-07 -4.2551162173992015e-06 7.746611592979045e-07 -7.443372473811546e-06 -4.3950008176767126e-06 5.263567357277621e-06 2.4689070817032147e-06 8.679607646749618e-06 -1.1876862343036688e-06 3.632423303965328e-06 -4.948803512110917e-06 -3.8810606104932875e-06 -1.4001152256328854e-05 -3.853194949317284e-05 -8.603425459310237e-05 0.0005815515192844776 -0.00039209873378341577 0.0001792016291184447 -0.00010147944813902445
age2sex 0.0001832619043518256 0.0002634205705749031 -8.005463333360615e-06 7.706884126327251e-08 0.00529207636740528 -0.0005082413924198642 1.5276443412040386e-05 -1.4493030159209604e-07 2.1843467430526937e-07 -1.492264742450348e-07 -1.412613898737712e-07 7.961952323805196e-08 -1.4802871651677738e-07 3.6871983603573846e-07 -1.1403938924722103e-07 3.1114803798972924e-08 3.820061283680851e-08 1.3352648460327376e-07 -6.388888326867301e-08 2.3160053409822405e-07 1.489476261864047e-07 -1.486134327268399e-07 -6.866126238929771e-08 -2.808233858658462e-07 5.991740838456117e-08 -1.0749122586469044e-07 1.5101663777196305e-07 1.0607042725711861e-07 5.483458820173154e-07 1.021180951373542e-06 2.3977722580262526e-06 -1.6695365381465032e-05 1.1427867766918292e-05 -5.138319185324089e-06 3.0300019529983504e-06
age3sex -1.887008823590997e-06 -2.503508381100549e-06 7.687815076830199e-08 -7.479333695174612e-10 -4.9175019069200946e-05 4.770239748787031e-06 -1.4493030159209447e-07 1.3901510008085412e-09 -2.2449433750989045e-09 1.6945909003519808e-09 1.5250543593765596e-09 -8.052113767919557e-10 1.3405458109488023e-09 -3.497128142937034e-09 1.251561979558173e-09 -2.4324042666024125e-10 -5.202060290256109e-10 -1.3574192139980131e-09 1.0115175171256522e-09 -2.2624301617493467e-09 -1.5539041893743502e-09 1.3929257935531307e-09 5.664605803121396e-10 2.799492686465489e-09 -8.046268813358542e-10 9.937874942008619e-10 -1.5511048328303196e-09 -9.24701674923281e-10 -7.218477840021462e-09 -7.896391457630996e-09 -1.9192739848977432e-08 1.5052452977285702e-07 -1.0487255265863555e-07 4.674719457305477e-08 -2.995930255295651e-08
pcs.V3 3.048816654896626e-06 2.3423926283378723e-06 -9.78800160207211e-08 1.1609503577402674e-09 6.593505295067977e-05 -6.79885993115759e-06 2.184346743046819e-07 -2.2449433750934083e-09 4.450152552075238e-06 1.4378589458364384e-07 -5.8232830628965415e-08 -3.671081044543606e-08 1.4845567457562252e-07 1.1583509895280424e-07 1.2101072929783773e-08 1.2417659960147245e-07 -9.77743759329079e-08 1.4534593058345405e-07 -1.2702010756520902e-07 -6.886500548241746e-08 1.0122120546990703e-08 -4.383481740329294e-08 -1.263841438193359e-07 5.821339751756432e-08 8.646557224994484e-08 -3.3743441825144328e-09 1.6761263461992836e-07 6.82948950731277e-08 -8.756355545137118e-07 3.2028845883050276e-07 -3.2381684482341873e-06 5.0724003583518555e-06 1.4439039197091707e-06 6.6775877219265e-06 2.8149600634406056e-06
pcs.V4 4.472326804370034e-06 -5.608228854405432e-07 5.2928593468037316e-08 -7.188179661508505e-10 -3.2748042037982476e-05 3.9893614226640614e-06 -1.4922647424477668e-07 1.6945909003496245e-09 1.4378589458364207e-07 4.283427727091544e-06 8.123214935252703e-08 3.3203868576781284e-08 7.492872731580754e-08 -2.2995522216670816e-08 -1.0941610893046155e-07 1.54018990486941e-08 1.135310253885112e-07 -2.4533071765880496e-08 2.7134396869088203e-08 -1.5996440120518956e-07 -1.7536166846081064e-07 6.947143745106262e-08 1.5000536843063426e-07 9.448559384384704e-08 1.335462484524794e-07 6.346872935643875e-08 -8.262461828545295e-08 -2.8680100418403003e-08 1.8165441546189854e-07 3.7921443803191143e-06 3.3426933789372425e-06 -8.226814407286622e-06 -3.6914710788425594e-06 -1.005909635632899e-05 -1.2897144619169186e-06
