 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.07152348824237086 0.10309390418567274 -0.002634631205971987 2.207671869028924e-05 0.8567687923398554 -0.06617803747048062 0.0016781939911270005 -1.3970144582153072e-05 -2.525294351668404e-05 4.489315263640843e-05 -1.3449222878957563e-06 -1.943088063446455e-05 1.779530383457591e-05 -4.75538919438741e-05 6.098919928731467e-06 1.4425271590390883e-05 -1.3631946710555309e-05 -1.3748089173701988e-05 -5.6717397198383714e-05 -2.5807430046861412e-05 -1.0085235987863917e-05 -3.196029421865006e-06 1.941871522100876e-05 1.099598581899372e-06 -8.080336393403622e-07 -6.283191592850065e-06 6.192198833842973e-05 -4.1206589968734515e-05 -8.176634269326972e-05 0.00045686671129956916 0.00043327915790879694 0.0001348042944041836 -0.0005785938413173356 -0.00029490763350766073 -0.0006723116807159664
age 0.1030939041842203 0.29124182317340386 -0.0071299841333560795 5.7115843080736325e-05 3.7325654253633207 -0.27861534043326164 0.0068074974943196686 -5.4431752532947206e-05 -0.0001189096292944151 7.531149147483389e-05 1.1782699611336537e-05 -9.53165030288266e-06 -5.555204695756019e-06 -4.928353393066824e-05 1.455806382245125e-05 3.688341317392222e-05 -1.915008520210118e-06 -2.650681975978463e-05 -1.4629902286211382e-05 -1.1833366485813498e-05 -7.02824382109879e-06 -3.099980744882208e-05 2.0641410529295096e-05 3.49651462525091e-05 -2.345642850584015e-05 1.880760669462058e-05 5.72446545703197e-05 -2.8367867603848304e-05 2.5741702975636652e-05 0.0008635648480445681 0.0009041171289463465 -0.007998778694024359 0.006333906695634376 -0.00027068668262008564 -0.0022599724892341786
age2 -0.002634631205933492 -0.0071299841333487156 0.00017519623051871468 -1.4086752815925842e-06 -0.09102892746438003 0.006818677077374853 -0.00016720174479766204 1.3417694621780338e-06 2.7296325214413294e-06 -1.8240663124843944e-06 -2.3038516873922956e-07 2.5973999460208e-07 3.37841728380398e-08 1.2512402046308756e-06 -3.0608922793329797e-07 -9.154614084725562e-07 6.110490848263225e-08 6.490234135719265e-07 5.411508941202207e-07 2.748680582046366e-07 1.4907618104808826e-07 6.992773451010105e-07 -5.414207949109924e-07 -8.067182182571123e-07 5.528427568407738e-07 -3.7043657685784563e-07 -1.5088460953727437e-06 8.181545611092488e-07 7.898962876040639e-08 -2.0198587307717144e-05 -2.1876250006612873e-05 0.00018550886869222826 -0.00014763325964867378 7.270386968281671e-06 5.40190109784716e-05
age3 2.207671868997966e-05 5.711584308071629e-05 -1.4086752815935047e-06 1.137044552508871e-08 0.0007266939750517805 -5.4623193568522805e-05 1.3442908256425175e-06 -1.0828339301624548e-08 -2.0390689544643727e-08 1.4465180885941846e-08 1.437930480378828e-09 -2.395426227015277e-09 4.270343874908251e-10 -1.0428609885839535e-08 1.9870086973409793e-09 7.444581317130802e-09 -6.176392469914062e-10 -5.068015333175395e-09 -5.9939333991151e-09 -2.1647044761785206e-09 -1.0454297074678605e-09 -5.25399136215427e-09 4.573766167024118e-09 5.980197901426824e-09 -4.083385905753575e-09 2.3165127951257807e-09 1.3168698919249444e-08 -7.604533022138256e-09 -5.258228360892698e-09 1.5660397080592367e-07 1.7343728654740168e-07 -1.4094900876774798e-06 1.1246906943894775e-06 -6.002246205190994e-08 -4.274511323141192e-07
sex 0.8567687922848485 3.732565425264812 -0.09102892746192158 0.0007266939750317229 91.53788010053339 -6.75875257702988 0.16308887674310782 -0.0012858330592892518 -0.0011054066720432984 0.0013324135445398361 0.0007175457679891212 -0.00012699052188651678 -0.0008780917144944789 -0.0004296030687724794 0.00015539524603574867 0.0011672901802890258 -0.00011547046878207587 0.0004646700142966812 -0.0002212673580385419 0.00019276975677606816 0.0002285088405812883 -0.000516866925639857 -0.000346573127699421 0.0009343335238967849 0.00017155274055937015 0.000595555553745917 4.7923862380021616e-05 -0.00041065894520998737 -0.005302855202152046 -0.002845115945826945 0.010035175757619546 -0.12119264295180361 0.12822577498734056 0.0226926444448937 -0.05905052828153999
agesex -0.06617803746625274 -0.2786153404255156 0.006818677077182625 -5.4623193566961933e-05 -6.75875257703255 0.5009206103706394 -0.012132997419555603 9.601731022448736e-05 7.682787813666296e-05 -9.556714610401012e-05 -4.8658162276607835e-05 8.247340837414118e-06 6.0820419148710935e-05 2.828828805247145e-05 -8.413032109868064e-06 -8.670052944049959e-05 5.032774499879878e-06 -3.418133703151989e-05 1.6683011044674015e-05 -1.7542568874847306e-05 -1.8352860986265772e-05 3.6993806367049735e-05 2.3435926490530964e-05 -6.454542973155702e-05 -1.344751389511503e-05 -3.998767814020588e-05 -8.03558008176563e-06 3.1325456580874626e-05 0.00042175031226085783 0.00024682513508179606 -0.0007838346200777944 0.008997391965101732 -0.00960203408695184 -0.0015114922309875005 0.004291137779988867
age2sex 0.0016781939910223474 0.006807497494135774 -0.00016720174479309229 1.3442908256053402e-06 0.1630888767432483 -0.012132997419561212 0.00029502587802063534 -2.3439981524078095e-06 -1.7285851531378714e-06 2.221453080727187e-06 1.0715540122312424e-06 -1.622697877335452e-07 -1.3832811098474962e-06 -5.919115709976603e-07 1.174099420021293e-07 2.094932781059632e-06 -3.314943001318279e-08 8.305621898759428e-07 -4.476859641160368e-07 5.207673942616895e-07 4.854494510239766e-07 -8.748449465820234e-07 -5.229039924053797e-07 1.4368028242809992e-06 3.53161373565915e-07 8.656634265634536e-07 2.995625648614468e-07 -7.863988748051682e-07 -1.0663698283446513e-05 -6.463116397614761e-06 1.982504673602525e-05 -0.00021959454533454563 0.00023545300883643153 3.3437086812553286e-05 -0.00010267623391296618
age3sex -1.3970144581348057e-05 -5.443175253157982e-05 1.3417694621439064e-06 -1.0828339301345876e-08 -0.001285833059291055 9.601731022458301e-05 -2.3439981524090525e-06 1.8700136299751215e-08 1.2523171737577737e-08 -1.6702924404578643e-08 -7.65197195994033e-09 9.82451062645061e-10 1.0313756599079248e-08 3.919780198737717e-09 -9.346705285481198e-11 -1.649495998866274e-08 -4.1635069878268764e-10 -6.694652513603639e-09 4.150440450145099e-09 -4.961575711178569e-09 -4.2051890532486924e-09 6.937624124921087e-09 3.733458354005191e-09 -1.034305245132806e-08 -3.162956549869167e-09 -6.085789086206332e-09 -3.3273096396910193e-09 6.4760906097120495e-09 8.465611357095729e-08 5.342627865370752e-08 -1.5954492926121654e-07 1.7615069055398767e-06 -1.8927140572911423e-06 -2.463727935629356e-07 8.05807341874694e-07
pcs.V3 -2.525294351628618e-05 -0.00011890962929490595 2.7296325214524225e-06 -2.0390689544725225e-08 -0.0011054066720898848 7.682787814006734e-05 -1.7285851532189924e-06 1.252317173820773e-08 9.145050567891062e-06 3.0611522124519366e-07 9.346634818385165e-08 -1.1321136666324138e-07 8.93803198982695e-08 5.5497408023054e-07 -2.886826024260919e-07 2.3162364686386296e-07 -4.563913761687919e-07 1.6514249774643642e-07 1.2425605666983868e-08 -6.38334845179942e-08 4.327380453073922e-07 1.4627701221108074e-07 -2.608623037938622e-08 2.6036392452855308e-08 -2.3123526785344243e-08 -1.6143482067169834e-07 3.6370812162809466e-07 -2.6850751516664637e-07 -1.2444422467507296e-06 -7.670756675295505e-07 4.342194483855806e-06 2.8732618122799922e-05 -9.56602676852962e-06 8.53484570260932e-06 -3.3370325256123296e-06
pcs.V4 4.489315263570176e-05 7.531149147392709e-05 -1.8240663124615235e-06 1.4465180885753509e-08 0.0013324135445562332 -9.556714610518356e-05 2.221453080754435e-06 -1.6702924404783612e-08 3.0611522124562216e-07 8.461572771606046e-06 2.1305598824138261e-07 3.578887587528423e-07 -2.240943822184773e-07 -1.2441511227020505e-07 -5.969672404557327e-08 2.115396967264247e-07 1.859341154511826e-07 -3.2765022497234344e-07 1.0358198121212534e-07 -1.7610787251108318e-07 -5.100210438800828e-07 1.4742890328731594e-07 3.494401533361897e-07 -1.0787777941127285e-08 3.990110697859523e-07 1.7803125413247848e-07 -4.436478446832675e-08 -3.613807575443038e-07 -1.3452490304074036e-06 6.418058225196291e-06 1.0370376963797451e-05 -3.463981793969134e-05 1.8137649779974214e-05 -1.8777367953768064e-05 -7.060744420875492e-06
pcs.V5 -1.34492228847794e-06 1.1782699609889867e-05 -2.3038516870364073e-07 1.437930480092444e-09 0.0007175457679750952 -4.865816227555113e-05 1.0715540122051538e-06 -7.651971959729292e-09 9.346634818440192e-08 2.13055988241059e-07 6.318133509546819e-06 7.658548071779814e-09 -2.1066393560323004e-07 -1.0358252800259699e-07 -4.2813390939927593e-07 -2.3220135993461621e-07 -4.058884726590848e-07 4.325584665037445e-07 9.561953507228158e-08 -1.1794977836372578e-07 1.4428252671425423e-07 -9.251089323722584e-08 -2.859535974365175e-08 -3.4924238104641257e-07 2.459260242098657e-07 2.2574313519056664e-07 1.8287164490829167e-07 -8.897971150016606e-08 -2.561712443078085e-06 -9.269053365828421e-06 -8.075813018646953e-06 -1.6760636553310597e-05 3.142281553608351e-05 1.0268453149023405e-05 3.1370202203685646e-06
