 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.03539337767732164 0.013276882438564577 -0.0004281426565080602 4.3882092613587415e-06 0.06320451944971366 -0.006497608361436905 0.00021156292988395713 -2.196831283077947e-06 6.773038536091182e-06 3.469126981810385e-06 1.1318192003986845e-06 -7.796285344177079e-06 2.84834954571533e-06 -1.7490896134302455e-05 4.436933808113845e-06 -1.5974313865473813e-07 -2.6644040879226518e-06 -3.864765881281279e-06 -2.760188809127501e-05 -8.166816787058068e-06 -3.414260930874194e-06 -6.1211434136142e-07 7.183139435498535e-07 9.134178255448179e-07 9.275714097492459e-06 -9.101797536379792e-07 2.1298501569212103e-05 -1.2020677857146795e-05 -0.0001078933795293134 0.00018061116255308946 4.919384380870834e-05 0.00018521264325528115 -0.0003094538017090939 -0.0002604235709229535 0.00020058200331587035
age 0.0132768824386707 0.010264315015959093 -0.00030961336906811643 2.9572352419463066e-06 0.10268277879840748 -0.009862300666275688 0.00029728709136573385 -2.838346757313482e-06 5.054289275580079e-06 -1.0148900264141718e-06 -6.91773359711291e-06 7.181926151598352e-07 7.956829105226929e-07 -6.895766126824096e-07 2.027229770646227e-06 -1.60757501054615e-07 9.988226654619221e-08 -5.079076441847658e-06 -6.774717451186979e-06 2.2348823720346864e-06 -2.2991880316826554e-07 -2.181763015433072e-06 3.210568546705128e-07 6.481981592066316e-07 1.4753384483531363e-06 -3.865442455896691e-06 3.5222926247570578e-06 -8.667780592446157e-07 -1.592329626969592e-05 9.456587068166803e-05 1.0610479586592634e-05 -0.00014787633584187595 -7.217926846185987e-05 -0.00019731222909140868 0.00019513448624352314
age2 -0.0004281426565120231 -0.00030961336906901036 9.442063323185415e-06 -9.113091181854246e-08 -0.0030647692136352264 0.0002975745978296479 -9.067795826510507e-06 8.747698888226002e-08 -1.7431651917732782e-07 6.472320115501554e-08 1.9433210856964386e-07 -1.1896332768706139e-08 -2.1645420122315728e-08 2.3506011676053784e-08 -4.0906195277995216e-08 1.9024314543478997e-08 -4.629902778984122e-09 1.3280345748188034e-07 2.50188190401666e-07 -6.376044388803087e-08 -2.5185000549238964e-09 5.0178893583881256e-08 -3.0773633580251058e-09 7.599308578261429e-09 -6.292252929277298e-08 1.0632331635743485e-07 -1.3492360330885726e-07 5.24258688678738e-08 5.756517304384039e-07 -2.7471837413609647e-06 -2.8254319845734606e-07 3.99958243592917e-06 2.042260266251554e-06 5.281461993698606e-06 -5.6635252447275045e-06
age3 4.388209261381478e-06 2.9572352419364234e-06 -9.113091181804598e-08 8.889236797018343e-10 2.9016015822682447e-05 -2.844752001122496e-06 8.75871678757672e-08 -8.538807616708371e-10 1.8614715254692913e-09 -8.22748047674132e-10 -1.7385683361817028e-09 -1.769065177414559e-11 1.4083951949579607e-10 -2.9412958078078967e-10 2.1444523979371314e-10 -2.4682485620310147e-10 7.355848942926874e-11 -1.0491367987425597e-09 -2.8381734892745717e-09 5.460816659322693e-10 1.0522128353132376e-10 -4.086398493717697e-10 -3.1667984890631316e-11 -2.848502437009642e-10 8.149256210938758e-10 -9.213906070222835e-10 1.630742060100459e-09 -7.220299975887508e-10 -5.926270970687432e-09 2.581456591918768e-08 2.2097443830607134e-09 -3.6048090963353456e-08 -1.7363244394667517e-08 -4.72645629752726e-08 5.2699364697679166e-08
sex 0.06320451945256701 0.10268277879992803 -0.0030647692136811845 2.9016015823121657e-05 2.1543167951691244 -0.20261551821348533 0.005971076232736727 -5.562888731832489e-05 8.099927715034402e-05 -3.167098877147489e-05 -6.512429517856488e-05 2.573893223070251e-05 -7.182540315440106e-05 0.00014497175905108574 -2.7223823000423762e-05 2.0698840461586036e-05 6.788034396866411e-06 1.6613139114527493e-05 2.8183943120965833e-05 0.00010055732328870213 1.6146117162412795e-05 -4.2066741591960346e-05 -4.761627345687448e-05 -8.443147617255582e-05 2.2870482323332112e-06 -2.900907317484672e-05 2.92229247282122e-05 5.506820176220617e-05 5.606530029467741e-05 0.0008234190364979426 0.0007605084870054704 -0.007099074469652078 0.004492599928156978 -0.0027223040667469175 0.0019611498807918302
agesex -0.006497608361694247 -0.009862300666402616 0.0002975745978335285 -2.844752001160008e-06 -0.20261551821345786 0.019298119081740363 -0.0005751558411164229 5.412253505629782e-06 -8.154244735741374e-06 3.822947192163111e-06 6.91011791494096e-06 -2.614874674694514e-06 6.559103267481232e-06 -1.4268975814000243e-05 3.3641601146373714e-06 -1.498105716195377e-06 -1.630401031742384e-06 -1.90846783899263e-06 -1.3501815215456645e-06 -9.808736795822076e-06 -2.447090303224876e-06 3.6076203303937105e-06 4.110629436353417e-06 9.17101404692667e-06 -1.3233920461707363e-06 2.7392131062432012e-06 -2.825766329381509e-06 -4.901539176352455e-06 -6.48219384350536e-06 -7.900802021473134e-05 -7.840592995419876e-05 0.0006657639086043883 -0.00043069932136012557 0.00025114359072813227 -0.00017751900447281923
age2sex 0.00021156292989181 0.0002972870913696723 -9.06779582663038e-06 8.758716787692097e-08 0.00597107623273479 -0.0005751558411163164 1.7335880214504917e-05 -1.6489426992139063e-07 2.5847586760421895e-07 -1.4241003882983317e-07 -2.2476197249682147e-07 8.523708117430413e-08 -1.9459796344850493e-07 4.3654836358742954e-07 -1.2160236021129834e-07 3.2484713564821336e-08 7.653653087936362e-08 7.170119703745143e-08 -1.1566047412689256e-08 2.9771332157841404e-07 9.752943755897006e-08 -9.721551340463207e-08 -1.1753159277476985e-07 -3.014241327234449e-07 6.974346517955027e-08 -8.499828966804082e-08 8.769541850665988e-08 1.3362093007586026e-07 2.638160141176157e-07 2.315513407533194e-06 2.3538636210975613e-06 -1.9268553972059064e-05 1.2653110408700773e-05 -7.11740185120972e-06 4.979002527049188e-06
age3sex -2.196831283168393e-06 -2.838346757370586e-06 8.747698888395e-08 -8.538807616865952e-10 -5.56288873182935e-05 5.412253505627527e-06 -1.6489426992135322e-07 1.5857574046331169e-09 -2.6374140714524543e-09 1.6320721940078104e-09 2.2976358545098833e-09 -8.449606224595218e-10 1.8608070536750977e-09 -4.181073965777678e-09 1.3622190469201086e-09 -2.1808252628875594e-10 -9.469039578563678e-10 -8.424593047664091e-10 6.359141213233663e-10 -2.829562144507992e-09 -1.145691969452511e-09 9.004979270537809e-10 1.014493774787404e-09 3.017352169207956e-09 -9.611589534802171e-10 8.216304679490638e-10 -9.701240695342604e-10 -1.1459782771504095e-09 -4.228337693255231e-09 -2.0680059304370294e-08 -1.9789116445091167e-08 1.7539573368321222e-07 -1.1713507186440929e-07 6.330285278932033e-08 -4.535421540676592e-08
pcs.V3 6.773038536183145e-06 5.054289275607045e-06 -1.7431651917818155e-07 1.8614715254778594e-09 8.099927714999101e-05 -8.154244735708624e-06 2.5847586760328144e-07 -2.637414071444107e-09 4.29980261774214e-06 1.2366204284747934e-07 -5.8122734012833044e-08 -1.9273883055385155e-08 1.516931743882685e-07 1.0203770348812261e-07 1.2713408431738361e-08 1.0484236582226407e-07 -9.753471222930742e-08 1.3285827167314345e-07 -1.2530312193049437e-07 -2.6912156884348127e-08 1.6365687825361082e-08 -3.280198516234411e-08 -1.6546095319916774e-07 5.654746965687085e-08 8.098242830084184e-08 -2.6651692935390204e-08 1.521498548785644e-07 8.835767333482869e-08 1.324808165167114e-07 7.076956878205185e-07 -3.850324137229356e-06 4.508809123471936e-06 4.2497982380663454e-07 6.163593044879349e-06 3.839730416243396e-06
pcs.V4 3.469126981738536e-06 -1.0148900264591457e-06 6.472320115637932e-08 -8.22748047687206e-10 -3.1670988771680675e-05 3.822947192183708e-06 -1.4241003883048295e-07 1.6320721940143257e-09 1.236620428474625e-07 4.117195504390242e-06 5.5712121509285334e-08 1.950105780090729e-08 1.0354235279117706e-07 -2.4851406583020585e-08 -1.1508948610349821e-07 1.6714542825538197e-08 1.1534913717172685e-07 -5.1881859124768415e-08 2.873602766317928e-08 -1.2487460710047798e-07 -2.1120078052507896e-07 1.1280500580498798e-07 1.1851844239091298e-07 9.845718638473828e-08 1.3882589960789403e-07 6.340384188157217e-08 -6.683203932324435e-08 3.18398252705427e-08 -1.0358770662870211e-07 4.185421903641734e-06 3.2092142038844956e-06 -8.55964915162229e-06 -4.298015260735004e-06 -9.074241503131603e-06 -1.3626360762317508e-06
