 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00035323832139057645 -0.0004843333028511785 9.040071613839506e-06 -5.396018602053463e-08 0.0021402078571094245 -0.00013817405433791727 2.8542901990479087e-06 -1.8927645140462185e-08 -3.192128580517872e-07 1.1288597877479958e-06 -3.3695066496899233e-07 1.7300681173919635e-08 -7.84639056295759e-08 -8.600537342768043e-08 3.1481059009480175e-07 4.914238934402436e-07 -4.598558073388502e-08 -2.417031206679321e-07 -5.826416904104943e-07 2.996725249312581e-08 -1.3406665165657834e-07 2.5347850743998237e-07 -7.68189315589615e-08 1.5823256325413833e-07 -7.404015486138852e-07 -2.0782743777463586e-08 4.2694996700676584e-08 -3.327554770702783e-07 1.2426400183225413e-06
age -0.00048433330284785653 0.002328781921505257 -4.528716437089386e-05 2.831223817002581e-07 0.03542458838161935 -0.0021480274469516452 4.172617582614265e-05 -2.6070990582484316e-07 1.1184322361954912e-06 -7.588856844265408e-07 2.874944190976849e-07 -6.637459243643379e-07 -2.5729385862568288e-08 2.4710625473056e-07 9.161551826113845e-08 -4.1516704105964916e-07 5.419476891706717e-07 5.005618163080103e-07 5.58944550210495e-07 -3.2249343464839804e-07 5.748082801952481e-07 -4.982709230771152e-07 -1.3894884944938579e-06 -2.289955533488681e-07 2.2982254901123663e-06 5.8480873529004066e-08 1.3004164728523624e-07 7.018508880662219e-07 -5.029878331346503e-06
age2 9.04007161380904e-06 -4.528716437091972e-05 8.886370806981951e-07 -5.60533666592629e-09 -0.0006818951513967165 4.17172833481327e-05 -8.177028802076575e-07 5.154685048638194e-09 -1.826032919816759e-08 1.3136832971012504e-08 -6.14654036101358e-09 1.1382594177513948e-08 -8.562389348443161e-10 -6.904142761321787e-09 -1.6534784257680995e-09 8.437975987744222e-09 -1.0824574443172374e-08 -8.338929561260249e-09 -9.638708272712982e-09 7.255109757692219e-09 -1.0370213904991211e-08 8.521653560977576e-09 2.5777827088146155e-08 4.399141605664585e-09 -4.5871927367619706e-08 -5.351704545835145e-10 -4.57502158279956e-09 -1.3693818793668977e-08 1.1471334203910758e-07
age3 -5.3960186019923473e-08 2.8312238169989937e-07 -5.60533666591676e-09 3.568702659372722e-11 4.223966176058438e-06 -2.606036829500234e-07 5.15400425761026e-09 -3.279118981929195e-11 9.105000821513307e-11 -6.858649295639348e-11 3.7748192330018474e-11 -6.363291217645668e-11 1.0311337363223704e-11 5.6839089250989925e-11 9.258798276452961e-12 -5.477267899380424e-11 7.174654901417069e-11 4.462248841407712e-11 4.896270859307638e-11 -5.2816898880926477e-11 5.990162323967255e-11 -4.331467933398377e-11 -1.5390598675848252e-10 -2.9318316640306326e-11 2.944109822322864e-10 8.337855690870749e-13 4.079456177065364e-11 8.398069374588196e-11 -8.143499284913197e-10
sex 0.0021402078572088533 0.03542458838134569 -0.0006818951513913384 4.223966176024433e-06 1.6302271730571234 -0.0995197445948372 0.0019486824222146593 -1.2291366575742081e-05 -2.434486293627971e-05 1.988500898409312e-05 6.214021209442373e-06 -2.329290403439084e-05 -9.218254463698243e-06 -2.26501214628682e-05 4.387972367029592e-05 1.5259023855102854e-05 8.57962356469105e-06 2.4973864468411435e-05 -1.428452198652944e-05 -8.069250409378041e-06 1.672466395969941e-05 7.841584457593808e-06 -4.9572357981013565e-05 7.489076526078198e-06 4.611757001946783e-06 1.8902573935856255e-05 -2.4248373034029327e-06 -1.0703845361914709e-05 -0.00013596197550257735
agesex -0.00013817405435444921 -0.0021480274469168705 4.171728334746676e-05 -2.6060368294592776e-07 -0.09951974459483356 0.006131155192888955 -0.00012109506113328419 7.70015638332444e-07 1.6512531512067294e-06 -1.16941921863408e-06 -3.4381300840033754e-07 1.446433980225899e-06 5.098681478990348e-07 1.347401056137498e-06 -2.619058126052568e-06 -9.16623397133848e-07 -4.871515348096384e-07 -1.4892360538644669e-06 8.652762097067846e-07 6.23238542114199e-07 -1.0186673868648312e-06 -5.571904322946306e-07 3.0007137133671003e-06 -4.045397408552015e-07 -3.3769455792741554e-07 -1.0278967325590959e-06 -8.449955150401185e-08 7.230668554973398e-07 1.055308465154214e-05
age2sex 2.854290199137752e-06 4.172617582582926e-05 -8.177028802014554e-07 5.1540042575707556e-09 0.0019486824222145402 -0.00012109506113328122 2.412600643345322e-06 -1.547212690448981e-08 -3.603097490989242e-08 2.224473935085932e-08 5.9919527292193526e-09 -2.837648977587193e-08 -9.347537237107382e-09 -2.5460793448243515e-08 5.05599356958027e-08 1.7203880749852954e-08 9.547207775409647e-09 2.876505024651774e-08 -1.7589252957908776e-08 -1.4557173372616833e-08 2.0209581867041972e-08 1.3173301799772736e-08 -5.862634635982242e-08 6.033095579306484e-09 7.77150414486631e-09 1.75009029082695e-08 5.859676814495343e-09 -1.591322861020665e-08 -2.541082041638494e-07
age3sex -1.8927645140869125e-08 -2.607099058226429e-07 5.154685048595867e-09 -3.27911898190296e-11 -1.2291366575741075e-05 7.700156383324103e-07 -1.5472126904489526e-08 1.0008578855610934e-10 2.488367194989479e-10 -1.3514640560471662e-10 -3.1829371256713254e-11 1.7643016689081627e-10 5.926934601067638e-11 1.5590469693619505e-10 -3.166953186859118e-10 -1.0495943290969265e-10 -6.289825209063393e-11 -1.800432473230201e-10 1.152476263826533e-10 1.0567057323226416e-10 -1.2912780916670566e-10 -9.860221662132192e-11 3.7064658726938924e-10 -2.1631971623964503e-11 -5.637918450576386e-11 -9.46924242420324e-11 -6.167516041809386e-11 1.1096961730969389e-10 1.9482602795884607e-09
pcs.V3 -3.1921285805300124e-07 1.118432236207983e-06 -1.8260329198412205e-08 9.10500082166747e-11 -2.434486293597493e-05 1.6512531511878858e-06 -3.603097490951842e-08 2.488367194965577e-10 1.6555036788977447e-06 1.2676073364818756e-07 -4.113089564617866e-08 -1.2021874919234626e-08 -3.4952907692270115e-09 3.8541018711876466e-08 -3.380302147426308e-08 5.313994745826766e-09 1.1168426471822646e-08 -2.0013632836078854e-08 -2.781473364718445e-09 2.328306511035659e-08 8.083754728279768e-09 -2.3316345033228913e-08 -1.5042774998045484e-08 -2.579156413766783e-08 -1.1288784959403409e-08 -3.116368967250235e-08 2.675833683169471e-08 -1.7556779312761591e-09 8.07389992223049e-07
pcs.V4 1.1288597877496665e-06 -7.588856844354412e-07 1.3136832971186704e-08 -6.858649295749002e-11 1.9885008983877058e-05 -1.1694192186206996e-06 2.2244739350593238e-08 -1.3514640560301214e-10 1.267607336481884e-07 1.7640352007488239e-06 6.066130051500308e-08 1.6321752422902553e-08 1.1139885074793048e-08 -4.350890071266429e-08 -4.2786948903697046e-09 4.735992188354859e-08 -3.05133441318808e-09 -1.0214128147963774e-08 5.474711958356582e-09 1.0272965883480784e-08 -9.64137751669949e-09 6.8162077531817805e-09 6.044329250747774e-09 8.324830408606064e-09 1.522440577214352e-08 8.007033851380869e-09 -1.4255788505841929e-08 -4.1192298125870055e-09 -8.574099295649776e-07
pcs.V5 -3.3695066496840275e-07 2.8749441909495804e-07 -6.146540360960706e-09 3.7748192329688875e-11 6.214021209387148e-06 -3.438130083969415e-07 5.991952729152329e-09 -3.1829371256287185e-11 -4.113089564617888e-08 6.066130051500318e-08 1.7868803279883302e-06 6.2881528339383525e-09 -1.2741512613510736e-08 -4.541582907554406e-08 2.6873769088651657e-09 -1.7997305234924508e-09 -4.266719366358883e-09 2.769367865194935e-08 3.396425056057319e-08 1.6601150759622743e-08 2.6891465885966474e-08 2.2148105513611776e-08 -3.844989101788443e-09 -4.253838220983441e-09 7.611903175261064e-09 7.443093369632425e-09 -1.2393565061821935e-09 -1.5567533487190022e-08 -2.1494992073323092e-07
pcs.V6 1.7300681173019067e-08 -6.637459243616084e-07 1.1382594177460145e-08 -6.36329121761151e-11 -2.3292904034423286e-05 1.4464339802279648e-06 -2.837648977591376e-08 1.7643016689108754e-10 -1.2021874919229676e-08 1.632175242289915e-08 6.288152833937438e-09 1.7786995027593853e-06 8.420366816133567e-09 5.228994992180134e-09 3.478421591560599e-08 -1.599961732550918e-08 7.003541860939785e-08 8.753785673998497e-09 2.142073938193379e-09 -8.862158260014304e-09 -1.7178955850979873e-08 5.064983423383843e-09 -4.055331889494385e-09 2.85173071360117e-09 -2.9725054960103217e-09 5.7316573153365866e-09 -3.113755098852752e-08 -1.1916339251229171e-08 1.5728361749030604e-07
pcs.V7 -7.846390562972255e-08 -2.5729385860722077e-08 -8.562389348804997e-10 1.031133736345211e-11 -9.218254463665438e-06 5.098681478970293e-07 -9.347537237067952e-09 5.926934601042641e-11 -3.495290769226178e-09 1.1139885074792404e-08 -1.2741512613510886e-08 8.420366816132968e-09 2.0073398790335605e-06 1.4739558962219186e-08 5.451261332905496e-09 -3.118554217478022e-08 8.233700117518516e-09 -7.580135956012956e-09 1.9099190611707103e-08 -9.895937658593891e-09 -1.925402653144198e-08 -1.4236064880550486e-08 -5.360552322926345e-09 1.4735234992583118e-08 9.509373357797446e-09 -4.071044724512177e-08 -4.050999086959169e-09 5.542902767292923e-09 -1.652066353912373e-08
pcs.V8 -8.600537342705188e-08 2.4710625473481713e-07 -6.904142761407993e-09 5.6839089251551665e-11 -2.265012146270444e-05 1.3474010561273849e-06 -2.5460793448042963e-08 1.5590469693491385e-10 3.854101871187729e-08 -4.350890071266519e-08 -4.541582907554424e-08 5.2289949921773894e-09 1.4739558962218918e-08 1.987303760533661e-06 7.1793469375821445e-09 -2.4937377488649427e-08 -2.597862255350767e-09 3.459891190768256e-08 2.4807555341376046e-08 -3.945552793759298e-08 2.007025984464452e-08 3.7251879533631578e-09 -1.5473397063080515e-08 1.193227345762891e-08 3.5704488600815574e-08 3.0317102405761305e-08 2.8798273497004958e-08 -1.5210032655964607e-09 1.9732599165468796e-07
pcs.V9 3.148105900965321e-07 9.161551825001868e-08 -1.6534784255500907e-09 9.258798275077271e-12 4.387972367010336e-05 -2.6190581260407397e-06 5.0559935695569156e-08 -3.16695318684425e-10 -3.380302147426758e-08 -4.2786948903661435e-09 2.687376908865862e-09 3.478421591560957e-08 5.451261332905544e-09 7.179346937580328e-09 1.9844007313723106e-06 -1.008594808292393e-09 3.532894505092193e-08 7.137272943251469e-09 3.895959703879144e-08 -6.735713037553553e-09 1.3628594419071629e-08 -5.426048004589193e-09 4.898758563041565e-09 -3.2931749529732507e-09 -3.436831939493658e-08 -1.6788376017016963e-08 -7.402229256401982e-09 1.753096209962169e-08 -2.645155168635623e-07
pcs.V10 4.914238934408287e-07 -4.1516704106663406e-07 8.43797598788107e-09 -5.477267899466687e-11 1.5259023854899932e-05 -9.16623397121348e-07 1.7203880749605823e-08 -1.049594329081194e-10 5.313994745827489e-09 4.7359921883548346e-08 -1.7997305234927122e-09 -1.5999617325505998e-08 -3.1185542174779556e-08 -2.4937377488648312e-08 -1.0085948082959497e-09 1.981033837568108e-06 1.3677572118716221e-08 3.2693013898449066e-08 4.1697803936842515e-08 1.6942627985876303e-08 -2.8981354725483587e-08 1.321032530284241e-08 4.528453691554691e-09 4.980136570713697e-09 -1.2233660004260663e-09 4.6723394072686346e-08 -1.2913209478734781e-08 -1.8962681332298725e-08 -1.9849306179960375e-07
pcs.V11 -4.598558073351429e-08 5.4194768917129e-07 -1.0824574443184328e-08 7.174654901424484e-11 8.579623564773686e-06 -4.871515348147877e-07 9.547207775512421e-09 -6.289825209129372e-11 1.116842647181956e-08 -3.0513344131860367e-09 -4.2667193663583e-09 7.003541860939677e-08 8.233700117517968e-09 -2.5978622553526285e-09 3.5328945050925114e-08 1.3677572118718035e-08 1.9693419840105885e-06 -1.4476585770252226e-08 2.436257716890837e-08 -1.6289364658790828e-08 -2.13368621106325e-08 1.055420268027598e-08 1.9777114554552314e-08 2.9514762797690757e-08 -1.0086580259740582e-09 4.693793387073812e-09 -2.6594522233677e-08 2.391654188170062e-08 -7.309277723757448e-08
pcs.V12 -2.417031206658471e-07 5.005618163032256e-07 -8.338929561168266e-09 4.462248841350874e-11 2.497386446842154e-05 -1.4892360538651697e-06 2.8765050246532896e-08 -1.8004324732312332e-10 -2.0013632836083562e-08 -1.0214128147960532e-08 2.7693678651950195e-08 8.753785673998816e-09 -7.580135956013487e-09 3.4598911907680055e-08 7.137272943254502e-09 3.269301389845214e-08 -1.4476585770253364e-08 1.9496577097267873e-06 -1.3350345798490786e-08 -7.559749363063145e-09 -1.1006454928689066e-08 1.3508440048540984e-08 1.1816206197933012e-09 -1.0217446991792732e-08 1.061979976524443e-08 5.186911942287501e-09 -4.868254027109825e-08 3.7707248884896254e-08 1.2051237151421606e-07
pcs.V13 -5.826416904100677e-07 5.589445502145274e-07 -9.638708272794034e-09 4.896270859360099e-11 -1.4284521986404854e-05 8.652762096989609e-07 -1.758925295775105e-08 1.1524762638162947e-10 -2.7814733647185025e-09 5.4747119583558835e-09 3.396425056057306e-08 2.1420739381913245e-09 1.909919061170692e-08 2.480755534137607e-08 3.895959703879293e-08 4.1697803936841846e-08 2.4362577168909747e-08 -1.3350345798488958e-08 1.9952288073716187e-06 1.0815773895393156e-08 -1.1363881545055387e-08 2.4021098010847033e-08 -3.500523106393448e-08 4.1541409328847635e-09 2.9941645196316124e-09 -1.3619317081831919e-08 1.4558452474661717e-08 1.292615593207799e-08 -1.6736526408086244e-08
pcs.V14 2.996725249163196e-08 -3.224934346458772e-07 7.255109757643592e-09 -5.281689888062506e-11 -8.06925040941544e-06 6.232385421165427e-07 -1.4557173372663762e-08 1.0567057323256601e-10 2.3283065110359507e-08 1.0272965883478726e-08 1.6601150759622253e-08 -8.862158260014006e-09 -9.895937658593487e-09 -3.945552793759129e-08 -6.7357130375559026e-09 1.6942627985874603e-08 -1.6289364658790388e-08 -7.55974936306358e-09 1.0815773895394692e-08 1.9944895540472866e-06 1.3761878499648488e-08 -4.599962995019611e-09 3.439031753849295e-08 -1.3849024956547202e-09 -2.2020242724449137e-08 -1.687973847179162e-08 -2.248435519953893e-08 -2.8516186374671083e-08 -1.1055734669897836e-07
pcs.V15 -1.340666516566825e-07 5.748082801944121e-07 -1.0370213904973753e-08 5.990162323955478e-11 1.672466395974845e-05 -1.0186673868679114e-06 2.020958186710377e-08 -1.2912780916710382e-10 8.083754728275721e-09 -9.641377516696758e-09 2.689146588596725e-08 -1.7178955850980243e-08 -1.925402653144255e-08 2.0070259844642243e-08 1.3628594419074863e-08 -2.8981354725481053e-08 -2.133686211063306e-08 -1.1006454928688454e-08 -1.1363881545057102e-08 1.376187849964851e-08 1.9996646362167305e-06 -3.5395919531514684e-09 3.4284017532611397e-09 1.9386495612684538e-08 -6.2728371631428365e-09 -1.5411896032235808e-09 -4.720811503003627e-08 1.2063204505902962e-08 -5.263545319673642e-08
pcs.V16 2.534785074407169e-07 -4.982709230810288e-07 8.52165356105446e-09 -4.3314679334469644e-11 7.841584457518015e-06 -5.571904322899333e-07 1.3173301799679218e-08 -9.860221662072217e-11 -2.3316345033229376e-08 6.816207753182451e-09 2.2148105513611803e-08 5.0649834233851055e-09 -1.4236064880550373e-08 3.725187953363025e-09 -5.4260480045899695e-09 1.3210325302842942e-08 1.0554202680275005e-08 1.3508440048539804e-08 2.4021098010846623e-08 -4.59996299501876e-09 -3.53959195315257e-09 1.9664669721209057e-06 9.037043209427211e-09 1.667965610502301e-08 -2.4539636322348063e-08 -1.2899726679640913e-08 -1.7043652286985548e-08 -1.476762759626146e-08 -2.6283705605305624e-07
pcs.V17 -7.681893156344443e-08 -1.3894884944842798e-06 2.5777827087959973e-08 -1.539059867573188e-10 -4.957235798109606e-05 3.000713713372319e-06 -5.862634635992752e-08 3.70646587270068e-10 -1.5042774998034972e-08 6.044329250740159e-09 -3.8449891017905066e-09 -4.055331889493913e-09 -5.360552322924989e-09 -1.5473397063074497e-08 4.898758563033192e-09 4.528453691547729e-09 1.977711455455437e-08 1.1816206197920259e-09 -3.50052310639299e-08 3.439031753849245e-08 3.4284017532615934e-09 9.03704320942439e-09 2.0106680966705917e-06 3.377873123091379e-08 -9.57373245098104e-09 -1.5408086626108622e-08 -2.3157469488581952e-08 -3.821476896651662e-08 9.606965008049579e-08
pcs.V18 1.5823256325414923e-07 -2.2899555335184742e-07 4.399141605723297e-09 -2.9318316640678726e-11 7.48907652597867e-06 -4.045397408490337e-07 6.033095579183846e-09 -2.1631971623179176e-11 -2.579156413766698e-08 8.324830408605625e-09 -4.253838220983612e-09 2.851730713602668e-09 1.4735234992583472e-08 1.1932273457629597e-08 -3.2931749529751615e-09 4.980136570713531e-09 2.9514762797689996e-08 -1.0217446991794155e-08 4.154140932885441e-09 -1.384902495653868e-09 1.9386495612683397e-08 1.667965610502256e-08 3.3778731230917094e-08 1.930200771481557e-06 -1.0925813553373055e-08 -4.6074060605593095e-09 -7.0885813504997655e-09 -1.4635239807706457e-08 4.6602138626335635e-08
pcs.V19 -7.404015486133455e-07 2.2982254901161344e-06 -4.58719273676945e-08 2.944109822327641e-10 4.611757002162576e-06 -3.376945579408786e-07 7.771504145135615e-09 -5.6379184507497514e-11 -1.1288784959408734e-08 1.5224405772146594e-08 7.611903175262215e-09 -2.9725054960131598e-09 9.509373357796464e-09 3.570448860081237e-08 -3.436831939493007e-08 -1.2233660004232812e-09 -1.0086580259732333e-09 1.0619799765247379e-08 2.994164519629363e-09 -2.202024272445076e-08 -6.272837163140894e-09 -2.4539636322346196e-08 -9.573732450987068e-09 -1.0925813553372019e-08 1.951692681660205e-06 1.625610047497466e-08 -4.736664085180954e-09 1.013704286138293e-08 6.597702598036277e-07
pcs.V20 -2.078274377707948e-08 5.8480873524387876e-08 -5.351704544929924e-10 8.337855685155561e-13 1.8902573935765795e-05 -1.0278967325535254e-06 1.7500902908159326e-08 -9.469242424133033e-11 -3.1163689672503665e-08 8.00703385138196e-09 7.4430933696326074e-09 5.731657315338208e-09 -4.0710447245121705e-08 3.0317102405760875e-08 -1.6788376017017413e-08 4.6723394072687604e-08 4.693793387072533e-09 5.186911942286142e-09 -1.3619317081832076e-08 -1.687973847179061e-08 -1.5411896032249938e-09 -1.2899726679640774e-08 -1.5408086626105134e-08 -4.607406060558766e-09 1.6256100474972205e-08 2.00031427306648e-06 1.2783906261123577e-08 1.2752480753118467e-08 -7.677178714383172e-08
pcs.V21 4.2694996701216025e-08 1.3004164728477532e-07 -4.575021582790834e-09 4.079456177060063e-11 -2.4248373033743987e-06 -8.449955150579291e-08 5.8596768145309275e-09 -6.16751604183224e-11 2.675833683169333e-08 -1.4255788505840966e-08 -1.2393565061820332e-09 -3.113755098852782e-08 -4.0509990869593255e-09 2.879827349700415e-08 -7.402229256400772e-09 -1.2913209478734192e-08 -2.6594522233677078e-08 -4.868254027109797e-08 1.4558452474660568e-08 -2.2484355199539028e-08 -4.720811503003613e-08 -1.7043652286985048e-08 -2.3157469488582558e-08 -7.088581350499375e-09 -4.736664085181766e-09 1.2783906261124045e-08 1.9436759254751664e-06 -1.711290567877083e-08 4.463150396117378e-07
pcs.V22 -3.327554770704569e-07 7.018508880742199e-07 -1.3693818793825592e-08 8.398069374686898e-11 -1.0703845361648193e-05 7.230668554808473e-07 -1.591322860987922e-08 1.1096961730760058e-10 -1.75567793127871e-09 -4.119229812585791e-09 -1.5567533487189486e-08 -1.1916339251233222e-08 5.542902767291917e-09 -1.5210032655986556e-09 1.753096209962724e-08 -1.896268133229772e-08 2.3916541881702612e-08 3.770724888490028e-08 1.2926155932076768e-08 -2.8516186374673283e-08 1.2063204505906056e-08 -1.4767627596260335e-08 -3.8214768966525064e-08 -1.4635239807706318e-08 1.0137042861385704e-08 1.2752480753120402e-08 -1.7112905678769917e-08 2.00666321569876e-06 4.134859689849705e-08
proband 1.2426400182984606e-06 -5.02987833129317e-06 1.1471334203808285e-07 -8.143499284849908e-10 -0.00013596197550291912 1.0553084651564386e-05 -2.5410820416430966e-07 1.948260279591505e-09 8.073899922230966e-07 -8.5740992956501e-07 -2.1494992073323794e-07 1.5728361749030664e-07 -1.6520663539119022e-08 1.9732599165471253e-07 -2.645155168635947e-07 -1.984930617996301e-07 -7.309277723756543e-08 1.2051237151421394e-07 -1.673652640806105e-08 -1.1055734669897887e-07 -5.263545319673361e-08 -2.6283705605307043e-07 9.606965008049562e-08 4.660213862632251e-08 6.597702598036556e-07 -7.677178714384486e-08 4.4631503961173857e-07 4.1348596898530604e-08 0.00010132587622371641
