 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
pcs.V5 8.567734611148495e-07 -8.519801760196669e-07 1.9416537670839936e-08 -1.341072869588874e-10 5.525554266524677e-06 -4.562998906585676e-07 1.114991903997375e-08 -8.704081675373558e-11 -1.0102291176016997e-07 1.2336019206184838e-08 2.6119801097255467e-06 -7.105186991260353e-09 1.8608638407551387e-08 -3.423324985919577e-08 1.0072561536561689e-08 -3.626885302335267e-08 3.736758375761601e-08 -1.0918283506877132e-10 1.7506504994991594e-08 3.718268662273736e-09 -1.4709021693202193e-08 -9.41442791323833e-09 -5.0258326355449095e-08 -5.2797228682754235e-08 6.561892131190281e-08 6.18507099404589e-08 8.655960234512408e-08 2.790870019925698e-08 -7.488953203169506e-07 -6.545343718857499e-07 8.746910013381556e-07 7.353673341595659e-07
pcs.V6 9.961187401881454e-07 1.4711439671554103e-06 -4.0274951049341756e-08 3.4445843015725164e-10 1.4281745361685295e-05 -1.1860676656001774e-06 3.2451242871462014e-08 -2.8352741064723465e-10 -7.11408577565644e-10 3.1481591493546003e-08 -7.105186991255771e-09 2.5876914934980263e-06 7.989858100031594e-09 1.7122276090727662e-08 5.223758091673109e-09 -5.2534198643994176e-08 2.7147255246166022e-08 -4.329681426250894e-08 -1.0843768285922645e-08 -6.583520687236099e-08 -2.959174840665529e-09 1.4626800729711464e-08 -1.1980547678515118e-08 2.916150085766874e-08 2.1760289076681757e-08 9.213613150932981e-09 -8.360010241485332e-08 4.345307244684149e-09 1.3935987573190267e-08 9.172137760306285e-07 4.786671981231559e-07 -1.0271332316923408e-06
pcs.V7 6.186636008523816e-07 1.4235055963428422e-08 -3.0912821337075884e-09 4.794028470786723e-11 -1.8402199427415385e-05 1.487754369976347e-06 -3.7495455001641466e-08 2.9165676283439847e-10 4.521376770636061e-08 2.5470932971326584e-08 1.860863840754832e-08 7.989858100037213e-09 2.9830789441281067e-06 1.1872938539886713e-10 -2.479661863795593e-08 -7.45060613512815e-08 3.300010818141386e-09 -6.254885360709859e-08 -1.2502427758140676e-09 -6.870712730295594e-08 2.9962370119511632e-09 -4.52113855961322e-08 -9.365941428400959e-08 -3.656741035141206e-08 -1.815464278306375e-08 -1.67323262290135e-08 -2.8132422903111216e-08 -8.112160315134287e-09 1.0416735926465596e-08 1.2698365113509614e-06 -2.9917389975708515e-07 -6.962284618138913e-07
pcs.V8 -1.4208260875000773e-06 -3.0303949922815005e-07 9.053043315517356e-09 -9.559905776417303e-11 1.7828591560246242e-05 -1.7279918479170307e-06 4.989937038956598e-08 -4.2912421142267006e-10 4.079229817639368e-08 -1.8501518602984082e-08 -3.4233249859191685e-08 1.71222760907204e-08 1.1872938539866687e-10 2.929484936243595e-06 7.664160856694276e-08 1.0429239864886468e-08 3.790742484219031e-08 1.2173762414638727e-07 -2.3400517114539925e-08 -1.2772194257142784e-07 -9.915519318781802e-09 5.598260277867578e-09 -3.617124720809874e-09 7.100934961715374e-08 7.700875049119857e-08 4.2665831285881556e-08 -2.6386591240978903e-08 1.2953389896032038e-08 -5.274778745688807e-09 5.955352248387324e-07 3.357800442620411e-07 -1.0041839891870654e-06
pcs.V9 1.822541278804378e-06 1.1437914732118896e-06 -3.041286415959296e-08 2.585887089603286e-10 -1.2079228498215543e-05 1.3505176022564292e-06 -4.2991449647948056e-08 4.126048311449717e-10 5.2634546621476116e-08 -4.440970178836758e-08 1.0072561536558825e-08 5.22375809168077e-09 -2.4796618637957546e-08 7.664160856694508e-08 2.861130446865343e-06 1.0269989819605308e-08 2.515175543575493e-08 -5.616869305016657e-08 -4.127939450307066e-08 -9.636843985183053e-08 -3.793477277875494e-09 -5.177171080916205e-08 1.991386760836582e-09 -2.578859943216089e-08 -3.5740562989848104e-08 -1.9484183483351503e-08 -2.8701297993561794e-08 4.579840339663605e-08 -8.192896570249663e-07 3.182713853923261e-07 6.923211914719881e-07 -4.7396145295505465e-07
pcs.V10 -5.449401171539646e-07 2.750644488459163e-07 -3.293750598777884e-09 -1.9221826181865392e-12 -5.162137397300319e-07 7.999227813660594e-08 -3.4675816617747066e-09 3.174556848979913e-11 6.830380274658497e-08 8.790499954889217e-11 -3.6268853023352945e-08 -5.253419864399362e-08 -7.45060613512815e-08 1.0429239864886427e-08 1.0269989819605531e-08 2.8512626212762996e-06 4.413404958106906e-08 4.263271890643195e-08 1.8082234563537364e-08 -1.7643839715835494e-09 -2.1631530190385922e-08 -2.4317494622910214e-08 4.0152508517242454e-08 5.136934976667602e-08 -2.9086536297837595e-08 2.433189435863634e-08 8.606257976196143e-09 1.56915177626966e-08 1.8375420853688602e-07 9.216905051522846e-07 -7.855822523621565e-07 -2.7532947806086443e-07
pcs.V11 -6.516062450772894e-07 3.0654615606352226e-07 -8.855650037037498e-09 8.286363661876787e-11 -4.55385227795313e-06 2.1795136546226793e-07 4.929401497087808e-10 -6.125104015166673e-11 -2.9247972968691194e-08 -1.787902670724785e-08 3.736758375761644e-08 2.7147255246167203e-08 3.300010818140222e-09 3.790742484219203e-08 2.515175543575338e-08 4.413404958106889e-08 2.8750020697673384e-06 5.472736907164593e-08 1.2938054328636887e-08 -8.055278500213264e-08 6.376253726206538e-08 -1.0192794051333556e-07 -4.160337330642327e-09 4.463495807549386e-08 -1.3099048609888743e-08 2.9526921995623293e-08 -3.8276855789758e-08 2.3281295069274996e-08 2.5724569637725774e-07 -3.80240982741206e-07 8.381621057248436e-08 2.8012916033026146e-07
pcs.V12 2.797394780251669e-07 -1.6575217641859453e-06 4.079397329282344e-08 -3.034117317510305e-10 -1.7393302738325834e-05 1.3984487277901156e-06 -3.3138852546049466e-08 2.379787524288031e-10 3.362685475979095e-08 -2.7281167695662215e-08 -1.0918283507270701e-10 -4.3296814262506576e-08 -6.254885360709546e-08 1.2173762414638335e-07 -5.616869305016171e-08 4.263271890643229e-08 5.472736907164711e-08 2.8213415804653112e-06 -8.715425788796095e-08 -7.843415937337798e-09 -1.096721722758526e-08 -1.6659759722582166e-08 -6.612891850904147e-08 -3.0924693837617023e-08 -7.257249107859709e-08 -1.063107288014618e-09 -3.2741208931475953e-08 3.829532141429625e-08 1.618144430942686e-07 -6.806857162077129e-07 4.61779250187351e-07 2.5075692837787007e-08
pcs.V13 3.471839369582454e-07 4.1388429598139166e-07 -1.2791588583233301e-08 1.1606334529182055e-10 1.0827022688786293e-05 -9.027595854499018e-07 2.1560477916251268e-08 -1.576264624850754e-10 -3.268273366514173e-08 2.7526422377529698e-08 1.7506504994994082e-08 -1.0843768285924536e-08 -1.250242775815917e-09 -2.3400517114537695e-08 -4.1279394503073734e-08 1.8082234563537192e-08 1.2938054328636082e-08 -8.715425788796059e-08 2.856039438152206e-06 -5.4815545044814796e-08 4.981763446367173e-08 -2.0675913390607233e-08 -5.193175816004169e-08 -1.8859281135922696e-08 -5.079479514540265e-08 2.8424503144370362e-08 2.089839814177982e-08 -3.3268626355549675e-08 -2.7868665793234315e-07 5.689565186563541e-07 4.377177720805141e-07 -7.99516720851975e-07
pcs.V14 -1.0267101094862405e-06 2.6164055930955737e-07 -6.21727738634927e-09 3.795127532593465e-11 1.776305419925643e-05 -1.582829730978823e-06 4.335107027984645e-08 -3.6870436351179835e-10 4.365451390202169e-09 -8.342570355997959e-08 3.718268662277949e-09 -6.583520687236582e-08 -6.870712730295797e-08 -1.2772194257142543e-07 -9.636843985183455e-08 -1.7643839715836792e-09 -8.055278500213415e-08 -7.843415937335801e-09 -5.481554504481576e-08 2.91217667948786e-06 -2.1357648356916806e-08 -1.7974174228575032e-08 -1.2534817497380553e-08 -7.309736951430613e-08 6.168879234826746e-08 -6.698502801406961e-08 -2.8616091815269684e-08 1.3239175581798364e-08 -2.78939784054822e-07 -5.335424049920856e-07 1.3605751233218876e-06 -9.301288595725624e-07
pcs.V15 -4.99894232753385e-07 -4.829419590807867e-07 1.0770873225417712e-08 -8.278422723807474e-11 -2.1011102818543363e-07 -8.713464686270601e-08 3.105257778213594e-09 -1.9697599566767283e-11 1.88066712756903e-08 -3.920308546964013e-08 -1.4709021693202307e-08 -2.9591748406669548e-09 2.996237011952201e-09 -9.915519318783281e-09 -3.793477277874439e-09 -2.163153019038579e-08 6.376253726206526e-08 -1.0967217227584068e-08 4.981763446367098e-08 -2.135764835691827e-08 2.9076310563205998e-06 -3.489991238829874e-08 -3.794747322447616e-08 -2.495581459157281e-09 2.2848046029432147e-08 -6.195543807527079e-08 -2.429937333105989e-08 -2.689000618701479e-08 -7.3017040722678565e-09 -5.580754993617984e-07 -7.592107901341038e-07 1.1523275682230462e-06
pcs.V16 9.543556345573129e-07 -1.4086238976429174e-07 -1.5295940845134945e-09 4.9267390546045885e-11 1.8014474819851366e-06 -2.0014174599149168e-07 6.688418357692006e-09 -4.8455498279663e-11 -1.1216879104024737e-08 4.8374564215782465e-08 -9.414427913237808e-09 1.4626800729710531e-08 -4.5211385596132247e-08 5.598260277867638e-09 -5.177171080916251e-08 -2.4317494622910217e-08 -1.0192794051333583e-07 -1.6659759722581613e-08 -2.067591339060754e-08 -1.7974174228575307e-08 -3.489991238829857e-08 2.827348827202961e-06 -1.3970210929952051e-08 -2.1571755886313178e-08 -5.1832003043666515e-08 -2.5843449558856033e-08 -3.148130895429217e-08 3.009187091583031e-08 -4.482325087733056e-07 9.533048222391338e-07 -1.2186282124684322e-06 -3.004652186705182e-07
pcs.V17 1.0893147854524971e-06 2.7782952598532756e-07 -1.1493772578483643e-08 1.2031409449921916e-10 -1.2105606340939045e-05 8.197869631255542e-07 -1.889780221840244e-08 1.4383739212352537e-10 -2.909928160843225e-08 4.945086315890322e-08 -5.0258326355450213e-08 -1.1980547678511244e-08 -9.365941428401078e-08 -3.617124720808015e-09 1.9913867608357735e-09 4.0152508517242275e-08 -4.160337330641686e-09 -6.612891850904407e-08 -5.193175816004009e-08 -1.2534817497378161e-08 -3.7947473224476547e-08 -1.3970210929951818e-08 2.9369188287287028e-06 5.40838377003434e-08 6.817471832557056e-08 5.1288339546537535e-08 -6.721879642850258e-09 -8.639206093328563e-08 4.6718781645354136e-07 -7.934384044993213e-07 2.075288334340857e-06 -1.5770393807899777e-06
pcs.V18 1.3634493559081755e-07 1.0512874177631409e-06 -2.19961204512769e-08 1.395739456829411e-10 -3.031433130019002e-06 6.012541175009969e-07 -2.4032816915178043e-08 2.586631687858491e-10 7.330039966251038e-09 1.7051050698954784e-08 -5.2797228682756015e-08 2.9161500857672905e-08 -3.6567410351412566e-08 7.100934961715451e-08 -2.5788599432160297e-08 5.136934976667592e-08 4.463495807549492e-08 -3.092469383761957e-08 -1.885928113592118e-08 -7.30973695143043e-08 -2.4955814591580642e-09 -2.1571755886313052e-08 5.408383770034417e-08 2.828273605377869e-06 2.6921725722423885e-09 -1.5832075327991747e-08 -5.154370457267779e-08 1.6787879848305908e-08 -5.6113099443818255e-08 8.259267721782879e-07 -7.086813201138374e-07 -1.5706677628374003e-06
pcs.V19 -1.5601074904841231e-06 -8.959609775544617e-07 2.6283706502291866e-08 -2.367474285989979e-10 1.1774404679551084e-05 -1.133557138344294e-06 3.294330501363563e-08 -3.0075320028848354e-10 2.0137182576962926e-08 4.768066900416737e-08 6.56189213119043e-08 2.1760289076673793e-08 -1.8154642783060094e-08 7.700875049119376e-08 -3.5740562989845695e-08 -2.908653629783723e-08 -1.3099048609889652e-08 -7.257249107859111e-08 -5.0794795145406464e-08 6.16887923482616e-08 2.284804602943287e-08 -5.183200304366718e-08 6.81747183255713e-08 2.692172572244042e-09 2.8876340279250692e-06 2.989109026412393e-08 7.047961996072438e-08 1.0645271771203933e-09 3.4164018977877726e-07 7.688075726138975e-07 -1.2917054377244734e-06 8.45215291188735e-07
pcs.V20 2.0023654645544783e-07 -1.2686322946488247e-07 1.175792167615799e-09 9.02745165463297e-12 7.145110752319103e-06 -7.871536284597264e-07 2.57340414867649e-08 -2.5735372126411243e-10 -1.622469099020295e-09 -1.3180143542363502e-08 6.18507099404612e-08 9.213613150929343e-09 -1.6732326229013924e-08 4.266583128588201e-08 -1.948418348335312e-08 2.4331894358636296e-08 2.9526921995622268e-08 -1.0631072880127455e-09 2.8424503144369336e-08 -6.698502801407046e-08 -6.195543807526994e-08 -2.5843449558856036e-08 5.1288339546536284e-08 -1.583207532799246e-08 2.9891090264126606e-08 2.786016033597551e-06 6.862050396335679e-08 6.08513616883792e-08 -4.7531200140203873e-07 3.4327570071075197e-07 8.200881763743913e-07 -4.86347589411181e-07
pcs.V21 -1.8092951483659995e-06 -1.0551281065677903e-06 3.231921712471261e-08 -2.9688407888672743e-10 1.1089882612297113e-05 -9.878228532241741e-07 2.7733650676335215e-08 -2.60529518191853e-10 4.7848553720055674e-08 -4.204820970583223e-08 8.655960234512515e-08 -8.360010241486049e-08 -2.8132422903107467e-08 -2.6386591240983936e-08 -2.87012979935587e-08 8.606257976196548e-09 -3.827685578975896e-08 -3.274120893147047e-08 2.0898398141776362e-08 -2.8616091815275457e-08 -2.4299373331059444e-08 -3.148130895429291e-08 -6.721879642849402e-09 -5.154370457267569e-08 7.04796199607237e-08 6.862050396335388e-08 2.955258314994934e-06 4.431946627061735e-08 7.405966310537747e-07 -5.06535508898139e-07 -1.8804560114878853e-07 8.591591696195372e-07
pcs.V22 -1.9850142576005065e-06 2.931452426352618e-07 -4.38696868482175e-09 3.4885723462369196e-12 2.0893084455704598e-05 -1.94462743067272e-06 5.4732726832442206e-08 -4.87092701035213e-10 1.8998011259965115e-09 1.2438459151822484e-08 2.790870019926218e-08 4.345307244677656e-09 -8.11216031513624e-09 1.295338989603449e-08 4.5798403396631956e-08 1.5691517762696432e-08 2.3281295069272955e-08 3.829532141429801e-08 -3.326862635555125e-08 1.323917558179695e-08 -2.6890006187012996e-08 3.009187091583062e-08 -8.639206093328894e-08 1.6787879848303916e-08 1.0645271771273536e-09 6.085136168838007e-08 4.431946627062423e-08 2.888006697650506e-06 -3.5104442655853904e-07 -4.0968378384601165e-07 2.1337192482813385e-06 -7.281138474983186e-07
proband 1.914189843207523e-05 6.224025583741207e-07 -2.027534809528057e-08 4.659767077578661e-10 -3.65071982624231e-05 4.626570707651486e-06 -1.4330681688356206e-07 1.1682180154658304e-09 9.903908840510918e-07 -5.465280337992161e-07 -7.488953203169617e-07 1.393598757320587e-08 1.0416735926470466e-08 -5.274778745693377e-09 -8.192896570249578e-07 1.837542085368863e-07 2.572456963772631e-07 1.6181444309426313e-07 -2.7868665793234e-07 -2.7893978405481954e-07 -7.301704072271455e-09 -4.4823250877330665e-07 4.6718781645354814e-07 -5.61130994438166e-08 3.4164018977876276e-07 -4.7531200140203984e-07 7.405966310537595e-07 -3.5104442655853857e-07 0.00019586550052023375 -9.744400991861667e-05 1.9923175406474344e-05 -1.267301071548383e-05
maternal 4.967346913601774e-07 8.846439162108823e-06 -2.4240520164698734e-07 1.951688899381271e-09 0.00034694524190389327 -3.1407793598699504e-05 8.866905494645753e-07 -7.652246147810307e-09 -7.74296037258994e-07 -2.385178261274104e-07 -6.545343718856609e-07 9.172137760305381e-07 1.269836511350909e-06 5.955352248387912e-07 3.182713853922318e-07 9.216905051522806e-07 -3.802409827412385e-07 -6.80685716207685e-07 5.689565186563454e-07 -5.33542404992074e-07 -5.580754993617697e-07 9.533048222391399e-07 -7.934384044993756e-07 8.259267721782459e-07 7.688075726140206e-07 3.4327570071077574e-07 -5.065355088980135e-07 -4.0968378384597877e-07 -9.744400991861653e-05 0.0009200334090901345 -0.0007697440806469495 -0.0005232228280012057
gpm -7.052347217085415e-05 -4.074112870736373e-05 1.090900170543245e-06 -9.76856593061568e-09 -0.0005228159230937121 5.0245343460730015e-05 -1.438409974058119e-06 1.2705326836666417e-08 1.8521976841639313e-06 -1.1424785779430767e-06 8.746910013379821e-07 4.786671981232269e-07 -2.991738997569201e-07 3.3578004426183356e-07 6.923211914722396e-07 -7.855822523621423e-07 8.381621057253017e-08 4.6177925018737457e-07 4.377177720804832e-07 1.360575123321771e-06 -7.592107901341574e-07 -1.2186282124684574e-06 2.0752883343409842e-06 -7.08681320113707e-07 -1.2917054377247487e-06 8.200881763742869e-07 -1.8804560114905156e-07 2.1337192482811666e-06 1.992317540647464e-05 -0.0007697440806469516 0.0020060757119869984 -0.000598733543603975
gmm 2.3023987979216243e-06 1.5609010392833918e-05 -4.3126100043372114e-07 4.070615570205435e-09 6.421185038252012e-05 -1.2286315691891857e-05 4.641089617270926e-07 -5.079523136918612e-09 1.5089713612708096e-06 -7.017157464830767e-07 7.353673341596263e-07 -1.0271332316923442e-06 -6.96228461813957e-07 -1.0041839891869727e-06 -4.739614529551566e-07 -2.753294780608701e-07 2.8012916033025087e-07 2.5075692837765156e-08 -7.995167208519589e-07 -9.301288595725047e-07 1.152327568223065e-06 -3.004652186705071e-07 -1.577039380790027e-06 -1.5706677628374564e-06 8.452152911888381e-07 -4.863475894111291e-07 8.591591696196307e-07 -7.281138474982428e-07 -1.2673010715484295e-05 -0.0005232228280012038 -0.0005987335436039765 0.0017570424011082303
