 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.03475111808687413 0.013239749603694265 -0.0004272498428732806 4.382375818398655e-06 0.06732022686791615 -0.0069314795827904235 0.00022601839535891214 -2.3493824209895425e-06 7.0699698951717374e-06 3.4507999428595564e-06 2.2042543379070004e-06 -8.23164016497157e-06 4.202070510125873e-06 -1.7269655051942773e-05 8.712174310209991e-06 1.8744313013620354e-06 -3.097454324823948e-06 -2.2610843579662115e-06 -2.7665797859315207e-05 -8.310494736430161e-06 -2.799405110843574e-06 -1.957260228754075e-06 -1.2159750968043888e-06 1.5317870991705293e-06 9.546910552441203e-06 -1.9567870604592233e-06 2.238298014270572e-05 -1.1169862749082763e-05 -0.00011718475865842144 0.00024007332759800164 5.096381263111864e-05 0.000136119326083316 -0.00028425735884624476 -0.0001673120650434914 0.00017372833607584313
age 0.013239749603608292 0.010313000969947592 -0.0003109067635373303 2.967853897679217e-06 0.10395959108439731 -0.009978891438693932 0.0003005937954891795 -2.867604809785733e-06 4.116557985710367e-06 -1.4237967132479063e-07 -6.599597359667566e-06 2.9581669221300007e-07 3.0749295898126227e-06 -3.824882211882716e-07 3.5173854491802728e-06 7.244250291116898e-07 7.294463522448955e-07 -6.354505277065039e-06 -6.162295275224076e-06 2.132819497033782e-06 6.403374296130548e-07 -4.096601048462112e-06 1.670032074088854e-07 1.2751553981761986e-06 6.72652727693235e-07 -4.796822671854024e-06 4.612229119127093e-06 9.204407796013241e-07 -1.131489077479127e-05 0.0001303248971779625 -1.5657310722847276e-05 -0.00019825331149882298 -6.887778859047887e-05 -9.04177613826079e-05 0.0001343635434819928
age2 -0.0004272498428711971 -0.0003109067635378796 9.478024026063773e-06 -9.144198865782511e-08 -0.003101354012932198 0.00030098508525317776 -9.166757505042167e-06 8.837304069156074e-08 -1.499435933325675e-07 3.8170514465932405e-08 1.7835524346650987e-07 3.1984906219775945e-09 -9.075993351561645e-08 2.022345629098654e-08 -9.235604682440841e-08 -5.977074191218213e-09 -1.9647624585611366e-08 1.5530942022715716e-07 2.270890269542384e-07 -5.838479076335777e-08 -3.4601093511534784e-08 1.0570943700453055e-07 6.4350951390371925e-09 -1.0571849978967076e-08 -4.4488646921856346e-08 1.354000112237015e-07 -1.6086008165149126e-07 5.8611162868687396e-09 4.5905554954721334e-07 -3.8017793762473666e-06 3.2731488070128653e-07 5.2549990159294145e-06 2.0836475158229077e-06 2.4855845091881646e-06 -3.985207052789049e-06
age3 4.382375818378633e-06 2.96785389768321e-06 -9.144198865780245e-08 8.917752156790802e-10 2.9343846777963845e-05 -2.875889398196374e-06 8.851030232379109e-08 -8.624282320153905e-10 1.6681249198579162e-09 -5.714987393402903e-10 -1.5416743253237461e-09 -1.6480254759758492e-10 7.917789906712988e-10 -2.9196068182172863e-10 7.724815377738893e-10 -1.5063887914370553e-11 1.9237320455140386e-10 -1.119881139856047e-09 -2.611949056627506e-09 4.760237257353725e-10 4.5773700802697833e-10 -9.174612411572252e-10 -1.6312799088530553e-10 -1.0389134559019777e-10 6.964569533899947e-10 -1.195550992302925e-09 1.8259982516568884e-09 -3.3292826333021313e-10 -5.362261766714797e-09 3.596857962602712e-08 -1.7874997284118096e-09 -4.587462816646687e-08 -1.874573024592944e-08 -2.376270115896192e-08 3.771229479046829e-08
sex 0.06732022686684906 0.10395959108400997 -0.0031013540129197614 2.934384677783721e-05 2.1584254412530095 -0.20262289006748804 0.005959247008661225 -5.539689530874266e-05 6.522808510974117e-05 -1.9164649665672832e-05 -7.078255364068182e-05 1.9799036845026804e-05 -4.3921913163494793e-05 0.00013966544585081457 -1.119652573028273e-05 4.030570435187553e-05 2.460406523721496e-05 1.8971180845912242e-05 2.360174040753954e-05 7.867583068902424e-05 4.961725864108787e-05 -6.277344775567266e-05 -3.917565208392118e-05 -6.829332034594539e-05 8.719554037374036e-06 -4.326386076637087e-05 4.3406525906882615e-05 8.65780600252274e-05 7.728002025672238e-05 0.0011021260397280153 0.00041237842167208866 -0.007692037816055021 0.005026705235232761 -0.0011013653108070897 0.0008437156135053055
agesex -0.006931479582605863 -0.009978891438559324 0.00030098508524922915 -2.8758893981600106e-06 -0.20262289006750486 0.019265816642868385 -0.0005731054639304172 5.381640266536991e-06 -6.638942546686517e-06 2.4994928621657526e-06 7.080858933752629e-06 -1.9575769663674782e-06 3.808581491732352e-06 -1.3559570014127555e-05 1.7664336835466721e-06 -3.3689604525452495e-06 -3.481307572765519e-06 -2.4788356586969568e-06 -1.0425428896848363e-06 -7.812619415145114e-06 -5.6774366727059224e-06 5.630114779338173e-06 3.2807052785303566e-06 7.66098432186021e-06 -2.1464804645783422e-06 4.307727590978984e-06 -3.5699537857260547e-06 -7.363264140963899e-06 -7.637902323831992e-06 -0.00010760830786797946 -5.7164909811831115e-05 0.0007130083078596055 -0.00046165091597385793 0.00012190353903696472 -7.43352535085417e-05
age2sex 0.00022601839535482313 0.00030059379548697565 -9.166757504975733e-06 8.851030232315804e-08 0.005959247008662374 -0.0005731054639304789 1.7243303912452327e-05 -1.6368561190033633e-07 2.139028799068706e-07 -1.005961065662945e-07 -2.1991850939209607e-07 6.722913027215818e-08 -1.1062954503827127e-07 4.125256068346377e-07 -6.944188168702384e-08 8.923563428052797e-08 1.330963628249216e-07 1.0034500079656751e-07 -1.7293224547475583e-08 2.419646377965982e-07 1.9690245687278853e-07 -1.567805136690232e-07 -9.350325163758131e-08 -2.550138947010921e-07 1.0007391196284429e-07 -1.3109196979037074e-07 9.485329063071336e-08 1.9564292355918798e-07 2.675369376850964e-07 3.253033653750742e-06 2.011841841018021e-06 -2.037952787813739e-05 1.3023909036191895e-05 -3.893898887205642e-06 1.9764931650529397e-06
age3sex -2.349382420943669e-06 -2.8676048097567276e-06 8.837304069070094e-08 -8.624282320073661e-10 -5.539689530876099e-05 5.381640266538295e-06 -1.6368561190035795e-07 1.5711413677639959e-09 -2.251971787249507e-09 1.229619977070802e-09 2.171556866068823e-09 -7.076909074089457e-10 1.0622944087482977e-09 -3.960791517289975e-09 8.223174100218339e-10 -7.429126902184848e-10 -1.4795241165964688e-09 -1.219710802650473e-09 6.774688722767449e-10 -2.353637909573493e-09 -2.1097636473633886e-09 1.4652812057370874e-09 8.157421018756115e-10 2.5619299662613386e-09 -1.2928450852390865e-09 1.2198854022130924e-09 -9.207622584671809e-10 -1.6501576836763497e-09 -3.778685396745942e-09 -3.0285019692844376e-08 -1.9051928675846954e-08 1.8283833609553315e-07 -1.161349780294943e-07 3.789085109974144e-08 -1.7527586190526536e-08
pcs.V3 7.069969895098188e-06 4.116557985657502e-06 -1.4994359333104744e-07 1.6681249198442293e-09 6.52280851099542e-05 -6.638942546706485e-06 2.139028799074507e-07 -2.2519717872547666e-09 4.158049027780291e-06 2.9034135725449878e-08 -8.048227873656648e-08 -1.976651176227815e-08 1.6811202120066744e-07 1.233495990177499e-07 4.383750088903289e-08 6.391670263747749e-08 -1.267629610937589e-07 1.559196815913291e-07 -1.304612700293927e-07 3.475883068475553e-08 4.625948358976392e-09 -6.107461444895048e-08 -1.8843436657348655e-07 4.0952582900130315e-08 8.45964797765119e-08 -7.462424687700525e-08 1.3204901025903557e-07 8.257682512327512e-08 6.396641121918297e-07 6.391116943326361e-07 -3.819372477911574e-06 4.745737312506206e-06 3.6727520628460166e-07 5.812279943709035e-06 3.022442190925003e-06
pcs.V4 3.4507999428848873e-06 -1.4237967131341755e-07 3.817051446557893e-08 -5.714987393367977e-10 -1.9164649665643678e-05 2.4994928621627228e-06 -1.0059610656619355e-07 1.2296199770697229e-09 2.9034135725455172e-08 3.898719881933623e-06 9.137914115848994e-09 1.06020373650507e-08 7.604133273892777e-08 -5.582017295355468e-09 -1.7279789349473735e-07 1.2037824312998497e-08 1.3219809870229597e-07 -9.058279649089212e-08 7.678591430390938e-08 -7.339360692744173e-08 -2.1370403389699387e-07 6.943499440085321e-08 7.407688596113252e-08 9.648741199777948e-08 1.5018150485843847e-07 6.689190431388608e-08 -4.013674391088309e-08 7.353856107662849e-08 -5.020868181397249e-07 4.300817948967868e-06 3.4867096587049335e-06 -8.903746745094963e-06 -3.573129235479479e-06 -9.150237073531732e-06 -9.459829119017059e-07
