 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.01623148477290071 0.021417911316515246 -0.0005469494589312238 4.567256885160607e-06 0.17178436969806596 -0.012827354854648225 0.00031266119324374153 -2.486518830451142e-06 -5.636904649859318e-06 1.5174578909015664e-05 5.901272369616217e-06 -3.3399348073232343e-06 3.894549393759865e-07 -1.8774715953666673e-05 -8.247418423760025e-06 -1.4637968051597155e-06 -4.370192773307505e-06 -7.6120728520407894e-06 -2.1990480278482323e-05 -1.286755633690839e-05 2.316402221868441e-06 1.139552500615287e-05 1.0002928130715988e-05 -3.842771061068938e-06 -5.341797006454118e-06 -7.043916852290024e-06 1.777427636121639e-05 -7.2257365200097956e-06 -0.00010350635484983809 0.00010127281778273004 -0.0006524927848203103 0.0006905397060527564
age 0.0214179113171621 0.11003463222947327 -0.0026065301062162026 2.0107754059323892e-05 1.4244751256924169 -0.10328988592341752 0.0024413382228034696 -1.8794731237913482e-05 -6.338892934351836e-05 1.9247408515016916e-05 1.662685870183456e-05 -5.791614891354027e-06 -1.324632672596314e-05 -1.2377092890446268e-05 3.7311129586091924e-06 1.1517085429576297e-05 7.717515810849402e-06 -1.1020051295603698e-05 1.1933478889196387e-05 -2.0238652572129206e-05 7.575799503552625e-06 6.347861308363336e-06 3.1837512338286806e-06 1.0621018529446647e-05 -1.5863104780852506e-05 2.4106686909299748e-05 1.1306009289283811e-05 2.74853826474716e-05 -0.00021325247431423026 0.00012185211767033021 -0.002289571507324593 0.0022367339751310582
age2 -0.0005469494589471369 -0.0026065301062152004 6.201884779149826e-05 -4.805846272668178e-07 -0.03352154637480309 0.0024409054060562712 -5.794204425461872e-05 4.4801141405182147e-07 1.436773423457149e-06 -4.4878630620984397e-07 -3.8045174814778473e-07 1.290662815720753e-07 2.8827342499756606e-07 3.2796013668444423e-07 -4.551940044817453e-08 -2.448823725930826e-07 -1.623396974653505e-07 2.9935162335331804e-07 -2.0153946259072112e-07 4.748473671695882e-07 -2.0141080211798126e-07 -2.0509309422496075e-07 -1.1234918541237696e-07 -2.29596814418354e-07 4.040569457611609e-07 -5.198251484589718e-07 -3.055142298508996e-07 -6.000393368312371e-07 5.321318695296929e-06 -2.801590560793545e-06 5.177091624905329e-05 -5.1484176773284674e-05
age3 4.567256885279201e-06 2.0107754059317763e-05 -4.805846272667979e-07 3.741541018536779e-09 0.00025690930477231827 -1.8784228054993653e-05 4.4784175152248943e-07 -3.478484936689255e-09 -1.0550814264114126e-08 3.4167173875970092e-09 2.885125755321135e-09 -9.741176826803232e-10 -2.043228859322129e-09 -2.8682113105632407e-09 -7.599566052032067e-11 1.608993388122852e-09 1.1053747841435583e-09 -2.5927637700374395e-09 8.156450929573145e-10 -3.6688735428453644e-09 1.736984150202833e-09 1.9739204287868745e-09 1.1529141927150166e-09 1.5311206372004911e-09 -3.2226179315109946e-09 3.584599648125581e-09 2.7565853111453046e-09 4.176989045168641e-09 -4.328845740326162e-08 2.2735686519853553e-08 -3.8583831840745075e-07 3.8812693738291594e-07
sex 0.17178436972792355 1.4244751257985364 -0.033521546377310175 0.00025690930479162596 36.93804672487122 -2.653268331873638 0.06201893949794528 -0.00047149440825115265 -0.0007691322231202545 0.0005219048837316745 0.0005522807793314167 -0.0001456113644965032 -0.00042636471744204445 -0.0001777093495083166 0.00018461673367142474 0.00038588574726850433 -3.613840445779919e-05 0.00015502585572603646 4.8670143465275684e-05 -0.0004719538757174113 -5.537673360524395e-06 -0.0001837477782276182 -0.0003517431586608555 0.0004724679913286773 -0.0001602559305181289 0.000445551423010258 -5.21072077989755e-05 0.0002488085150672132 -0.0071353511460577924 0.0014052212133671602 -0.027931654034388652 0.02898743530324073
agesex -0.0128273548568705 -0.10328988593104399 0.0024409054062368173 -1.8784228056386948e-05 -2.6532683318737598 0.19147900380642605 -0.004497008712239539 3.435002608173032e-05 5.372998327327411e-05 -3.6353266854502284e-05 -3.8437312379304266e-05 9.312023903508362e-06 2.9685191730404974e-05 1.1498294161320691e-05 -1.2078014896575039e-05 -2.6128347341026195e-05 2.348756337476252e-06 -9.902926992046644e-06 -3.5245930924518807e-06 3.2126103631638505e-05 -7.035207921665881e-07 1.1859721786970719e-05 2.4548293681846616e-05 -3.1802741098619794e-05 1.1971409488772822e-05 -3.011207109808466e-05 2.903759234693511e-06 -1.824963548623713e-05 0.0005183854907856331 -9.080097298388684e-05 0.0018619332040787817 -0.001985214764185683
age2sex 0.0003126611932934176 0.002441338222982222 -5.7942044258846346e-05 4.4784175155506637e-07 0.06201893949794456 -0.004497008712239284 0.00010614094617903722 -8.148943317152925e-07 -1.2196422044620083e-06 8.123189534511203e-07 8.72929879418384e-07 -1.8534873998834418e-07 -6.75874717030491e-07 -2.3668266625959872e-07 2.475695705577921e-07 5.629310506629864e-07 -3.9615376561410435e-08 2.0141528646273207e-07 7.666058746232061e-08 -6.97904966850378e-07 5.1344258445430793e-08 -2.4568195748785976e-07 -5.598479482938525e-07 6.845422298944443e-07 -2.817641935342988e-07 6.564548492642542e-07 -5.3364806369641816e-08 4.3464558206046296e-07 -1.219876522987357e-05 2.0872184115435886e-06 -3.990751942200639e-05 4.357759811238281e-05
age3sex -2.48651883081548e-06 -1.8794731239264496e-05 4.4801141408391587e-07 -3.4784849369372077e-09 -0.00047149440825107106 3.43500260817229e-05 -8.148943317151641e-07 6.290385157857022e-09 8.945139328102075e-09 -5.7863867452279385e-09 -6.469202416479779e-09 1.1629944928730399e-09 5.011746887102454e-09 1.5399862958643908e-09 -1.5185473331659509e-09 -3.843532633318183e-09 1.2079083298589658e-10 -1.3154221052884008e-09 -5.061308027677335e-10 4.818065245336245e-09 -7.404639747307926e-10 1.6755651326163488e-09 4.111136563943882e-09 -4.712470774683995e-09 2.0184285996666412e-09 -4.641273465325788e-09 2.6743998195519314e-10 -3.3668016601231113e-09 9.330741780335905e-08 -1.6609360995472185e-08 2.7349031037608205e-07 -3.0674974798350176e-07
pcs.V3 -5.63690465018552e-06 -6.338892934310452e-05 1.436773423447627e-06 -1.0550814264043157e-08 -0.0007691322230532072 5.3729983268440945e-05 -1.2196422043487605e-06 8.945139327240063e-09 7.2383169747263246e-06 6.213710809375624e-07 1.437712699209324e-07 -6.930190065185189e-08 3.982001071481022e-08 2.3429727284423155e-07 -2.3781156847074524e-07 1.5482335277078107e-07 -3.9301009209487326e-07 3.3443667638051186e-08 5.420202792814677e-08 -3.244742756288942e-09 1.806713378295667e-07 8.778868777522314e-08 4.5597922510330684e-08 3.846250937263884e-08 -6.766694279405623e-08 -6.02868004939107e-08 3.851894877448477e-07 -1.6308786224401872e-07 1.6464480220379381e-06 3.0409439314346924e-06 1.1653236493560846e-05 -4.523116068779248e-06
pcs.V4 1.5174578909405653e-05 1.924740851625008e-05 -4.4878630623899286e-07 3.4167173878216826e-09 0.0005219048837258485 -3.63532668540794e-05 8.123189534412187e-07 -5.786386745153208e-09 6.213710809367517e-07 6.93231622581453e-06 2.6156913440735616e-07 2.3001330122999876e-07 -2.034362353387991e-07 -1.8227315803892696e-07 -4.049425649579424e-08 2.6634136428798105e-07 1.410176259817491e-07 -2.5832890354723517e-07 1.3803692878058018e-07 -4.2906023654219063e-08 -3.22302948910878e-07 1.640688235050089e-07 1.625595286007273e-07 -8.605633774257031e-08 1.7125949890451373e-07 9.30622924915259e-08 3.3760565477322366e-08 -1.5951925981977215e-07 -1.4340579429166411e-06 3.2054320635116174e-06 -1.673941003696929e-05 6.5598871035439485e-06
