 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.0287696621414467 0.010603968616354698 -0.00034223595172555105 3.5111875128705304e-06 0.049165804167489696 -0.00504873270803278 0.00016420374987487481 -1.703069179857491e-06 5.339477795725352e-06 2.900768119970277e-06 8.284588968655954e-07 -6.740388165774316e-06 2.9045985730853033e-06 -1.4302809133725128e-05 4.058218657708388e-06 -2.6484439165393043e-07 -2.4805563208961693e-06 -2.886310445024516e-06 -2.1659250424019883e-05 -6.623358754737509e-06 -4.280728416414854e-06 -3.75582017860167e-07 -2.753698373058855e-07 6.443378155834729e-07 6.938622040715049e-06 -7.43938095354816e-07 1.704951264025268e-05 -9.444682451734247e-06 -8.12368762069026e-05 0.00011296414800518014 3.69502232913403e-05 0.00018142557394228902 -0.0002304076414360051 -0.00019013103582816486 0.0001408191759146556
age 0.010603968616384369 0.008175948879960824 -0.000246533116978929 2.3537144152824147e-06 0.08113063681534897 -0.007788308685252564 0.00023463238342938804 -2.238747187324002e-06 4.279059904348002e-06 -8.459349200235036e-07 -5.566645400149717e-06 1.6063447001136177e-07 7.541289571747764e-07 -8.795756950713896e-07 2.022790795305857e-06 1.5287478135688873e-07 -1.8400994148701463e-07 -3.7942135465453976e-06 -5.142505194493833e-06 1.6734557009310952e-06 -5.767083098288127e-07 -1.7096524579409218e-06 1.7889344436304328e-07 4.3853996380630605e-07 1.0085465516174757e-06 -3.1171669951397547e-06 2.6760547275278606e-06 -6.945958759397175e-07 -7.259093800464819e-06 5.9797384910891385e-05 6.0218869451592645e-06 -9.090406449139865e-05 -6.046266089246509e-05 -0.00017094143076611343 0.0001679048719097638
age2 -0.0003422359517264821 -0.0002465331169790327 7.516655938996907e-06 -7.252506209111893e-08 -0.0024205422050981697 0.00023490319620710429 -7.153975952928512e-06 6.897264846777457e-08 -1.469920578192661e-07 5.370469623260438e-08 1.5542713861523595e-07 1.8699903876376036e-09 -2.2579393927533532e-08 2.8823479409748545e-08 -4.4472017100670354e-08 7.590441101686048e-09 4.446956681926451e-09 9.823068983362058e-08 1.9152946686888517e-07 -4.790105930304445e-08 1.100097212297249e-08 3.969568204081138e-08 7.414121402645992e-10 8.394731455267036e-09 -4.482974010403507e-08 8.577442410410924e-08 -1.046909201692338e-07 4.161501170080263e-08 2.948660597082681e-07 -1.7197340002438224e-06 -1.5607511223070886e-07 2.356764897249979e-06 1.7302892656890148e-06 4.543210951244894e-06 -4.820835424882612e-06
age3 3.5111875128786836e-06 2.3537144152820386e-06 -7.252506209107993e-08 7.0731268249211e-10 2.2909502092542304e-05 -2.2449351574245243e-06 6.908169651047234e-08 -6.730897252941455e-10 1.5603041084096996e-09 -6.809154519860378e-10 -1.3841503751087014e-09 -1.1221324351367363e-10 1.790954612305159e-10 -3.332072949493012e-10 2.7934985663570085e-10 -1.3309412920385897e-10 -2.196892341563876e-11 -7.628775373446717e-10 -2.1848375374107157e-09 4.109101316179182e-10 -5.0707374743140615e-11 -3.2977216784012067e-10 -6.641351243976467e-11 -2.507867612894444e-10 5.971420972440177e-10 -7.417176891668882e-10 1.2808464080679566e-09 -5.725006588916901e-10 -3.1398808787078557e-09 1.609910299806523e-08 1.209620355235565e-09 -2.069910082900225e-08 -1.496229173219999e-08 -3.997961847369737e-08 4.407120880219493e-08
sex 0.04916580416822123 0.08113063681556014 -0.0024205422051052244 2.2909502092617527e-05 1.7063468452441484 -0.16049105655759094 0.004730174556109497 -4.407601207303403e-05 7.013106119122522e-05 -2.500370809078625e-05 -5.3103930405836e-05 2.2411613557023946e-05 -5.753985628666965e-05 0.00010895561661978171 -1.55027136008691e-05 1.963064838550672e-05 2.6980574389573993e-06 1.7215551320232343e-05 2.062924898276355e-05 7.527112074685695e-05 1.6794919443356004e-05 -3.405917713044227e-05 -3.533504215829531e-05 -6.928623518265073e-05 6.211951205581485e-08 -2.3451131691396808e-05 2.8042225510279328e-05 3.953548329965572e-05 0.0001571654035263034 0.0005616351415459195 0.0005421063700822844 -0.005471011893150213 0.0035133554015234682 -0.0022848782820460126 0.0016814205875033887
agesex -0.005048732708105498 -0.007788308685279182 0.00023490319620796493 -2.244935157433339e-06 -0.16049105655757182 0.015286261382502537 -0.00045562930773403664 4.288245343135528e-06 -6.978439743122329e-06 3.033557986848101e-06 5.645186955038201e-06 -2.3125222748811536e-06 5.1879444921324725e-06 -1.0782965611276826e-05 2.0892746964858807e-06 -1.5193092101108997e-06 -1.0324248305415038e-06 -1.8815046129712354e-06 -8.868168992559423e-07 -7.372097244391293e-06 -2.350895739214772e-06 2.9772591393872537e-06 2.99786796570747e-06 7.500112488339069e-06 -9.04372682396349e-07 2.2734585741685136e-06 -2.6378799582414265e-06 -3.452750748248931e-06 -1.5905364149211715e-05 -5.4339941709013696e-05 -5.749559406511905e-05 0.0005118398089915771 -0.0003347477200106597 0.0002106278376536077 -0.00015168372996108152
age2sex 0.00016420374987788516 0.00023463238343123668 -7.1539759529836115e-06 6.908169651099074e-08 0.00473017455610825 -0.00045562930773397213 1.373438406758838e-05 -1.306610346282976e-07 2.188461213565376e-07 -1.1345114662883705e-07 -1.839403335540189e-07 7.561983344168046e-08 -1.5187435235548804e-07 3.3095985124432537e-07 -8.002710005444525e-08 3.6201539445681034e-08 5.241863448815692e-08 6.771443541070672e-08 -1.4400536560704144e-08 2.2499108745190018e-07 9.046549812611165e-08 -8.22818954798457e-08 -8.452598665009496e-08 -2.45821703795068e-07 5.219730132818737e-08 -7.064085002158063e-08 7.979190595027896e-08 9.255493422044514e-08 5.349304475671742e-07 1.6152602482139546e-06 1.7722158780509608e-06 -1.4764188192095298e-05 9.743387367026237e-06 -5.953824070340197e-06 4.206389675685038e-06
age3sex -1.70306917988329e-06 -2.2387471873386357e-06 6.897264846821473e-08 -6.730897252983267e-10 -4.407601207301485e-05 4.288245343134213e-06 -1.306610346282765e-07 1.2567848892910522e-09 -2.2085872212277632e-09 1.3035894299343467e-09 1.8755875470036203e-09 -7.525481224318076e-10 1.4336247792727474e-09 -3.175820166034846e-09 9.400186097709074e-10 -2.735703932075594e-10 -6.664884262445369e-10 -7.727361965759016e-10 5.414756381191832e-10 -2.153740494752999e-09 -1.0353929121364744e-09 7.807579957593427e-10 7.193112220260997e-10 2.461373485432558e-09 -7.454473317754316e-10 6.772892647369692e-10 -8.508208661768977e-10 -7.877274244954699e-10 -6.441971426270992e-09 -1.459100185337071e-08 -1.5315015853258835e-08 1.337049043111246e-07 -8.9068266581421e-08 5.2728765839823793e-08 -3.7650862668681657e-08
pcs.V3 5.339477795771308e-06 4.27905990437733e-06 -1.469920578201357e-07 1.5603041084177995e-09 7.013106119113583e-05 -6.9784397431147745e-06 2.1884612135634593e-07 -2.20858722122632e-09 3.6110594919724245e-06 8.417896008343043e-08 -4.454025747141545e-08 -2.0177984004049544e-08 1.1454965965863581e-07 8.088775766791975e-08 1.2714718903512834e-08 9.374295790243831e-08 -8.515614312437972e-08 1.2117042662980145e-07 -1.0032734885945782e-07 -1.7787323560724812e-08 1.3136133608090489e-08 -1.850755904467085e-08 -1.3139678513439873e-07 3.8076656894122494e-08 6.368595140721638e-08 -1.920616542285508e-08 1.314731689091602e-07 6.719153151971777e-08 3.0782340584677905e-08 3.7792945179894563e-07 -3.4479758705290574e-06 3.755138334577012e-06 7.608758117023145e-07 5.1905999919437e-06 3.5860988616074796e-06
pcs.V4 2.9007681199596374e-06 -8.459349200295267e-07 5.3704696232801466e-08 -6.809154519880699e-10 -2.5003708090870563e-05 3.033557986856564e-06 -1.134511466291038e-07 1.303589429937009e-09 8.41789600834257e-08 3.4212336596509603e-06 3.9726540498864615e-08 2.6189678728250918e-08 8.07965833242627e-08 -2.852675249351031e-09 -9.062031385533039e-08 9.7741844218967e-09 9.778753894562895e-08 -4.4641982219603063e-08 3.0706945531482804e-08 -9.939434441490331e-08 -1.7140323570390603e-07 8.674666958951875e-08 1.0116120023757518e-07 8.261882572182388e-08 1.0800872246230248e-07 4.5277285355895614e-08 -5.277401464621082e-08 2.630015176168477e-08 -6.213726226356331e-08 3.5690839926930354e-06 2.7295604142547844e-06 -7.1194687241831605e-06 -3.629592595769536e-06 -7.74081751348454e-06 -1.0959575928539709e-06
pcs.V5 8.284588968500289e-07 -5.566645400140744e-06 1.55427138615016e-07 -1.3841503751071316e-09 -5.310393040564156e-05 5.6451869550207176e-06 -1.8394033355353305e-07 1.875587546999423e-09 -4.454025747141123e-08 3.9726540498859566e-08 3.0736641803019948e-06 5.0567825538772115e-08 1.8598040685531936e-08 -6.403312945242015e-09 -1.8348871702991212e-08 -1.0067571886889596e-07 2.0638477132735445e-08 8.896561683619413e-08 -3.567213809829804e-08 -4.2386404392482076e-08 -8.77757326339074e-09 -4.832506404059886e-08 -1.0547031088725409e-07 -1.538677916640316e-07 8.586539208940086e-08 1.0893987664666603e-07 7.12545236710386e-08 4.123837091996399e-08 -1.1149578081564577e-06 -8.150600669927564e-07 -3.148675678276432e-06 -4.207233345410074e-06 4.532631798745729e-06 3.6673763978989485e-06 1.9493671896908056e-06
pcs.V6 -6.740388165761547e-06 1.606344700191313e-07 1.8699903873894014e-09 -1.1221324351116113e-10 2.241161355715373e-05 -2.312522274893705e-06 7.561983344206144e-08 -7.525481224354698e-10 -2.017798400404322e-08 2.6189678728250623e-08 5.056782553876491e-08 2.954153392014578e-06 4.318334736868986e-08 9.853754043046167e-08 6.330926777170476e-09 -9.633976223762573e-08 1.094092502567051e-07 -6.638589053856927e-08 -4.82088183913042e-08 -7.492104217360539e-08 2.6691205535362462e-08 6.562000360328096e-08 -6.907365066330087e-08 3.438286786636963e-08 -3.355639532956143e-08 1.6256446700581205e-08 -1.083087337758864e-07 4.018134600383919e-08 -6.73077635310506e-07 1.1270881694285112e-06 6.824596962034087e-07 -1.3065116459645512e-07 2.5528898571356806e-07 4.774422217945156e-06 -2.4122523109779052e-06
pcs.V7 2.9045985730519887e-06 7.541289571482728e-07 -2.2579393926741037e-08 1.7909546122301753e-10 -5.753985628691755e-05 5.187944492155963e-06 -1.5187435235618692e-07 1.4336247792793467e-09 1.1454965965862472e-07 8.079658332426064e-08 1.859804068554524e-08 4.318334736869083e-08 3.581057461987278e-06 5.471716902430021e-08 -4.1098350711862246e-08 -1.26860031405084e-07 2.0712248050176078e-09 -1.066667374425394e-07 -7.244051413087771e-08 -1.30195911721033e-07 7.013714890379412e-08 -5.713410543211358e-08 -1.2316537055990863e-07 -5.018866853447426e-08 2.4607076844501627e-08 2.2140672783373158e-08 -4.259074384383638e-08 -3.342911006092532e-08 1.0722557994747494e-07 -1.3896141129809882e-06 2.7366414156024e-06 1.8776240162466778e-07 1.2450067174573093e-06 1.6361263960824214e-07 -2.449726429937782e-06
pcs.V8 -1.4302809133655364e-05 -8.795756950181848e-07 2.8823479408158446e-08 -3.332072949342995e-10 0.00010895561662013111 -1.0782965611310442e-05 3.309598512453426e-07 -3.1758201660446254e-09 8.088775766793757e-08 -2.852675249346205e-09 -6.4033129452658675e-09 9.853754043045757e-08 5.4717169024304e-08 3.4671959609882484e-06 9.654081360083855e-08 8.180367002656715e-08 9.224062075412011e-08 2.4089920128381565e-07 -5.857957721967098e-08 -2.1143545296692325e-07 -6.89669547310988e-08 -7.423646780304836e-08 4.9076638576933695e-08 9.301035481384863e-08 1.0812074258542565e-07 9.003199616746185e-08 -1.832207467932723e-08 -5.795110967388622e-08 1.8973724019099862e-07 4.034968713588434e-06 1.8171720272955038e-06 -4.404203498663569e-06 -3.245881509368529e-06 1.4442213681943967e-07 -2.9942245269565474e-06
pcs.V9 4.058218657703719e-06 2.0227907953026306e-06 -4.447201710056957e-08 2.7934985663469454e-10 -1.5502713600945372e-05 2.08927469649296e-06 -8.002710005465092e-08 9.40018609772802e-10 1.2714718903510697e-08 -9.062031385533302e-08 -1.8348871702988132e-08 6.3309267771706915e-09 -4.1098350711860135e-08 9.654081360083447e-08 3.408984190371284e-06 4.9776319495338456e-08 4.187793930972765e-08 -5.6478917681682874e-08 -3.588812243519465e-08 -1.5922396283779803e-07 -2.2758741225096113e-08 -2.640388728126279e-08 5.283760914953313e-08 -6.461760277330553e-08 -1.6830832029700265e-07 -1.1017450164598581e-07 2.1744592720473653e-09 -5.142135883260604e-09 -3.48117939115577e-07 -5.20061094426467e-07 -8.381540887653303e-07 -1.25602929106745e-06 2.511515438463496e-06 2.6348121095020207e-06 -1.0121349182137192e-06
pcs.V10 -2.64844391645378e-07 1.5287478136071406e-07 7.590441101565546e-09 -1.330941292026542e-10 1.9630648385529407e-05 -1.519309210113118e-06 3.6201539445749756e-08 -2.7357039320823955e-10 9.374295790243995e-08 9.77418442189769e-09 -1.0067571886889895e-07 -9.633976223762679e-08 -1.2686003140508116e-07 8.180367002656346e-08 4.977631949534014e-08 3.5814911548267616e-06 -4.619670592035236e-09 2.8077167146958153e-08 3.758017630002516e-08 -6.795757904807323e-09 -6.447649230659238e-08 -7.46347576045132e-09 1.8723904624749925e-07 3.7876349462158127e-08 4.290687539162599e-09 2.822430794784343e-08 4.5991872568700745e-08 -3.693287301421519e-08 3.622286017511878e-07 1.9738055598797327e-06 3.2546147576563724e-06 -2.305724900012284e-06 -1.1865893310417523e-06 -1.543898544163723e-06 -8.88996185803768e-07
pcs.V11 -2.4805563208945337e-06 -1.840099414866171e-07 4.4469566819115935e-09 -2.196892341546404e-11 2.6980574389721224e-06 -1.032424830542875e-06 5.2418634488197184e-08 -6.664884262449147e-10 -8.515614312437952e-08 9.778753894563073e-08 2.0638477132735118e-08 1.0940925025670461e-07 2.07122480501623e-09 9.224062075412134e-08 4.187793930972737e-08 -4.61967059203459e-09 3.5486338771645533e-06 1.1406097575612424e-07 3.601467822905315e-08 -8.542549974497679e-08 8.038017185647348e-08 -1.5996165471060667e-07 -5.8451707747700866e-08 1.310640402403028e-07 -1.2225058952930207e-07 8.181166661998038e-08 -7.220813828571385e-08 1.0044067502769084e-07 7.403143561601699e-07 -1.5024712223352912e-06 1.1433564329128413e-06 3.1510675565682776e-06 -5.415470643457344e-07 -4.619951115446623e-06 1.643127435050548e-06
pcs.V12 -2.8863104450131636e-06 -3.7942135465280245e-06 9.82306898331141e-08 -7.628775373399999e-10 1.7215551320523123e-05 -1.8815046129982287e-06 6.771443541149069e-08 -7.72736196583095e-10 1.2117042662981212e-07 -4.464198221960239e-08 8.896561683618452e-08 -6.638589053856666e-08 -1.0666673744254951e-07 2.408992012838342e-07 -5.64789176816848e-08 2.807716714696289e-08 1.1406097575612362e-07 3.4309928619806622e-06 -2.0138556142383175e-07 -2.001053074958218e-08 2.8153775504504317e-08 -8.965593721471622e-08 -4.5422726607197634e-08 -1.0807964884313454e-07 -1.057227274333638e-07 -2.741324827009358e-08 -4.662395313536324e-08 4.908736889812658e-08 1.7942792972306437e-08 1.6308441142642205e-07 -2.066990693634144e-07 6.631120026339107e-07 5.555740918445381e-07 -1.887976462425333e-06 -1.5752533914514503e-08
pcs.V13 -2.1659250423982902e-05 -5.142505194449222e-06 1.9152946686755477e-07 -2.184837537398158e-09 2.0629248983495915e-05 -8.868168993251948e-07 -1.4400536558655953e-08 5.414756381000569e-10 -1.0032734885942663e-07 3.070694553147337e-08 -3.5672138098328224e-08 -4.820881839129578e-08 -7.24405141308921e-08 -5.8579577219636067e-08 -3.588812243519568e-08 3.758017630003161e-08 3.601467822905421e-08 -2.0138556142383673e-07 3.650288362015732e-06 -7.620757960400924e-08 9.085219707755835e-08 3.240248956657963e-08 -1.437431489574245e-07 -3.8778490167661704e-08 -2.0403367251468876e-07 2.828395479461362e-08 -3.4568446737492984e-08 -2.9353013021568886e-08 -7.937155858922511e-07 -1.7561027123909507e-06 1.4754537605300983e-06 4.052981332086133e-06 -3.3455886130284238e-06 2.3114886164994416e-06 -3.56351444831918e-06
pcs.V14 -6.623358754691367e-06 1.6734557009614861e-06 -4.7901059303966914e-08 4.1091013162681217e-10 7.527112074709588e-05 -7.37209724441472e-06 2.2499108745262265e-07 -2.15374049476007e-09 -1.7787323560711465e-08 -9.939434441490198e-08 -4.238640439249903e-08 -7.492104217360799e-08 -1.3019591172102976e-07 -2.1143545296692404e-07 -1.592239628377969e-07 -6.795757904805443e-09 -8.542549974497635e-08 -2.0010530749594223e-08 -7.620757960403886e-08 3.458873981394385e-06 -6.660502564119225e-08 1.9322573693866054e-08 -3.1704145402710195e-08 -1.028999937475554e-07 1.685640686986145e-08 -8.766240159681374e-08 -9.373784589138049e-08 8.698847541770633e-08 4.4999332653407044e-07 1.5216294647019882e-07 -2.0723167092451385e-06 4.071023600398104e-07 -3.1300607782660536e-06 2.3479969684690324e-06 4.134666131597086e-08
pcs.V15 -4.280728416409941e-06 -5.767083098274598e-07 1.100097212292394e-08 -5.070737474257202e-11 1.6794919443420883e-05 -2.3508957392209093e-06 9.046549812629404e-08 -1.0353929121381957e-09 1.3136133608092777e-08 -1.7140323570390378e-07 -8.77757326339376e-09 2.6691205535361907e-08 7.013714890379261e-08 -6.896695473109622e-08 -2.2758741225096358e-08 -6.447649230659096e-08 8.038017185647347e-08 2.8153775504503153e-08 9.085219707755473e-08 -6.660502564119165e-08 3.5415554766763875e-06 -7.029269405051426e-08 -8.551045594190302e-08 -3.040688969242994e-08 3.304927213054899e-08 -1.6897720819303185e-07 -5.065276036461297e-08 -1.0496674839422455e-07 8.437903767640038e-08 -9.357221774700406e-07 -7.019692815606181e-07 3.276912868914168e-06 -1.9222415951685903e-06 -1.9422188248750747e-06 5.343449356193967e-07
