 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0025846816246133156 0.0008820881482263543 -2.6880706356803283e-05 2.59806187152161e-07 -0.0037119056439682274 0.0003777218376116693 -1.2012775205861305e-05 1.19923699140211e-07 -2.4469094076929112e-06 2.496846696652526e-06 5.331546849305699e-07 7.18021095210453e-07 9.746439239891576e-07 -9.671326318342173e-07 2.07915723707207e-06 2.2605053946134163e-09 -4.7496875362252464e-07 -2.9535645625636723e-08 -3.655808092885444e-08 -1.3445613129475733e-06 -1.5353290586595813e-07 1.2907889677890824e-06 1.2787000438297581e-06 2.0349500818724242e-07 -1.9779401078318063e-06 -5.847099680921683e-07 -1.3900068675813677e-06 -2.299091353804258e-06 2.1365168343530962e-05 1.7647316465770169e-06 -6.321457596663446e-05 1.9215783861050502e-07
age 0.0008820881482301934 0.001816014099582426 -4.988870344999733e-05 4.2824346144253505e-07 0.01872374260331853 -0.0016620327647973803 4.55810053815515e-05 -3.9057259784299364e-07 -1.5928514507356e-06 8.265128393648949e-07 -8.637040756769885e-07 1.4897551010021328e-06 2.9593899107360312e-08 -1.1649995268953748e-07 1.2495900537687316e-06 7.438851759835341e-07 4.022096994131617e-07 -1.7808454089787778e-06 7.11790541128496e-07 4.4708559826428226e-07 -5.253234980082637e-07 6.918339323460262e-08 3.5536588355389536e-07 1.0317982106398452e-06 -1.3612932074044792e-06 -1.6145112183816514e-07 -1.239080265353397e-06 3.0556227515168855e-07 -6.59599661558037e-07 6.042029860829831e-06 -3.5813679806789546e-05 2.1554556949309518e-05
age2 -2.688070635691925e-05 -4.988870345003945e-05 1.3882472096248155e-06 -1.2059275431270336e-08 -0.0005057538746536685 4.5496639863535135e-05 -1.263857420096231e-06 1.095857476898254e-08 4.394879279532213e-08 -1.8342455035168877e-08 1.9981203304969892e-08 -4.140042885644662e-08 -3.32575760794088e-09 2.0990514178607916e-09 -3.342338761001204e-08 -1.6785219838297217e-08 -1.192107905965938e-08 4.340606683449851e-08 -2.0719785990999717e-08 -1.1274354470295151e-08 1.099529728958107e-08 -8.254071726354565e-09 -1.2780877179466809e-08 -2.0647237096728902e-08 3.9137230429850734e-08 2.708765887970726e-09 3.748685670756823e-08 -5.1783323807917745e-09 8.866123285393934e-09 -1.761355229314176e-07 9.438734540754742e-07 -5.761334582933577e-07
age3 2.598061871530466e-07 4.282434614425702e-07 -1.2059275431261672e-08 1.0602234940648995e-10 4.279634704155221e-06 -3.893563976845998e-07 1.0945185933782243e-08 -9.604379736715249e-11 -3.7423670177571857e-10 1.4320073439391926e-10 -1.426987174218334e-10 3.583787545800494e-10 4.934022439467101e-11 -2.146809222760435e-11 2.800585695694029e-10 1.206872063306735e-10 1.1311383614236793e-10 -3.2065207293858786e-10 1.7900415865027774e-10 8.006619640184957e-11 -7.633898426392874e-11 1.1509853086251671e-10 1.2806089898533758e-10 1.224236055607565e-10 -3.4900349436623783e-10 -1.1342504166294097e-11 -3.422509496727217e-10 1.3871196235086779e-11 2.6951027722169935e-10 1.524945514976126e-09 -8.409518604150467e-09 5.0540097020242515e-09
sex -0.003711905643883558 0.01872374260334233 -0.0005057538746543923 4.279634704162261e-06 0.5592538502350978 -0.04951695118981929 0.001360438070816477 -1.1720809548828958e-05 -4.491091982156553e-06 -1.8923538640133668e-08 4.3917613258852e-06 1.4283839524179208e-05 -1.9792415866598898e-05 2.4529456518308838e-05 -1.5117701781192113e-05 6.314910444779651e-06 -3.2859821203287575e-06 -1.4469387650277577e-05 1.4453204130120144e-05 2.2283364417415575e-05 -1.2220933191082586e-06 7.803630462350772e-07 -1.5219506779179232e-05 -3.890257228326787e-06 5.7727646277590505e-06 1.2093158981600143e-05 2.922964363299983e-06 2.3798172810744974e-05 -9.577468546194813e-05 0.0003302382296051978 -0.00039401209871544175 6.305468294438317e-05
agesex 0.00037772183760295653 -0.0016620327648036357 4.5496639863709136e-05 -3.893563976861261e-07 -0.04951695118982336 0.004453002636270621 -0.00012397503298028288 1.0802228330293607e-06 3.774498303203858e-07 -1.0682265367259888e-08 -3.7771411045619457e-07 -1.2396379266473404e-06 1.620296668648584e-06 -2.4120873940586443e-06 1.713066912114927e-06 -4.81664337939016e-07 1.1049239654951625e-07 1.1222749696069133e-06 -1.3115139074728744e-06 -2.059189230659114e-06 -2.8763107723263532e-08 -1.4433609936163533e-07 1.116318774941215e-06 7.704603680693797e-07 -6.958361127936873e-07 -1.284471764860334e-06 -2.530008490389636e-07 -2.255563341249321e-06 9.462333984468322e-06 -2.9822293136837957e-05 3.905597414687816e-05 -1.2658401890215314e-05
age2sex -1.2012775205584211e-05 4.558100538177385e-05 -1.2638574201023735e-06 1.094518593383573e-08 0.0013604380708167189 -0.00012397503298029446 3.496361167434239e-06 -3.0829905263725645e-08 -8.087016797650078e-09 -1.809642082711955e-10 9.789451009919704e-09 3.5614381638156e-08 -4.2008892409937623e-08 7.00275993597708e-08 -5.563586910363011e-08 1.1058015611033711e-08 3.555793264020792e-09 -2.464852718843942e-08 3.462313348990791e-08 5.867424277916977e-08 1.9622992179359986e-09 6.370883833879981e-09 -2.7717949501110952e-08 -3.1202183296488695e-08 2.2874840843201086e-08 4.0538761344069544e-08 6.474568849074919e-09 6.52210392158932e-08 -2.700718872799548e-07 8.55861513474572e-07 -1.1316041243426505e-06 4.559759100716282e-07
age3sex 1.1992369913798953e-07 -3.905725978456317e-07 1.0958574769055232e-08 -9.604379736777671e-11 -1.1720809548832285e-05 1.080222833029571e-06 -3.08299052637287e-08 2.751155696800274e-10 3.1408543298334104e-11 2.1535235175919296e-11 -8.06875626871178e-11 -3.266692473615712e-10 3.40230279366827e-10 -6.062435177236527e-10 5.494905570636948e-10 -8.715978593485123e-11 -9.053335130325829e-11 1.5558139575235236e-10 -2.830241158380851e-10 -5.175471015232736e-10 -1.1186069010595789e-11 -5.34762447455875e-11 2.2172980018744216e-10 3.3701847658974634e-10 -2.290393972156602e-10 -3.931752671449112e-10 -6.19878092990515e-11 -5.961357011730323e-10 2.216673491208104e-09 -7.559074874334472e-09 1.0059165657618739e-08 -4.688150931799566e-09
pcs.V3 -2.446909407694964e-06 -1.5928514507320998e-06 4.394879279522495e-08 -3.742367017748757e-10 -4.491091982026951e-06 3.774498303085595e-07 -8.087016797315616e-09 3.1408543295373256e-11 2.3463207180295384e-06 7.682001621592405e-08 -7.88399865409941e-08 6.829952697800415e-09 4.800512681382642e-08 4.533168130179904e-08 4.606768766501775e-08 6.446541779040455e-08 -2.236078978189409e-08 2.424703656893403e-08 -3.9796998663009026e-08 -1.0815185936587786e-08 2.510025408060569e-08 -1.757340514505597e-08 -3.604030340362378e-08 1.5745648949868737e-08 1.8616358724988315e-08 -1.45318173387941e-08 4.205812687623738e-08 6.608520386997086e-09 9.911476868574327e-07 -7.213265038389983e-07 1.8033183925307828e-06 1.044950971649147e-06
pcs.V4 2.4968466966533728e-06 8.265128393618722e-07 -1.8342455035084865e-08 1.4320073439318917e-10 -1.892353873386476e-08 -1.068226535872392e-08 -1.8096420851197865e-10 2.1535235178044352e-11 7.68200162159244e-08 2.3567055136438317e-06 3.411207239430528e-08 1.4790138168069056e-08 2.27018089351857e-08 -2.892926322810166e-08 -3.912019569613531e-08 1.632567301184035e-08 -6.140768364886614e-09 -2.155384738536256e-08 4.5065633500694754e-08 -7.256132884728337e-08 -4.9016873311474003e-08 4.653740501477376e-08 4.69132336694942e-08 1.5605639218640037e-08 4.3085575426953316e-08 -5.919291889585691e-09 -3.1495868699018715e-08 5.7998055689789485e-09 -7.268633547940542e-07 2.788458148106021e-09 -1.3579464939602623e-06 -5.244743145161844e-07
