 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011712654179939438 0.004389991729967861 -0.00013874123293017242 1.3920910609700689e-06 0.015085987185773357 -0.0014680783685313743 4.485979402769736e-05 -4.356326223245873e-07 -1.5166436427866009e-06 3.443670170045126e-06 3.2726353742155055e-06 -7.087884827452594e-07 7.925446198373566e-07 -1.0696358108236802e-05 -3.1084775874295584e-06 -2.889360110470907e-06 -2.067762280600799e-06 -4.390734967654958e-06 -1.147383688907577e-05 -5.006867164617401e-06 -1.3823352958897536e-06 1.6035930450596632e-06 4.41014938280268e-06 -1.7192682606976234e-06 -5.575610740658194e-07 -4.2634723385036985e-06 6.890033312369353e-06 -4.384958204616572e-06 -5.795776573967397e-05 6.01905440404832e-05 -3.3849247388180634e-05 7.736836689263535e-06
age 0.004389991730007322 0.00490793713255029 -0.00014231470346420864 1.2995751406840586e-06 0.049836567144235545 -0.004623304354400099 0.000133934726479127 -1.2228205138306384e-06 -1.2686795673560153e-06 5.317159061961618e-07 -2.3351983808004785e-06 1.1999367736562062e-06 -8.224141334680489e-07 -1.7920879632976408e-06 1.3003072302345467e-07 -1.6753881087919092e-06 -1.1903216631035885e-06 -3.6054924113268337e-06 -2.671627635474787e-06 4.4409201573669214e-07 2.2111145386788285e-07 -9.6530878673811e-07 1.7533442070397565e-06 -3.7337050611633605e-07 -2.756693149070336e-06 -4.078143811290907e-06 -5.673885147353513e-08 1.0380849837666566e-06 -2.6808510955038725e-05 -1.3166368972914657e-06 2.4206459012655828e-05 -3.376090524810795e-05
age2 -0.00013874123293130888 -0.00014231470346421997 4.177362318298182e-06 -3.859400505324342e-08 -0.0014286266239524731 0.00013411893124324971 -3.931481994961561e-06 3.63035810795761e-08 2.43698487671039e-08 6.165649330648805e-09 5.702633124193262e-08 -3.328456780311469e-08 1.66318935007509e-08 5.6709220397143844e-08 1.1487633564942786e-08 6.32390040356863e-08 3.566010552851492e-08 1.0787025514865969e-07 9.395637646379195e-08 -1.053874000549536e-08 -1.1270785305399808e-08 1.863461621864453e-08 -5.423970015630409e-08 2.162573547900999e-08 6.626437444993318e-08 1.1192794395621757e-07 -1.2580817640315961e-08 -1.550248143254982e-08 7.503514913636046e-07 -1.699917184540477e-08 -4.894138983478482e-07 7.176250294940973e-07
age3 1.392091060980759e-06 1.2995751406845988e-06 -3.859400505325987e-08 3.608768089917095e-10 1.2926084601302519e-05 -1.2263730779432894e-06 3.635811486107722e-08 -3.396827377469091e-10 -1.1236470968098419e-10 -1.817920275237517e-10 -4.1463099061963387e-10 2.7529650459420656e-10 -9.925305153852568e-11 -5.97793611993894e-10 -2.4780989754864205e-10 -6.910351943075365e-10 -3.161387100198229e-10 -1.0066598139905795e-09 -1.01944471839611e-09 7.371161906693442e-11 1.471336416618604e-10 -1.2471801359845814e-10 5.246694591966153e-10 -2.980841998937242e-10 -4.6182601431038586e-10 -9.893450582121316e-10 2.5793368968275535e-10 2.2687425169091684e-11 -6.8110700306756875e-09 1.1579455440612406e-09 2.4166137354905787e-09 -4.689648227895441e-09
sex 0.015085987186756498 0.04983656714479088 -0.0014286266239688157 1.2926084601454609e-05 1.0905035792476372 -0.09989881128353297 0.0028600194094989713 -2.580941256769282e-05 2.1436801996529557e-05 2.259371222334883e-06 -3.635653677088206e-07 1.9182075844650358e-05 -3.42586903223701e-05 5.8957893408060204e-05 -6.656132209266404e-06 -2.7418091618222978e-05 -8.18432273110439e-06 -3.7401031478928867e-06 1.668840518410024e-05 5.167080602356804e-05 1.869750306734372e-05 -3.0673844689343274e-05 -1.5072922587283815e-05 -2.8201494171931975e-05 -1.2139163400453243e-05 -3.8354332465682953e-05 1.2625291610108325e-06 4.300940969821896e-05 5.3839036460258394e-05 1.4867271202745484e-05 -0.00027494464148145015 -4.909722140287371e-05
agesex -0.0014680783686284878 -0.0046233043544693835 0.00013411893124527048 -1.2263730779617717e-06 -0.09989881128354024 0.009281822520934293 -0.0002690873136085366 2.455502328126192e-06 -2.077360822518912e-06 3.7195222970028203e-07 2.445884031915932e-07 -1.7671578685519106e-06 2.772727502993785e-06 -5.610008412141481e-06 9.86353149478666e-07 2.8960034440051966e-06 4.4844340578730355e-07 5.728607225378178e-07 -1.3775260178131501e-06 -4.864813010562201e-06 -2.107293217483015e-06 2.5748021557610525e-06 1.3142010549812143e-06 3.0924505943431968e-06 4.153503191558662e-07 3.440037084295657e-06 -7.539434234247914e-09 -3.9547484373414354e-06 -7.054011021418476e-06 -5.77722849619515e-07 3.0838148436631224e-05 -9.956153532952733e-06
age2sex 4.48597940304781e-05 0.0001339347264809197 -3.9314819950137105e-06 3.635811486155595e-08 0.0028600194094993607 -0.00026908731360855313 7.899538307894521e-06 -7.295698343185174e-08 6.29829990397927e-08 -2.9180754428790077e-08 -1.1038736549811952e-08 5.239874548690274e-08 -7.153363765220025e-08 1.6538614010764995e-07 -3.825727195243769e-08 -9.513177926153646e-08 -2.029445993286306e-09 -2.1285071984387533e-08 3.2297951683095785e-08 1.4514696557953915e-07 7.2178101236946e-08 -6.956665185243311e-08 -3.7000193816290084e-08 -1.0477514174875603e-07 6.69581410807148e-09 -9.834360948838631e-08 -3.816593190987478e-09 1.1230785750271633e-07 2.600152318498863e-07 1.3067293991857032e-08 -8.899482954990613e-07 4.7329512160968136e-07
age3sex -4.356326223496586e-07 -1.2228205138465401e-06 3.630358108004419e-08 -3.396827377512407e-10 -2.5809412567697483e-05 2.455502328126445e-06 -7.295698343185472e-08 6.822096504971855e-10 -6.28874597593625e-10 4.371205007145172e-10 1.277595815639128e-10 -4.789848456318521e-10 5.803032312069463e-10 -1.5227939467317212e-09 4.4642246010912176e-10 9.720122375595172e-10 -8.674241669649353e-11 2.2481366730135508e-10 -2.2316497161765852e-10 -1.3750069957198456e-09 -7.713738062245377e-10 6.340164399532844e-10 2.963499483034103e-10 1.0872782448667064e-09 -2.5300880270561025e-10 8.90118934668863e-10 4.049568688032007e-11 -1.0097790695738403e-09 -2.71202090932955e-09 -2.1219466019310888e-10 7.333345914867838e-09 -5.224115347387895e-09
pcs.V3 -1.5166436427564664e-06 -1.268679567318544e-06 2.43698487660096e-08 -1.1236470967091545e-10 2.143680199702239e-05 -2.0773608225648763e-06 6.298299904113095e-08 -6.288745976058989e-10 3.5508783378989983e-06 1.7214151910828647e-07 -2.2344432930114793e-08 -3.8923020117699804e-08 8.67074077390705e-08 4.574601318965008e-08 -1.9553426852071652e-08 7.788707168960417e-08 -9.271913848810051e-08 1.236200569725436e-07 -8.491064709035209e-08 -3.159759354679668e-08 -1.9346541650588755e-08 -1.2455208762769357e-08 -5.234651151444191e-08 4.4785096460759696e-08 4.006303321267713e-08 6.857806333580578e-10 1.0006644008190466e-07 1.7568465117794395e-08 1.4379968242320904e-07 7.955269460728192e-07 2.0636893808687647e-06 1.7867621200883843e-06
pcs.V4 3.4436701700369808e-06 5.317159061895356e-07 6.165649330842791e-09 -1.8179202752554043e-10 2.2593712222988353e-06 3.7195222970365126e-07 -2.9180754428888597e-08 4.371205007154284e-10 1.721415191082892e-07 3.4652693933657293e-06 8.383496978185186e-08 7.528842334043029e-09 1.9069866648358982e-08 -5.917265176826828e-08 -6.1466526254596e-08 5.3069341989481055e-08 8.715394632350822e-08 -3.666603927794269e-08 5.079237315094942e-08 -7.55666116178166e-08 -1.2372458716918214e-07 5.04002800653069e-08 1.1832591989734659e-07 4.010484874162292e-08 4.0816624435178364e-08 3.4792597230096076e-08 -1.1424007347345606e-08 2.835802620361121e-09 -7.893262436233141e-07 3.6140874956954995e-06 -6.37721346680546e-06 -3.089074034891922e-06
