 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.003225388765547785 0.001098539416226939 -3.472454302221868e-05 3.3783059501770123e-07 -0.01941926271182527 0.001520732501713966 -3.8950895889275e-05 3.2563472149147484e-07 -4.73438299296896e-06 7.242945674226557e-06 1.1537492849910003e-06 2.480295378551703e-06 2.795162724813233e-06 -1.2274964486115342e-06 4.28936608514894e-06 8.224572271873267e-07 -2.4084229755244113e-07 -6.937894210512803e-07 -1.0938841335798675e-06 -2.8423073734294455e-06 -3.654533117267155e-07 1.804282042908753e-06 3.0257392360167278e-06 -9.034707838001919e-07 -3.209263136304767e-06 -8.002163856375688e-07 -2.333363959780189e-06 -5.232820043339865e-06 5.444288853032632e-05 1.2134684202433628e-06 -0.00014857106888900844 4.580899788196966e-05
age 0.0010985394163239037 0.03389189028072076 -0.0007647640343818039 5.598278161188648e-06 0.4523235743495013 -0.031362700523091744 0.0007059009869664181 -5.1561091987793425e-06 -1.8733843948340318e-05 -2.52643930121362e-06 5.597394159466705e-06 -3.102423087874047e-06 -1.4364351266025027e-05 -7.456535174482193e-06 1.0024703938692941e-05 6.982114667478334e-06 6.323400358434595e-06 -1.3319403511994422e-06 7.0138691887973565e-06 -3.2955356730128353e-06 4.552241349017381e-06 -6.800426593763436e-06 2.97591263876153e-06 3.7454836573029027e-06 -4.9585785436381614e-06 6.37229268915149e-06 -9.014595942390742e-06 1.718674713338947e-06 2.3871774509237197e-05 7.419513849563443e-05 -0.0003533635707221123 0.0001632408739697001
age2 -3.472454302458837e-05 -0.0007647640343821628 1.7355065797382644e-05 -1.2775908596525473e-07 -0.010111854084052414 0.0007049116268958074 -1.595311399924755e-05 1.1715764397902209e-07 4.3267704802575273e-07 4.6403373214065216e-08 -1.2630861450277832e-07 4.927663730917265e-08 3.0243296107318273e-07 1.7312184647570827e-07 -2.3064744348970355e-07 -1.6314630808133915e-07 -1.4658512602518583e-07 3.971184115395705e-08 -1.6460176888769253e-07 7.598043804667768e-08 -9.705201743430451e-08 1.336242352645483e-07 -8.78595433409071e-08 -6.981306938211631e-08 1.2774601568873028e-07 -1.4303722302417064e-07 2.1168589919298863e-07 -2.1525622786661748e-08 -6.317814785508836e-07 -1.5831560135361968e-06 8.776976391591912e-06 -4.57765010520291e-06
age3 3.378305950356984e-07 5.598278161186295e-06 -1.2775908596515263e-07 9.45928122761655e-10 7.337325141342624e-05 -5.1414782427374645e-06 1.1699170237519715e-07 -8.639523997734664e-10 -3.2318172557393423e-09 -2.4570324484071497e-10 9.351339252174905e-10 -2.1265668842692947e-10 -2.059032720546838e-09 -1.311443885110567e-09 1.721088039980716e-09 1.2226886208669375e-09 1.1060640978789806e-09 -3.2292897726174643e-10 1.2379801071777522e-09 -5.855038215492678e-10 6.762021594664997e-10 -8.32995813296915e-10 7.804103024256223e-10 3.9111209486647504e-10 -1.047540004202714e-09 1.0469053736233329e-09 -1.6142461803251835e-09 1.9837966829322954e-11 5.723162363637677e-09 1.1119899543726978e-08 -7.113339414148586e-08 4.0173525794527635e-08
sex -0.019419262709075735 0.4523235743786983 -0.010111854084714558 7.337325141829831e-05 18.752042979685402 -1.30972150722051 0.029717391022050916 -0.00021906103498775848 -0.0001596291031857894 4.340560423806363e-05 0.00022062626204974055 -0.00011739214698851065 -0.0002714177810955383 -0.00010087259114113605 0.0001153805019983698 0.00015843361705027555 -0.00013534429156180416 0.00022809779951195018 -0.00010507071304339539 -3.27438860989578e-05 0.00021389602770287072 0.00011783331684473598 -0.00032433652624749176 0.00026913245969555533 8.512337257461309e-05 0.00017015085868451335 1.687405862648585e-05 3.510381055857514e-05 -0.0017530000106316048 -0.0011626375916454388 0.011300224208879986 -0.007811623430064586
agesex 0.0015207325015732728 -0.0313627005253023 0.000704911626945786 -5.141478243103729e-06 -1.3097215072210995 0.09195357867783972 -0.002097131789851406 1.553519429790024e-05 1.1186048457794214e-05 -2.7571550662933977e-06 -1.5434362935785156e-05 7.538632917895627e-06 1.8468500641220463e-05 6.411316240988056e-06 -6.022313569449643e-06 -1.1134895411579213e-05 9.471471684093332e-06 -1.584943170473124e-05 6.3756759864864025e-06 1.7807328298496845e-06 -1.4469168779598153e-05 -9.224744993194891e-06 2.171306214262932e-05 -1.788209720191762e-05 -6.440389302475411e-06 -1.2019975117844833e-05 -2.245190174791932e-06 -3.2217421677708683e-06 0.0001305395042086902 7.147443670928837e-05 -0.0007178959739858013 0.0004946153659198723
age2sex -3.8950895884965034e-05 0.0007059009870133554 -1.5953114000313107e-05 1.1699170238304299e-07 0.029717391022078574 -0.0020971317898524026 4.8078521075118475e-05 -3.5800245716920406e-07 -2.5115039956699627e-07 5.630595917279298e-08 3.5081710687020427e-07 -1.5218593687090288e-07 -4.0975902886713516e-07 -1.3204796249500967e-07 8.972531269645393e-08 2.5176410768631966e-07 -2.096684656582891e-07 3.6154538442859723e-07 -1.2726521591638912e-07 -2.4007978737904348e-08 3.1720221629475227e-07 2.3112085689653096e-07 -4.7554362058614837e-07 3.7917462128584043e-07 1.5745510317061158e-07 2.7962504850794814e-07 7.064330745416052e-08 9.145124265818427e-08 -3.1230973219776024e-06 -1.336347880235761e-06 1.4762397730403432e-05 -1.0136795275216613e-05
age3sex 3.2563472145451604e-07 -5.156109199105894e-06 1.1715764398645097e-07 -8.639523998283188e-10 -0.0002190610349880746 1.5535194297915443e-05 -3.580024571693825e-07 2.6799070986660795e-09 1.78843761271968e-09 -3.444245594375344e-10 -2.5931842531384536e-09 9.723084168602698e-10 2.956118471408497e-09 9.140718784727926e-10 -2.9816010394241235e-10 -1.8504453049707941e-09 1.484895839685346e-09 -2.708068261267404e-09 8.327506397381306e-10 3.962279906826574e-11 -2.246828555452497e-09 -1.817007670150205e-09 3.4016708001227657e-09 -2.5829976621818524e-09 -1.2532040307371628e-09 -2.14069008994061e-09 -6.553029959971861e-10 -8.259646902190916e-10 2.3814915084348727e-08 7.707100337018817e-09 -9.818955120019398e-08 6.70395081672771e-08
pcs.V3 -4.734382993017734e-06 -1.8733843948131535e-05 4.32677048021071e-07 -3.2318172557052786e-09 -0.00015962910316723617 1.1186048456481043e-05 -2.511503995367968e-07 1.7884376124940612e-09 4.8438297465617084e-06 2.3446725757665795e-07 -7.76003223080848e-08 -1.5267182683913187e-08 5.517130339571351e-09 2.411690067393008e-07 -9.278468579427462e-09 1.1869631604816579e-07 -1.4397242441187286e-07 1.7713471573350487e-08 -4.170206960792454e-08 -5.823235511832218e-09 1.8494050307733264e-07 4.6851443173319577e-08 -2.232718579466295e-08 2.3673037729707404e-08 -3.6450815117607657e-08 -7.44868076027989e-08 1.5400576800805485e-07 -1.3720827688389682e-07 2.3697230582986583e-06 7.824703743901516e-07 3.6074221913559437e-06 -1.2779627099036727e-07
pcs.V4 7.2429456742283355e-06 -2.526439301094764e-06 4.640337321136796e-08 -2.4570324482084795e-10 4.340560424094482e-05 -2.7571550664963057e-06 5.6305959177434005e-08 -3.4442455947200046e-10 2.3446725757660228e-07 4.7732789182201494e-06 2.3402576828419894e-07 1.7647730980156889e-07 -5.968953641439534e-08 -1.5807323581300803e-08 -2.0167115109230892e-08 6.700299077506823e-08 7.50419897971895e-09 -1.181977744580352e-07 8.557853125423406e-08 -6.06685386883233e-08 -1.384852624232976e-07 9.837657136149714e-09 1.4115368880421864e-07 -2.0283402022717344e-08 1.6893499101015306e-07 7.21570195764784e-08 -6.166769517522916e-08 -9.345012875995901e-08 -9.113680819772556e-07 7.722386394057981e-07 -8.113540349725237e-07 -4.3206308049656295e-06
