 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.076846300179883e-05 6.985340286601005e-06 -1.9139779119063076e-07 1.8515206575382752e-09 -2.911000338894975e-05 2.6419472442657315e-06 -7.422092413724134e-08 6.749848279860749e-10 1.9450548944685036e-07 2.685009242787539e-07 -2.197326361619377e-07 -1.321432321437821e-07 -5.5708596846352584e-08 6.300333064698702e-08 -8.502346999429467e-08 5.733309496245392e-08 9.732799160694938e-10 -1.0209338328867403e-07 -9.850394720744779e-08 -4.606529867258164e-08 -2.110030156183745e-08 1.911490332179332e-08 -3.079448850184139e-08 -2.9399685505771414e-08 2.8996759093803344e-08 -1.9160792408170475e-08 5.468533460856623e-08 -1.2999318030041486e-08 5.849318306479381e-07 1.3039919710774731e-06 -1.870842285817147e-06
age 6.985340286459227e-06 0.00026701384755498233 -6.1475538594188085e-06 4.3921316124346774e-08 0.0033449622373396583 -0.0002535193032107424 5.825866018255868e-06 -4.153785399373534e-08 -9.91611867040726e-08 2.613018814339139e-07 -9.012654837441526e-08 1.7636466880348496e-07 4.421319980497287e-08 5.321252525705247e-08 1.292436745162412e-07 9.768238748074103e-08 1.1657279847107914e-07 -3.1904128182011383e-07 -7.264311502835173e-08 6.752460365553179e-08 -1.5644243200972584e-07 -1.526370819266739e-07 -2.076869182221683e-07 2.3626081532716205e-07 1.532079198427486e-07 -1.8432407684047722e-07 1.0960020976146105e-07 3.285231200387586e-07 6.023460090686919e-07 -3.6449556158740553e-06 -2.9973025804840676e-06
age2 -1.9139779118900168e-07 -6.147553859417609e-06 1.442823673210338e-07 -1.0484577323525597e-09 -7.528687885840467e-05 5.8290514207791206e-06 -1.3654443398506413e-07 9.901504542268694e-10 4.527665235041375e-09 -5.904211931895511e-09 1.3104957237464945e-09 -4.405690226726637e-09 -1.1363214280782022e-09 -1.9613114464975285e-09 -2.367111839996685e-09 -1.569995319301169e-09 -2.672898368247619e-09 7.074065093900243e-09 1.977308866643841e-09 -1.3509911606918097e-09 3.3582032746259076e-09 2.507900700034957e-09 3.7475506748242e-09 -4.532412742203297e-09 -4.08694529635367e-09 4.06765665948458e-09 -2.9481666024270446e-09 -7.491827922957599e-09 -3.623885166962703e-09 8.448486629237315e-08 5.9251117131941396e-08
age3 1.8515206575173643e-09 4.3921316124354166e-08 -1.0484577323529084e-09 7.74345782222767e-12 5.280200688765744e-07 -4.15857111205249e-08 9.90788432024919e-10 -7.301828764250384e-12 -4.5705620845219924e-11 4.52942709739905e-11 -8.078600662260485e-12 3.2360865740333854e-11 7.260514563848849e-12 1.8332565927844387e-11 1.3348802426659216e-11 8.066245134093365e-12 2.079660472951994e-11 -4.86291770366879e-11 -1.875133097148044e-11 7.579100560017462e-12 -2.3543112319427138e-11 -1.0840947693969053e-11 -2.1600872531412547e-11 2.6047285388846875e-11 3.254940717900219e-11 -2.7722532125283205e-11 2.372392450355958e-11 5.204349667123985e-11 -1.8536897544356708e-11 -6.221155952824203e-10 -3.7003949668053965e-10
sex -2.9110003392364214e-05 0.0033449622373320155 -7.52868788582245e-05 5.280200688752519e-07 0.11655778233041304 -0.008749167668057199 0.0002003402904955824 -1.4294936214942694e-06 -1.717557957391568e-06 1.5519543931220992e-07 6.612105055962318e-07 1.3917271023802164e-06 -2.3026721033769145e-06 -8.675521617322468e-07 2.525281747394046e-06 -4.542627594773942e-08 -5.357116714725052e-07 -2.663323500602762e-06 -1.2827471928876102e-06 2.5456982160094918e-06 2.0897549355916509e-07 -1.4743136989727336e-06 -3.588254088616789e-06 2.475334688118197e-06 -8.968042593841505e-07 -2.3879583384503654e-06 3.810389842171739e-06 5.869651047495524e-07 -9.100139102977447e-06 -5.2749116077909416e-05 1.3113969904929104e-06
agesex 2.6419472446090814e-06 -0.00025351930321019893 5.829051420766166e-06 -4.158571112042861e-08 -0.008749167668056976 0.0006743959330327661 -1.5759965566141808e-05 1.1429788186682199e-07 1.881032772316464e-07 -1.372036759272232e-09 -4.923186846777251e-08 -6.917063414275961e-08 1.3713001064265043e-07 1.6001468407319793e-08 -1.1647046269663022e-07 2.0025417256458355e-08 3.2990430025348326e-08 2.09631076610214e-07 6.877721541720788e-08 -1.822606458265381e-07 -6.188311150935322e-08 7.830755223344157e-08 2.3274776199937986e-07 -1.0470117399810596e-07 -2.248548492643386e-09 1.9488847422956138e-07 -3.240910384549328e-07 -4.52810781324597e-08 1.6783055623326177e-06 3.6416340408353937e-06 -2.7173446086172467e-07
age2sex -7.422092414631504e-08 5.825866018240147e-06 -1.365444339846947e-07 9.907884320222067e-10 0.00020034029049557068 -1.5759965566141307e-05 3.751781043005313e-07 -2.765619415915144e-09 -5.704524576905407e-09 -1.0624421979935384e-10 1.013661015568446e-09 1.3168025290301724e-09 -2.7095547520158684e-09 3.79068400609184e-10 1.5772088771407743e-09 -1.1239961897464483e-09 -2.573620578166656e-10 -4.603375463010187e-09 -1.6307858333197593e-09 3.816321996452772e-09 2.2457781042993356e-09 -6.594965329207124e-10 -5.005501472723959e-09 5.105378419808806e-10 9.970561998216248e-10 -5.035054083722439e-09 8.08447729335731e-09 5.991832262889191e-10 -5.95946245267307e-08 -7.934583413172063e-08 1.1047477029921045e-08
age3sex 6.749848280159786e-10 -4.1537853993622184e-08 9.901504542242096e-10 -7.30182876423097e-12 -1.4294936214941288e-06 1.1429788186681416e-07 -2.7656194159150464e-09 2.070338009984682e-11 4.767095493475268e-11 2.8993480515752066e-12 -5.359782928718529e-12 -9.96502755863397e-12 1.9042944371745158e-11 -5.370452583075779e-12 -5.857178445020909e-12 1.1624364324234558e-11 -2.3822055595974225e-12 3.037617453502427e-11 1.2323267274656876e-11 -2.4369412535546273e-11 -2.031971725991028e-11 -2.6286101805812297e-12 3.470167488144013e-11 1.00543471355875e-11 -1.1516072188183286e-11 3.992670678340191e-11 -6.194498148863169e-11 -1.4222304548862237e-12 5.823199477357901e-10 5.497401628458052e-10 -9.88709929427024e-11
pcs.V3 1.9450548944692807e-07 -9.916118670393918e-08 4.527665235038198e-09 -4.5705620845196356e-11 -1.7175579573942775e-06 1.881032772318591e-07 -5.704524576910501e-09 4.767095493479069e-11 9.961818930013122e-07 7.475249767805327e-08 -3.035960857442569e-08 -2.5151146732237254e-09 6.202008260654996e-09 1.4724283822001722e-08 -6.413874058827123e-09 1.0361909987401485e-08 7.648606623755716e-09 3.4311927119868465e-10 -5.066161119808051e-09 1.1118528563650902e-08 -2.0658051619673195e-09 -1.5987161763375468e-08 -1.2522175557638909e-08 -8.198313664536822e-09 -2.0141061670952298e-10 -1.6660435131592886e-08 9.846097354764027e-09 5.42362756385466e-09 3.185404924477517e-08 6.533294721902248e-07 3.8420873134491624e-07
pcs.V4 2.6850092427874924e-07 2.613018814345323e-07 -5.904211931909868e-09 4.5294270974093824e-11 1.5519543933424062e-07 -1.3720367609917426e-09 -1.0624421975869581e-10 2.8993480512771643e-12 7.475249767805276e-08 1.0636710796616014e-06 3.1204814829765606e-08 -9.403931724567098e-10 1.6190833237623766e-08 -2.4894483214607814e-08 -8.382549970015244e-09 2.2495670610096202e-08 -2.089219937833407e-11 -5.176859445515954e-09 1.1721600561492947e-08 -5.42085876717351e-09 -8.49556377841056e-09 1.4804700593684408e-08 9.83582417878413e-09 8.286597170182029e-09 3.2462314199612437e-09 1.1464307113204938e-09 -4.49075700422397e-09 1.5854203366757083e-09 -4.9002265516921556e-08 -6.335170272405409e-07 -6.187852569287881e-07
