 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00013317732112339947 5.995753858192388e-06 -1.6328368251935233e-07 1.6158176173046976e-09 -3.056437642976919e-05 2.678298971719768e-06 -7.033812180277708e-08 5.851768260852791e-10 1.602341643687349e-07 2.5311498408359654e-07 -1.0167600811287792e-07 1.851961849052376e-08 -1.197287939243235e-07 7.27431687512154e-08 -3.6079055185018144e-08 7.772327017961383e-08 -5.649757612960749e-08 -4.520925028985753e-08 -2.9787269302736835e-08 -7.700504323283423e-08 5.3488976399584275e-08 5.3981033040786224e-08 -2.981016918729476e-08 -4.083812644749134e-08 1.3503234695472825e-09 -3.9025593316822676e-08 1.6843943001344013e-08 -3.02290879746492e-08 4.5121264492113995e-07 3.959182880748543e-07 -2.698109516191043e-06
age 5.995753858291172e-06 0.000209185717496915 -4.800684921337926e-06 3.423923389407128e-08 0.002478921715347951 -0.00018667475907279297 4.2587169533107725e-06 -3.01369033488296e-08 -6.290355365176514e-08 2.611336907886175e-07 -1.5984046855780173e-07 1.59514478870044e-07 1.5151535239487826e-07 1.140130281362053e-07 1.1174920281756926e-07 3.479387093620453e-09 8.004690473661419e-08 -2.789959940318065e-07 4.045477835730548e-08 2.724935540774936e-08 -6.880384826921733e-08 -2.396306721668339e-07 -1.5599829110561822e-07 2.023443242353304e-07 1.51049493276043e-07 -1.0521138475242391e-07 1.0675943373130583e-07 2.859947221302174e-07 4.0787131468584736e-07 -3.6914361369675667e-06 -1.1732384890245212e-06
age2 -1.632836825184545e-07 -4.800684921338564e-06 1.1223752570809235e-07 -8.137820667263889e-10 -5.553754111612745e-05 4.2735049404757915e-06 -9.939473255264081e-08 7.154309404322604e-10 2.9438644104190925e-09 -5.475432815958591e-09 3.114339083943451e-09 -3.695883448653658e-09 -3.762244472953043e-09 -3.214625162780206e-09 -2.0898214893057154e-09 3.081211047613036e-10 -1.7234527872411294e-09 6.575382823188941e-09 -7.327730777543208e-10 -5.216633642132929e-10 1.4092069280433654e-09 4.895578393283808e-09 2.563077310380234e-09 -4.250212398216617e-09 -3.805866519352701e-09 2.09182181432005e-09 -2.872573121648902e-09 -6.664908678284231e-09 -2.6571149364562915e-09 9.549757682460542e-08 1.799241693036852e-08
age3 1.6158176172827903e-09 3.423923389407988e-08 -8.137820667264609e-10 5.9950996710299664e-12 3.87582056676162e-07 -3.034336754955318e-08 7.179325888426204e-10 -5.252855552465691e-12 -2.913867604689559e-11 3.8437721139200514e-11 -2.1729557326498125e-11 2.617813044911119e-11 2.697351145204504e-11 2.660632634867618e-11 1.2572659282724296e-11 -2.8626559862804494e-12 1.3240606026018409e-11 -4.7461720940451567e-11 2.5494142145773766e-12 1.6742303132196584e-12 -9.672621504484458e-12 -3.049267792658505e-11 -1.3248247825407771e-11 2.8088614026050908e-11 2.936900654221238e-11 -1.335356098402974e-11 2.2786498368046902e-11 4.765697372146022e-11 -7.186174721421643e-12 -7.620942921296469e-10 -8.201792213637596e-11
sex -3.056437642440532e-05 0.0024789217153531307 -5.553754111623703e-05 3.8758205667689603e-07 0.08815894552595112 -0.006589421684988909 0.00015018309732221628 -1.0668780609607138e-06 -5.615167117428052e-07 2.757718689534028e-08 1.3349112566516075e-06 1.981020460965088e-06 -1.5226835456218492e-06 -7.393791338318901e-07 1.384762678909424e-06 -1.510716649151763e-06 -2.4577274735869873e-06 -2.4091925670637816e-06 8.928492364848706e-07 2.4019855477087415e-06 1.2841987574462563e-06 -1.6950513746384588e-06 -3.3644218625477053e-06 1.374279631707203e-06 9.953258925873321e-07 -1.0971458358176138e-06 3.191159368569845e-06 6.416095475663731e-07 -1.7192694659792075e-05 -3.313390658069029e-05 3.0206215747058135e-06
agesex 2.6782989725293955e-06 -0.00018667475907321757 4.273504940485375e-06 -3.034336754961882e-08 -0.00658942168498972 0.0005058421776578039 -1.1765615716291676e-05 8.494965599431867e-08 8.217157139957989e-08 1.4354988653771756e-08 -9.536995214477066e-08 -1.2588705878671234e-07 1.0066453748879195e-07 2.941477536542864e-08 -4.871989754950383e-08 1.2945402216492842e-07 1.8054362170198407e-07 1.9266017329532696e-07 -8.174064522197045e-08 -1.794215225577927e-07 -1.2376911441223197e-07 1.2078752180490462e-07 2.0862039165884556e-07 -6.537297323809323e-08 -1.4874290673254144e-07 7.772743911816285e-08 -2.7459578358407505e-07 -5.8190966090475365e-08 2.248438877030016e-06 2.0524075776102507e-06 -3.113828557175118e-07
age2sex -7.033812179926554e-08 4.258716953321771e-06 -9.939473255287866e-08 7.179325888442322e-10 0.0001501830973222528 -1.1765615716293025e-05 2.787570058351522e-07 -2.0456517795736e-09 -2.8201568199755752e-09 -6.731793845681739e-10 1.8783479875577283e-09 2.8732872591022538e-09 -2.19560268282868e-09 -1.2632285559736803e-10 3.32445640749843e-10 -3.385448881529044e-09 -3.7142595866153572e-09 -4.423401361219764e-09 1.7107417743609386e-09 3.8735271123147145e-09 3.3446348390854574e-09 -2.2647004736186183e-09 -4.267313923615571e-09 5.79952495549026e-10 4.742622267306208e-09 -1.945489601458325e-09 6.724295671568815e-09 1.0721285021645503e-09 -7.108454943836584e-08 -3.971188580061352e-08 1.0917006752312151e-08
age3sex 5.851768260646575e-10 -3.01369033489127e-08 7.154309404340386e-10 -5.2528555524775895e-12 -1.0668780609610929e-06 8.494965599433728e-08 -2.045651779573806e-09 1.524535477615192e-11 2.4126393997120162e-11 8.464448565351042e-12 -9.889187475292918e-12 -2.2818175260583004e-11 1.735517750467499e-11 -1.7125810252417647e-12 6.516940657829381e-13 2.4875756275468222e-11 2.277978107936299e-11 3.043792400145224e-11 -1.0716968138096786e-11 -2.5637132055115985e-11 -2.591699218380638e-11 1.2520006168805535e-11 2.855565578678813e-11 2.891449922413071e-12 -4.125631804089938e-11 1.5768524997589637e-11 -5.109247341311434e-11 -5.9888596369949454e-12 6.51454512217114e-10 2.2578800469413025e-10 -9.224697670694297e-11
pcs.V3 1.602341643687285e-07 -6.290355365167836e-08 2.9438644104168293e-09 -2.9138676046877773e-11 -5.615167117353902e-07 8.217157139898016e-08 -2.8201568199609536e-09 2.412639399701014e-11 1.336835785652735e-06 5.870065111640892e-08 -3.0520385504720674e-08 7.455823271173852e-10 8.272075281801928e-09 1.7953323012833792e-08 -5.518274567675148e-09 8.450556856639666e-09 5.042421733318532e-09 9.387797822261868e-09 -9.231122706566502e-09 6.2136483455561755e-09 -6.167021816457349e-09 -1.3918426250669808e-08 -6.001068535303983e-09 -1.8432641607135563e-08 1.3663003417257494e-09 -8.156656834770532e-09 1.3527296919265527e-08 6.097399364283306e-10 1.0444922133367118e-07 7.10803033497521e-07 4.6027904045849295e-07
pcs.V4 2.531149840835893e-07 2.6113369078832864e-07 -5.475432815951819e-09 3.843772113915132e-11 2.757718688676722e-08 1.435498865444275e-08 -6.731793845840577e-10 8.464448565467494e-12 5.8700651116409096e-08 1.382308137012663e-06 2.229960069529782e-08 -1.9535717575281046e-09 1.8567723151217568e-08 -1.677323773990317e-08 3.727996066039823e-09 1.761427673917957e-08 -3.998428134265514e-09 -3.2411809877069315e-09 1.2076643430847914e-08 -1.41261262040205e-08 4.6558996353482755e-09 1.6017738182414617e-08 1.0139646419123832e-08 6.361293648998739e-09 4.607416500928994e-09 -6.601719936751332e-09 -1.694889692035605e-08 -2.8756912804735302e-09 -1.1049152764680578e-07 -6.062830317720769e-07 -6.96947175570167e-07
pcs.V5 -1.0167600811281288e-07 -1.5984046855761384e-07 3.1143390839391353e-09 -2.1729557326467164e-11 1.334911256656591e-06 -9.53699521451495e-08 1.8783479875664787e-09 -9.889187475355805e-12 -3.0520385504720846e-08 2.229960069529778e-08 1.3703664702471873e-06 6.682110042281693e-09 2.0823810020067736e-09 -2.600545763385573e-08 -2.5889541973750184e-09 -1.2022180747812642e-08 1.322936550022943e-08 8.654123124022454e-09 1.5844394828461223e-08 6.6810727064464315e-09 1.6142050249996367e-08 2.1897007801770908e-08 -3.871193420384097e-09 -4.114022913322266e-09 1.2174945746830982e-08 1.1827501160066334e-08 7.222169219748903e-09 5.318349716561366e-09 -3.115056398244423e-08 -3.2773607128589875e-07 2.15180787944614e-08
