 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 8.471702642482295e-05 6.564437388456222e-06 -1.7943861130681253e-07 1.7363601723948441e-09 -2.4242949212024844e-05 2.183891745233547e-06 -6.160910697127143e-08 5.668023238328271e-10 1.851283519429835e-07 2.534858676498095e-07 -2.0665324334165892e-07 -1.3133977927260962e-07 -4.577955459003628e-08 6.209436498877306e-08 -7.660096020847724e-08 5.7636733997370905e-08 -2.490390796435897e-09 -1.0122776006110892e-07 -9.089531718797676e-08 -3.976282108914778e-08 -3.029780282557506e-08 1.5029833883300234e-08 -2.7828698396888273e-08 -2.9280020563398374e-08 2.6395094505918604e-08 -7.901501015363156e-09 5.103209537371953e-08 -1.3727185799074801e-08 3.39714689187934e-07
age 6.564437388536593e-06 0.0002520386964161244 -5.803070941401613e-06 4.14572463980486e-08 0.0031542095259113785 -0.00023910111608134492 5.495063593283945e-06 -3.918117845552033e-08 -7.283704864624566e-08 2.2477012768365438e-07 -8.524849644495235e-08 1.6911739850984544e-07 4.5626147706870036e-08 4.497815885113764e-08 1.1715886800822713e-07 9.804067203741993e-08 9.875287208218944e-08 -3.0881337928825203e-07 -6.820384736946227e-08 5.615988894301956e-08 -1.5212803550881766e-07 -1.4843955793563233e-07 -2.0490474380022762e-07 2.2453301307764678e-07 1.5883396702733978e-07 -1.7970604670135195e-07 1.2550929873143215e-07 3.167226995130232e-07 -2.2300966273106055e-06
age2 -1.7943861130600088e-07 -5.80307094140354e-06 1.362087340532255e-07 -9.897460272494161e-10 -7.099398820347698e-05 5.4975092713498235e-06 -1.287884228653663e-07 9.339429468665326e-10 3.807669887010868e-09 -5.096244551680118e-09 1.2294775526162253e-09 -4.2068731684969754e-09 -1.149106178428972e-09 -1.7263588986786045e-09 -2.1227329573030042e-09 -1.6375267586882546e-09 -2.2739371564625727e-09 6.834457123951766e-09 1.8812330517899546e-09 -1.130513410228862e-09 3.2646301545607353e-09 2.4797716345538642e-09 3.74598627618968e-09 -4.3209765206293355e-09 -4.166901150717663e-09 4.008110488681595e-09 -3.3154215364464428e-09 -7.204249640918851e-09 5.693636678987281e-08
age3 1.7363601723746493e-09 4.145724639806567e-08 -9.8974602724951e-10 7.309708281261105e-12 4.979103501705699e-07 -3.9219863222736474e-08 9.34484745093639e-10 -6.887097130804493e-12 -3.9881045673038424e-11 3.951208365410355e-11 -7.551006118425973e-12 3.08132353274975e-11 7.29346740475767e-12 1.6368478364429005e-11 1.1795242682957888e-11 8.808310593148738e-12 1.7887550817242458e-11 -4.685738057844274e-11 -1.7950510002657644e-11 6.3180366394734115e-12 -2.2778955029768526e-11 -1.1120343730631853e-11 -2.1780891399100543e-11 2.4869729634635218e-11 3.276416491427654e-11 -2.7495315728325025e-11 2.6242404682676146e-11 4.995490115320088e-11 -4.33274400212791e-10
sex -2.424294921416945e-05 0.00315420952591182 -7.099398820349007e-05 4.979103501706755e-07 0.10919610061400062 -0.00819646070507853 0.00018764443337264685 -1.3384389564244423e-06 -1.5049189196694367e-06 1.7387683880586687e-07 4.3116113198526436e-07 1.0627765695192403e-06 -2.1792863147586516e-06 -7.978971612802943e-07 2.337866417778939e-06 2.301769765930374e-07 -4.1181379546288697e-07 -2.771936142184338e-06 -1.5654936639153888e-06 2.4092212274471997e-06 2.6397227939504696e-07 -1.5406364040454025e-06 -3.607316135760686e-06 2.369929302366123e-06 -5.22472426945424e-07 -2.422404651565758e-06 3.6962634909360138e-06 5.683200580334784e-07 -2.8133536160946204e-05
agesex 2.183891745391694e-06 -0.0002391011160812609 5.497509271348366e-06 -3.9219863222728626e-08 -0.008196460705077999 0.0006318075815604788 -1.476186205004254e-05 1.070235123712407e-07 1.7255143492402695e-07 -6.312692382297295e-09 -3.53743153186833e-08 -4.692146220001403e-08 1.3098711949362776e-07 1.4187397861730864e-08 -1.029326680255507e-07 -6.434134864156273e-11 2.674512487389119e-08 2.1641413510507275e-07 9.348317153253147e-08 -1.7034333998085724e-07 -6.095361740555664e-08 8.365696095494379e-08 2.3567727316863424e-07 -1.0152340188728067e-07 -2.1999067412927733e-08 1.9911137477588757e-07 -3.1265508133771023e-07 -4.696752406871838e-08 2.8189742827330606e-06
age2sex -6.160910697426874e-08 5.495063593280992e-06 -1.287884228653059e-07 9.344847450932464e-10 0.00018764443337262272 -1.4761862050041656e-05 3.513551297145028e-07 -2.589194027882856e-09 -5.354766670871647e-09 7.788741389789013e-11 7.85082368934274e-10 8.248190460211361e-10 -2.6216518513561545e-09 3.9780286511781844e-10 1.2704185783758064e-09 -6.409758845011037e-10 -1.5645063927792902e-10 -4.746242008433471e-09 -2.26191081640491e-09 3.541657621177002e-09 2.14778971820023e-09 -7.988957493669383e-10 -5.0642830055005525e-09 5.650398909133583e-10 1.2882354726105948e-09 -5.126899006333979e-09 7.739601073340633e-09 7.204153895505994e-10 -8.026502999824843e-08
age3sex 5.668023238775707e-10 -3.918117845552053e-08 9.339429468665777e-10 -6.887097130804923e-12 -1.3384389564241912e-06 1.0702351237122845e-07 -2.589194027882719e-09 1.9377090825118205e-11 4.54566476290457e-11 1.0438340553703709e-12 -4.360379191049667e-12 -6.397057806562416e-12 1.8556708877277244e-11 -5.6426156160743225e-12 -3.6899044167235575e-12 8.102355808442428e-12 -2.85878399917443e-12 3.1373380349769706e-11 1.724843792923394e-11 -2.2425460703828483e-11 -1.9274761956415354e-11 -1.6289829183340256e-12 3.4892653799161034e-11 8.722232149033862e-12 -1.263345803342232e-11 4.044868845832276e-11 -5.873575792311948e-11 -2.745995615224835e-12 7.016577198173466e-10
pcs.V3 1.8512835194301805e-07 -7.283704864638307e-08 3.8076698870141055e-09 -3.9881045673061863e-11 -1.5049189196704356e-06 1.725514349241181e-07 -5.354766670874068e-09 4.545664762906514e-11 9.296195673858088e-07 7.386475347087367e-08 -2.7865146897335695e-08 -2.6853722633891777e-09 5.838541723016789e-09 1.4209916651056679e-08 -6.184036665624588e-09 1.0214148117770967e-08 8.346395587878766e-09 -5.3598605025353975e-11 -5.636231877428706e-09 1.1243641952624846e-08 -2.3933912803405065e-09 -1.4722271454067349e-08 -1.2267456119799908e-08 -6.762866534877829e-09 -9.444302391410743e-10 -1.583477808072039e-08 8.966478780483237e-09 4.430662881293622e-09 4.779855098372123e-07
pcs.V4 2.534858676497994e-07 2.2477012768382447e-07 -5.0962445516838634e-09 3.951208365412917e-11 1.7387683881127112e-07 -6.312692382706247e-09 7.78874139072817e-11 1.0438340553033198e-12 7.386475347087366e-08 9.913194448480737e-07 2.8534536656638617e-08 8.715216546896549e-11 1.4961121595660564e-08 -2.3436026406103128e-08 -8.387875281528649e-09 2.0997496546623493e-08 -1.0406545511397557e-09 -5.511562471100863e-09 1.1642871887986612e-08 -6.158424711018339e-09 -8.24874176046123e-09 1.3082577098190127e-08 1.0043330938289101e-08 6.887350235620834e-09 3.9201347089942115e-09 1.89612794329362e-09 -4.150058184761729e-09 3.013987172959808e-09 -5.834217002075234e-07
pcs.V5 -2.0665324334167374e-07 -8.524849644502872e-08 1.2294775526178817e-09 -7.551006118437189e-12 4.311611319816563e-07 -3.537431531841402e-08 7.850823689281602e-10 -4.360379191006521e-12 -2.7865146897335685e-08 2.8534536656638636e-08 1.030824142838894e-06 2.3952309321206984e-09 -1.0099328305114967e-09 -1.911667128438763e-08 7.507353505297102e-09 -4.873523483712988e-09 1.4756083350939165e-08 1.6596125667306633e-08 8.249942608436166e-09 4.972379467577796e-09 8.685533175123585e-09 1.0266254896646477e-08 -1.1724288407044153e-08 -4.468504888165233e-09 2.056990650536983e-09 1.0075311849473827e-08 1.1099688047519548e-09 1.4425763009006318e-09 -1.300405967021606e-07
pcs.V6 -1.313397792726244e-07 1.691173985097523e-07 -4.206873168494729e-09 3.081323532748072e-11 1.0627765695161531e-06 -4.6921462199773404e-08 8.248190460154585e-10 -6.3970578065208624e-12 -2.6853722633890305e-09 8.715216546892548e-11 2.3952309321207095e-09 1.0143652556334083e-06 4.473798677828622e-09 -2.6073178372301315e-09 7.157439480698788e-09 -1.1567468532147766e-08 1.9524376542628236e-08 -4.5518636424796507e-10 -8.36065763425533e-09 -1.132747534068922e-08 1.6377807344775643e-09 5.39942815559658e-09 -3.827440119393911e-09 5.118474932491558e-09 3.739494045691493e-09 4.11639304886804e-09 -2.3317874263890028e-08 -1.1247422291171533e-08 3.6480553626692375e-08
pcs.V7 -4.5779554590018455e-08 4.562614770684796e-08 -1.1491061784283634e-09 7.293467404752713e-12 -2.1792863147594207e-06 1.3098711949369608e-07 -2.621651851357946e-09 1.8556708877291564e-11 5.8385417230168495e-09 1.4961121595660653e-08 -1.0099328305115705e-09 4.473798677828554e-09 1.1465770681270558e-06 5.803401135652465e-09 -1.7409620438994594e-09 -2.2848891193735143e-08 3.4567359210741407e-10 -5.34096907426736e-09 1.359238349327534e-08 -4.572060705316696e-09 -5.273152187350521e-09 -3.798678832641616e-09 -1.778509287089601e-08 7.655757715573567e-09 2.2243792174676204e-09 -2.0789701010978202e-08 -7.635976498190032e-09 -1.3769201603987324e-09 1.0496592593770503e-08
pcs.V8 6.209436498878126e-08 4.4978158851163376e-08 -1.7263588986791504e-09 1.6368478364432595e-11 -7.978971612801517e-07 1.4187397861724286e-08 3.9780286511787e-10 -5.6426156160740034e-12 1.4209916651056725e-08 -2.3436026406103088e-08 -1.9116671284387672e-08 -2.6073178372301054e-09 5.803401135652488e-09 1.132926501633462e-06 1.5150391619260542e-08 -8.398728093025566e-09 -1.3454189884812424e-09 3.258851880453498e-08 7.3173062719876695e-09 -2.3332396473821112e-08 2.9514886304305273e-09 6.506666401540463e-09 -6.966058825804022e-09 1.2475540004811146e-08 2.0466380724747768e-08 1.0214441379380116e-08 6.092899464757771e-09 -3.749730205981077e-10 4.8768506218146605e-08
pcs.V9 -7.660096020851714e-08 1.171588680081715e-07 -2.1227329573016745e-09 1.1795242682947933e-11 2.337866417777471e-06 -1.0293266802544021e-07 1.2704185783732802e-09 -3.689904416705673e-12 -6.1840366656245205e-09 -8.387875281528758e-09 7.507353505297158e-09 7.157439480698792e-09 -1.7409620438994396e-09 1.5150391619260506e-08 1.1083792335424045e-06 -5.896842280439807e-09 7.836270027562078e-09 2.3668794435853515e-09 1.169507632139873e-08 -7.203849808175198e-09 -4.433335578958388e-09 -1.1266361830942143e-08 1.9580179221450084e-09 -1.5161559057065915e-08 -2.123118505936204e-08 -9.758604137094292e-09 -4.102040374579058e-09 7.19550131023675e-09 -2.00229315565306e-07
pcs.V10 5.763673399736731e-08 9.804067203747713e-08 -1.6375267586895024e-09 8.808310593157183e-12 2.3017697659554905e-07 -6.434134883335903e-11 -6.409758844966605e-10 8.102355808410452e-12 1.0214148117770945e-08 2.0997496546623453e-08 -4.8735234837129715e-09 -1.1567468532147788e-08 -2.284889119373518e-08 -8.398728093025591e-09 -5.896842280439773e-09 1.125403926126332e-06 5.179828061598852e-10 1.1074917046774547e-08 9.889239046311613e-09 2.3780289625636964e-09 -1.8988980605126342e-08 7.048648300307149e-09 3.629331135197784e-09 7.0435367269967876e-09 2.0882074816409523e-09 1.618667994533084e-08 -2.5726891444105692e-09 -7.253514111393447e-09 -4.435637095073686e-08
pcs.V11 -2.490390796436462e-09 9.875287208215019e-08 -2.273937156461578e-09 1.788755081723475e-11 -4.118137954646896e-07 2.6745124874036115e-08 -1.5645063928144624e-10 -2.8587839991480637e-12 8.346395587878867e-09 -1.0406545511397448e-09 1.4756083350939139e-08 1.9524376542628226e-08 3.456735921074511e-10 -1.3454189884812498e-09 7.836270027562081e-09 5.179828061599018e-10 1.108510190452299e-06 -1.0358531103550554e-10 1.8059273417336574e-09 -7.0014520505709245e-09 -7.831715696128426e-09 -5.534329356846196e-09 7.159123436142465e-09 5.361900158517364e-09 -1.3406864795642796e-09 5.454932807672063e-09 -1.5299318738443303e-08 9.052688214758634e-09 -2.772847505670909e-09
pcs.V12 -1.0122776006102195e-07 -3.088133792883115e-07 6.834457123953088e-09 -4.6857380578451564e-11 -2.7719361421867925e-06 2.1641413510526895e-07 -4.746242008438203e-09 3.137338034980505e-11 -5.359860502545037e-11 -5.511562471100685e-09 1.6596125667306544e-08 -4.5518636424805373e-10 -5.340969074267332e-09 3.2588518804535035e-08 2.3668794435852526e-09 1.1074917046774612e-08 -1.0358531103554014e-10 1.1148004889641193e-06 -1.3164271970150347e-08 -4.117299230185228e-09 -4.013010190313411e-09 1.0640378495524845e-08 -7.428610228076498e-09 -8.325586768802223e-09 -9.32105949052473e-09 4.115396649576897e-09 -1.9211128793986788e-08 1.567331420309648e-08 2.991147002695954e-08
