 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.009642085532898886 0.003666120245609113 -0.00011577782429215078 1.160320136160595e-06 0.012870785923546844 -0.001254520940764142 3.839985786305577e-05 -3.737002281587081e-07 -1.4096472726981466e-06 2.8059991675407415e-06 2.844027307317108e-06 -6.011204479608637e-07 5.320085301213287e-07 -8.889542972264824e-06 -2.596349168531999e-06 -2.4164100737433462e-06 -1.6643436618757408e-06 -3.6264396060473098e-06 -8.951598931457248e-06 -3.752889551281539e-06 -9.522648584121531e-07 1.5079058960664876e-06 3.990575584375178e-06 -1.08596881299987e-06 -3.268683068332944e-07 -3.1742946164127564e-06 5.410452427298863e-06 -3.819931306413211e-06 -4.634837356039759e-05 5.927356787572998e-05 -5.003700274456075e-05 1.0762312463760701e-05
age 0.0036661202455877014 0.00410886954433945 -0.00011910448604398912 1.0872164376395818e-06 0.041702688984694515 -0.003867371344456619 0.00011198554816122548 -1.021917219400249e-06 -1.1229411316278309e-06 3.100306855573239e-07 -2.1925844822314024e-06 9.639359831457386e-07 -7.279317839193026e-07 -1.4047176908367539e-06 2.4905908123240105e-07 -1.5630713687063264e-06 -9.058924993445494e-07 -2.8560443354977914e-06 -2.050128283705605e-06 6.521332917966218e-07 1.2277751812740052e-07 -5.986433486245134e-07 1.5165857293239694e-06 -1.1083545135518328e-07 -2.26492352514105e-06 -3.3459417925585712e-06 -2.4348330138209213e-07 8.469467877136669e-07 -2.0830503505643594e-05 -1.077411165610461e-06 1.4434470143741019e-05 -2.472140926474204e-05
age2 -0.00011577782429158671 -0.00011910448604396051 3.4947443482305684e-06 -3.227409431517353e-08 -0.0011954437159987154 0.0001121886934004766 -3.2871929588477556e-06 3.0339628243599614e-08 2.2588913882082297e-08 9.076879593103012e-09 5.487860263689847e-08 -2.629072618635952e-08 1.5087639833878618e-08 4.533964351607624e-08 5.644418158928095e-09 5.750351858170794e-08 2.7192126576496652e-08 8.613857997845134e-08 7.279433431330845e-08 -1.7557119914569625e-08 -7.816862550058673e-09 9.178330355349451e-09 -4.7327287445747164e-08 1.15193307532025e-08 5.429047374382821e-08 9.088677420031792e-08 -4.483995057277215e-09 -1.1916357057999149e-08 5.814187982336815e-07 -1.8353370633585652e-08 -2.1376654522744132e-07 4.7204986428551324e-07
age3 1.1603201361555082e-06 1.0872164376402463e-06 -3.227409431519672e-08 3.016437367814916e-10 1.0815540697285521e-05 -1.0257827134178941e-06 3.039829094447665e-08 -2.838709467390328e-10 -1.171793544432013e-10 -1.8746680861907584e-10 -4.134099504623269e-10 2.132351425740285e-10 -9.547095610633076e-11 -4.85546656925705e-10 -1.722189527967684e-10 -6.17151879257378e-10 -2.387516029187745e-10 -8.104810543975762e-10 -7.942273531399478e-10 1.4794691358865438e-10 1.102131645938435e-10 -4.1988227876110465e-11 4.6305038876105234e-10 -1.8259949843014586e-10 -3.7636134783067174e-10 -7.947947831771989e-10 1.5708527956290359e-10 3.869196626039908e-12 -5.278668592030029e-09 1.0469670988128675e-09 1.1335842795839455e-12 -2.5394328322774294e-09
sex 0.012870785923026592 0.04170268898436699 -0.0011954437159889281 1.0815540697193493e-05 0.9123357078100733 -0.0835333116744924 0.0023899785185225474 -2.1552682583654007e-05 1.7922412739461344e-05 -1.154983253825046e-06 -5.006103901122509e-06 1.3927439313530999e-05 -2.9152270575093917e-05 4.952556107253654e-05 -4.6937063975475635e-06 -2.3022542467403707e-05 -8.003033118258957e-06 -2.519877166666805e-06 1.4536610601977648e-05 4.736399090738097e-05 1.4595914897671936e-05 -2.2257935564503632e-05 -9.663672676100552e-06 -2.0692125854349245e-05 -8.76186013592268e-06 -2.930409299667538e-05 -2.392670171859236e-06 3.441732109936826e-05 5.9772922326557234e-05 -2.4946896987679498e-05 -0.0002897181805030473 0.00011017711291313866
agesex -0.0012545209407116256 -0.003867371344422596 0.00011218869339946726 -1.0257827134084711e-06 -0.08353331167450408 0.007757315110233364 -0.00022475019548609033 2.049475637341606e-06 -1.7374153413193225e-06 5.867654293457636e-07 6.532304930587853e-07 -1.2705403203785832e-06 2.363444238358868e-06 -4.695962895639775e-06 7.297126009049666e-07 2.4455578125972554e-06 4.5099275398955696e-07 4.454848465174435e-07 -1.2184622093607756e-06 -4.462286559001494e-06 -1.6485847126242891e-06 1.8214858068217541e-06 8.484272413488315e-07 2.286462090128735e-06 2.3598444109939608e-07 2.614554005991179e-06 2.979699684771523e-07 -3.1785485106049473e-06 -7.178671454445261e-06 2.7388849718215736e-06 2.8939642331525173e-05 -1.953762724855228e-05
age2sex 3.839985786161144e-05 0.00011198554816037913 -3.2871929588222785e-06 3.0398290944235515e-08 0.002389978518523236 -0.00022475019548612283 6.593838713801669e-06 -6.085472766985323e-08 5.266991242571842e-08 -3.2154512508862047e-08 -2.2888851917428138e-08 3.7460693230312995e-08 -6.115846378213624e-08 1.379415404213814e-07 -2.8793586252969695e-08 -8.050149750374974e-08 -2.756402013601102e-09 -1.762114643801055e-08 2.9182917529038492e-08 1.331670818706342e-07 5.643628446224589e-08 -4.795117206455942e-08 -2.404488771175933e-08 -7.81270598646045e-08 8.119459583845559e-09 -7.451628362988485e-08 -1.181098673080125e-08 9.028541476492033e-08 2.499966594246831e-07 -8.755988720683593e-08 -7.720082662488385e-07 6.683540666052908e-07
age3sex -3.7370022814613055e-07 -1.0219172193933979e-06 3.0339628243388306e-08 -2.838709467369985e-10 -2.155268258366359e-05 2.049475637342208e-06 -6.08547276698621e-08 5.686241315146087e-10 -5.260810230060005e-10 4.332053878370687e-10 2.3879687381432875e-10 -3.404486606774288e-10 4.982325831246774e-10 -1.2654868713553481e-09 3.4038705714027034e-10 8.213558244062991e-10 -7.476664903651559e-11 1.9480929657667908e-10 -2.0602470483937083e-10 -1.2610358614877104e-09 -6.037119175710825e-10 4.302406104608404e-10 1.8629678494440304e-10 8.164708908318854e-10 -2.2730662734743187e-10 6.752751051175316e-10 1.1014944357610764e-10 -8.084024871209736e-10 -2.5136114937784826e-09 8.786839314519426e-10 5.923289829070502e-09 -6.684031530910279e-09
pcs.V3 -1.4096472727092526e-06 -1.122941131641411e-06 2.2588913882487702e-08 -1.1717935444700836e-10 1.792241273924711e-05 -1.7374153412991156e-06 5.2669912425124076e-08 -5.260810230005009e-10 2.9621214971879286e-06 1.4031291265198624e-07 -2.0250717720565128e-08 -3.2997833641274706e-08 7.63842504013666e-08 3.7890978377915004e-08 -2.031820616251809e-08 5.954127088790404e-08 -7.741906245255941e-08 1.0042416647625377e-07 -7.132480839144985e-08 -2.891681600084261e-08 -1.6254500832088892e-08 -1.0170072385829977e-08 -4.551199367308507e-08 3.8059637417029086e-08 3.305502781867731e-08 -2.771117666568311e-10 7.929702605292167e-08 1.7589243612957875e-08 1.4321331430101965e-07 5.64142785921201e-07 1.9246752797443914e-06 1.431526133460408e-06
pcs.V4 2.805999167542697e-06 3.100306855554982e-07 9.076879593153147e-09 -1.8746680861951425e-10 -1.1549832539005255e-06 5.867654293527909e-07 -3.215451250906641e-08 4.3320538783894043e-10 1.4031291265198349e-07 2.895432291212768e-06 6.824233306934736e-08 2.4387195376113287e-09 2.009852933017273e-08 -5.333907665960277e-08 -5.135518311406063e-08 3.959056284230144e-08 7.310876697042889e-08 -3.032148025570067e-08 4.440883613879548e-08 -6.280147450187852e-08 -1.0479652022321454e-07 4.3830805271728465e-08 9.541652755447293e-08 3.63245883004704e-08 3.192130138885799e-08 2.8763389650070486e-08 -1.6467795308677285e-08 7.045250863584132e-09 -6.59523415017797e-07 2.978805126056057e-06 -5.122036093127175e-06 -2.6733903660510495e-06
