 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0018147647857215418 0.0006366571582525884 -1.944989130998051e-05 1.8847137588532522e-07 -0.002219046377990835 0.00022533140617177262 -7.148951839928866e-06 7.117751338173432e-08 -1.5461725523160795e-06 1.9206037386656727e-06 3.4423138267503787e-07 4.4647160504867904e-07 8.666138445909598e-07 -4.633389974732816e-07 1.4437607896685654e-06 5.976016661209794e-08 -1.198432822740873e-07 -4.008989517668518e-08 -3.352560532114269e-08 -1.0440925574922465e-06 -1.5466849713658342e-07 8.939289699611214e-07 9.187006459847287e-07 4.103153613743275e-07 -1.2945462666272512e-06 -2.2318612585919594e-07 -8.251598323894927e-07 -1.377803971940695e-06 1.3634259633537694e-05 2.5862559730329597e-06 -2.83069083103415e-05 -1.1997742566731974e-05
age 0.0006366571582556251 0.0012912151244648645 -3.5559166800334046e-05 3.060569082824546e-07 0.013600705422624135 -0.001209624419837364 3.325800098995044e-05 -2.8583867649605006e-07 -9.659860019793697e-07 5.373081396003676e-07 -6.194496337950479e-07 9.36915640112249e-07 1.0957377468033636e-07 -1.3199949197909592e-07 9.205451750822922e-07 6.045366906529258e-07 1.857471504233519e-07 -1.1803798051788337e-06 5.355636030356135e-07 2.3387651061416196e-07 -4.511357741382683e-07 1.181490127978352e-07 4.0117158016692933e-07 5.739342142929452e-07 -1.0371632781689593e-06 7.472106392227216e-08 -7.860215677593778e-07 2.152537617517314e-07 5.890354634448484e-07 6.052949181364146e-06 -2.2287501196085192e-05 1.37033301662027e-05
age2 -1.9449891310053768e-05 -3.555916680025781e-05 9.920688351352501e-07 -8.641898449730574e-09 -0.00036851583160258365 3.3213502882412214e-05 -9.249614121099046e-07 8.044277895559642e-09 2.7155224004838996e-08 -1.1943065899652719e-08 1.4240133363111889e-08 -2.6152266679747352e-08 -4.6525802831401415e-09 2.8813271180138306e-09 -2.4786709701520527e-08 -1.4119498760078402e-08 -5.560001949777479e-09 2.8688121522861938e-08 -1.5559503886011573e-08 -5.509503082819547e-09 1.0446286441738577e-08 -7.544255369889884e-09 -1.2894451935081904e-08 -1.0311846062540538e-08 2.988086425402228e-08 -2.843583180970361e-09 2.409691218374778e-08 -3.6399067066998684e-09 -1.9893685786832878e-08 -1.8024619327011115e-07 5.763323252472354e-07 -3.551929555369394e-07
age3 1.8847137588601463e-07 3.0605690828211675e-07 -8.641898449737725e-09 7.619916570129664e-11 3.1278609500032104e-06 -2.850984318576118e-07 8.034415343754533e-09 -7.071426677473272e-11 -2.347231542368732e-10 9.51460267413309e-11 -1.0173770906433032e-10 2.266558239985395e-10 5.233414101195077e-11 -2.524219712496461e-11 2.078001293226532e-10 1.058239331617362e-10 5.317585653884582e-11 -2.1050141953011968e-10 1.327221677911916e-10 3.4485873263180305e-11 -7.862180023390982e-11 9.457075535303513e-11 1.2214962763972402e-10 5.081760613449687e-11 -2.676213092321055e-10 2.9806500624282075e-11 -2.219999341660796e-10 1.0467873515400457e-11 3.8079120089569594e-10 1.622894941905318e-09 -4.963195437595318e-09 2.904266718081747e-09
sex -0.002219046377898298 0.013600705422759459 -0.0003685158316062816 3.1278609500346603e-06 0.39769619644788085 -0.03522563244499327 0.0009682512944748641 -8.345986281860479e-06 -2.299088277987876e-06 3.9391334678010445e-07 3.3849129358549476e-06 7.766108742238536e-06 -1.5371965523258075e-05 1.4760411755166793e-05 -9.179471150767622e-06 5.016016026894845e-06 -5.025242528769409e-06 -1.111169459021164e-05 8.56237299965206e-06 1.6177654070073762e-05 -1.2999383682938526e-06 2.129993640568903e-06 -7.963791834846022e-06 -4.711837974752742e-06 1.931070117500223e-06 7.953158036674889e-06 2.89621425193155e-06 1.545056778939678e-05 -6.36044438513199e-05 0.000278534120352034 -0.000322446380034887 4.64574470137275e-05
agesex 0.0002253314061639777 -0.0012096244198482279 3.321350288271044e-05 -2.850984318601586e-07 -0.035225632444994555 0.00316860419554025 -8.824832776364927e-05 7.69227442833676e-07 2.2336833027418417e-07 -2.2826263935770402e-08 -2.9719951574566807e-07 -6.516936001658e-07 1.2939676357792026e-06 -1.462959334340149e-06 1.063717033642246e-06 -3.877526284633924e-07 3.654894927308367e-07 8.648939493570303e-07 -7.951122227144222e-07 -1.5007171978441936e-06 3.520740357494249e-08 -2.556875598509381e-07 5.52242255194344e-07 7.510110945962472e-07 -2.7359384753291214e-07 -8.102439171895217e-07 -2.1866001948034515e-07 -1.4463905169547621e-06 6.483131140847029e-06 -2.534378042877002e-05 3.099290535922573e-05 -8.5145815222588e-06
age2sex -7.148951839693344e-06 3.325800099031682e-05 -9.24961412119953e-07 8.034415343840117e-09 0.0009682512944749495 -8.824832776365367e-05 2.4894212056495963e-06 -2.1957370070174104e-08 -5.600727638400031e-09 -3.3708874842824965e-10 7.735370323928416e-09 1.85383416912098e-08 -3.4658009197680084e-08 4.2549297813578936e-08 -3.526459348041563e-08 9.32966775057224e-09 -6.8675329977862156e-09 -1.9057506606790957e-08 2.0808819934108927e-08 4.3054887454743526e-08 -3.343044637144336e-10 8.954896280990792e-09 -1.3229848434801721e-08 -2.86304801599413e-08 9.230945479954084e-09 2.5021638957379752e-08 4.7238331060067585e-09 4.141312436821587e-08 -1.8640923164519506e-07 7.29168255039005e-07 -8.797279078181103e-07 2.9089363260718326e-07
age3sex 7.117751337978118e-08 -2.8583867649853367e-07 8.0442778956277e-09 -7.071426677531493e-11 -8.345986281861722e-06 7.692274428337596e-07 -2.195737007017537e-08 1.9597906238054966e-10 3.1085958138782495e-11 2.2208685957296075e-11 -6.217109371615045e-11 -1.6936873430014356e-10 2.930540206608371e-10 -3.675890764848275e-10 3.5636577618249106e-10 -7.784918549066953e-11 3.121538532863177e-11 1.198623221157653e-10 -1.6664481639929073e-10 -3.822312730108206e-10 6.508516934975807e-12 -7.63652427812202e-11 1.024752638196448e-10 3.031278276066898e-10 -9.267898951849016e-11 -2.3867020687399556e-10 -3.685067416624701e-11 -3.7657018990798473e-10 1.5245290898083507e-09 -6.478941132530362e-09 7.645845567616671e-09 -2.8118820909844686e-09
pcs.V3 -1.5461725523172328e-06 -9.659860019770628e-07 2.7155224004775455e-08 -2.347231542363238e-10 -2.2990882778910544e-06 2.2336833026546108e-07 -5.600727638156645e-09 3.1085958136656776e-11 1.543802535382541e-06 6.643143462406978e-08 -5.2965848863001395e-08 5.8566138608377064e-09 2.8423655743796174e-08 3.2228496106252066e-08 2.9734833518938584e-08 4.555552542821432e-08 -1.5437921447241327e-08 1.7158815050995465e-08 -2.644641667646117e-08 -5.05375063237446e-09 1.0261018340590033e-08 -1.1005828155067115e-08 -2.6780910588449106e-08 1.4779143222572181e-08 8.526270963024026e-09 -1.2173814008969618e-08 3.233522722218383e-08 1.6389644479740244e-09 7.298489075138763e-07 -5.441050908075746e-07 1.1113412463048763e-06 8.305313580763296e-07
pcs.V4 1.9206037386660064e-06 5.373081395987558e-07 -1.1943065899607694e-08 9.514602674093721e-11 3.9391334672855996e-07 -2.2826263931082405e-08 -3.3708874856022937e-10 2.2208685958458503e-11 6.643143462406965e-08 1.5499338010083211e-06 3.2165020789972556e-08 1.3496319531439151e-08 1.3029268982777062e-08 -1.5124538843060697e-08 -3.381252441671952e-08 1.5769414250825617e-08 -2.2833535273462365e-09 -1.537752923074581e-08 2.8567861393275866e-08 -4.9019504391270616e-08 -3.6061004509210865e-08 3.351300339690264e-08 3.7730565503461626e-08 1.0272677788780357e-08 3.0729034873224616e-08 9.638593133758782e-10 -2.0178727871761992e-08 3.094074773687589e-09 -5.613938984213352e-07 9.304622271109605e-08 -9.76647805775774e-07 -3.8696043858415094e-07
pcs.V5 3.442313826755897e-07 -6.194496337919434e-07 1.4240133363026911e-08 -1.0173770906360414e-10 3.3849129359145885e-06 -2.971995157509647e-07 7.735370324073892e-09 -6.21710937174011e-11 -5.296584886300283e-08 3.216502078997338e-08 1.49809782403939e-06 -9.03508796075953e-09 9.194877245198743e-09 -1.4374444510587779e-08 5.7832988432042966e-09 -2.5559398934425514e-08 2.231742418127762e-08 1.6003841000269672e-08 1.915376045366862e-10 -2.0193611319006326e-09 -9.720833629777683e-09 -8.935070874967478e-09 -4.345895721302476e-08 -3.633193099648033e-08 3.027299851351449e-08 3.5717471327693505e-08 4.574371423603232e-08 2.6859915574435272e-08 -5.290909577516854e-07 -2.950458795978895e-07 3.946116608429139e-07 3.550817573408736e-07
