 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
pcs.V5 -1.6660428426619088e-07 -1.5335671296814373e-07 2.6776885369348853e-09 -1.7645931848971948e-11 3.3746713423956913e-07 -3.144299532753144e-08 6.069010904524198e-10 -1.737970261801109e-12 -3.266690787016532e-08 2.9140709586659317e-08 1.3832628058103027e-06 6.966481075796329e-09 -2.252842090727042e-09 -2.2783337884194524e-08 4.5601705689959155e-09 -8.203657832544791e-09 1.88043020037868e-08 1.4210905482069896e-08 1.2589723026660847e-08 1.249643663178035e-09 1.2883115863837559e-08 1.3656958772015679e-08 -1.0551814690138639e-08 -3.2254578944989084e-09 9.554437852606897e-09 1.2451032015802484e-08 3.83941050638734e-09 -1.3044202676580045e-09 -2.493261173805861e-08 -3.823340895427018e-07 6.786301749034433e-08
pcs.V6 -5.9283307493707504e-08 2.088810411836029e-07 -4.998636906335848e-09 3.58286620011246e-11 2.1745367412604756e-06 -1.2529553934871463e-07 2.622838162168666e-09 -1.985862084488662e-11 -8.875912014503563e-10 -3.0889059558362144e-09 6.9664810757962325e-09 1.3702876318469448e-06 7.087756964268361e-09 -5.301554597728367e-10 9.841422728527258e-09 -1.0783697843265323e-08 2.4587201277757706e-08 1.2063594712737602e-09 -1.2235325018311947e-08 -1.6320810358391227e-08 2.8014967575407303e-09 5.808439669556438e-09 -1.8214019751931764e-09 2.866465072430901e-09 3.5781483618942576e-10 5.216555747688502e-09 -3.0031726010497206e-08 -9.477908226345841e-09 -1.0604738507058671e-07 1.6383409519989333e-07 2.375671014260797e-07
pcs.V7 -9.815059367539888e-08 1.3683555636462174e-07 -3.348381986178497e-09 2.3310186349196408e-11 -1.9855779544364007e-06 1.2389995998964635e-07 -2.631275585609932e-09 2.036259484373831e-11 6.9156956132878735e-09 1.827850222596762e-08 -2.2528420907269874e-09 7.087756964268391e-09 1.528888322154108e-06 7.71138373199933e-09 -5.072483378726952e-09 -2.3634012145481392e-08 5.051610588739777e-09 -8.986902694585612e-09 1.5331905443511524e-08 -6.722479601413629e-09 -5.96584740897102e-09 -8.06830650466478e-09 -2.3947338515594025e-08 9.618401251295866e-09 6.138839011779156e-09 -2.447818518504441e-08 -1.155316308958138e-08 9.210773527455833e-10 1.4246745711012085e-08 -2.130978159615864e-07 1.99757386755739e-07
pcs.V8 6.40684826437406e-08 9.241227184615739e-08 -2.954401238097263e-09 2.600688295018309e-11 -1.5517409723540116e-06 6.773642710460962e-08 -6.970399602458364e-10 1.234702347231508e-12 1.7207593013822668e-08 -2.315881064382646e-08 -2.2783337884194514e-08 -5.301554597727986e-10 7.711383731999383e-09 1.5159603920230154e-06 1.5222263641687475e-08 -6.000214625080407e-09 -9.367666973016155e-10 4.255624270283088e-08 7.798594409312613e-09 -3.218919285010045e-08 6.252818057234809e-09 5.8800049023187505e-09 -9.705409374637381e-09 1.687752911960017e-08 2.8151386911709037e-08 1.017253464266769e-08 5.919478872266978e-09 3.226691237216297e-09 5.527017983501581e-08 -2.7547256957952184e-08 1.677836553109563e-08
pcs.V9 -7.183344020932086e-08 1.234490924385086e-07 -2.2169387313125077e-09 1.2549162949528823e-11 2.6259798955702446e-06 -1.1856213520262393e-07 1.6070527420185818e-09 -6.720140755459613e-12 -8.005850047291928e-09 -1.4493276779152224e-09 4.560170568995841e-09 9.841422728527214e-09 -5.072483378726981e-09 1.5222263641687455e-08 1.4959246246183748e-06 -8.124822874082458e-09 1.2179196657723112e-08 1.4451932754775498e-10 7.3648855506519085e-09 -1.2802056571094356e-08 -2.7216229542679604e-09 -1.2047253758821417e-08 5.968102805839155e-09 -1.6166311538159694e-08 -2.5100606084862902e-08 -1.3815833356053927e-08 -5.566488293174507e-09 1.4890456802892091e-08 -2.125215260048768e-07 -6.53262318475526e-08 1.8366341721998394e-08
pcs.V10 7.480487802093562e-08 4.487897499380964e-08 -3.931376480386333e-10 5.87597842350018e-13 -1.0356214592641268e-06 9.748326976857938e-08 -2.820978190818639e-09 2.192466624354738e-11 1.0564123872862053e-08 2.3290543776708106e-08 -8.20365783254475e-09 -1.078369784326535e-08 -2.3634012145481398e-08 -6.000214625080407e-09 -8.124822874082507e-09 1.5048193251019231e-06 4.740597411596619e-09 1.3650149441917238e-08 7.827221627444072e-09 -1.9818699526970537e-09 -2.1860279440083583e-08 5.269773504438493e-09 1.0203061814230625e-08 8.436929799918267e-09 -7.964088405186003e-10 1.9485761921303688e-08 1.7947366867920545e-09 -8.847347233490986e-09 -3.801797887800778e-08 -9.556901296554072e-09 1.6676087648942558e-08
pcs.V11 -2.5576959662565108e-08 9.035489753250313e-08 -1.993164183944986e-09 1.5725967489266584e-11 -2.1071427159509725e-06 1.5476270170192262e-07 -3.0508490590414333e-09 1.73015254956525e-11 5.598048817382726e-09 -1.713191315926842e-09 1.8804302003786884e-08 2.4587201277757835e-08 5.051610588739718e-09 -9.36766697301646e-10 1.2179196657723198e-08 4.740597411596545e-09 1.4818367713941706e-06 6.5149461851591284e-09 8.956561161375606e-09 -1.5907797339632985e-08 6.775437056134925e-12 -1.0388406705624328e-08 4.813527755872241e-09 8.827343271151448e-09 -1.6172347560978837e-09 6.294026710624875e-09 -1.7948876553563557e-08 1.65430405986998e-08 1.954943773712768e-07 -1.9867309876923075e-07 -2.0219108732627538e-07
pcs.V12 -8.16361522284764e-08 -3.4864299096816996e-07 7.95084336152072e-09 -5.616495859632049e-11 -2.8426484958844734e-06 2.2228161264612377e-07 -4.98468854241872e-09 3.3620353148220645e-11 2.8107331954635166e-09 -5.05362885391001e-09 1.421090548207005e-08 1.2063594712738448e-09 -8.986902694585633e-09 4.255624270283094e-08 1.4451932754776155e-10 1.3650149441917122e-08 6.514946185159239e-09 1.4874343693189238e-06 -2.256913545010376e-08 -4.605989441118514e-09 -4.538131944201611e-09 6.926854447155246e-09 -1.2160618832706233e-08 -7.54636931033435e-09 -1.2992785579277554e-08 6.712734902714175e-09 -1.9339159484257626e-08 2.1799603707710525e-08 1.3174486133055505e-07 1.0719077287875535e-10 -2.584037791917177e-07
pcs.V13 -7.429432301525106e-08 5.788945643463759e-10 3.084985739330252e-10 -6.549787142634328e-12 -4.2498369198992813e-07 1.3454379541248161e-08 -4.948067191807808e-10 4.977406504065651e-12 -1.015432719160412e-08 1.36623928110729e-08 1.2589723026660888e-08 -1.2235325018311882e-08 1.5331905443511438e-08 7.798594409312587e-09 7.3648855506519466e-09 7.827221627443989e-09 8.956561161375537e-09 -2.2569135450103854e-08 1.5165849003878726e-06 2.981333946027145e-09 -1.462037419784051e-08 1.0030635956031018e-09 -2.323764442676962e-08 -8.416999316639992e-09 -2.287690691572173e-08 -5.371335522249638e-09 1.0643020158781523e-08 1.4718380585696995e-09 -1.1158785602655315e-07 -1.3778370522902e-07 1.3181064855417867e-07
pcs.V14 -6.178922327831944e-08 2.4259668637450305e-08 -4.540515848225703e-10 1.454323554305299e-12 2.660798834485916e-06 -1.941329639001157e-07 4.195103311139233e-09 -2.7936556830857636e-11 8.968811224459721e-09 -6.988030007215592e-09 1.2496436631779568e-09 -1.632081035839131e-08 -6.722479601413633e-09 -3.2189192850100444e-08 -1.2802056571094375e-08 -1.9818699526969817e-09 -1.5907797339633055e-08 -4.605989441118501e-09 2.9813339460270744e-09 1.4987476727223127e-06 -1.055782214717938e-08 -3.7435283501234465e-09 7.266393018311243e-09 -1.4059720765453674e-08 -4.444811807092152e-09 -9.716170387252242e-09 -1.226553426738479e-09 -1.1595422824584001e-08 4.652672714385398e-09 -1.9694120081128988e-07 -1.3432307741973187e-07
pcs.V15 3.100570756905117e-08 -1.4604668105830987e-07 3.086680521123759e-09 -2.1403367649979723e-11 4.851630391603938e-07 -7.974863134601525e-08 2.611236770355385e-09 -2.2429574656858657e-11 -1.152197589032434e-09 -5.692404531579427e-09 1.2883115863837522e-08 2.801496757540722e-09 -5.965847408971016e-09 6.252818057234819e-09 -2.7216229542679654e-09 -2.186027944008359e-08 6.775437056105463e-12 -4.538131944201612e-09 -1.4620374197840577e-08 -1.0557822147179382e-08 1.5210058027628466e-06 -6.637350268052899e-09 -4.618275773959821e-09 5.121713183344233e-09 4.9449719176127e-09 -9.590814354297967e-09 -1.9944094885613455e-08 -5.363929765831559e-09 -9.789244390716978e-09 9.374117517383115e-08 -1.5204118852011777e-07
pcs.V16 3.460416373798942e-08 -2.6462387885298455e-07 5.1801365318003014e-09 -3.055642072957977e-11 -2.5278389175677473e-06 1.6393635328951295e-07 -2.751135445313948e-09 1.2853789879491446e-11 -1.6480476184046825e-08 1.939003027943087e-08 1.3656958772015735e-08 5.808439669556529e-09 -8.068306504664761e-09 5.880004902318821e-09 -1.2047253758821426e-08 5.269773504438408e-09 -1.0388406705624197e-08 6.926854447155217e-09 1.0030635956031555e-09 -3.743528350123469e-09 -6.637350268052932e-09 1.488833162797296e-06 2.6434162212079737e-09 -1.2396372605954338e-09 -1.8808227465163203e-08 -7.46414920702557e-09 -1.1548791022897014e-08 -1.0440509251403446e-08 -2.1874734759197696e-08 -4.479058485907083e-07 3.6805923867707537e-08
pcs.V17 -2.0429877846756274e-08 -2.1277377720036515e-07 3.799463994288966e-09 -2.1507093894731145e-11 -4.134794042771869e-06 2.720236174766613e-07 -5.9191197382694995e-09 4.144378247808707e-11 -7.655588111488482e-09 1.159408618771904e-08 -1.0551814690138508e-08 -1.8214019751930341e-09 -2.3947338515594045e-08 -9.70540937463735e-09 5.9681028058391885e-09 1.0203061814230483e-08 4.813527755872361e-09 -1.2160618832706314e-08 -2.32376444267695e-08 7.266393018311274e-09 -4.618275773959795e-09 2.6434162212079137e-09 1.5152746856715871e-06 1.8994820587832456e-08 2.6658103097276845e-09 3.3649699601902326e-09 -8.362261342862765e-09 -2.1785346933805273e-08 -4.663681710528696e-08 2.2809680120971742e-07 -7.85192123605707e-08
pcs.V18 -4.543002785985382e-08 2.5252981241497897e-07 -5.070950003683127e-09 3.135446706287663e-11 2.1818162385571578e-06 -9.957088419674586e-08 7.493024606252009e-10 5.911823783886302e-12 -1.3641930229306276e-08 6.760929609068101e-09 -3.2254578944989452e-09 2.866465072430883e-09 9.618401251295792e-09 1.687752911960013e-08 -1.6166311538159703e-08 8.436929799918318e-09 8.827343271151369e-09 -7.546369310334338e-09 -8.416999316640004e-09 -1.4059720765453634e-08 5.12171318334427e-09 -1.2396372605954498e-09 1.8994820587832376e-08 1.4841025656832172e-06 -7.139689110456013e-09 -7.355247263448827e-09 -1.4715702860638616e-08 4.2014849849873355e-10 6.75745727163991e-08 -1.2117273232127084e-07 -4.0662053112823635e-08
pcs.V19 2.3796251531590778e-08 1.7424530494049393e-07 -4.620806354003617e-09 3.6565264456308164e-11 7.620999360081579e-08 -9.094226213114626e-08 3.3957705323797397e-09 -3.0824185447072395e-11 1.727322898545264e-09 1.7149852484189349e-09 9.554437852606842e-09 3.5781483618942674e-10 6.1388390117791904e-09 2.8151386911709017e-08 -2.510060608486283e-08 -7.964088405185728e-10 -1.617234756097984e-09 -1.2992785579277664e-08 -2.2876906915721767e-08 -4.4448118070920925e-09 4.944971917612705e-09 -1.8808227465163312e-08 2.6658103097275547e-09 -7.1396891104559855e-09 1.4923239924983468e-06 1.2010802079210781e-08 4.107964206579856e-09 8.419982633711506e-09 1.3010790987644628e-07 1.8401435941227857e-07 3.5754101407686425e-07
pcs.V20 -3.7210768017271485e-08 -1.6787184654826657e-07 3.5690382534745095e-09 -2.3744189760976445e-11 -2.0109693423355193e-06 1.6410064449792146e-07 -4.265293239765327e-09 3.419071595762411e-11 -1.2385843856730456e-08 -4.093785024015788e-09 1.2451032015802571e-08 5.216555747688539e-09 -2.4478185185044434e-08 1.0172534642667697e-08 -1.381583335605393e-08 1.9485761921303595e-08 6.294026710624985e-09 6.712734902714198e-09 -5.371335522249558e-09 -9.716170387252274e-09 -9.590814354297945e-09 -7.464149207025534e-09 3.3649699601903066e-09 -7.355247263448821e-09 1.201080207921085e-08 1.4897686413378471e-06 9.150561892048212e-09 1.8520013385093233e-08 -6.557675553065985e-08 -1.7504464977103836e-07 1.2063241915023972e-07
pcs.V21 4.3020685590434574e-08 1.4650163659142509e-07 -3.796468782618171e-09 2.9539336481553365e-11 3.938160893401843e-06 -3.326039837138356e-07 8.113427930130622e-09 -6.108721684736806e-11 1.2610933236014906e-08 -8.458233565357471e-09 3.8394105063870865e-09 -3.003172601049762e-08 -1.1553163089581065e-08 5.9194788722671855e-09 -5.5664882931749495e-09 1.7947366867922394e-09 -1.7948876553563852e-08 -1.9339159484257282e-08 1.0643020158781388e-08 -1.2265534267386418e-09 -1.9944094885613574e-08 -1.154879102289668e-08 -8.362261342862395e-09 -1.4715702860638846e-08 4.107964206579651e-09 9.15056189204873e-09 1.4877225031822812e-06 -5.0422290566114065e-09 1.6470584962874033e-07 2.491759559234812e-07 2.2062754662940853e-08
pcs.V22 -4.038296006696851e-08 3.5035068936184657e-07 -8.032527627125656e-09 5.6359293935038204e-11 1.4058743436274847e-06 -1.1669107832777377e-07 2.398301062637457e-09 -1.538696559767333e-11 2.052557695043574e-09 -7.544656455227403e-10 -1.3044202676580655e-09 -9.477908226345813e-09 9.210773527455452e-10 3.2266912372162476e-09 1.4890456802892142e-08 -8.847347233490954e-09 1.6543040598699666e-08 2.17996037077104e-08 1.4718380585696767e-09 -1.1595422824583912e-08 -5.363929765831545e-09 -1.0440509251403576e-08 -2.17853469338055e-08 4.201484984987815e-10 8.419982633711487e-09 1.8520013385093164e-08 -5.042229056611151e-09 1.4957079330961918e-06 -1.2567216433975302e-07 1.4668600117361624e-07 2.1294967472541209e-07
proband 5.298012019990167e-07 4.607918637859475e-07 -1.2177287141887284e-09 -3.118763861296333e-11 -1.3245248068888411e-05 2.0780686830154758e-06 -7.053204457143717e-08 6.742500811353871e-10 5.742698792673767e-08 -8.539734321027729e-08 -2.4932611738057335e-08 -1.0604738507058691e-07 1.4246745711011847e-08 5.527017983501567e-08 -2.1252152600487703e-07 -3.801797887800798e-08 1.9549437737127837e-07 1.317448613305568e-07 -1.1158785602655161e-07 4.6526727143843245e-09 -9.789244390716957e-09 -2.1874734759196743e-08 -4.6636817105284945e-08 6.75745727163989e-08 1.3010790987644654e-07 -6.557675553065885e-08 1.6470584962873705e-07 -1.2567216433975315e-07 0.00014016309014184506 -8.535638756870632e-05 -7.366853089421505e-05
paternal 9.792301914581498e-07 -4.000337197628354e-06 9.918315272135165e-08 -7.71225473025436e-10 -4.386240134389753e-05 2.9233070151796376e-06 -6.174870559654223e-08 4.0716659275737686e-10 7.767162859066205e-07 -6.897049371599699e-07 -3.8233408954269996e-07 1.6383409519989388e-07 -2.1309781596158707e-07 -2.7547256957952018e-08 -6.532623184755267e-08 -9.556901296555829e-09 -1.986730987692293e-07 1.0719077287944506e-10 -1.3778370522901905e-07 -1.9694120081128988e-07 9.37411751738315e-08 -4.479058485907078e-07 2.280968012097185e-07 -1.2117273232127131e-07 1.8401435941227915e-07 -1.750446497710382e-07 2.491759559234814e-07 1.4668600117361708e-07 -8.535638756870635e-05 0.0001982263433178045 9.410923460810807e-06
maternal -2.3248579232590412e-06 -2.4432382756104204e-06 4.4516974566099627e-08 -2.536673820464724e-10 -9.112275558219446e-06 5.066506897546242e-07 -6.112270329080388e-09 2.1623666897241455e-11 4.838926112844806e-07 -7.433285514282923e-07 6.786301749034447e-08 2.3756710142608107e-07 1.997573867557386e-07 1.677836553109611e-08 1.8366341721998778e-08 1.6676087648941535e-08 -2.0219108732627565e-07 -2.5840377919171975e-07 1.3181064855417857e-07 -1.3432307741973092e-07 -1.520411885201177e-07 3.6805923867706895e-08 -7.851921236057192e-08 -4.06620531128231e-08 3.5754101407686563e-07 1.2063241915023858e-07 2.206275466294756e-08 2.1294967472541357e-07 -7.36685308942151e-05 9.410923460810807e-06 0.00018469772023221057
