 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0028608282557759128 0.0010007368957456117 -3.0557739869125905e-05 2.9593953723970366e-07 -0.0035703972301090775 0.0003622578241737749 -1.1486079758164733e-05 1.1432541728192473e-07 -2.6604366675441053e-06 2.701040323652161e-06 6.047900695588598e-07 5.909709835914125e-07 1.5550874718096895e-06 -8.617282962469621e-07 2.301637178242092e-06 -1.1570140316226093e-08 4.3895035395802685e-08 2.4385716221264475e-07 6.031931881849343e-08 -1.908101391882205e-06 1.8694684792303863e-07 1.3976655712323796e-06 1.28311614619758e-06 5.115098704371306e-07 -1.9008802946782188e-06 -4.719194958717359e-07 -1.1026586691415895e-06 -2.288779829090133e-06 2.154370420509818e-05 7.260486498053622e-06 -4.9302452972529064e-05 -1.598598221246273e-05
age 0.0010007368957460805 0.0020318127844329847 -5.591245141786181e-05 4.809183076408779e-07 0.021202365343677764 -0.0018843610684579966 5.1772719262110366e-05 -4.446889674734802e-07 -1.9008031516385425e-06 7.890280860219939e-07 -9.873689068271342e-07 1.699414265123349e-06 8.218570103450553e-08 -2.2041820850986192e-07 1.5653130397383635e-06 1.1133194376722054e-06 5.187062652087302e-07 -1.6922901159739972e-06 7.446317090500083e-07 3.919860686772642e-07 -5.191987715935543e-07 4.0952379116559254e-09 4.7467267631011186e-07 7.93193816924517e-07 -1.4764895907024386e-06 4.159513470174847e-07 -9.91913970164953e-07 3.5183693162666726e-07 1.2217252568746847e-07 7.388562077477341e-06 -3.457622696067465e-05 2.0686509731268308e-05
age2 -3.055773986914383e-05 -5.5912451417838815e-05 1.5586459511582399e-06 -1.356759603479211e-08 -0.000573648945461551 5.166508285095821e-05 -1.4377682580729544e-06 1.2495859314515858e-08 5.2789247837394725e-08 -1.6752940897357122e-08 2.282236971806656e-08 -4.650762031151382e-08 -5.269519376638702e-09 4.355871951618753e-09 -4.208577652074654e-08 -2.5519512849252967e-08 -1.4753798349100584e-08 4.118821539550544e-08 -2.244509500175924e-08 -9.369576913984644e-09 1.0555642739695776e-08 -7.346300132646441e-09 -1.6680221569249325e-08 -1.2837824395779075e-08 4.2479931121728496e-08 -1.2022747944305777e-08 3.1355785810279586e-08 -5.7232596529168e-09 -1.2071506829088892e-08 -2.2867952991131525e-07 9.118717018474857e-07 -5.363196362313082e-07
age3 2.959395372397858e-07 4.80918307640874e-07 -1.356759603479611e-08 1.1953715171312528e-10 4.862458629059832e-06 -4.4288440919758204e-07 1.2471528443967895e-08 -1.0968931994585244e-10 -4.5219056674911497e-10 1.2962271405306427e-10 -1.625469003341454e-10 3.982224863716272e-10 6.905634580643135e-11 -3.649439141900603e-11 3.540101896576884e-10 1.8613455370499088e-10 1.339257564203427e-10 -3.0252153354276607e-10 1.9615235580513947e-10 6.053821975265347e-11 -6.864141610206951e-11 1.1498797480650512e-10 1.6560926866606948e-10 4.7683958080616946e-11 -3.807714587716744e-10 1.0624550481291735e-10 -2.946367410997252e-10 1.4715890587853487e-11 4.524653850055284e-10 2.112742579046736e-09 -8.005416263520036e-09 4.421785584568308e-09
sex -0.003570397230087097 0.021202365343706047 -0.000573648945462369 4.862458629067227e-06 0.6266498247815622 -0.05544586119534741 0.0015222746188901053 -1.3105517942846661e-05 -7.38415816155159e-06 7.002108629095559e-06 4.9692507031187375e-06 2.038233123927154e-05 -3.1983363217020095e-05 2.3177111220790297e-05 -1.4158207147340106e-05 1.119532182245234e-05 -3.074255759052205e-06 -1.7960434528749236e-05 1.0136959990315371e-05 2.618490183340554e-05 -3.7613318575093825e-06 5.684420134391587e-06 -1.279803819023079e-05 -9.980586439847015e-06 6.2234186788630476e-06 1.5422828426656517e-05 1.1179234223360522e-05 2.96567428564471e-05 -9.762719783338187e-05 0.00040934757743506283 -0.0005530964503182667 0.00012400899389488013
agesex 0.00036225782417225014 -0.0018843610684588488 5.1665082850985927e-05 -4.428844091978637e-07 -0.05544586119534399 0.004982338177226211 -0.00013860610886174424 1.2067395938299449e-06 6.288190205079677e-07 -6.782811565078758e-07 -4.6320234449389803e-07 -1.757917258774412e-06 2.6976461788751958e-06 -2.31511393820732e-06 1.6457615909343705e-06 -8.696365042356553e-07 1.5321755096311661e-07 1.4378471790341697e-06 -9.504438516403553e-07 -2.4547129428660066e-06 1.9735884228510022e-07 -6.071270002053303e-07 8.380493481757148e-07 1.4024632791946696e-06 -7.479372976371563e-07 -1.55828825711276e-06 -9.00329120878017e-07 -2.8019604175401414e-06 9.881189037276906e-06 -3.7322992946355156e-05 5.3312654097137924e-05 -1.74556593252352e-05
age2sex -1.1486079758117257e-05 5.177271926209086e-05 -1.4377682580728062e-06 1.2471528443969766e-08 0.0015222746188899108 -0.00013860610886173524 3.9057403932102345e-06 -3.440987811027742e-08 -1.4820682997785408e-08 1.918056193238559e-08 1.293202995594254e-08 4.98844784374429e-08 -7.151084366067165e-08 6.728405144674203e-08 -5.421494145756218e-08 2.088151600981399e-08 3.570893465066916e-11 -3.382963072393615e-08 2.4228448672565542e-08 7.20063068259322e-08 -4.5758810369913475e-09 1.946239949082094e-08 -1.8617621552982174e-08 -5.125296407365003e-08 2.344612860278349e-08 4.7588868711748856e-08 2.1425567217253168e-08 8.085168140702269e-08 -2.8162881584262594e-07 1.0681318459993799e-06 -1.5135969556592033e-06 5.643384009228373e-07
age3sex 1.1432541728132451e-07 -4.446889674740756e-07 1.2495859314534615e-08 -1.0968931994603128e-10 -1.3105517942844107e-05 1.2067395938297888e-06 -3.440987811027526e-08 3.0677731273207325e-10 8.878457194794145e-11 -1.4892287183863779e-10 -1.1313351271040799e-10 -4.5089444280795574e-10 5.958591587812709e-10 -5.800090545229741e-10 5.431649146268876e-10 -1.698206248138934e-10 -3.5286783743430914e-11 2.3993067131585804e-10 -1.8740924983539793e-10 -6.546047756900992e-10 4.9150594498714235e-11 -1.6473930223876893e-10 1.3345651708844406e-10 5.31926505459023e-10 -2.2100837739810492e-10 -4.511563130528639e-10 -1.6315032841820572e-10 -7.339315879302129e-10 2.289330365354121e-09 -9.361955491096667e-09 1.3129560250197721e-08 -5.334050428496582e-09
pcs.V3 -2.6604366675434264e-06 -1.9008031516368637e-06 5.2789247837346695e-08 -4.5219056674868866e-10 -7.384158161539112e-06 6.28819020506643e-07 -1.4820682997743374e-08 8.878457194753587e-11 2.5576835257458654e-06 1.7208174993992137e-07 -4.455741623547387e-08 -6.8784369303864235e-09 6.639784985392617e-08 4.8925590025714245e-08 4.867993099965743e-08 7.710139034127018e-08 -1.744830639938534e-08 2.1588159138440506e-08 -6.219124626080913e-08 -1.5268995412692975e-08 3.270854936257424e-08 -5.881151578556838e-09 -4.3186152683289636e-08 5.7549216085677605e-08 1.6407259123785017e-08 -8.360444521091729e-09 4.018658546555099e-08 3.1600053598669724e-08 1.1240379929586085e-06 -7.594774465801856e-07 1.7721782994948717e-06 1.249447387047578e-06
pcs.V4 2.701040323652755e-06 7.890280860223594e-07 -1.6752940897366416e-08 1.2962271405313867e-10 7.002108629085571e-06 -6.782811565069129e-07 1.918056193235722e-08 -1.489228718383799e-10 1.7208174993992079e-07 2.6136041110553016e-06 1.023341872673378e-07 -2.2742468246897075e-09 2.7291464916697207e-08 -4.996140340463069e-08 -4.004804750824312e-08 5.1923824563931e-08 -5.098130500124346e-09 -3.49020570101936e-08 2.3823189577884508e-08 -8.676341774849194e-08 -4.8990651909048553e-08 6.317654531162647e-08 5.661081946856325e-08 6.123579099486039e-08 4.003334710983901e-08 2.1332359954906816e-08 -3.9179829760278595e-08 3.939921257208021e-08 -9.330455939265145e-07 1.9234530101473718e-07 -1.54076835777247e-06 -6.190181099452734e-07
pcs.V5 6.047900695589764e-07 -9.873689068283151e-07 2.282236971809724e-08 -1.6254690033439367e-10 4.969250703090017e-06 -4.632023444914506e-07 1.293202995587811e-08 -1.1313351270987737e-10 -4.455741623547365e-08 1.0233418726733767e-07 2.4369366835081762e-06 -1.739280343233733e-08 1.5058218616768227e-08 -3.956946471551773e-08 2.045439070755856e-08 -2.9417976689700556e-08 4.382518114311551e-08 1.5583024352502584e-08 -1.4483045171581816e-08 -1.0423870641992393e-08 -8.793887865186939e-09 -5.004209254012267e-09 -7.832239490842481e-08 -3.611258570420518e-08 4.624637237072345e-08 6.881970830159094e-08 6.30140795124561e-08 4.729700549238626e-08 -8.992795885080092e-07 -5.111225386686429e-07 7.234298774274141e-07 5.669955286503185e-07
