 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010810642187335634 7.721175719683195e-06 -2.1575069973375352e-07 2.111514061456495e-09 -2.160741306589587e-05 1.960176627461699e-06 -5.501439732658161e-08 5.194302075863193e-10 2.371206576234279e-07 2.9637887709335946e-07 -1.9635704041407923e-07 -1.258234351999428e-07 -7.410029061485628e-08 5.018437276703679e-08 -8.920594912466563e-08 8.124695816095372e-08 9.778544973781196e-10 -1.0969875402942635e-07 -1.5558282077675495e-07 -5.417045042876064e-08 -2.9581531936423626e-08 9.061008664904545e-09 -2.8393956595844005e-08 -6.896467095454484e-08 5.4077878644844684e-08 -2.699191015190835e-08 4.238721381488806e-08 -8.334313793915188e-09 5.653768721212304e-07
age 7.7211757197026e-06 0.00030303150566446857 -6.973838855938046e-06 4.981890154822647e-08 0.0038078559494929853 -0.00028844454547636195 6.625725054493861e-06 -4.7223953327229866e-08 -1.2071585872581456e-07 2.530239285184154e-07 -6.840610866090573e-08 2.3494323593432408e-07 3.6748273730789617e-08 5.6929390515307355e-08 1.4559508519320003e-07 1.566242678037428e-07 1.7904225615088952e-07 -3.489700217944381e-07 -8.258146306177679e-08 5.449054366510689e-08 -1.5204977857458298e-07 -2.2274908829567748e-07 -3.0636199012330107e-07 2.7362086441203446e-07 2.394200485795088e-07 -2.2688744357445206e-07 1.6525530115658406e-07 3.5271903360406206e-07 -3.0822432571431422e-06
age2 -2.157506997342365e-07 -6.97383885593933e-06 1.6358503277431856e-07 -1.1884613368619543e-09 -8.568087472896174e-05 6.630424896322765e-06 -1.552518620053015e-07 1.1253891479441564e-09 5.203589007128883e-09 -5.583839401668286e-09 6.355244448468644e-10 -5.553553449073408e-09 -8.511207704838079e-10 -2.3605090425638066e-09 -2.5398266681812777e-09 -2.7556354703479127e-09 -4.168848018257338e-09 7.79408801710643e-09 2.239332914978249e-09 -1.0101322295430653e-09 2.9831605596605465e-09 4.077702569682933e-09 5.808441923390726e-09 -5.287572938995362e-09 -6.373221649518186e-09 5.148004542440856e-09 -4.156585400568322e-09 -7.938192258730157e-09 7.775698118084468e-08
age3 2.111514061441984e-09 4.9818901548249535e-08 -1.1884613368622643e-09 8.774760036710048e-12 6.008234202750039e-07 -4.729715075272886e-08 1.1263970408345512e-09 -8.298080829208215e-12 -5.1205106511202345e-11 4.2681387064834534e-11 -2.55624374491997e-12 3.914595390069401e-11 3.771516589652618e-12 2.2936189674504657e-11 1.3409293781502925e-11 1.579951206886064e-11 3.2046201429367865e-11 -5.4001220643101804e-11 -2.132220603962964e-11 4.986124750794473e-12 -1.9321643721432004e-11 -2.1650266682965068e-11 -3.5127102038312046e-11 3.056705712181996e-11 5.083568331130931e-11 -3.654126740107595e-11 3.1811566644920396e-11 5.466566236782758e-11 -5.878571358927158e-10
sex -2.16074130685173e-05 0.0038078559494890995 -8.568087472886949e-05 6.008234202743208e-07 0.13139859980157828 -0.009846151539946927 0.00022501134028299314 -1.60211785257324e-06 -3.125011660820781e-06 -3.4563265038533735e-07 3.2778349859775705e-07 1.1602005254302396e-06 -3.87785003563357e-06 -1.8317688365000766e-06 2.7726334033281512e-06 7.06095113731479e-07 -1.4523493198084444e-07 -2.8810150590735806e-06 -1.7374154765089024e-06 2.9007757739376756e-06 2.733653169142777e-07 -2.031238267907379e-06 -6.286112327804037e-06 2.548876303241435e-06 -5.90910419070746e-07 -4.260216161110951e-06 5.697170063652144e-06 2.985209100536612e-07 -4.324625840217754e-05
agesex 1.960176627401123e-06 -0.0002884445454758963 6.630424896311752e-06 -4.7297150752648646e-08 -0.009846151539946946 0.000757807121603454 -1.767650612894246e-05 1.2794086987465744e-07 3.0196013879360524e-07 3.092267127354224e-08 -3.247776856858063e-08 -2.989884675844563e-08 2.620871610327501e-07 7.935850929097159e-08 -1.1632708744679415e-07 -2.0287892637627577e-08 -1.5742165312269587e-09 2.1885651469572e-07 1.0151457557619468e-07 -1.984039503168744e-07 -8.69559025373566e-08 1.2098424517772901e-07 4.2730079975070524e-07 -1.0361942538645897e-07 -4.89161272991827e-08 3.427118616675589e-07 -4.6803476404750416e-07 -3.18000099551378e-08 4.201698360286728e-06
age2sex -5.5014397328373924e-08 6.625725054486049e-06 -1.552518620051148e-07 1.1263970408331719e-09 0.00022501134028299328 -1.767650612894243e-05 4.2007845295222023e-07 -3.090821529073992e-09 -8.430238661698358e-09 -6.928471288726126e-10 8.327769600342881e-10 1.1813113644287507e-11 -5.726681392066435e-09 -9.907870698354248e-10 1.3454224494512356e-09 -5.118598585325667e-10 6.144181186525808e-10 -4.778555344793319e-09 -2.5031053817888833e-09 4.225693065238664e-09 3.203422462068662e-09 -1.7114092927142672e-09 -9.429189776695853e-09 4.0702534093276346e-10 2.375245606075544e-09 -8.754915843557e-09 1.1354974124449844e-08 4.3413384015882754e-10 -1.1699644734073056e-07
age3sex 5.194302075987041e-10 -4.7223953327159754e-08 1.1253891479424622e-09 -8.29808082919558e-12 -1.6021178525732283e-06 1.2794086987465625e-07 -3.0908215290739708e-09 2.309839858276506e-11 6.742133909648157e-11 5.9671064231587985e-12 -5.113984045272069e-12 1.4981782375291688e-12 4.2363891245180974e-11 4.4163497988761e-12 -2.944420029948302e-12 8.587009957712978e-12 -8.915327759989746e-12 3.166443908489877e-11 1.921743282440594e-11 -2.8428390287163954e-11 -2.9475014907732296e-11 5.702679639178585e-12 6.635712170326683e-11 1.1009656864088527e-11 -2.2975042275791747e-11 6.937180995973444e-11 -8.481357611018327e-11 -1.343359967946129e-12 1.0009700447671952e-09
pcs.V3 2.3712065762347355e-07 -1.2071585872582586e-07 5.203589007128972e-09 -5.120510651120182e-11 -3.125011660825281e-06 3.019601387939582e-07 -8.430238661706756e-09 6.742133909654369e-11 1.1855517758919219e-06 1.0518810634415592e-07 -2.3784219184065246e-08 -7.395410626756107e-09 1.2203353098075063e-08 1.643880064285429e-08 -7.615076925290267e-09 1.3463909870142807e-08 1.0912395962472378e-08 -4.3656939182011007e-10 -1.3421882922637047e-08 1.1690128053947206e-08 2.571130454762822e-09 -1.575206128078437e-08 -1.2812744055232485e-08 -1.0225331686879803e-09 -1.9076402449820113e-09 -1.542411891088797e-08 1.0766942718342359e-08 1.1039285198893453e-08 5.821730327387449e-07
pcs.V4 2.9637887709336745e-07 2.5302392851871433e-07 -5.5838394016753086e-09 4.268138706488564e-11 -3.456326503757682e-07 3.092267127279007e-08 -6.92847128854728e-10 5.967106423027158e-12 1.0518810634415556e-07 1.2780781528515168e-06 4.710779566059946e-08 -7.840184360889343e-09 1.8808281906660688e-08 -3.456599549111748e-08 -5.6641185936224185e-09 3.243107205456243e-08 -4.090004979269444e-10 -8.808896962404535e-09 1.0273382209000074e-08 -7.785536343977327e-09 -6.987012777703562e-09 1.9376909447291202e-08 1.2444511182240761e-08 2.032873892324773e-08 2.32848473705709e-09 5.322959153897919e-09 -9.770374959005426e-09 8.539361264963975e-09 -7.156817656875975e-07
