 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0001267873404964303 7.10110181051115e-06 -2.0541987042786898e-07 2.07580920654984e-09 -3.953154869512442e-05 3.116713863168981e-06 -7.8934925292455e-08 6.60350183444876e-10 2.2328343616672467e-07 3.46060294741051e-07 -1.9797861890170286e-07 -1.0730181081494753e-07 -1.0095732403640036e-07 7.595183033749458e-08 -6.434600162345303e-08 8.575071951673674e-08 -3.684425143536598e-08 -1.1110175308928915e-07 -1.2038532885149443e-07 -6.279825386200348e-08 -2.0967293327231094e-08 4.103872903549414e-08 -3.878379193321657e-08 -4.558524691230967e-08 6.564545603273459e-09 3.320738476896727e-09 4.0335139160622796e-08 -3.190502442192636e-08 4.115026825306288e-07 1.3617793647019497e-06 -2.1351969695265384e-06
age 7.1011018105238925e-06 0.0003010578048374955 -6.909079080188499e-06 4.9265938894954716e-08 0.0037099269529414897 -0.00027954835116461693 6.393447026377649e-06 -4.5397683274509226e-08 -1.9342514616867226e-07 3.2104460995575557e-07 -9.652682412152276e-08 2.406425618284183e-07 3.9691610486871835e-08 5.907398200085769e-08 1.1100700552922071e-07 5.400477159523544e-08 1.0520794319770948e-07 -3.7014690868225393e-07 -7.56835614565769e-08 -3.599093097157224e-09 -1.3097459794704106e-07 -1.8947044422452732e-07 -2.023248502106536e-07 2.006937975917231e-07 1.5777756556495193e-07 -2.981688032579508e-07 1.3026603699721073e-07 3.2559798228837405e-07 4.5962535660580467e-07 -4.607444520749093e-06 -2.0372825116226786e-06
age2 -2.0541987042345893e-07 -6.909079080191127e-06 1.6159752427132997e-07 -1.1717592269607908e-09 -8.317179298591836e-05 6.40396735235231e-06 -1.493125819412939e-07 1.078343144682202e-09 6.804771458241237e-09 -7.006472080400427e-09 1.3684885608518065e-09 -5.9636681826946965e-09 -1.146108536294837e-09 -2.404670989573133e-09 -1.922214110659465e-09 -3.3700861502516267e-10 -2.3460857746880268e-09 8.368604967698728e-09 2.170578809715699e-09 4.044001425740832e-10 2.837469924144953e-09 3.2261978144919822e-09 3.5227914900328393e-09 -3.795090161367029e-09 -4.255674412308397e-09 6.217173403953169e-09 -3.4151049742041504e-09 -7.596299054230029e-09 -6.866178545943858e-10 1.1288728631400794e-07 3.7507437973578806e-08
age3 2.0758092065588435e-09 4.926593889495748e-08 -1.1717592269604599e-09 8.634131823700053e-12 5.81381756083867e-07 -4.554466514662158e-08 1.0801337646197223e-09 -7.928284041799307e-12 -6.190585031623248e-11 5.1206667654905256e-11 -8.346226527415333e-12 4.415323524815801e-11 7.631110055123127e-12 2.3282579902144668e-11 1.0556737779803063e-11 -1.223824356252706e-12 1.7954574290944292e-11 -5.868425124155599e-11 -2.0779141257209524e-11 -5.387148461979411e-12 -2.05606382925257e-11 -1.576521325765424e-11 -1.9585913008026792e-11 2.1833865473557184e-11 3.4136142234598393e-11 -4.0808943037052046e-11 2.70240101808003e-11 5.392985194049144e-11 -3.683227886096137e-11 -8.667952417921433e-10 -2.1694018074431508e-10
sex -3.953154869290389e-05 0.0037099269529351723 -8.317179298576396e-05 5.81381756082708e-07 0.12694267976636137 -0.009477573241855629 0.00021596871524988225 -1.5343098104238126e-06 -2.691547449196339e-06 1.640997788809084e-07 2.4381571376458724e-06 1.789896863223286e-06 -3.547924895866055e-06 -6.697454050464018e-07 3.0537196750845135e-06 -7.833842439952307e-07 -2.040549215019441e-06 -2.30420417475441e-06 -1.245181621517215e-06 2.4057309423700445e-06 1.6371009282395974e-06 -1.3995393279083426e-06 -4.358114187431598e-06 1.5565978208140084e-06 1.2199747439876857e-06 -3.858400337641767e-06 3.0247550455088492e-06 1.0968609917824002e-06 -1.8516937804893814e-05 -5.801392382734214e-05 1.9251703866724477e-05
agesex 3.116713863450448e-06 -0.00027954835116444915 6.403967352347654e-06 -4.554466514658224e-08 -0.009477573241856475 0.0007269175867599029 -1.690911003686194e-05 1.2212287656808024e-07 2.6540256893009213e-07 -3.837104896206089e-09 -1.7825534042675354e-07 -1.065225797296343e-07 2.2994485873643676e-07 -1.194673352417375e-08 -1.4692116329011633e-07 9.085981009673362e-08 1.5087954336956402e-07 1.8839911717413332e-07 7.962197557863434e-08 -1.5599962322556601e-07 -1.7406133206944082e-07 6.954743115725158e-08 2.8543041913849457e-07 -6.170803768674595e-08 -1.739029035093492e-07 2.9210061138819067e-07 -2.5911686129133275e-07 -1.0059189708283441e-07 2.538374498000961e-06 3.893251776124515e-06 -1.4618278375256595e-06
age2sex -7.893492528338581e-08 6.393447026366772e-06 -1.4931258194102763e-07 1.080133764617738e-09 0.00021596871524992122 -1.6909110036863397e-05 4.007396539202529e-07 -2.942224474338931e-09 -7.517025523795925e-09 -2.11503566115151e-10 3.969954873006507e-09 2.3817807138499013e-09 -4.8212173710075996e-09 1.2325714953298651e-09 2.2691369735343085e-09 -2.858531165662371e-09 -2.9865017034437362e-09 -4.182016417830195e-09 -2.071483109834827e-09 3.065147819343973e-09 4.88337672451291e-09 -4.482945888322999e-10 -6.208694766416815e-09 -1.135549839255235e-10 5.1445018172049e-09 -7.130096684050796e-09 6.42566548357939e-09 2.081823891297888e-09 -8.148849924053521e-08 -8.514697996468566e-08 3.5099072424177337e-08
age3sex 6.603501834286112e-10 -4.5397683274451826e-08 1.0783431446807723e-09 -7.928284041788409e-12 -1.5343098104242162e-06 1.2212287656810027e-07 -2.942224474339153e-09 2.194096130695444e-11 6.00939840078851e-11 5.433249689774815e-12 -2.665672121171796e-11 -1.939060597745035e-11 3.4510893283929e-11 -1.2654572469660577e-11 -1.1718031016548566e-11 2.318823188825781e-11 1.721307159785946e-11 2.7416921673804567e-11 1.6313914905812237e-11 -1.8809715830892276e-11 -3.883414420101991e-11 -3.861392709045491e-12 4.3664378253103776e-11 1.2642933335515683e-11 -4.2022539720601964e-11 5.444113738283539e-11 -4.8950704756413174e-11 -1.3367873128309718e-11 7.587273056816167e-10 5.889657121531799e-10 -2.485968771431899e-10
pcs.V3 2.2328343616695088e-07 -1.9342514616886065e-07 6.8047714582454144e-09 -6.190585031626066e-11 -2.69154744920623e-06 2.654025689308354e-07 -7.517025523812864e-09 6.009398400800493e-11 1.3686005039094279e-06 1.02856958642363e-07 -3.09038439878997e-08 -6.3652826003517554e-09 9.18881788277188e-09 1.7178677385920368e-08 -9.339669774290964e-09 1.3696218540439978e-08 4.6918703635746385e-09 1.6892541270824104e-09 -8.49849007173524e-09 8.105090628901758e-09 -4.833114580749468e-09 -2.0184597552475455e-08 -6.9206378096435155e-09 -1.1127656587916043e-08 4.4471439077644545e-09 -1.060410857302324e-08 1.3030103023364982e-08 1.9371522559025677e-09 2.2992435800651367e-08 8.339926325587714e-07 5.353076534259796e-07
pcs.V4 3.4606029474102685e-07 3.2104460995599687e-07 -7.0064720804060186e-09 5.120666765494542e-11 1.6409977888884748e-07 -3.837104896825347e-09 -2.1150356610052253e-10 5.433249689667701e-12 1.0285695864236276e-07 1.4695872898459448e-06 4.57231261837323e-08 4.184985009782346e-10 1.711095953431797e-08 -3.1043588072020595e-08 -9.777615253461765e-10 3.0113676538730157e-08 -2.0252068928686474e-09 -2.8827596352731237e-09 1.0371463433966634e-08 -1.0264492953318085e-08 -3.925943630276689e-09 2.2158028060526534e-08 1.650591406186794e-08 7.76776701356175e-09 6.551452908304652e-09 8.667839915885083e-10 -1.1936700295892191e-08 -8.113762270308351e-09 -8.355899198736101e-08 -6.927804310000138e-07 -8.275963427071026e-07
pcs.V5 -1.9797861890177112e-07 -9.652682412132684e-08 1.3684885608473521e-09 -8.346226527384121e-12 2.438157137653995e-06 -1.7825534042737817e-07 3.969954873021069e-09 -2.6656721211823302e-11 -3.0903843987899784e-08 4.5723126183732146e-08 1.466478404998573e-06 3.5772878473582357e-09 1.6076153695389483e-09 -2.712636926581619e-08 6.346777738441661e-09 -6.743015153997466e-09 2.4584794841374524e-08 1.139681431724714e-08 1.1680510433461089e-08 8.328152081886734e-09 1.5645806308627205e-08 1.4397238015955872e-08 -1.2089530752717917e-08 -7.185031226528263e-09 1.1343223677891469e-08 1.4184871728726424e-08 7.070910014580631e-10 -5.453516958058431e-10 -1.8342833861543334e-08 -4.084304421483976e-07 3.1213790818599345e-09
pcs.V6 -1.0730181081488069e-07 2.406425618285288e-07 -5.963668182697082e-09 4.415323524817421e-11 1.789896863230444e-06 -1.0652257973017037e-07 2.381780713862092e-09 -1.939060597753637e-11 -6.365282600351838e-09 4.184985009781246e-10 3.5772878473582952e-09 1.4487115904321311e-06 1.1707356905677418e-08 -4.072094822943185e-09 9.913781165680088e-09 -1.4045742990768138e-08 2.8514739166480068e-08 8.779457749569158e-10 -1.3999499348875577e-08 -1.3422667533389996e-08 -2.9695053525050384e-10 6.700409789064166e-09 1.5631776741392597e-09 1.7315844940290668e-09 3.4964576643551105e-09 6.4165441434264436e-09 -3.2238991048312875e-08 -1.297878278541063e-08 -1.0970231390521617e-07 1.8863728759075032e-07 2.343364198915613e-07
