 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00012673100580156774 7.108949688226698e-06 -2.0575129065911074e-07 2.079050401435073e-09 -3.893097589497455e-05 3.0744739420567335e-06 -7.797473017468811e-08 6.536241940755565e-10 2.235632505552023e-07 3.415619633407281e-07 -1.9515958764490282e-07 -1.0599173531238153e-07 -9.672664897560797e-08 7.663507350213177e-08 -6.389649176200898e-08 8.606700002757345e-08 -3.807016292835304e-08 -1.1443365807095428e-07 -1.1694524536886798e-07 -6.294165729408015e-08 -2.3689684061781314e-08 4.381031139744269e-08 -4.104447825779327e-08 -4.5375779353542494e-08 9.626067777333315e-09 5.739243410499464e-09 3.8792501917869186e-08 -3.119476196626804e-08 1.5827999910102303e-07
age 7.1089496881237435e-06 0.0003009014654010541 -6.905433997355605e-06 4.923919496646356e-08 0.003708607761219605 -0.0002794597164539583 6.39153046251624e-06 -4.5384476362740176e-08 -1.711095443172473e-07 2.989501792660194e-07 -1.0492669288106257e-07 2.466844365940311e-07 3.5976499384553296e-08 5.890190377596349e-08 1.0947502993557206e-07 5.395939019121728e-08 9.864487277932229e-08 -3.71487822432368e-07 -7.685557112056385e-08 -1.0162720734774562e-08 -1.311382740833982e-07 -2.0089997354881249e-07 -1.9880467934258217e-07 1.9835876205929926e-07 1.6611916249810682e-07 -2.9922888697434194e-07 1.357937670831678e-07 3.318399783499076e-07 -2.2623157205967836e-06
age2 -2.057512906645035e-07 -6.905433997352833e-06 1.6151135800062974e-07 -1.171119776421446e-09 -8.313896626052048e-05 6.401746340734441e-06 -1.4926418086430487e-07 1.0780080638859081e-09 6.288836629129745e-09 -6.51487924635005e-09 1.5757648676329926e-09 -6.097576634678242e-09 -1.0410197248543743e-09 -2.3972716103840193e-09 -1.8847827918427777e-09 -3.3461837622963017e-10 -2.1997860295795154e-09 8.384668784938092e-09 2.2130872666081962e-09 5.55774782675798e-10 2.828799291963468e-09 3.5036384850319592e-09 3.4311524000490547e-09 -3.7402767328877114e-09 -4.4348771830654765e-09 6.252902613513412e-09 -3.5500022204223505e-09 -7.737856995085176e-09 6.120872311199402e-08
age3 2.0790504014432584e-09 4.923919496646026e-08 -1.1711197764217989e-09 8.629339074208321e-12 5.811276008159206e-07 -4.552739594800669e-08 1.0797553764762942e-09 -7.925655051500345e-12 -5.8121232007392444e-11 4.771622358939206e-11 -9.945629503640906e-12 4.5101091891698814e-11 6.744012310167038e-12 2.3207579897357913e-11 1.0270234153596079e-11 -1.2495900591120798e-12 1.69142563605994e-11 -5.871168622553918e-11 -2.118428341662013e-11 -6.495368287723477e-12 -2.0421301876264244e-11 -1.7880588327082673e-11 -1.885109927655173e-11 2.14268552622799e-11 3.536801880979454e-11 -4.113942273962688e-11 2.8056538626580383e-11 5.4952200997162156e-11 -4.846356031105019e-10
sex -3.893097589375587e-05 0.003708607761229072 -8.313896626072302e-05 5.811276008172719e-07 0.12691408347359712 -0.009475568371075896 0.00021592399793949252 -1.5339971847447952e-06 -2.5238325557466743e-06 6.579577483677506e-08 2.3275236367801647e-06 1.8159039069390015e-06 -3.6447255172645836e-06 -6.832484504425446e-07 3.0345513480777376e-06 -7.889343013449733e-07 -2.0711807444297174e-06 -2.2588029531103454e-06 -1.3106162632103105e-06 2.3573545379437847e-06 1.6804335932208603e-06 -1.5334043895573976e-06 -4.292540891330827e-06 1.5354510991628032e-06 1.2346186039276182e-06 -3.90640416469155e-06 3.092509590750861e-06 1.1349574915597283e-06 -3.544031402814789e-05
agesex 3.0744739420018915e-06 -0.00027945971645475823 6.4017463407521526e-06 -4.552739594812891e-08 -0.009475568371077481 0.000726775029408717 -1.690589744323785e-05 1.221002323667057e-07 2.5456918257526765e-07 2.080458327738831e-09 -1.70819110844905e-07 -1.0807812605485018e-07 2.366329677847712e-07 -1.0988573639832215e-08 -1.4563938064097286e-07 9.125121326443345e-08 1.527422979194389e-07 1.8511223967372875e-07 8.419869851176496e-08 -1.528916894972223e-07 -1.7713601789532834e-07 7.849421472489614e-08 2.809544732140962e-07 -6.03290776178952e-08 -1.745325351490227e-07 2.95451207879443e-07 -2.6365829773541405e-07 -1.029946279075008e-07 3.6082906777631773e-06
age2sex -7.797473017523166e-08 6.3915304625367905e-06 -1.4926418086476733e-07 1.0797553764795306e-09 0.00021592399793956383 -1.6905897443240485e-05 4.0066659575932934e-07 -2.941705399419298e-09 -7.2878757921538194e-09 -3.283384730136165e-10 3.8071515707199745e-09 2.41227645651586e-09 -4.971151121950017e-09 1.2106759456793624e-09 2.241225109726627e-09 -2.8673588802862362e-09 -3.023698852006093e-09 -4.105843034688091e-09 -2.1749058219513396e-09 2.999763683344402e-09 4.953698102347702e-09 -6.432992637936309e-10 -6.109485879534945e-09 -1.4296542700941396e-10 5.15174495545736e-09 -7.20575513994234e-09 6.524857397288292e-09 2.1315802527044193e-09 -1.036766828115117e-07
age3sex 6.536241940430518e-10 -4.5384476362902575e-08 1.078008063889497e-09 -7.925655051525132e-12 -1.5339971847455345e-06 1.22100232366742e-07 -2.941705399419701e-09 2.1937244410289823e-11 5.852343641025023e-11 6.217237379108662e-12 -2.553102372400354e-11 -1.9594871407467067e-11 3.555560309254686e-11 -1.2500533201525759e-11 -1.1525861564445905e-11 2.3248984148150192e-11 1.746407195117259e-11 2.6882518610280613e-11 1.7034648218761603e-11 -1.8363219950499773e-11 -3.932584940596269e-11 -2.5137125004074487e-12 4.2975865414119005e-11 1.2843954216719093e-11 -4.205948655168706e-11 5.4968841215943475e-11 -4.963625974641318e-11 -1.3707715800685969e-11 9.099408290995049e-10
pcs.V3 2.2356325055513045e-07 -1.7110954431735618e-07 6.288836629131591e-09 -5.812123200740167e-11 -2.5238325557362697e-06 2.5456918257439e-07 -7.2878757921316915e-09 5.852343641007929e-11 1.3639064177073418e-06 1.0750647341159355e-07 -2.938014658414912e-08 -7.65237370535192e-09 9.6742212858977e-09 1.716877936470246e-08 -9.06558967890363e-09 1.3679128621884116e-08 6.0679218017043345e-09 2.166451451393188e-09 -8.459851599994435e-09 9.41810687088117e-09 -4.6288101616092734e-09 -1.8076232435393577e-08 -7.472132501920591e-09 -1.068188063686592e-08 2.6052777366392253e-09 -1.0530545440589059e-08 1.2021415127027287e-08 6.506709726350123e-10 5.800089379791993e-07
pcs.V4 3.415619633407375e-07 2.9895017926574195e-07 -6.514879246343536e-09 4.771622358934483e-11 6.579577482854623e-08 2.080458328384553e-09 -3.2833847302894286e-10 6.217237379221206e-12 1.0750647341159392e-07 1.463946202529155e-06 4.449998488432523e-08 1.921313071151911e-09 1.7141126464496085e-08 -3.09404474980965e-08 -1.204873918547039e-09 3.016682039532999e-08 -3.613486330431919e-09 -3.804787470121875e-09 1.076543884484459e-08 -1.1647713910432036e-08 -4.486038468964982e-09 2.0323037982481782e-08 1.678633855776109e-08 7.331653587798245e-09 8.851187428309085e-09 1.1023926802030988e-09 -1.1086087357738149e-08 -6.689894640667083e-09 -6.942146652462873e-07
pcs.V5 -1.9515958764486232e-07 -1.0492669288076483e-07 1.5757648676262217e-09 -9.94562950359299e-12 2.327523636785493e-06 -1.708191108452986e-07 3.8071515707288e-09 -2.5531023724064927e-11 -2.9380146584149525e-08 4.4499984884325435e-08 1.4654602520363826e-06 3.907985069771395e-09 1.0710776941617399e-09 -2.7179742275314778e-08 6.211803225623765e-09 -6.767331226180425e-09 2.4212623921326017e-08 1.1524754886722339e-08 1.1366933532435594e-08 7.882833293275204e-09 1.5813866945948514e-08 1.3422202770170388e-08 -1.1695462043752807e-08 -7.353148620984545e-09 1.1710471957946851e-08 1.39446802347838e-08 1.188440850839994e-09 -1.6080853484803862e-10 -1.8864406196111816e-07
pcs.V6 -1.0599173531227981e-07 2.466844365938135e-07 -6.097576634672878e-09 4.510109189165858e-11 1.8159039069297208e-06 -1.080781260540849e-07 2.4122764564969247e-09 -1.959487140732312e-11 -7.652373705351637e-09 1.9213130711520414e-09 3.907985069771137e-09 1.4480438941595066e-06 1.1686725767184188e-08 -4.098866627387185e-09 9.974458010901977e-09 -1.4058884960005996e-08 2.8952629044897506e-08 1.1402537935614842e-09 -1.4115678425828919e-08 -1.3036387891663834e-08 -1.312121964993922e-10 7.199166495223639e-09 1.4917908654879628e-09 1.8524166071619145e-09 2.8508475780131195e-09 6.3464850108687936e-09 -3.2464830808454096e-08 -1.3371169450361368e-08 6.006626484753739e-08
pcs.V7 -9.672664897562968e-08 3.597649938429609e-08 -1.0410197248485131e-09 6.744012310125556e-12 -3.6447255172675207e-06 2.366329677849754e-07 -4.9711511219542954e-09 3.5555603092574415e-11 9.674221285898123e-09 1.714112646449593e-08 1.0710776941617978e-09 1.1686725767183951e-08 1.6194111969226997e-06 1.0547924528731216e-08 -4.9826595967683366e-09 -3.0838294579644084e-08 3.6273279114033158e-09 -8.819021732157806e-09 1.4041298621026376e-08 -2.2874317221991656e-09 -1.6061187784167044e-11 -6.688378915245158e-09 -1.650586304113591e-08 1.1111869614542754e-08 6.839082386623061e-09 -2.789163709030231e-08 -1.3770511073309106e-08 6.34845253622597e-09 -1.1376705103751402e-08
pcs.V8 7.663507350214323e-08 5.890190377605614e-08 -2.39727161038611e-09 2.3207579897372682e-11 -6.832484504419098e-07 -1.0988573639874289e-08 1.2106759456802037e-09 -1.2500533201530996e-11 1.7168779364702356e-08 -3.0940447498096445e-08 -2.7179742275314824e-08 -4.098866627387053e-09 1.0547924528731232e-08 1.6035096439924284e-06 1.6621561711567256e-08 -9.58432858352711e-09 -1.1834810127226128e-09 4.0208939183579744e-08 5.573255596305998e-09 -3.691716201295231e-08 8.42013821420694e-10 1.582201274128752e-08 -8.68084694418707e-09 1.3847656754048314e-08 3.131119498875291e-08 1.1627018888364997e-08 8.832752742855851e-09 6.020817659602316e-09 4.7423141420786416e-08
pcs.V9 -6.38964917619243e-08 1.0947502993547876e-07 -1.8847827918405054e-09 1.0270234153579283e-11 3.0345513480746154e-06 -1.456393806407092e-07 2.2412251097199713e-09 -1.1525861564394608e-11 -9.065589678903587e-09 -1.204873918546967e-09 6.211803225623659e-09 9.974458010901957e-09 -4.9826595967682894e-09 1.6621561711567246e-08 1.5802445202646184e-06 -5.3596781393677195e-09 1.316442144755013e-08 4.372194849335321e-10 9.609279951694995e-09 -9.931597656268132e-09 -3.1572715851436868e-09 -1.3842127823981195e-08 3.742697330379045e-09 -2.1485125763036396e-08 -2.426960898218208e-08 -1.1670424395593362e-08 -5.434521583124156e-09 1.6983155148317094e-08 -2.2048113584744142e-07
pcs.V10 8.60670000274534e-08 5.395939019082512e-08 -3.346183762205949e-10 -1.2495900591769973e-12 -7.889343013552167e-07 9.125121326521534e-08 -2.8673588803043403e-09 2.3248984148280295e-11 1.3679128621884665e-08 3.016682039532989e-08 -6.767331226180535e-09 -1.4058884960006287e-08 -3.0838294579643925e-08 -9.584328583527165e-09 -5.3596781393678775e-09 1.5869686508307106e-06 9.677249694386686e-09 1.4238914927666217e-08 7.417787446654256e-09 -6.13223965354895e-10 -2.6833893947352885e-08 3.2428942464009093e-09 9.564147658310067e-09 1.0030300423951141e-08 5.868277537929072e-10 1.7768565250549135e-08 -1.1231192786678993e-09 -8.763408824016577e-09 -4.6234643292467155e-08
pcs.V11 -3.807016292839651e-08 9.864487277906311e-08 -2.1997860295736478e-09 1.691425636055807e-11 -2.0711807444350533e-06 1.5274229791983635e-07 -3.023698852015059e-09 1.7464071951235226e-11 6.067921801704669e-09 -3.613486330432015e-09 2.4212623921325925e-08 2.8952629044897344e-08 3.6273279114034287e-09 -1.1834810127226276e-09 1.3164421447550024e-08 9.677249694386625e-09 1.5661823215545066e-06 6.723410192819662e-09 6.9000333105184845e-09 -1.20376983592999e-08 -6.629821945560224e-09 -5.530936269765729e-09 8.882592301643267e-09 5.913423581981789e-09 -1.6900575371863895e-09 7.22592584385427e-09 -1.607653268866188e-08 2.1559300884960083e-08 5.0327918319519925e-08
pcs.V12 -1.1443365807103774e-07 -3.7148782243211003e-07 8.384668784931748e-09 -5.871168622549161e-11 -2.258802953097242e-06 1.851122396726597e-07 -4.105843034661871e-09 2.6882518610082603e-11 2.1664514513928433e-09 -3.804787470122071e-09 1.1524754886722712e-08 1.140253793561455e-09 -8.81902173215815e-09 4.020893918357986e-08 4.3721948493357915e-10 1.4238914927665795e-08 6.723410192819356e-09 1.5718989389184447e-06 -2.828728727157497e-08 -4.264300084493138e-09 -4.485765965763993e-09 7.1672824666957014e-09 -7.556333093031717e-09 -1.3243760858996683e-08 -1.3383781265635909e-08 2.780239212712794e-09 -2.0624804646258608e-08 1.995757205784115e-08 7.578690664177342e-08
pcs.V13 -1.1694524536892521e-07 -7.68555711203448e-08 2.213087266602967e-09 -2.1184283416581746e-11 -1.3106162632007818e-06 8.41986985110051e-08 -2.174905821933038e-09 1.703464821862538e-11 -8.45985159999467e-09 1.076543884484451e-08 1.136693353243582e-08 -1.411567842582889e-08 1.4041298621026118e-08 5.573255596306041e-09 9.609279951695073e-09 7.417787446654044e-09 6.90003331051831e-09 -2.828728727157501e-08 1.6098991139258518e-06 1.2685920565827191e-09 -1.7015965401261514e-08 4.419059576062484e-09 -2.1356703826293672e-08 -1.4043302716835275e-08 -2.242450351629579e-08 -6.2242073618575645e-09 6.994919221106792e-09 3.162286468031655e-09 -1.2979483524921116e-07
pcs.V14 -6.294165729406825e-08 -1.016272073472983e-08 5.557747826747633e-10 -6.495368287716047e-12 2.3573545379433493e-06 -1.52891689497171e-07 2.9997636833428154e-09 -1.8363219950485692e-11 9.418106870881017e-09 -1.1647713910431945e-08 7.882833293275126e-09 -1.3036387891663746e-08 -2.28743172219914e-09 -3.69171620129523e-08 -9.931597656268112e-09 -6.132239653547802e-10 -1.2037698359299812e-08 -4.264300084493307e-09 1.2685920565825783e-09 1.5856073058130293e-06 -9.440401402976465e-09 -2.8122420350868865e-09 1.3973701949872454e-08 -1.872490560610388e-08 -4.11114361191939e-09 -1.2314030713792122e-08 -5.488699169080178e-09 -1.3533379365367373e-08 -1.1348249476376163e-07
pcs.V15 -2.3689684061598325e-08 -1.3113827408278136e-07 2.8287992919493185e-09 -2.042130187616303e-11 1.6804335932351211e-06 -1.771360178964129e-07 4.953698102372714e-09 -3.9325849406141696e-11 -4.6288101616100535e-09 -4.4860384689648504e-09 1.5813866945948643e-08 -1.3121219649897957e-10 -1.6061187784379484e-11 8.420138214207654e-10 -3.1572715851434812e-09 -2.6833893947352885e-08 -6.629821945560287e-09 -4.485765965764607e-09 -1.7015965401261858e-08 -9.440401402976258e-09 1.6072818707753934e-06 -9.22118106718711e-09 -1.2984957641345001e-09 6.968047450541576e-09 5.863114741476221e-09 -1.1201299332124697e-08 -2.114420224429856e-08 -2.0176700699080876e-09 -2.4762028517395077e-08
pcs.V16 4.3810311397434393e-08 -2.0089997354860004e-07 3.503638485026905e-09 -1.7880588327045624e-11 -1.5334043895498416e-06 7.849421472429291e-08 -6.432992637790951e-10 -2.513712500515586e-12 -1.8076232435393898e-08 2.0323037982481752e-08 1.3422202770170538e-08 7.199166495223762e-09 -6.68837891524529e-09 1.5822012741287595e-08 -1.3842127823981169e-08 3.2428942464007575e-09 -5.530936269765842e-09 7.167282466695559e-09 4.419059576062455e-09 -2.8122420350868112e-09 -9.221181067186877e-09 1.5840191943761696e-06 3.6968863010204924e-09 -5.039365396362972e-09 -1.9947999678324476e-08 -8.489405636985738e-09 -1.566229352713859e-08 -1.161813610885135e-08 -2.126008888477196e-07
pcs.V17 -4.104447825789896e-08 -1.988046793427991e-07 3.431152400053783e-09 -1.885109927658419e-11 -4.292540891333388e-06 2.8095447321423407e-07 -6.1094858795369245e-09 4.2975865414125415e-11 -7.472132501920144e-09 1.6786338557760824e-08 -1.1695462043752732e-08 1.4917908654877449e-09 -1.650586304113594e-08 -8.680846944187091e-09 3.742697330379065e-09 9.564147658309701e-09 8.882592301643145e-09 -7.556333093031131e-09 -2.135670382629339e-08 1.3973701949872252e-08 -1.2984957641340342e-09 3.6968863010207203e-09 1.612618364071547e-06 2.436193631030172e-08 7.240206336839141e-09 3.7163014326666424e-10 -9.600152701617873e-09 -2.9823063159130404e-08 5.028843406420932e-09
pcs.V18 -4.5375779353554425e-08 1.9835876205896294e-07 -3.740276732879811e-09 2.1426855262222365e-11 1.5354510991523305e-06 -6.032907761707045e-08 -1.4296542702904722e-10 1.2843954216863748e-11 -1.0681880636865462e-08 7.331653587798258e-09 -7.353148620984735e-09 1.852416607161698e-09 1.111186961454291e-08 1.3847656754048273e-08 -2.148512576303649e-08 1.0030300423951312e-08 5.913423581981934e-09 -1.3243760858996408e-08 -1.4043302716835186e-08 -1.8724905606104e-08 6.968047450541342e-09 -5.03936539636293e-09 2.436193631030195e-08 1.5690105616044565e-06 -6.972424191460776e-09 -1.2832046090495652e-08 -1.1842690595138957e-08 -2.2541787563021565e-09 2.352038057641807e-08
pcs.V19 9.626067777497165e-09 1.661191624982605e-07 -4.434877183068754e-09 3.536801880981681e-11 1.234618603926758e-06 -1.7453253514891326e-07 5.151744955453883e-09 -4.205948655165591e-11 2.605277736639006e-09 8.851187428309318e-09 1.171047195794667e-08 2.850847578013403e-09 6.839082386623192e-09 3.131119498875287e-08 -2.4269608982181963e-08 5.868277537931777e-10 -1.6900575371862298e-09 -1.3383781265636261e-08 -2.2424503516296007e-08 -4.11114361191941e-09 5.863114741475812e-09 -1.9947999678324704e-08 7.240206336839149e-09 -6.972424191460475e-09 1.5724333300504806e-06 1.3683142405545463e-08 4.239371362948815e-09 6.335236776917228e-09 4.127120082836271e-07
pcs.V20 5.7392434104674396e-09 -2.992288869747926e-07 6.2529026135234156e-09 -4.1139422739696293e-11 -3.90640416469872e-06 2.954512078799043e-07 -7.205755139951264e-09 5.496884121599652e-11 -1.0530545440588665e-08 1.1023926802028047e-09 1.3944680234783844e-08 6.346485010868333e-09 -2.7891637090302155e-08 1.1627018888365127e-08 -1.1670424395593739e-08 1.7768565250548778e-08 7.225925843854244e-09 2.7802392127133773e-09 -6.2242073618571435e-09 -1.2314030713792266e-08 -1.1201299332124265e-08 -8.489405636985359e-09 3.716301432665178e-10 -1.2832046090496084e-08 1.3683142405545453e-08 1.58149315748701e-06 1.6378333418315903e-08 2.118097959508008e-08 -1.041350478486821e-07
pcs.V21 3.8792501917789525e-08 1.3579376708338905e-07 -3.5500022204272825e-09 2.8056538626614375e-11 3.0925095907490637e-06 -2.6365829773523416e-07 6.524857397283175e-09 -4.963625974636999e-11 1.2021415127027014e-08 -1.108608735773789e-08 1.1884408508397922e-09 -3.2464830808453785e-08 -1.3770511073308937e-08 8.832752742855856e-09 -5.434521583124129e-09 -1.123119278667588e-09 -1.6076532688661674e-08 -2.0624804646259042e-08 6.994919221106531e-09 -5.488699169080243e-09 -2.114420224429901e-08 -1.5662293527138807e-08 -9.600152701617926e-09 -1.1842690595138638e-08 4.2393713629488524e-09 1.6378333418316022e-08 1.5782626313225777e-06 -3.3231239297944468e-09 2.7976508741466846e-07
pcs.V22 -3.1194761966328765e-08 3.318399783496023e-07 -7.737856995077817e-09 5.495220099710743e-11 1.1349574915438009e-06 -1.0299462790622595e-07 2.1315802526736312e-09 -1.3707715800456744e-11 6.506709726355076e-10 -6.689894640666906e-09 -1.6080853484843763e-10 -1.3371169450361426e-08 6.348452536226373e-09 6.020817659602207e-09 1.698315514831699e-08 -8.763408824016182e-09 2.1559300884960354e-08 1.995757205784127e-08 3.162286468031697e-09 -1.3533379365367584e-08 -2.017670069908682e-09 -1.1618136108851419e-08 -2.982306315912994e-08 -2.254178756301995e-09 6.335236776916813e-09 2.1180979595080545e-08 -3.3231239297950543e-09 1.5838071207873982e-06 4.0884330470863534e-08
proband 1.5827999910153263e-07 -2.2623157206024553e-06 6.120872311212064e-08 -4.846356031113807e-10 -3.544031402817956e-05 3.6082906777648934e-06 -1.0367668281153623e-07 9.099408290995811e-10 5.800089379792056e-07 -6.942146652462916e-07 -1.886440619611156e-07 6.00662648475314e-08 -1.1376705103752462e-08 4.742314142078662e-08 -2.204811358474431e-07 -4.6234643292471754e-08 5.032791831951793e-08 7.578690664178096e-08 -1.2979483524920621e-07 -1.13482494763762e-07 -2.476202851738862e-08 -2.1260088884771547e-07 5.028843406418693e-09 2.352038057641276e-08 4.1271200828362567e-07 -1.0413504784867889e-07 2.7976508741466486e-07 4.088433047085517e-08 8.284045652589821e-05
