 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00011737719106626148 8.204887051609708e-06 -2.2699568831247766e-07 2.1880821431974602e-09 -3.1063379287060415e-05 2.7645096219162296e-06 -7.569919910922952e-08 6.733071687151299e-10 2.2812428509221556e-07 2.5801726664899856e-07 -1.8507754439488276e-07 -5.527219401128591e-08 -8.77494683946257e-08 6.420289612670963e-08 -5.825504226600915e-08 7.501878703733225e-08 -4.4531195393080286e-08 -1.1510327383798714e-07 -1.0381353695599242e-07 -7.084499931615627e-08 4.0432934538473066e-08 4.793690420075918e-08 -1.3789240660334353e-08 -4.563799848795105e-08 3.135543583612367e-08 -2.418945461296896e-08 3.763218858023721e-08 -3.227080618565324e-08 2.357105902099515e-07
age 8.204887051616685e-06 0.00027269350633617575 -6.285807485542075e-06 4.499955759981103e-08 0.003357919807980561 -0.00025445980458082006 5.845341448888228e-06 -4.166159803331951e-08 -8.324937087360085e-08 2.546286131170899e-07 -1.2414790214341758e-07 2.214833708593941e-07 1.192228709582908e-07 1.0251795665682671e-07 1.0706385250600331e-07 6.653325121645527e-08 8.969044624601485e-08 -3.9361918522765965e-07 -3.1449149061255785e-08 4.539014252697954e-08 -1.8098533533214245e-07 -2.298861144253126e-07 -2.2657238354069947e-07 2.6076588943111165e-07 2.2011806003529241e-07 -1.7747906301946052e-07 1.2679181817599602e-07 3.415180276446873e-07 -2.455346012222162e-06
age2 -2.2699568831409907e-07 -6.285807485540198e-06 1.476445516315794e-07 -1.0747356571449394e-09 -7.561639919939963e-05 5.854042622244182e-06 -1.3709082220462226e-07 9.938432217876401e-10 3.9944054748318986e-09 -5.554229630853209e-09 2.107643245839225e-09 -5.442987773336913e-09 -2.93899067468097e-09 -3.310341075666924e-09 -1.8330464183860213e-09 -9.39571590994938e-10 -2.0157919982855924e-09 8.990561080070767e-09 1.2004672909844175e-09 -8.884198875722934e-10 3.80712019946672e-09 4.33547801816774e-09 4.046600799574686e-09 -5.2816066484453365e-09 -5.70169732659263e-09 3.767187395155492e-09 -3.4384700280928374e-09 -7.865709469754287e-09 6.439444252466447e-08
age3 2.1880821432068276e-09 4.4999557599806344e-08 -1.0747356571451274e-09 7.949581208299822e-12 5.305288631643604e-07 -4.178364704076164e-08 9.9534985029703e-10 -7.334521196486133e-12 -4.032946776609537e-11 4.1357249220112995e-11 -1.3929381657801154e-11 4.0066721713050604e-11 2.0420467083432594e-11 2.92050898063992e-11 9.589514277251449e-12 4.786133483263389e-12 1.6264113019987805e-11 -6.38502613087066e-11 -1.4076504067780106e-11 4.0468427381773035e-12 -2.593373280701877e-11 -2.4109015481337637e-11 -2.264835604345697e-11 3.308123723937229e-11 4.460396646327333e-11 -2.509004354412291e-11 2.7644548013419758e-11 5.538855125623579e-11 -5.002279864620287e-10
sex -3.106337928437533e-05 0.0033579198079803168 -7.561639919940288e-05 5.305288631644489e-07 0.11790674033077918 -0.008857349090543148 0.00020293657765528133 -1.4488622233267333e-06 -1.3300357757190901e-06 -3.774598755618504e-07 3.181740075141957e-07 1.6471101238821154e-06 -2.191378089430229e-06 2.3145184447919138e-07 1.5689933430154086e-06 -8.271534851412338e-07 -1.640527336103391e-06 -2.780695793742983e-06 -6.784396078416701e-07 2.656559650432436e-06 -2.2741608924434958e-07 -2.5628774086923265e-06 -5.0148855849390625e-06 3.0383150020324877e-06 -1.220035609618148e-07 -1.825784126934585e-06 2.797997347840757e-06 1.4428772255839612e-07 -3.337886233694153e-05
agesex 2.764509621359561e-06 -0.0002544598045807202 5.854042622242401e-06 -4.17836470407538e-08 -0.008857349090542317 0.0006831829843926867 -1.5972789609247902e-05 1.1589844038396568e-07 1.5030342090646296e-07 3.765884717048086e-08 -2.1955184904045785e-08 -9.822227041421408e-08 1.3192251850541935e-07 -8.595155885080809e-08 -3.044221720749114e-08 7.798799506369678e-08 1.1255532084022391e-07 2.1306568262835892e-07 3.267631507485854e-08 -1.877072824835687e-07 -2.4325399907591547e-08 1.766866136293151e-07 3.360275657679626e-07 -1.7094990730671946e-07 -6.736492462254306e-08 1.3476824491057743e-07 -2.53581698732298e-07 -1.6080926053433955e-08 3.268202831839701e-06
age2sex -7.56991991044615e-08 5.8453414488860475e-06 -1.3709082220458965e-07 9.953498502969235e-10 0.00020293657765524387 -1.597278960924651e-05 3.8038860472871356e-07 -2.805236728657814e-09 -4.6647037135268454e-09 -9.815498006381007e-10 3.754787633516743e-10 2.2343991884362853e-09 -2.7017928686319994e-09 3.237482374468935e-09 -6.455645196173272e-10 -2.3293732537535272e-09 -1.90875992817597e-09 -4.63172606804467e-09 -9.569126290004818e-10 3.829794066886494e-09 1.2897567140659175e-09 -3.2985831849104205e-09 -7.355875414023701e-09 2.5671171930323298e-09 2.6324462058498978e-09 -3.350369971279377e-09 6.458332483140572e-09 -3.6303819274154404e-11 -9.199623802704526e-08
age3sex 6.733071686789622e-10 -4.166159803329122e-08 9.938432217871051e-10 -7.334521196483154e-12 -1.4488622233263416e-06 1.1589844038394633e-07 -2.805236728657598e-09 2.1008184769755727e-11 3.8823723710423376e-11 9.087362890133292e-12 -7.748470925778538e-13 -1.8618453295872083e-11 2.025596064699082e-11 -2.939781098569555e-11 1.114918054166404e-11 1.825859130316947e-11 7.712506659266143e-12 3.046154553662285e-11 8.432641722896666e-12 -2.348628036327712e-11 -1.2410097568529206e-11 1.8756216140731247e-11 5.143192552078704e-11 -8.460226681665402e-12 -2.3983214260390933e-11 2.6349634599909292e-11 -5.004073208619429e-11 2.9155321513212755e-12 7.9796958966129e-10
pcs.V3 2.2812428509215492e-07 -8.32493708737759e-08 3.994405474836119e-09 -4.032946776612693e-11 -1.3300357757232662e-06 1.503034209068094e-07 -4.664703713535464e-09 3.882372371048919e-11 1.2377055385108166e-06 8.702347056234137e-08 -2.886801002905163e-08 -4.74863657276315e-09 7.05027297126106e-09 1.8173017168827218e-08 -6.884943343200883e-09 1.2466956007231644e-08 7.721586443844386e-09 2.1038388657764396e-09 -7.833219168045788e-09 8.00593867876688e-09 1.6147566229403536e-09 -1.4987468611131496e-08 -8.648282919248825e-09 -1.2427958485432276e-08 -6.020423855266191e-11 -1.3832736308091798e-08 1.1776567156377879e-08 6.970580510179863e-10 5.525781790909612e-07
pcs.V4 2.580172666489885e-07 2.546286131168771e-07 -5.554229630848091e-09 4.135724922007495e-11 -3.7745987556876326e-07 3.7658847171037254e-08 -9.815498006516572e-10 9.087362890235389e-12 8.702347056234157e-08 1.3181873081875067e-06 3.019643390661988e-08 -2.9348620408271677e-09 1.7425614028296343e-08 -2.427852533501307e-08 -3.0634581749662365e-09 2.2175692678004056e-08 -7.186649385384704e-10 -5.270359943001443e-09 1.504281851464193e-08 -9.990342951858567e-09 -5.9692887628392905e-09 1.706402348928565e-08 1.1210301404391764e-08 9.574883404910712e-09 3.953126727738667e-09 -3.895201742683709e-09 -5.939510003120714e-09 2.8031531175612817e-09 -6.479485545947126e-07
