 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00010089870361682214 6.282278960862434e-06 -1.8266976549220902e-07 1.8325019851477174e-09 -3.053230306952298e-05 2.4088553300287766e-06 -6.188350277072855e-08 5.310869966485474e-10 2.100617051767624e-07 3.002359379261983e-07 -1.9559995572713445e-07 -1.2007246690899183e-07 -7.488835646881011e-08 6.65262951427062e-08 -6.868281186917593e-08 7.484800321728774e-08 -2.3569118924848556e-08 -1.0078725193783643e-07 -1.1543827370607772e-07 -4.3881477064702905e-08 -3.165676931253562e-08 3.867684146148535e-08 -2.9756306533169753e-08 -3.7927479286048787e-08 2.0445939875344726e-08 4.270131796682713e-09 3.839580060680897e-08 -1.6485451808136655e-08 4.1620961034495883e-07 1.4069152090705316e-06 -1.7432778563810893e-06
age 6.2822789609083995e-06 0.00027101234276473326 -6.221059615539064e-06 4.4362816816482956e-08 0.0034118400550383634 -0.00025740502648769896 5.894682019002141e-06 -4.191000697938213e-08 -1.6555882202486227e-07 2.787530171312153e-07 -6.286292315039435e-08 2.0831190902695074e-07 3.939729470602414e-09 4.040684556656204e-08 8.625996985272875e-08 5.9597467888286636e-08 8.686771807853871e-08 -3.2981585477288185e-07 -7.079105495735532e-08 9.65214588950452e-10 -1.207862177685464e-07 -1.5271378751291378e-07 -1.803554589110152e-07 1.7323087782730801e-07 1.5878706508197884e-07 -3.055960210129633e-07 1.2848459604995268e-07 2.9256600268974923e-07 4.59754839223659e-07 -4.0904981768979636e-06 -2.0509779254738245e-06
age2 -1.8266976549462e-07 -6.221059615538875e-06 1.4554531756758e-07 -1.05546005710831e-09 -7.656150493098845e-05 5.901898742240508e-06 -1.3778231605877614e-07 9.96339867121489e-10 6.020117728200406e-09 -6.158980525188103e-09 7.321589406787868e-10 -5.19217100329486e-09 -1.934807321219754e-10 -1.8246213998766093e-09 -1.4127779090934828e-09 -5.577206937107815e-10 -1.9458281323115085e-09 7.362579519786932e-09 2.029925853763753e-09 2.3012638326587634e-10 2.5710603756500934e-09 2.434798684734681e-09 3.174885252594455e-09 -3.163409313826888e-09 -4.163795634337821e-09 6.55218938230357e-09 -3.3110510467628216e-09 -6.853012707128914e-09 -1.91398285847774e-09 9.818000092284738e-08 3.8854273788772455e-08
age3 1.832501985172864e-09 4.436281681648299e-08 -1.055460057108309e-09 7.777915642396246e-12 5.356424728980564e-07 -4.200843778657068e-08 9.975089311457442e-10 -7.330949005052302e-12 -5.579423899563096e-11 4.5716117700500906e-11 -4.268223714659232e-12 3.859942161819756e-11 8.037993051728412e-14 1.8180366425036337e-11 7.2000929402920964e-12 6.211305946179263e-13 1.5094501815179256e-11 -5.0838718687526836e-11 -1.9498258946419738e-11 -3.501417224336275e-12 -1.8382916860094907e-11 -1.0269933324137225e-11 -1.7843736649604656e-11 1.715935332146625e-11 3.280012421062724e-11 -4.4175378345981136e-11 2.5871737235626625e-11 4.8889759225714876e-11 -1.980529912418157e-11 -7.432112084368854e-10 -2.333929748562788e-10
sex -3.053230306710182e-05 0.0034118400550324107 -7.656150493086162e-05 5.356424728972201e-07 0.11614615547314636 -0.008673772946856052 0.0001976952871748096 -1.4046116820198291e-06 -2.8192424734272996e-06 1.8822909795361674e-07 2.1075871249745803e-06 1.4093010715151406e-06 -3.332413968871185e-06 -6.992757192247601e-07 2.9124134171205393e-06 -2.2773881609699283e-08 -2.0302124084180995e-06 -2.1306735091143907e-06 -1.4918738603578677e-06 2.1919568945593357e-06 1.2953401733720466e-06 -1.1161670684692425e-06 -3.5425646712140978e-06 1.499179620204309e-06 9.506475551507264e-07 -4.023590247864224e-06 2.536959090445343e-06 7.21507332258364e-07 -1.5376908075769584e-05 -5.280663848329991e-05 1.4245112493906205e-05
agesex 2.4088553294174864e-06 -0.00025740502648706395 5.901898742226757e-06 -4.2008437786479626e-08 -0.0086737729468546 0.0006654098914469166 -1.5481659110598416e-05 1.1182373474835185e-07 2.732104806117432e-07 -7.517910391469082e-09 -1.5474729805100247e-07 -7.717263202385095e-08 2.1570201237165418e-07 -4.629147346437069e-09 -1.4216706325040887e-07 3.389158011710779e-08 1.5330892132134065e-07 1.7319547728054067e-07 9.845622330798937e-08 -1.4135811944963282e-07 -1.4588396419926777e-07 4.6707382012650826e-08 2.36627928959067e-07 -5.5959698298534065e-08 -1.3985264812447768e-07 3.0964411804322274e-07 -2.2144845595327141e-07 -7.506674922281131e-08 2.17165189728384e-06 3.563664118643327e-06 -1.1157802172400209e-06
age2sex -6.188350276579458e-08 5.894682018988729e-06 -1.3778231605849222e-07 9.975089311438863e-10 0.00019769528717474542 -1.5481659110596078e-05 3.669950726362783e-07 -2.694784002274229e-09 -7.66286978068736e-09 -2.3296592617574952e-11 3.4937776153942282e-09 1.6259349153568979e-09 -4.5321747587129464e-09 9.409976261090412e-10 2.2433681213324016e-09 -1.564596672609296e-09 -3.1504978779842364e-09 -3.805314242601979e-09 -2.448170373740729e-09 2.7991659869896156e-09 4.1989234630853675e-09 1.0595391968202311e-10 -5.266162607427643e-09 -2.1133443934602673e-10 4.0764235298874944e-09 -7.579227974241216e-09 5.5554604713084e-09 1.6248627709748303e-09 -7.048129459878686e-08 -7.803047629879603e-08 2.7250280001057655e-08
age3sex 5.310869966229668e-10 -4.1910006979270525e-08 9.963398671191125e-10 -7.330949005036616e-12 -1.404611682019171e-06 1.1182373474832008e-07 -2.694784002273883e-09 2.009864269548296e-11 6.138053461302559e-11 2.9275523048121516e-12 -2.3761930096280767e-11 -1.3023729461978732e-11 3.253994260725059e-11 -9.790089745017895e-12 -1.1906926367526056e-11 1.4293066564009885e-11 1.917616917010846e-11 2.4596976686221278e-11 1.865626614650619e-11 -1.7437348375221512e-11 -3.4095754867386613e-11 -8.084876429774993e-12 3.779115051777647e-11 1.2874528237420234e-11 -3.2728161380810927e-11 5.781835953406213e-11 -4.249196062569374e-11 -1.0885767543388929e-11 6.574585340887028e-10 5.443142341673652e-10 -1.9278346282234013e-10
pcs.V3 2.1006170517638255e-07 -1.6555882202465406e-07 6.0201177281962956e-09 -5.579423899560699e-11 -2.8192424734324995e-06 2.732104806122111e-07 -7.662869780699711e-09 6.138053461312418e-11 1.1097950873617064e-06 9.455962049781888e-08 -2.6257630374434184e-08 -5.905592486529005e-09 8.864072888486482e-09 1.5397211987503803e-08 -8.212033294024062e-09 1.264090488320046e-08 5.494160521821917e-09 9.289373785266262e-10 -5.493335935483118e-09 8.560394600324922e-09 -4.1108928552760286e-09 -1.779726454723611e-08 -6.953307564149088e-09 -8.36178816648348e-09 3.5429042819981816e-09 -1.103575876583686e-08 1.0847665934681875e-08 2.572036652786033e-09 5.002758845349949e-09 7.051860797624559e-07 4.351833142645929e-07
pcs.V4 3.002359379261969e-07 2.7875301713117503e-07 -6.158980525187017e-09 4.571611770049198e-11 1.8822909795272825e-07 -7.51791039138841e-09 -2.329659261975973e-11 2.9275523048301783e-12 9.455962049781902e-08 1.2000412757398416e-06 4.309695968387424e-08 -4.664301338894261e-10 1.4641539237610088e-08 -2.8982725471621808e-08 -1.7822777073259752e-09 2.627284808133485e-08 -6.246222230821004e-10 -1.6816862722411023e-09 9.837571209104103e-09 -8.106162801164917e-09 -5.119192034318189e-09 1.7675325713045857e-08 1.3702123365580842e-08 7.58653323761225e-09 5.927187690911617e-09 3.3770001959405908e-09 -9.345105955905274e-09 -5.966828333478057e-09 -6.852989140728284e-08 -5.929337058457898e-07 -6.820078267222646e-07
