 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.01154786087704966 0.004230120456197267 -0.0001339388392039103 1.3452634987736666e-06 0.012372819274244749 -0.0012038658705834282 3.6735010566242725e-05 -3.5624169568538685e-07 -9.550884447349823e-07 2.5938949899721628e-06 2.931204895018926e-06 -7.246498642911436e-07 1.1758027927594652e-06 -1.0047105097344736e-05 -3.392516868585551e-06 -2.2061658372076232e-06 -2.008216443722828e-06 -4.699090520666045e-06 -1.0264146058061704e-05 -4.043868024991701e-06 -9.436563586438752e-07 2.826870274394636e-06 4.624401801793523e-06 -6.807415626417361e-07 -3.942793481565058e-07 -3.6391823845975503e-06 6.645443156837756e-06 -5.274322066574838e-06 -5.122139279972083e-05 8.453128650395777e-05 -9.316062485365589e-05 1.5076337692482492e-05
age 0.004230120456178919 0.00468613328367939 -0.00013589773221730418 1.2396627657439964e-06 0.046298858167877585 -0.004292399333133069 0.0001240867424918658 -1.1289664518982419e-06 -8.452773275068444e-07 -8.597623145811791e-08 -3.1029234351791644e-06 1.3521567038724493e-06 -2.781949119652022e-07 -1.2351815769348723e-06 2.0919091429884277e-07 -1.1883632393939456e-06 -8.636989452771547e-07 -3.715431602438739e-06 -2.046317801036285e-06 1.108991663856304e-06 -7.220124217314271e-07 2.1913714680810145e-07 1.3987961527781311e-06 1.0647741374418618e-06 -2.3690470088175722e-06 -3.1318624136258192e-06 -1.1599933257119759e-07 5.002061836790727e-07 -2.47067664196658e-05 4.611123632097094e-06 2.264155062474348e-06 -2.688475879145396e-05
age2 -0.00013393883920349286 -0.0001358977322174073 3.989533680773728e-06 -3.682085908083113e-08 -0.0013236950828930812 0.00012419720681603456 -3.6334274564462448e-06 3.34396221065822e-08 1.4218304679857639e-08 2.2387765675094437e-08 8.06907649508637e-08 -3.694340186353321e-08 4.2671626324923294e-09 4.296320398560722e-08 1.1695284725314615e-08 4.8774692807109485e-08 2.4501611229661355e-08 1.1099880842911834e-07 7.85228064838369e-08 -3.0796844027217575e-08 1.331166131851293e-08 -1.8744003714163157e-08 -4.554041735654127e-08 -1.852270133555347e-08 5.715777882077476e-08 8.884186725320606e-08 -1.1063375615921885e-08 4.222580443087578e-09 6.710216335738355e-07 -1.6399826617263656e-07 1.0907892713175728e-07 5.200730080240057e-07
age3 1.3452634987692372e-06 1.2396627657448877e-06 -3.682085908082975e-08 3.439599216714748e-10 1.1924873654057882e-05 -1.1308058050867504e-06 3.346311252854591e-08 -3.1166026668546314e-10 -3.507399409283554e-11 -3.174539347001234e-10 -6.517163492092194e-10 3.0495117938882225e-10 -1.813114031517604e-11 -4.918333432951184e-10 -2.709296992586993e-10 -5.530959589672291e-10 -2.010189120145102e-10 -1.0341397435902707e-09 -8.988222762657493e-10 2.6307760265030725e-10 -5.090791100834383e-11 2.54100671538235e-10 4.5896278718545836e-10 5.3420312945133887e-11 -4.007481816775425e-10 -8.08805149119885e-10 2.4751424524210506e-10 -1.9428837985068085e-10 -5.945420868076119e-09 2.348532980605129e-09 -2.9172511261240412e-09 -2.8865514866035864e-09
sex 0.012372819273857853 0.04629885816767339 -0.001323695082886826 1.1924873653997592e-05 1.026495815602212 -0.09387221802506482 0.002679659678805519 -2.4085010920840018e-05 1.786970802267084e-05 -3.45943603424268e-06 -2.3857788913879477e-05 2.94360209240866e-05 -3.85798092835047e-05 5.0459947552697e-05 -1.0338800327535445e-05 -2.2905108304869788e-05 -4.69358182914423e-06 -6.389338738900152e-06 2.0706185369211346e-05 6.394798061685607e-05 -1.0443225700871426e-07 -8.438155817203256e-06 -2.2453658295409835e-05 -1.5598688469188965e-05 -1.821027039000478e-05 -2.967578383733749e-05 3.490358193651359e-06 3.584056157506267e-05 7.639753578894994e-05 -4.8204399441107294e-05 -0.0001773279512443364 -9.169839143697179e-05
agesex -0.0012038658705429315 -0.004292399333108201 0.00012419720681528627 -1.1308058050796853e-06 -0.09387221802507385 0.008708018724300402 -0.0002517573327130693 2.2885292411130745e-06 -1.6736499739862054e-06 8.246035433373797e-07 2.3995896280710825e-06 -2.7473002753005177e-06 3.3387414594064395e-06 -4.8208692515395585e-06 1.3846555209965748e-06 2.455085354718291e-06 5.104349400819487e-09 7.104751523226159e-07 -1.6309366998144423e-06 -5.979124925836432e-06 -4.7650199190234275e-07 3.6571972957207784e-07 1.9451353589618156e-06 2.011177582086921e-06 9.812896259278153e-07 2.83567388337143e-06 -2.721739088162817e-07 -3.1130724243985623e-06 -8.977018725207154e-06 6.8538593215523475e-06 1.9310589261601156e-05 -7.144856495589454e-06
age2sex 3.673501056492961e-05 0.00012408674249101524 -3.633427456421096e-06 3.34631125283118e-08 0.0026796596788060604 -0.00025175733271309516 7.371985816361631e-06 -6.783846557444425e-08 4.970730974435837e-08 -3.894953614114214e-08 -7.538642699727006e-08 8.125004941901178e-08 -9.258784286243885e-08 1.427025958586135e-07 -5.137481182415614e-08 -8.17229149489351e-08 1.4430075370738464e-08 -2.2739042293344612e-08 3.497848813250203e-08 1.7492857104793272e-07 2.856077311700681e-08 -1.2643560920661813e-10 -5.3637995075689556e-08 -7.44555883564711e-08 -1.023056629379925e-08 -8.574524871792425e-08 5.186734475285334e-09 8.283410272180691e-08 3.113256759920506e-07 -2.479601419609018e-07 -4.653782805341717e-07 4.078348174814506e-07
age3sex -3.5624169567609844e-07 -1.1289664518937179e-06 3.343962210643978e-08 -3.11660266684067e-10 -2.4085010920847608e-05 2.2885292411135573e-06 -6.783846557445141e-08 6.322306758977532e-10 -4.984856164460409e-10 4.987965216833502e-10 7.467351888751608e-10 -7.442696719319642e-10 8.135368343429457e-10 -1.3132978018285706e-09 5.814617007126236e-10 8.391380834899901e-10 -2.693198828983784e-10 2.147914432757757e-10 -1.9870709181852242e-10 -1.6207185972027905e-09 -4.078063769040136e-10 -5.5116644411214696e-11 4.3283839280133874e-10 8.14163354397379e-10 -8.93428109117661e-11 8.133638095721308e-10 -5.773805482213364e-11 -6.900296668283586e-10 -3.139190538692468e-09 2.736397818619217e-09 2.4735291804744455e-09 -4.730435641273745e-09
pcs.V3 -9.550884447422304e-07 -8.452773275156804e-07 1.4218304680113286e-08 -3.507399409517108e-11 1.7869708022556085e-05 -1.6736499739755584e-06 4.970730974405032e-08 -4.984856164432337e-10 3.527568108170848e-06 9.374625279012353e-08 -5.246508964558417e-08 -4.3895120403913976e-08 7.333337252643907e-08 3.8978121285481796e-08 -2.9547959126221635e-08 6.508903066073092e-08 -9.201596380576966e-08 1.217784793355986e-07 -1.095867795721417e-07 1.0366180594057774e-09 -7.46447160781992e-09 -1.5564615116614174e-09 -7.548189906362678e-08 2.1406889213034893e-08 3.0137048986919554e-08 -1.555846520457768e-08 9.524268538928738e-08 2.6632726970916184e-08 5.677861710364844e-07 9.086737689510556e-07 2.360513980938834e-06 1.2145485697966536e-06
pcs.V4 2.5938949899745044e-06 -8.597623145704964e-08 2.2387765675060787e-08 -3.174539346997886e-10 -3.4594360342457195e-06 8.246035433375153e-07 -3.894953614114173e-08 4.987965216833047e-10 9.374625279012377e-08 3.3596533335601164e-06 3.933775824065211e-08 7.746980178746033e-09 3.640888715544333e-08 -3.50183140416872e-08 -6.557498906927001e-08 3.7807547658053545e-08 7.679846576682884e-08 -5.836209145358302e-08 6.538657639959269e-08 -4.697418343144958e-08 -1.32431305686367e-07 6.788362191595176e-08 9.675975591525973e-08 3.1095719892817966e-08 4.0120254589252505e-08 2.9417709054684304e-08 -4.644238831201383e-09 4.649468084547101e-08 -7.205184632690102e-07 3.8073247355269426e-06 -6.5514895722705065e-06 -3.634594044317702e-06
