 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0003525574872449311 -0.0004836460579865701 9.027514509054648e-06 -5.388835550998918e-08 0.002135090080018622 -0.00013787605886602023 2.848511099009833e-06 -1.889109583497877e-08 -3.03101373082551e-07 1.1196951579965224e-06 -3.457760768191577e-07 1.8525045458596244e-08 -9.36263037263551e-08 -8.285146677854643e-08 3.089595358065763e-07 4.855903272842978e-07 -5.3079336507553646e-08 -2.2832242426005783e-07 -5.882680258686012e-07 2.2135489074591438e-08 -1.2838715680092466e-07 2.423513857200464e-07 -6.975660220449123e-08 1.570490462104158e-07 -7.326545090785951e-07 -2.0430008527442646e-08 5.511677169147753e-08 -3.3436345591941564e-07 7.392275990383808e-10 6.714491343031541e-06 -3.943807713683892e-06
age -0.0004836460579902381 0.002325623688340493 -4.522704118733075e-05 2.827554277333843e-07 0.035377218308260946 -0.0021452089931260875 4.1672569400842106e-05 -2.6038240985852164e-07 1.0531156132522112e-06 -7.048847045682664e-07 3.0719757081793014e-07 -6.733338685521026e-07 -1.1417264603164011e-08 2.3066727826333072e-07 9.600232042809278e-08 -3.993542905507512e-07 5.654361421968853e-07 4.918340077304755e-07 5.571332820663341e-07 -3.086293476415207e-07 5.736721018819528e-07 -4.708912477636625e-07 -1.3962640471115771e-06 -2.2724962953307222e-07 2.267479538595074e-06 5.437610342725894e-08 1.0533398482017491e-07 6.859315746967956e-07 1.4807644906308613e-06 -1.282017814661374e-05 -3.1250651610089566e-06
age2 9.027514509148118e-06 -4.5227041187346244e-05 8.874826437459147e-07 -5.598227767437595e-09 -0.0006809975261442932 4.1663484242692986e-05 -8.166718502612646e-07 5.148339126419719e-09 -1.6907885713780154e-08 1.200683863181322e-08 -6.550739766787421e-09 1.1587839687561302e-08 -1.1276042778243878e-09 -6.556551711138167e-09 -1.73582729206451e-09 8.111104539418206e-09 -1.1310714871832073e-08 -8.183315381083654e-09 -9.593375178679131e-09 6.972303110323853e-09 -1.0356307462004296e-08 7.960835710163628e-09 2.5917318812081786e-08 4.3657285076099255e-09 -4.5233480666223434e-08 -4.504415669788065e-10 -4.069085872154244e-09 -1.3351402829110732e-08 -2.1437885165839945e-08 2.602823353213064e-07 7.35555036879701e-08
age3 -5.388835551050658e-08 2.8275542773348633e-07 -5.598227767438195e-09 3.56428324873179e-11 4.21849808505083e-06 -2.6027341473394403e-07 5.1476223296253375e-09 -3.275157124026339e-11 8.203382125636805e-11 -6.1035774173647e-11 4.046024626803228e-11 -6.503116615866515e-11 1.2078288123044162e-11 5.448387014561398e-11 9.787986239692184e-12 -5.259483218313895e-11 7.499130696865828e-11 4.364501673106479e-11 4.867211007538591e-11 -5.0914890001774284e-11 5.981669639854044e-11 -3.9587288415615866e-11 -1.5486545975083375e-10 -2.911082970298754e-11 2.9015676796636203e-10 2.797568135976706e-13 3.7406868532979434e-11 8.167619935446194e-11 9.77923879217024e-11 -1.7329433825515718e-09 -5.035937361509056e-10
sex 0.002135090079879815 0.03537721830875233 -0.000680997526154005 4.218498085112518e-06 1.627764408538501 -0.09936977016524035 0.0019457517721089385 -1.2272904531367097e-05 -2.4492617628887418e-05 1.9991618369395903e-05 6.269670633981034e-06 -2.3281291546080558e-05 -9.10234777908711e-06 -2.2689798980256514e-05 4.387212162315824e-05 1.528307062241224e-05 8.655149517137159e-06 2.485400954220546e-05 -1.4261474887140423e-05 -8.002991531636682e-06 1.6685275199613884e-05 7.918045695823455e-06 -4.9524984891724385e-05 7.460646701551043e-06 4.557871088294723e-06 1.8834094212752593e-05 -2.5228249955883173e-06 -1.0674554280832368e-05 -0.0001177752267740711 -5.411191947852341e-05 1.104970637888059e-05
agesex -0.00013787605885776634 -0.0021452089931592293 4.166348424333657e-05 -2.602734147379628e-07 -0.09936977016525297 0.006121955242927461 -0.00012091399676083876 7.688673740857237e-07 1.6652918007290947e-06 -1.1826417328243383e-06 -3.473076479753716e-07 1.447147612593534e-06 5.063628335025987e-07 1.3513778668313083e-06 -2.6173533836584615e-06 -9.191049681934195e-07 -4.932562789726227e-07 -1.4857482212062e-06 8.665958092747035e-07 6.195404455369357e-07 -1.0185249153765552e-06 -5.624715652416482e-07 2.9970046726810703e-06 -4.0261951178012975e-07 -3.314626765541065e-07 -1.0234173490769796e-06 -7.858641656773172e-08 7.248501872170149e-07 8.756601275037694e-06 2.9448033920082228e-06 1.4655011104849782e-06
age2sex 2.8485110989395515e-06 4.167256940128574e-05 -8.166718502701772e-07 5.147622329682882e-09 0.0019457517721094503 -0.00012091399676085486 2.4090104956143693e-06 -1.5449192311993618e-08 -3.639846587455551e-08 2.261936089648039e-08 6.069079558878653e-09 -2.8416822203264086e-08 -9.326258125681767e-09 -2.556812199453438e-08 5.050874827725264e-08 1.7272720823594935e-08 9.694776923588923e-09 2.875138340463964e-08 -1.765421169346431e-08 -1.4484084980987192e-08 2.0239907947682294e-08 1.3292786059173136e-08 -5.854498157774864e-08 5.9930628894226915e-09 7.595353966694995e-09 1.7409070836056095e-08 5.735756683396645e-09 -1.600428762746329e-08 -2.0672974399714438e-07 -5.635926402918878e-08 -6.132310279662235e-08
age3sex -1.8891095834096465e-08 -2.6038240986176027e-07 5.148339126484284e-09 -3.275157124067689e-11 -1.2272904531372094e-05 7.688673740859336e-07 -1.544919231199574e-08 9.993817619812448e-11 2.5176556768092203e-10 -1.382448569416719e-10 -3.239451071114528e-11 1.7686128049747067e-10 5.938114914814004e-11 1.5677406353781406e-10 -3.1626411614413635e-10 -1.0552016649529311e-10 -6.401041876728321e-11 -1.8026444156297577e-10 1.1588258264886373e-10 1.0518936046293041e-10 -1.2951442516923951e-10 -9.947498180104568e-11 3.700896357012285e-10 -2.136742824950793e-11 -5.491956308959531e-11 -9.408696200789235e-11 -6.081713203715904e-11 1.1188828769215093e-10 1.5711378061071122e-09 3.622405539552955e-10 5.799320446328523e-10
pcs.V3 -3.031013730829021e-07 1.0531156132359638e-06 -1.6907885713459698e-08 8.203382125433452e-11 -2.4492617629412534e-05 1.6652918007612385e-06 -3.639846587518612e-08 2.517655676849034e-10 1.658370890165518e-06 1.1970418914576587e-07 -4.311630329850685e-08 -1.0535818703782053e-08 -4.2336854106115815e-09 4.0406179599799176e-08 -3.3783675120372685e-08 3.6063166573075792e-09 8.442445218646077e-09 -2.002279356890731e-08 -2.262880782724033e-09 2.202598941069148e-08 7.7412955035443e-09 -2.608647170417323e-08 -1.4305552729132375e-08 -2.5827009444928017e-08 -7.834301375324838e-09 -3.0823312535946536e-08 2.9086027783902528e-08 6.516942678515497e-10 -1.687585797987053e-08 1.2444543532244275e-06 7.928671111567031e-07
pcs.V4 1.1196951579957075e-06 -7.048847045653367e-07 1.2006838631755336e-08 -6.103577417327847e-11 1.9991618369324186e-05 -1.1826417328196305e-06 2.2619360896381627e-08 -1.38244856941007e-10 1.1970418914577386e-07 1.7655219095303538e-06 6.219916097751489e-08 1.491399016030878e-08 1.1112964157046683e-08 -4.521544456243281e-08 -4.4668702856530804e-09 4.87380648606505e-08 -6.80689670488525e-10 -9.549196837924896e-09 4.638201837208375e-09 1.1088670894524505e-08 -8.968341146472095e-09 9.079796986150483e-09 5.652573111215324e-09 8.386184631894576e-09 1.2067961389340569e-08 7.691231098257342e-09 -1.596120026696153e-08 -6.615040180576341e-09 -9.84159483202589e-08 -9.049365711704826e-07 -9.862633872683875e-07
