 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0025914902659113304 0.0009064474103279147 -2.7632282824697234e-05 2.6716862427689715e-07 -0.0030879611146568836 0.00031515762382402357 -1.0043173819267487e-05 1.0026850674738389e-07 -2.481161796411883e-06 2.623821201716241e-06 7.113086515645191e-07 9.008373482632524e-07 1.029984699789645e-06 -1.2041565521920194e-06 2.083243874650615e-06 -2.0746021757810496e-07 -3.5593819765852806e-07 1.1276762038582838e-08 2.506061535663544e-07 -1.3159190640827048e-06 -4.3224913937397396e-07 1.1611334220920777e-06 1.1451869645389446e-06 2.659119987305208e-07 -1.8085306698259e-06 -2.315279892750436e-07 -1.560473420837269e-06 -2.1875909643778096e-06 2.1013531179618703e-05 6.83392314197655e-07 -6.21600981439192e-05 -1.4228823074230792e-06
age 0.0009064474103252974 0.0018591345701196148 -5.104668690727005e-05 4.380085267290591e-07 0.01889097128791038 -0.001676235729973556 4.595235101872964e-05 -3.936893163755252e-07 -1.5782687573055126e-06 8.008749119099256e-07 -9.248324333397501e-07 1.5728654435713753e-06 1.4512155061504243e-07 -2.2891982276114675e-07 1.3178733876149227e-06 5.298924945254049e-07 4.057988153158829e-07 -1.8417900734607052e-06 7.080580604338843e-07 3.4266265868613113e-07 -7.505290812272119e-07 -1.1236483279815768e-07 4.301727323939697e-07 1.0934134544482664e-06 -1.2841985967863711e-06 -1.459275699271306e-07 -1.1988459700208401e-06 2.6897828027170596e-07 7.994229778012465e-07 1.1023256593715326e-05 -3.848724119276327e-05 1.3543154451304242e-05
age2 -2.763228282463816e-05 -5.10466869072837e-05 1.4197333225327432e-06 -1.2327635126069412e-08 -0.0005095647106702607 4.582177263428931e-05 -1.2723040792964424e-06 1.1028890001020472e-08 4.354727435335653e-08 -1.7221861822377905e-08 2.08037664291819e-08 -4.334302361759492e-08 -6.460041949856346e-09 5.938896102160823e-09 -3.5368290784028925e-08 -1.0359147848042563e-08 -1.1891088533693831e-08 4.557545731602248e-08 -2.0797626053695902e-08 -8.624591166889856e-09 1.7488742826387207e-08 -3.2265889922736817e-09 -1.4693950989645674e-08 -2.1883584423526452e-08 3.690737507355255e-08 2.3071886047674726e-09 3.6775659649682395e-08 -3.4913588382970308e-09 -2.8941918787944874e-08 -3.138988589728885e-07 1.021285809387128e-06 -3.657572491077088e-07
age3 2.671686242763699e-07 4.380085267288034e-07 -1.232763512605978e-08 1.0833222781688984e-10 4.306854548472958e-06 -3.916714595137595e-07 1.100433563666729e-08 -9.652555935019945e-11 -3.716926395268342e-10 1.3181440728623662e-10 -1.4349927188641067e-10 3.725239870028661e-10 7.450042810549925e-11 -6.03331840993159e-11 2.9924353615012585e-10 6.138548679795392e-11 1.1129356145106538e-10 -3.4276251801769286e-10 1.8117812512504467e-10 5.866964920784747e-11 -1.3392077301035138e-10 7.12770203424675e-11 1.4272319771127416e-10 1.2996923154455145e-10 -3.298988850555986e-10 -6.573079810342679e-12 -3.385986924078707e-10 -4.6428487101037545e-12 5.814457867963226e-10 2.664546629550967e-09 -9.08359423201525e-09 3.3591290110683394e-09
sex -0.0030879611147133345 0.018890971287801595 -0.0005095647106673455 4.306854548448691e-06 0.5549972013035825 -0.0490420105744592 0.0013442890579692755 -1.1553010008786603e-05 -6.33803831108051e-06 -5.767648873004457e-07 4.173325924395875e-06 1.4471802707898666e-05 -2.116036180060585e-05 2.0477099066109297e-05 -1.3932004692988514e-05 1.867687692360757e-06 -5.176858779521518e-06 -1.7761744390890218e-05 1.2393892691634636e-05 2.19864338303088e-05 -3.3279695479876814e-06 8.7750282659447e-07 -1.0980097840947643e-05 -2.443782964079082e-06 6.7826362442622616e-06 8.788318581600663e-06 7.802865441750976e-06 2.2848653450684312e-05 -5.258526195937619e-05 0.000403680344685047 -0.0005357716233747953 -1.770544832346448e-06
agesex 0.0003151576238292293 -0.001676235729965083 4.5821772634062714e-05 -3.916714595118693e-07 -0.049042010574454745 0.004401937860796832 -0.00012227718821980363 1.0627958850169468e-06 5.70484831488355e-07 5.269134491075453e-08 -3.849760483395442e-07 -1.1997367252740656e-06 1.7671558765074562e-06 -2.044380545331093e-06 1.5807180875149217e-06 -8.835738085378067e-08 2.9471027258295926e-07 1.4194437459580166e-06 -1.0981797364533262e-06 -2.0201026812248345e-06 1.4999916836700952e-07 -1.6615117890182878e-07 7.440895716112644e-07 6.542249272353034e-07 -7.567606111131253e-07 -9.439039428254224e-07 -6.561066017016136e-07 -2.1169446903469275e-06 5.990391060939769e-06 -3.705766615472478e-05 5.148151650119542e-05 -6.630663082226729e-06
age2sex -1.0043173819346005e-05 4.5952351018603917e-05 -1.2723040792930704e-06 1.1004335636639135e-08 0.0013442890579690354 -0.00012227718821979322 3.4407627501874598e-06 -3.026399177670102e-08 -1.4223446325908884e-08 -2.2758363286041127e-09 1.0157958428421058e-08 3.318273013215095e-08 -4.661605984054018e-08 5.993190055373187e-08 -5.1129159428431497e-08 3.5225060793856166e-10 -2.051345460275173e-09 -3.3037177570635886e-08 2.778866786664556e-08 5.734267030799883e-08 -2.468234965319993e-09 7.047368083960487e-09 -1.7458957619275585e-08 -2.827266500001977e-08 2.3545284156876138e-08 3.029014160244001e-08 1.7037093869016756e-08 5.9986494681206e-08 -1.7925908121495317e-07 1.0635801469735253e-06 -1.4713003588781187e-06 2.9442408227139126e-07
age3sex 1.0026850674843233e-07 -3.9368931637331403e-07 1.1028890000961523e-08 -9.652555934971086e-11 -1.1553010008783606e-05 1.0627958850167753e-06 -3.026399177669877e-08 2.69376210954872e-10 9.016790483555683e-11 4.199422935473096e-11 -8.384267192727165e-11 -2.9476222180290553e-10 3.853603501324473e-10 -5.216306913589701e-10 5.019974022655811e-10 2.0943384953398867e-12 -3.605523938225987e-11 2.2921556579690573e-10 -2.1586317291267752e-10 -5.033258470707639e-10 2.1044331044739474e-11 -5.824495363610194e-11 1.3300293225334812e-10 3.1550500602440767e-10 -2.2398554182052576e-10 -2.983347575428883e-10 -1.519490030032833e-10 -5.400213441413382e-10 1.4484834717958913e-09 -9.362564023650224e-09 1.2956778272760124e-08 -3.375557488747942e-09
pcs.V3 -2.481161796410744e-06 -1.5782687573075503e-06 4.354727435341194e-08 -3.7169263952730563e-10 -6.338038311159472e-06 5.704848314955031e-07 -1.422344632610893e-08 9.016790483730627e-11 2.526512220054008e-06 6.905570287885475e-08 -9.071927083805444e-08 9.079628469178115e-09 4.727333120357033e-08 4.822112984312322e-08 4.5983806651900155e-08 6.966605052816319e-08 -2.4907628604765647e-08 3.08721806017637e-08 -4.237187967362429e-08 -5.183551404120675e-09 2.2916509136966625e-08 -1.6397562752399592e-08 -3.7309026471865076e-08 1.5398478635429708e-08 2.1362087333281942e-08 -1.0849052968159997e-08 4.779324550457949e-08 4.0864158069744796e-09 1.0701184064039297e-06 -7.442113723141192e-07 1.800458313014328e-06 1.2631419748891305e-06
pcs.V4 2.623821201716371e-06 8.00874911909614e-07 -1.722186182236878e-08 1.318144072861535e-10 -5.767648873092967e-07 5.2691344911596024e-08 -2.275836328629006e-09 4.1994229354961425e-11 6.905570287885468e-08 2.5158677018033468e-06 3.0202730865193866e-08 2.21787200010457e-08 2.2781126724151735e-08 -2.6165861498396594e-08 -4.142061662740723e-08 1.5938582589017596e-08 -1.1938684564490257e-08 -2.4748335613071156e-08 4.193648310619703e-08 -7.272365934336756e-08 -4.8638861942748896e-08 5.369909182426145e-08 5.3115613151476665e-08 1.4488828522593105e-08 4.1345995578842325e-08 -7.445677782429663e-09 -3.345844173302987e-08 9.283233522233374e-09 -6.994263490369195e-07 -6.936196234127818e-08 -1.3387133808307539e-06 -5.150177003228519e-07
