 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.023978226542205876 0.009205892165135638 -0.00029580554912653434 3.021057749629977e-06 0.04493685937282527 -0.0045966592183550505 0.0001488382299970499 -1.5364593527483783e-06 3.412159676407998e-06 3.0653263788297885e-06 4.421101394364416e-07 -6.059622448843033e-06 1.0701211548982056e-06 -1.3043273002916023e-05 2.1619100409012613e-06 -1.2741687053853452e-06 -2.5209792567537427e-06 -1.492322628855201e-06 -2.0461682293966435e-05 -4.146104784671576e-06 -1.5607635528183425e-06 -1.3605047761883777e-06 4.4146130280310687e-07 -3.9355757295265914e-07 6.135409231592725e-06 -2.2069909239156714e-06 1.4571913898026385e-05 -7.415229281135926e-06 -4.9948999090219264e-05 9.931923540867429e-05 -1.9378554391619916e-06 0.0001343222681382579 -0.00020068926014918555 -0.00022216016068519519 0.00020202989534473008
age 0.009205892165188845 0.007261565949397972 -0.00021840368779336538 2.080358360690681e-06 0.07317436641247567 -0.007008702831792605 0.00021067523719988705 -2.0058951442635766e-06 2.2311414729989066e-06 -5.181816050183005e-07 -4.123967919186522e-06 -4.090236941910474e-07 -1.3166538890466963e-07 -1.484158607593048e-06 3.536256550121073e-07 -1.2753570813992214e-06 -6.144571819781094e-07 -2.3722198672668612e-06 -6.099992210788103e-06 2.3820349569035165e-06 2.0991534539937825e-07 -2.5085477335503893e-06 5.050164552319006e-07 -7.278249864714108e-07 9.11358856090244e-07 -4.458204800428076e-06 2.6593653868659907e-06 -4.2334425446346255e-07 9.313191214285657e-06 3.2093507640180386e-05 6.096602041385903e-07 -9.197144079560602e-05 -2.960832933582939e-05 -0.00013566889289518694 0.0001425261125731746
age2 -0.00029580554912820586 -0.0002184036877935083 6.6406403598643946e-06 -6.391064571793429e-08 -0.0021780770595172046 0.0002108876929071481 -6.40761085396873e-06 6.16369662898034e-08 -8.586152631856214e-08 4.1798947369052946e-08 1.1624118417455126e-07 1.8939427296983865e-08 3.2615965307978104e-09 4.4738652831208105e-08 -1.8674835295149835e-09 4.8902636774327974e-08 1.8186016990677675e-08 5.8190838218755956e-08 2.1182999628294415e-07 -6.755006164342366e-08 -1.333444157068486e-08 6.594703442995887e-08 -6.4739848663862774e-09 3.8090147826431415e-08 -3.974396421017779e-08 1.2304288734709842e-07 -1.019059435683466e-07 2.70340539015588e-08 -1.8643094455699899e-07 -9.526843300293945e-07 5.770652149691974e-08 2.458997047616573e-06 8.349012268526166e-07 3.6841139031374033e-06 -4.216200502363148e-06
age3 3.0210577496411054e-06 2.0803583606858923e-06 -6.391064571777005e-08 6.215474216605886e-10 2.05653462847868e-05 -2.0104399616386013e-06 6.171288881433692e-08 -5.998190280728481e-10 9.856071812808124e-10 -5.56792106401134e-10 -1.0419368533853291e-09 -2.644243795346196e-10 -5.587867224003953e-11 -4.631760345759815e-10 -6.52152347868959e-11 -5.133396944119915e-10 -1.5638156875842837e-10 -4.1105383527658796e-10 -2.304306587454601e-09 5.868174055112142e-10 1.908197727582153e-10 -5.921854767302595e-10 -1.0100451266504308e-11 -4.84376510231425e-10 5.234059463404067e-10 -1.0684768853171287e-09 1.228842556663137e-09 -3.8545156527465063e-10 1.1884571431394545e-09 9.23765776995862e-09 -1.251084259250337e-09 -2.2011941201920965e-08 -6.756377964152933e-09 -3.3909230778588447e-08 4.0219961703015e-08
sex 0.044936859374218055 0.07317436641321419 -0.0021780770595397217 2.0565346285003507e-05 1.5202992668762103 -0.14269324779295997 0.0041965003042568685 -3.9018749645787006e-05 5.541742772107801e-05 -2.85045821579437e-05 -2.413849783615001e-05 4.504116716533522e-06 -5.316950484032437e-05 9.284837597639368e-05 -1.694200875433764e-05 -1.190946826021156e-06 -6.455726996462082e-06 2.9032751751144413e-05 4.7027359682870057e-07 7.02857641271621e-05 2.668368297756946e-05 -3.908501687065733e-05 -2.2502858677491286e-05 -7.612058181205506e-05 7.870938531594276e-06 -2.851272416585217e-05 2.5374404321908925e-05 3.665386957282548e-05 0.00014875036543677303 0.0001787165184950251 0.0008541948101114559 -0.004822501662771042 0.0035007360256870245 -0.0016000815862545134 0.0008062468518787252
agesex -0.004596659218458736 -0.007008702831823283 0.0002108876929081836 -2.01043996164959e-06 -0.14269324779293846 0.013562812462135683 -0.00040336844666438726 3.7879486754199694e-06 -5.611471386183905e-06 3.365625539944709e-06 2.8591701523323226e-06 -4.832403873496052e-07 4.732245065842441e-06 -9.163361465529632e-06 2.120482759460397e-06 5.100744629045958e-07 -1.0067192240661962e-08 -2.88374545251349e-06 7.896057031946063e-07 -6.798751818333849e-06 -3.098299892085272e-06 3.568130544002393e-06 2.0475919115322197e-06 7.777970575178345e-06 -1.4312996594758903e-06 2.7772889476952805e-06 -2.544495092740014e-06 -3.3708964691701926e-06 -1.495582877965096e-05 -1.8723365250694697e-05 -8.053819311619936e-05 0.00045059775128856024 -0.00033257062686156485 0.00014681058269503292 -7.455346550445915e-05
age2sex 0.00014883822999933304 0.0002106752371996826 -6.407610853968124e-06 6.171288881438946e-08 0.004196500304255449 -0.00040336844666431315 1.2131366528701907e-05 -1.1514345766065542e-07 1.777147577068203e-07 -1.2240916721270934e-07 -1.0019238628868346e-07 1.8770330499223608e-08 -1.3717159438046845e-07 2.797628594388791e-07 -7.676928952665072e-08 -2.4484272358664733e-08 1.909732443942017e-08 9.380437659248926e-08 -5.546861033530432e-08 2.054580470810658e-07 1.0685550955022667e-07 -1.0310434741830423e-07 -6.246299012905845e-08 -2.449947181308666e-07 6.069005576887447e-08 -8.478152973457452e-08 8.226383761004724e-08 9.387527915056641e-08 4.894706847896719e-07 5.474290712791635e-07 2.2915582509002886e-06 -1.2986539225005878e-05 9.725700683281994e-06 -4.213173037353313e-06 2.1822135805613687e-06
age3sex -1.5364593527893559e-06 -2.005895144288386e-06 6.163696629054712e-08 -5.998190280798602e-10 -3.9018749645765295e-05 3.7879486754184773e-06 -1.1514345766063172e-07 1.1048229668031317e-09 -1.8117299305387845e-09 1.3676371333242899e-09 1.0858924057866605e-09 -2.0629192149502733e-10 1.2836098951997636e-09 -2.67201223910771e-09 8.677785752945019e-10 2.9631016971680165e-10 -3.3925631396491783e-10 -9.825918765958496e-10 8.487160468523561e-10 -1.9418692487446908e-09 -1.1346746422393733e-09 9.968734851647589e-10 5.667853066524795e-10 2.3826574109032225e-09 -7.55621934153886e-10 7.958232408826335e-10 -9.178711293274014e-10 -8.209533412440867e-10 -5.685238693876564e-09 -4.5161436348018185e-09 -1.9024474305623286e-08 1.1774367029043737e-07 -8.969348298289023e-08 3.8419821112484693e-08 -2.1451693699823075e-08
pcs.V3 3.4121596764543163e-06 2.231141473017622e-06 -8.586152631914397e-08 9.856071812865081e-10 5.5417427720936416e-05 -5.6114713861713596e-06 1.7771475770647955e-07 -1.8117299305359301e-09 2.9967900114954534e-06 1.1689562306615876e-07 -3.61091427324426e-08 -1.3002184626762122e-08 1.1436888810833951e-07 9.615102071497281e-08 1.157960338744753e-08 7.573117233707636e-08 -7.13283780542868e-08 1.0465579328932266e-07 -8.594349287158355e-08 -6.275181674217466e-08 4.6733239479664134e-09 -3.871618506192767e-08 -1.0260017601550755e-07 4.934684522843732e-08 6.840545056048039e-08 -8.859317272467641e-09 1.1419818030946262e-07 5.319813854827806e-08 -6.304595060438885e-07 3.4044454216148816e-07 -1.9035569743517453e-06 3.0960988931650253e-06 1.0871446538286344e-06 4.4439207800407824e-06 2.0114452471443304e-06
pcs.V4 3.0653263788007497e-06 -5.181816050275286e-07 4.1798947369342485e-08 -5.567921064039997e-10 -2.85045821578083e-05 3.3656255399322644e-06 -1.2240916721235552e-07 1.3676371333211534e-09 1.1689562306616145e-07 2.895477386227231e-06 7.468859666052936e-08 1.9764984042723253e-08 6.738006264714217e-08 -2.444969365941539e-08 -8.486299484660856e-08 1.8442235972467015e-08 9.156653246284907e-08 -3.4468342338124956e-08 1.7148730869674797e-08 -1.0622130449765823e-07 -1.4489471300868385e-07 7.665166402831572e-08 9.817226123216619e-08 7.769389244457574e-08 9.587127399768424e-08 4.198822617549577e-08 -5.4717032386543184e-08 -1.542246631454717e-08 9.014307843337737e-08 2.47001654735515e-06 2.282760912472637e-06 -5.696496937229805e-06 -2.6017485959758787e-06 -7.136891060207297e-06 -5.081411261797335e-07
