 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.517367420195443e-05 7.87825465625154e-06 -2.2457849159273555e-07 2.1705025871810728e-09 -3.0982252447773e-05 2.4160617786818138e-06 -6.368084906163754e-08 5.715091564543179e-10 2.4393473321848495e-07 3.3038396722202085e-07 -2.40727561637594e-07 -2.00867896034816e-07 -3.695881185505595e-08 5.6567468103681455e-08 -7.827237559669204e-08 7.518100471110731e-08 1.329507428267111e-08 -1.156949753426574e-07 -1.3159978698402716e-07 -2.3218916304179597e-08 -3.7901797756001895e-08 1.7918981647434448e-08 -2.267940175771825e-08 -2.7698320714217424e-08 6.710013490723916e-08 -1.1580696145759438e-08 3.9492357536441826e-08 -3.42440164138842e-09 9.263265280124342e-07
age 7.878254656187237e-06 0.00031473873188371266 -7.228185178242295e-06 5.155408886510698e-08 0.004090170298601364 -0.00030920611826660703 7.095244994300759e-06 -5.054860610386809e-08 -1.1988525620004676e-07 2.894084836825994e-07 2.322081927420309e-09 2.468369544725405e-07 -1.9942138216556472e-08 2.0411295532535948e-08 1.1516128842147193e-08 9.457458834779477e-08 1.5772795183679412e-07 -3.9577731271846876e-07 -1.4286118292358646e-07 3.531537848766983e-08 -1.0678017197783557e-07 -1.5442728963221928e-07 -1.921328911751882e-07 2.1931015186173745e-07 2.7072523056804846e-07 -3.7260056522983395e-07 1.5992785174974877e-07 3.276324775862508e-07 -2.286468169579626e-06
age2 -2.245784915914334e-07 -7.228185178244339e-06 1.6920839182389154e-07 -1.2273952925715007e-09 -9.190542701528481e-05 7.098992159525847e-06 -1.6606786384033838e-07 1.203360169746896e-09 5.507272711008385e-09 -6.598105246991934e-09 -1.0064004745957696e-09 -6.098959309029019e-09 3.793134063040406e-10 -1.3263881214720677e-09 4.170824293170065e-10 -1.2352271611716197e-09 -3.7817393122926186e-09 8.547603233999819e-09 3.7995673053927026e-09 -6.760096911145914e-10 2.057412123729512e-09 2.258978321992117e-09 3.6046400575617908e-09 -3.934743604403324e-09 -6.8889690833306395e-09 8.313585549551132e-09 -4.130752032463008e-09 -7.56544789477384e-09 5.981593571444992e-08
age3 2.1705025871835617e-09 5.155408886511032e-08 -1.2273952925712562e-09 9.047686908896476e-12 6.43887127221644e-07 -5.059897739422145e-08 1.2039495347467676e-09 -8.866237734218906e-12 -5.532303465747924e-11 5.030610582362668e-11 9.451101037931812e-12 4.50627854744701e-11 -4.1720977284683775e-12 1.4012253513742492e-11 -6.845168718360396e-12 4.505598952947921e-12 2.9996980915959137e-11 -5.7203208565233965e-11 -3.351625766784561e-11 3.869274332391298e-12 -1.3379041143502603e-11 -7.703888780551946e-12 -2.2415440514902657e-11 2.0417447633972688e-11 5.3432846698579293e-11 -5.811304685288885e-11 3.210568069865538e-11 5.31006179991947e-11 -4.624010112869269e-10
sex -3.0982252450455555e-05 0.0040901702985972795 -9.19054270151828e-05 6.43887127220861e-07 0.13862554285640924 -0.010370865983570328 0.0002367733103031668 -1.68488402587947e-06 -2.5412787736644835e-06 2.473284361249669e-08 2.177857925356607e-06 1.632732036037086e-06 -4.476579911489302e-06 -1.7302593766758472e-06 2.9427775736794702e-06 5.81553119565386e-07 -6.90258634470749e-07 -2.969172200718463e-06 -3.5208447914329386e-06 3.1304839538445707e-06 1.6277457579235113e-06 -2.70398192153968e-07 -3.4720070433267283e-06 1.0517921252086657e-06 1.4512189250309e-06 -4.311988927818493e-06 3.503566331802262e-06 3.9358582640362763e-07 -2.391575170214736e-05
agesex 2.4160617788508193e-06 -0.00030920611826616105 7.098992159515242e-06 -5.0598977394143434e-08 -0.010370865983570775 0.0007969623964693481 -1.857337337522938e-05 1.3436265034488296e-07 2.7419554628758065e-07 2.8650624467682674e-09 -1.7079926642350666e-07 -7.759844681041252e-08 2.9061620846536175e-07 6.70530323903918e-08 -1.2624490375429043e-07 -5.353131458662389e-09 5.186651837933997e-08 2.308954445802814e-07 2.485151176910765e-07 -2.215196239801282e-07 -1.8436131562200022e-07 -3.350812868931941e-08 2.397104246909678e-07 2.3654565784469526e-09 -1.8747614972863253e-07 3.4502446917686393e-07 -3.073195227253251e-07 -4.561191551433212e-08 2.7004787134587547e-06
age2sex -6.36808490704937e-08 7.09524499429906e-06 -1.6606786384029425e-07 1.2039495347464039e-09 0.00023677331030318483 -1.8573373375229958e-05 4.4102284106477906e-07 -3.24331994557784e-09 -8.180104895454345e-09 -2.6094099891501277e-10 4.148089126906665e-09 1.4405362220977838e-09 -6.094777543433538e-09 -7.619604313574872e-10 1.5679474407164421e-09 -8.75948332049127e-10 -7.406925486619e-10 -4.957597173522389e-09 -5.951281902578501e-09 4.772972295486766e-09 5.357044117338992e-09 2.287871126815959e-09 -5.625107849283908e-09 -2.098238886283365e-09 5.300889740983824e-09 -8.784242958319429e-09 7.734703851969535e-09 7.171431976497975e-10 -8.215440879312938e-08
age3sex 5.71509156449227e-10 -5.0548606103835696e-08 1.203360169746044e-09 -8.866237734212239e-12 -1.6848840258796358e-06 1.3436265034488987e-07 -3.2433199455779035e-09 2.4225823053158855e-11 6.79625400619766e-11 5.227964820738945e-12 -3.037532969048794e-11 -1.086442735336412e-11 4.2797827419124606e-11 3.5347775006346614e-12 -4.827234032859197e-12 1.1111096594266545e-11 1.2273415341983974e-12 3.19947047142233e-11 4.4077698283002586e-11 -3.2352523460329526e-11 -4.420528857113548e-11 -2.533114128130282e-11 4.2619203995856216e-11 3.004275222019975e-11 -4.270111407654126e-11 6.914790505759613e-11 -5.866514157837413e-11 -2.4753171069897585e-12 7.554449044259965e-10
pcs.V3 2.439347332185404e-07 -1.198852561999583e-07 5.507272711006171e-09 -5.53230346574624e-11 -2.541278773664327e-06 2.741955462875417e-07 -8.180104895452973e-09 6.796254006196419e-11 1.0783878463368511e-06 1.1073861435747534e-07 -2.753787104567135e-08 -5.539451974727129e-09 6.997258988078407e-09 1.7529934621610157e-08 -6.590860808083359e-09 1.5772212480873063e-08 8.04703600718567e-09 -8.27166589180831e-10 -4.1437692535503045e-09 1.1913262113742459e-08 -4.225338569661144e-09 -1.870347385994151e-08 -1.3352397210153644e-08 -7.634134192633014e-09 2.7217384922925615e-09 -1.6779342396307615e-08 9.447743229549686e-09 4.161105893188482e-09 5.557843947047286e-07
pcs.V4 3.30383967222016e-07 2.8940848368351874e-07 -6.598105247013351e-09 5.030610582378137e-11 2.4732843642862594e-08 2.865062444403009e-09 -2.6094099885920724e-10 5.227964820330817e-12 1.1073861435747436e-07 1.1682339470284623e-06 5.040485297880403e-08 2.450891733073366e-09 1.613347870820603e-08 -3.2506896221739396e-08 -8.562251119163786e-09 3.0836287299565955e-08 -8.05676505203043e-10 -1.3132496910567127e-09 1.0851614829030027e-08 -9.806700358137814e-09 -9.290338164143875e-09 1.983212286032705e-08 1.6885478062121653e-08 6.15466218892113e-09 1.1782372114525982e-08 8.319388534989404e-09 -7.462942007214391e-09 -1.8322372119985582e-09 -6.767857962164299e-07
pcs.V5 -2.4072756163758436e-07 2.322081927476872e-09 -1.0064004745970072e-09 9.451101037940465e-12 2.1778579253623654e-06 -1.7079926642394463e-07 4.148089126916843e-09 -3.037532969056184e-11 -2.7537871045671543e-08 5.040485297880349e-08 1.1976873755481322e-06 -3.1547577482286755e-09 8.480874507862441e-10 -2.850365742011705e-08 1.0475189966910324e-08 -7.3484959369518925e-09 1.6736502250266667e-08 1.807901429865138e-08 1.0077322720290509e-08 6.456406625601983e-09 1.1748279367841633e-08 1.4446431724413484e-08 -1.8548773195254266e-08 -3.450502782548471e-09 6.052060892350819e-09 1.0262619004883249e-08 -6.548629193912583e-10 3.923851625233288e-09 -1.5245973643364235e-07
pcs.V6 -2.0086789603484645e-07 2.468369544727455e-07 -6.0989593090339215e-09 4.506278547450624e-11 1.6327320360436732e-06 -7.759844681094104e-08 1.4405362221106136e-09 -1.0864427353460381e-11 -5.539451974727459e-09 2.4508917330731477e-09 -3.154757748228597e-09 1.1722003508422252e-06 9.125380000579133e-09 -3.6682479760089033e-09 9.86035854491974e-09 -1.5729053141063386e-08 2.3700473601193224e-08 9.890085079901873e-10 -9.468175516437282e-09 -7.741837176332751e-09 1.2537063138293207e-09 8.031115457866189e-09 6.851774333728641e-10 7.009301013166486e-09 3.0368756136475626e-09 6.953097721255963e-09 -2.7699187676316804e-08 -1.7404033652363354e-08 5.6755551224172995e-08
