 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002888517193540119 0.0009598415589082002 -3.0526162660899384e-05 2.9825071671612143e-07 -0.01645959862349029 0.0012908942329303748 -3.3114060409748366e-05 2.7720802729447325e-07 -4.2886944285790375e-06 6.420471801782535e-06 1.1718658256836076e-06 2.245852703401828e-06 2.023741635089777e-06 -1.0672997500790367e-06 3.721035543410622e-06 2.8038438430739773e-07 -6.971824801928827e-07 -5.801138751273299e-07 -7.408537312863463e-07 -2.36945231085659e-06 -4.602723779992434e-07 1.4839795768240878e-06 2.5292467993189006e-06 -1.020323036785611e-06 -2.9186101568562943e-06 -5.398687800540496e-07 -2.3702990442396573e-06 -4.699977851131706e-06 4.6827976032767206e-05 5.842016708245097e-06 -0.00015230249709526216 4.9339285282675965e-05
age 0.0009598415588646128 0.029645762779905237 -0.0006693031731077071 4.901735788326372e-06 0.3899615231173559 -0.027054375360503282 0.0006093633918005096 -4.454609774458066e-06 -1.6310615225995086e-05 -2.106728535090887e-06 4.769310417877961e-06 -1.715747558485075e-06 -1.2345431791400056e-05 -7.561342277908216e-06 7.02485514286688e-06 5.132967932534241e-06 7.292420190449748e-06 -1.2104531134678614e-06 6.181062756189942e-06 -1.7313322959038136e-06 5.18830192526328e-06 -5.126974882104894e-06 3.190364552309994e-06 2.846059430747009e-06 -5.235287398620414e-06 5.6459849988304885e-06 -7.829082375758777e-06 2.3491063808390153e-06 2.4452059225264198e-05 1.7712159702735336e-05 -0.0003429136545021461 0.00027048053458629794
age2 -3.052616265974817e-05 -0.0006693031731082052 1.5197128850947031e-05 -1.1192727948607053e-07 -0.008718540494659902 0.0006081303578258379 -1.3772290806839438e-05 1.0122091457236071e-07 3.777384611774556e-07 3.8488846256653046e-08 -1.080116623278965e-07 2.089193613868853e-08 2.608662171183534e-07 1.7503834818100864e-07 -1.64031521292896e-07 -1.2040364730603908e-07 -1.6507468753385743e-07 3.66504802588698e-08 -1.4406153578261614e-07 4.228593354963827e-08 -1.1189599107237767e-07 1.0032596017060837e-07 -8.97026411442155e-08 -5.093313997623616e-08 1.315583153276251e-07 -1.2506747470166136e-07 1.857230097551621e-07 -3.649346662582432e-08 -6.186127408520635e-07 -3.791162692252375e-07 8.651272845404684e-06 -6.948398813466788e-06
age3 2.98250716708386e-07 4.901735788327199e-06 -1.1192727948601991e-07 8.291221762309019e-10 6.327246943886159e-05 -4.436170626546697e-06 1.0100925998514948e-07 -7.464759731693848e-10 -2.8263969162657465e-09 -2.0286700901458236e-10 8.036542522077254e-10 -2.4785165070607407e-11 -1.7834039367124615e-09 -1.3206843155309235e-09 1.2409041284806093e-09 9.000262710674152e-10 1.2158390541183616e-09 -3.0183189495911587e-10 1.0784064848405872e-09 -3.4694229672146923e-10 7.854448043021359e-10 -6.207566643171326e-10 7.744762888601783e-10 2.645883433108992e-10 -1.0591446218055999e-09 9.077117332582583e-10 -1.4262946843988148e-09 1.3685928654654402e-10 5.399640290526946e-09 2.681577947016763e-09 -7.075565061765734e-08 5.7268385443340195e-08
sex -0.016459598625018945 0.3899615231035739 -0.008718540494350002 6.327246943660058e-05 16.237506151320588 -1.1339531387840613 0.02572745435522405 -0.00018964143186400232 -0.00013602960720035667 6.040535650011397e-05 0.00019476951947695445 -0.00010992491377209102 -0.00021452970901663274 -0.00011062394863102702 8.373175848164595e-05 0.00011739848667437921 -8.44980039028842e-05 0.00020102220745221464 -9.051648391089338e-05 -2.8063489295260588e-05 0.00019611038225992992 0.00010852437725716325 -0.00026551948470052134 0.0002265184806810503 3.575359560362731e-05 0.00013716487863383914 1.7241757380412255e-05 4.0010598951706366e-05 -0.0013881327963904914 -0.0013248264721363822 0.008943523975618905 -0.005144158736437652
agesex 0.001290894233006196 -0.027054375359387806 0.0006081303578008562 -4.436170626365352e-06 -1.1339531387834245 0.07960329953162783 -0.0018153283247604793 1.3446869768261572e-05 9.682270737378701e-06 -3.976104810017785e-06 -1.360367583694953e-05 7.0887068795585535e-06 1.4546895698353162e-05 7.164718425811777e-06 -4.143607863329305e-06 -8.350511457842742e-06 5.944796918703641e-06 -1.3888504812726441e-05 5.529698465038197e-06 1.6690094835029267e-06 -1.3298251670945379e-05 -8.320437424939913e-06 1.7704895465907884e-05 -1.5062949765325706e-05 -3.0041391426650467e-06 -9.559118354317528e-06 -2.1238282286213552e-06 -3.3236250218460964e-06 0.00010437621172750198 8.036130618885514e-05 -0.0005532029757725499 0.0003136382528724443
age2sex -3.311406041223691e-05 0.0006093633917788469 -1.3772290806351067e-05 1.0100925998157799e-07 0.025727454355194457 -0.0018153283247594211 4.1614166377151265e-05 -3.0984269518877507e-07 -2.2045128617384726e-07 8.418432560512628e-08 3.083903472452627e-07 -1.4409439429203715e-07 -3.2179114628257956e-07 -1.5084519397341795e-07 5.5034320726594846e-08 1.909339482991739e-07 -1.3148541492869162e-07 3.1527623086979615e-07 -1.1210555151283841e-07 -2.7351588273163477e-08 2.91822458812884e-07 2.049742086693235e-07 -3.859690956735208e-07 3.1991932099352284e-07 7.963011408424258e-08 2.2041902104352434e-07 6.611943868165608e-08 8.896244340738151e-08 -2.5121467554006177e-06 -1.508841868812114e-06 1.1027748432987555e-05 -6.135236653359894e-06
age3sex 2.7720802731028217e-07 -4.454609774278087e-06 1.0122091456833106e-07 -7.46475973140106e-10 -0.00018964143186366876 1.34468697682457e-05 -3.0984269518859174e-07 2.319141070927877e-09 1.5892057596520823e-09 -5.524309713840824e-10 -2.2731012956514006e-09 9.293173695027832e-10 2.31311157401679e-09 1.0624135301359795e-09 -1.0599458804240669e-10 -1.420840277462376e-09 9.247637326256106e-10 -2.350686600162973e-09 7.510535046891444e-10 1.0948633785270128e-10 -2.0686024242453954e-09 -1.5893000180085773e-09 2.744359428642616e-09 -2.184154536861967e-09 -6.795287991078745e-10 -1.6827048760066617e-09 -6.193791920574489e-10 -7.756292481089213e-10 1.9233810390996878e-08 8.925256017865752e-09 -7.079939478955531e-08 3.8162301272981104e-08
pcs.V3 -4.2886944285585215e-06 -1.6310615226092755e-05 3.7773846117970357e-07 -2.8263969162825536e-09 -0.0001360296072097614 9.682270738047891e-06 -2.2045128618932129e-07 1.5892057597683171e-09 4.460189620596286e-06 1.460339783751854e-07 -1.0118393444627588e-07 -1.6036594544205112e-09 1.4108681886956062e-08 2.2083412980675258e-07 -1.5626916691172742e-08 1.075617149541595e-07 -1.48914478442144e-07 2.0126379355622124e-08 -4.460819277991071e-08 -1.25915450466643e-08 1.5838378298367149e-07 2.726832041720365e-08 -9.28702830837381e-09 7.4384363463762105e-09 -2.7203694594717233e-08 -6.064937665083934e-08 1.4007785570625196e-07 -1.2657482449205185e-07 2.1499924362211097e-06 4.345210854162833e-07 3.5396724345565455e-06 -4.11666580250353e-08
pcs.V4 6.420471801778732e-06 -2.1067285351522008e-06 3.848884625803415e-08 -2.0286700902467407e-10 6.040535649969917e-05 -3.9761048099902915e-06 8.418432560453764e-08 -5.524309713800146e-10 1.4603397837522085e-07 4.346583730925817e-06 1.6688685168449338e-07 1.9015693749392784e-07 -7.10945247636299e-08 1.4303571077457758e-09 -5.5073890431161625e-09 6.303997787630565e-08 1.1663840391331908e-08 -9.987528463613453e-08 7.970237581832364e-08 -3.239433724071548e-08 -1.273657241454381e-07 2.3801833296078246e-08 1.171406229303344e-07 -2.1573980522018632e-08 1.5518613231491788e-07 9.529841050413117e-08 -5.73996613190164e-08 -9.43773674923124e-08 -7.870362191028509e-07 7.31258463784701e-07 -8.91719902269131e-07 -3.8076369898847e-06
