 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0001077431850345864 8.072770839076985e-06 -2.2473766834707572e-07 2.17026424372175e-09 -1.4119648220404843e-05 1.3774593559040986e-06 -4.181059709794274e-08 4.232027995520166e-10 2.5224886682997817e-07 2.796540370839998e-07 -2.2142708375429716e-07 -1.3247334137677764e-07 -6.886401667132702e-08 7.721249497463208e-08 -1.0017951396746652e-07 7.093272143681608e-08 -4.271052861963375e-09 -1.1007881772213905e-07 -1.1303421525572428e-07 -4.5540826134704836e-08 -1.3485465368158662e-08 2.9119374522064023e-08 -3.6208881392499545e-08 -3.207658624957641e-08 4.996998427234583e-08 -1.923632459322921e-08 5.6139897500525945e-08 -1.3004048840908891e-08 3.068657090190282e-07
age 8.072770839182864e-06 0.00030286413292824726 -6.972344810584527e-06 4.982716397125297e-08 0.0038554005523404535 -0.00029231127889959245 6.719004545777193e-06 -4.7914348024989596e-08 -7.992567542112454e-08 2.7080905506160305e-07 -9.468633545780126e-08 2.1005861461998658e-07 8.531174593633218e-08 7.441871409171186e-08 1.4124478457515666e-07 9.515921859921147e-08 1.0943699643556046e-07 -3.900638640189083e-07 -5.4741473866208306e-08 6.340137339893623e-08 -1.7113524448067528e-07 -2.2739766656957178e-07 -2.5203240904186954e-07 2.681997279955098e-07 2.1218428949296003e-07 -2.0914407621571875e-07 1.6925367391870392e-07 3.838555225208279e-07 -2.7613679703443655e-06
age2 -2.2473766835304254e-07 -6.9723448105830025e-06 1.635804008361487e-07 -1.1887299270236238e-09 -8.682221748536207e-05 6.7246319327354035e-06 -1.575629122240973e-07 1.142752292267604e-09 4.378381087381692e-09 -6.119629500191422e-09 1.350213818193857e-09 -5.163198522133943e-09 -2.079576337142178e-09 -2.5677640381112845e-09 -2.5538197418128245e-09 -1.427518101449753e-09 -2.4929160767844454e-09 8.747651880402639e-09 1.6665250834394679e-09 -1.2887175292081667e-09 3.6334626501724825e-09 4.155430786464247e-09 4.612204334888041e-09 -5.24926560468779e-09 -5.451960232529002e-09 4.541603167851035e-09 -4.396479699604862e-09 -8.816203816651476e-09 7.083156604110263e-08
age3 2.17026424372786e-09 4.982716397125359e-08 -1.1887299270239102e-09 8.777952939363576e-12 6.091469846573258e-07 -4.799262704248816e-08 1.1437182720583267e-09 -8.430119680251295e-12 -4.631319257224568e-11 4.7074863671116616e-11 -8.417852230599441e-12 3.765829059994641e-11 1.3508172131488165e-11 2.3319612718849274e-11 1.4325201184146678e-11 6.960590396573292e-12 1.9871989640931145e-11 -6.088541619539026e-11 -1.7464315539555377e-11 7.069401370577013e-12 -2.5295562703871664e-11 -2.2079985485836026e-11 -2.6853632136613046e-11 3.09677401222536e-11 4.242601692829484e-11 -3.0673699675255896e-11 3.4516533639308867e-11 6.192499068810524e-11 -5.41926754256645e-10
sex -1.4119648214082833e-05 0.00385540055234101 -8.682221748536961e-05 6.091469846573613e-07 0.13229617593489937 -0.009912008261828217 0.00022644478889135932 -1.611615097977976e-06 -2.0873076176377704e-06 6.322705003206636e-08 4.481311137333946e-07 1.0488041895767084e-06 -2.306144161614938e-06 -1.20822257269406e-06 3.1059906293286617e-06 4.334181792822749e-07 -1.7387893093943998e-06 -3.2503103189366088e-06 -1.298793715234361e-06 3.538731806431922e-06 4.314743721795709e-07 -2.2791836176446775e-06 -5.1066870806929935e-06 2.6505373802824786e-06 -2.4745202255205557e-08 -3.030846928454737e-06 3.99752386857642e-06 9.676093396431544e-07 -4.0074227294975176e-05
agesex 1.3774593556178197e-06 -0.0002923112788998281 6.724631932740353e-06 -4.799262704252105e-08 -0.009912008261828798 0.0007627295680463508 -1.7785470081645457e-05 1.286730126262859e-07 2.2771400396887518e-07 1.5223565214270678e-09 -3.4372859977995065e-08 -3.46908897495277e-08 1.3366538900182666e-07 3.706605774135883e-08 -1.4847711131445597e-07 -9.834105596505626e-09 1.2796818034162474e-07 2.5240285021313136e-07 6.689587803284623e-08 -2.5946378776539236e-07 -8.639410077291474e-08 1.377251104376548e-07 3.4623648512240946e-07 -1.174570286666578e-07 -7.364002596212399e-08 2.39583660707277e-07 -3.3947161743447893e-07 -8.891362923008947e-08 3.914031388097262e-06
age2sex -4.181059709392479e-08 6.719004545781558e-06 -1.5756291222419005e-07 1.1437182720589456e-09 0.00022644478889138618 -1.7785470081646494e-05 4.2253995474844225e-07 -3.1076768475953438e-09 -6.9606338521645995e-09 -1.0058973571545663e-10 7.24999703604122e-10 4.3971053719000475e-10 -2.649127783389075e-09 -3.635009049639273e-11 2.1862217421967082e-09 -5.431441269372749e-10 -2.4406886621736826e-09 -5.55802346399884e-09 -1.5905948601724853e-09 5.611904925908171e-09 2.9276140802943104e-09 -1.944189178658437e-09 -7.71786690807559e-09 7.11798256770914e-10 2.660857338081182e-09 -6.096740972972555e-09 8.381989866397939e-09 1.8454086555197757e-09 -1.0985220752806742e-07
age3sex 4.23202799486529e-10 -4.7914348024989953e-08 1.142752292267599e-09 -8.430119680251339e-12 -1.6116150979782642e-06 1.2867301262630058e-07 -3.1076768475955096e-09 2.3216011772865416e-11 5.87663399418632e-11 2.635149807992182e-12 -3.440801738249992e-12 -3.667233907832289e-12 1.953771200397293e-11 -2.444311152139094e-12 -1.012331765981089e-11 7.3759363368159e-12 1.2847038184335562e-11 3.7121212044304174e-11 1.2137106482878985e-11 -3.719389787863182e-11 -2.5607571050820235e-11 6.040716416371285e-12 5.503617522294537e-11 9.459374135661218e-12 -2.334679164823568e-11 4.8112833663560335e-11 -6.348867271697334e-11 -1.2161398096308478e-11 9.49327555809338e-10
pcs.V3 2.5224886682986683e-07 -7.99256754213599e-08 4.378381087387098e-09 -4.631319257228443e-11 -2.0873076176444497e-06 2.2771400396938258e-07 -6.960633852176273e-09 5.876633994194641e-11 1.1747053911323096e-06 9.577469930594732e-08 -3.0160946305620714e-08 -2.402153938162763e-09 8.6636698619799e-09 1.91301207505864e-08 -8.299731227755776e-09 1.1236299931732508e-08 9.826816972121648e-09 -9.927150734779866e-10 -6.754650739090089e-09 1.2353677733798932e-08 -1.2770975162830682e-09 -1.6275130704178558e-08 -1.3188353469558586e-08 -1.0173401402791867e-08 -1.155717425450066e-09 -1.7491156834558515e-08 1.1560775186193875e-08 4.584397870402207e-09 5.79571464142528e-07
pcs.V4 2.7965403708399345e-07 2.708090550613115e-07 -6.119629500184487e-09 4.707486367106567e-11 6.322705002205287e-08 1.5223565222162827e-09 -1.0058973573423393e-10 2.6351498081303066e-12 9.577469930594765e-08 1.2593951447859357e-06 3.641445717061893e-08 -1.642730306582248e-09 1.8153882514464678e-08 -2.7837981314495195e-08 -8.142086745388478e-09 2.5062675670862614e-08 -1.751557184472325e-09 -5.456823354307972e-09 1.4298396591885872e-08 -7.12510282091622e-09 -9.032479937004408e-09 1.721381196607157e-08 1.1906856868015724e-08 8.007466804931269e-09 6.303372827356251e-09 -2.126425304698002e-10 -4.201807335924594e-09 3.1757237008999554e-09 -7.083412673332151e-07
