 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011072867973928202 0.004316302604661674 -0.00013580307566327606 1.356463162473609e-06 0.01535132165430648 -0.001493074573315216 4.5594248913014594e-05 -4.421422571729242e-07 -2.998033678832145e-07 3.1406791883778633e-06 3.0263599476807295e-06 -1.5486682211557813e-06 7.500627475729979e-07 -1.0226066632043773e-05 -3.2430657292476085e-06 -3.2747640544792294e-06 -2.099825492494782e-06 -4.708719824991238e-06 -1.3005071624662525e-05 -4.5050349859751766e-06 -3.8369347220679564e-07 1.4916815451513825e-06 3.5252577359515814e-06 -1.984685146031636e-06 -4.971286183268607e-07 -5.398813868208555e-06 7.693105257694548e-06 -3.716865322601613e-06 -5.678960659630823e-05 4.877186964418172e-05 -3.108733549124723e-06 -1.7895091909068937e-06
age 0.004316302604709101 0.00490651961060674 -0.0001422628364432479 1.2995732361735803e-06 0.05207118143865048 -0.0048339631643373624 0.00014012252853704273 -1.2797931052153985e-06 -6.481482045521911e-07 6.334454375475928e-07 -1.6118123177284505e-06 4.995446909301259e-07 -6.112051611530152e-07 -1.7907548329688877e-06 -5.854544028619069e-07 -2.4673857084206884e-06 -1.3166627038413624e-06 -4.4436230577557145e-06 -2.9099405374990738e-06 1.4745499880537727e-06 1.265772822567625e-07 -1.0853766654459541e-06 9.926686249070147e-07 -3.728888643631513e-07 -2.6055560838070163e-06 -4.314889849842542e-06 5.6322826127076e-08 1.4712124045656318e-06 -1.1058251429882331e-05 -6.4816625862094295e-06 1.525011540683084e-05 -2.1805145527012233e-05
age2 -0.00013580307566460128 -0.00014226283644329967 4.173934513383932e-06 -3.856165942085432e-08 -0.001492114587545497 0.0001401732729778421 -4.111187393916188e-06 3.7972634323333845e-08 9.358125081648596e-09 1.2812862484267849e-09 3.6948202559000505e-08 -1.2315253415711511e-08 1.3156201076239442e-08 5.634587747543634e-08 2.9240837382772046e-08 8.774795618116595e-08 3.855358622582081e-08 1.2820053014160775e-07 1.0304985852302309e-07 -3.8231688123307127e-08 -1.1557042592284528e-08 2.2897345324691813e-08 -2.8258282204666137e-08 2.4381344151452597e-08 6.44763020694511e-08 1.2136026636003899e-07 -1.548342046546383e-08 -2.9609689080179618e-08 3.1648819103110024e-07 1.1176759772253973e-07 -2.9283709297177327e-07 4.407910524241277e-07
age3 1.3564631624847058e-06 1.299573236171859e-06 -3.856165942080024e-08 3.6041386878097015e-10 1.34906951239365e-05 -1.2807149355976206e-06 3.7985603074299185e-08 -3.549189333315817e-10 1.0266503550240965e-11 -1.3050547015571112e-10 -2.3611487612722004e-10 7.736925534641227e-11 -9.129894736436018e-11 -5.863044825649214e-10 -3.8955096917914126e-10 -9.288918217755019e-10 -3.3933326210262875e-10 -1.1619239672140019e-09 -1.1266515283784584e-09 2.9662685123403066e-10 1.772971970164679e-10 -1.6907778391581288e-10 2.5728371300840305e-10 -3.4306710514374265e-10 -4.6183436205617034e-10 -1.0957535001859137e-09 2.8876941981039705e-10 1.5986470983367527e-10 -3.1692607518147033e-09 1.157761934323883e-10 1.1740032779429313e-09 -2.6607842258219616e-09
sex 0.01535132165556016 0.05207118143944391 -0.0014921145875687182 1.3490695124151397e-05 1.1440200317685945 -0.1048005461889529 0.002999877893770486 -2.7058646319196937e-05 2.4800423816328325e-05 1.7294079945765509e-06 7.0073415771414445e-06 8.15397808533478e-06 -3.396320440345376e-05 5.630040218223449e-05 -1.0412630653768304e-05 -3.4968375530110515e-05 -1.3773940940901824e-05 -1.2974107468683099e-05 1.8378169921864027e-05 5.893156677892529e-05 1.4570343908211799e-05 -2.913243540642432e-05 -2.3537700436751082e-05 -3.7097680146434284e-05 -1.4150796946447325e-05 -3.54381311359073e-05 -8.079798360609222e-06 4.452230250254561e-05 0.00021466115996227826 3.21756387415703e-05 -0.0006502508395723507 0.00018049968736251655
agesex -0.0014930745734300817 -0.00483396316440899 0.00014017327297995524 -1.2807149356172826e-06 -0.10480054618894892 0.00973781119424825 -0.0002822709030509601 2.574569111250521e-06 -2.2843164797760605e-06 4.1410883394913567e-07 -5.625404312202525e-07 -6.839496545917036e-07 2.8311492750633445e-06 -5.405197491881661e-06 1.4016515319908842e-06 3.7894533075438883e-06 9.235666839237592e-07 1.3238805298890233e-06 -1.5228359399896173e-06 -5.537997205181353e-06 -1.7614680295007305e-06 2.4324407438292998e-06 2.3361069845505433e-06 3.973062534695843e-06 6.534216197231151e-07 3.261762979633269e-06 8.676215168464692e-07 -4.18069589082984e-06 -2.055169563016918e-05 -3.469418527226945e-06 6.630679191056115e-05 -3.2564235844096424e-05
age2sex 4.5594248916172516e-05 0.00014012252853917882 -4.111187393978963e-06 3.798560307487936e-08 0.002999877893770166 -0.00028227090305094115 8.285469418396524e-06 -7.648134278396096e-08 6.640346382075648e-08 -2.973648703944766e-08 1.627524995522308e-08 2.001373623675391e-08 -7.634288823532452e-08 1.5979454292238512e-07 -5.1118788380497816e-08 -1.2598726512511932e-07 -1.4156791660524333e-08 -3.9978584032862036e-08 3.595261440154663e-08 1.6258888138385367e-07 6.359616704927246e-08 -6.632688249717554e-08 -7.324041065512152e-08 -1.3099183454240035e-07 -1.2897820739699303e-09 -9.510036529177077e-08 -2.9024559875500287e-08 1.204531545231556e-07 6.091017525273626e-07 1.39757252464778e-07 -1.9264826177914884e-06 1.1407443550337822e-06
age3sex -4.4214225720398745e-07 -1.2797931052360296e-06 3.7972634323936826e-08 -3.5491893333713977e-10 -2.7058646319191255e-05 2.57456911125009e-06 -7.648134278395344e-08 7.147410733307406e-10 -6.469085691875328e-10 4.4210689576384986e-10 -1.5623566855027854e-10 -1.7701961100543992e-10 6.565952133727482e-10 -1.4756105530720655e-09 5.760240945413548e-10 1.2957794054530433e-09 9.204549550918636e-12 3.675571889224957e-10 -2.500851920171243e-10 -1.4979855420874998e-09 -7.070606990482381e-10 6.199603273238933e-10 6.773526658150334e-10 1.3211911962762542e-09 -1.7821178713316145e-10 8.700742962344281e-10 2.6079546153631067e-10 -1.0896302522910733e-09 -5.5287832904650426e-09 -1.7675398631818185e-09 1.6926310546835916e-08 -1.1312667382386868e-08
pcs.V3 -2.998033678562763e-07 -6.481482045212327e-07 9.358125080736966e-09 1.026650355869947e-11 2.4800423816740647e-05 -2.2843164798147305e-06 6.640346382188847e-08 -6.469085691979644e-10 2.9589084490787993e-06 1.9342422108758946e-07 -3.5536751083202e-09 -1.5106612864605813e-08 8.807919811144007e-08 4.836463389889371e-08 -1.4706291226377272e-08 6.659595338595206e-08 -8.711396156289381e-08 1.1254345457823201e-07 -6.081911985114706e-08 -2.8527861848473665e-08 -1.5412621105809343e-08 -1.670023710523939e-08 -7.289246946829304e-08 4.7446403723907477e-08 2.905954634735826e-08 -9.656216998258e-09 1.0209243478546605e-07 3.141445182805548e-08 2.5150136328907314e-07 5.462592515511659e-07 1.427229832436413e-06 1.842355358928149e-06
pcs.V4 3.140679188371304e-06 6.334454375416845e-07 1.2812862485971115e-09 -1.3050547015725707e-10 1.7294079945479828e-06 4.14108833951782e-07 -2.9736487039524273e-08 4.4210689576454976e-10 1.9342422108759152e-07 2.921379164275976e-06 1.0883349324020546e-07 3.96522652511176e-10 2.260851149447216e-08 -6.533269046552771e-08 -6.243124254356995e-08 5.26856744341022e-08 9.974414649116297e-08 -4.398214454758336e-08 4.226396096572921e-08 -5.8091937407311785e-08 -1.4427427290823364e-07 7.710155769710674e-08 9.777645117794846e-08 5.5268736097525076e-08 4.486707639714418e-08 3.792772559591557e-08 -6.158318672159238e-09 6.70860008671974e-09 -7.937298129204928e-07 3.254586336972942e-06 -5.703413007662196e-06 -3.034786455268508e-06
pcs.V5 3.0263599476891884e-06 -1.6118123177033296e-06 3.694820255826994e-08 -2.361148761205368e-10 7.007341577639013e-06 -5.625404312668942e-07 1.6275249956586122e-08 -1.5623566856280317e-10 -3.5536751083113794e-09 1.0883349324020222e-07 2.6310251442444563e-06 2.093373590522597e-08 1.9699914148601273e-08 1.7762075733555673e-08 -3.8166562048594214e-08 -8.36536869994204e-08 6.229054336336609e-08 1.0048860591298116e-07 -1.1302014484829692e-08 -5.986689223528828e-08 3.992958520560681e-08 -2.595094130431915e-08 -9.654584408384484e-08 -9.44565308542501e-08 3.8318664403783914e-08 5.434611261032222e-08 6.330197025717359e-08 3.0117774247374364e-08 -8.883148550643615e-07 -1.2449241444004968e-07 -3.106890116088086e-06 2.684987873829786e-06
pcs.V6 -1.5486682211457847e-06 4.995446909372006e-07 -1.2315253415915585e-08 7.736925534826999e-11 8.153978085330948e-06 -6.839496545913547e-07 2.0013736236744632e-08 -1.7701961100536994e-10 -1.5106612864609023e-08 3.965226525116378e-10 2.093373590522214e-08 2.5307338639336055e-06 5.13023281851219e-09 2.863720702375962e-08 -8.851704938284485e-09 -8.524549977316191e-08 1.058671056941026e-07 1.6004545652493643e-09 -5.0965149852287534e-08 -1.9249006407654813e-08 2.90848879773656e-08 4.441861237697801e-08 -9.49609717343006e-08 3.239011683783675e-08 -1.2683330638867245e-08 1.722679941002667e-08 -7.517409167295062e-08 -3.9541938076691024e-09 -6.725892334531701e-08 9.659150532990346e-07 -9.511253711192472e-07 -3.5553748662406667e-07
pcs.V7 7.500627475385085e-07 -6.112051611847061e-07 1.3156201077168225e-08 -9.129894737294432e-11 -3.396320440372036e-05 2.8311492750883972e-06 -7.634288823606053e-08 6.565952133795677e-10 8.80791981114457e-08 2.260851149447275e-08 1.969991414861352e-08 5.130232818510019e-09 2.9788449182710597e-06 2.0268473065830334e-08 -1.8933777126656977e-08 -1.530953804235656e-07 -4.320369825399922e-09 -7.131806536245826e-08 -2.9917094486778816e-08 -9.858445016780286e-08 6.976782847576807e-08 -3.7632719923994715e-08 -1.1135132497098011e-07 1.9824454519581814e-08 2.5650115660090623e-08 -3.4418658155327865e-09 -3.3847524267608036e-08 -1.1053088096100166e-08 5.517656975737532e-07 -1.0913327623223819e-06 -3.4514196014559426e-07 1.7001843018364494e-06
pcs.V8 -1.0226066631960002e-05 -1.7907548328578808e-06 5.634587747219238e-08 -5.863044825350965e-10 5.6300402183688737e-05 -5.405197492017971e-06 1.5979454292637168e-07 -1.47561055310876e-09 4.836463389889802e-08 -6.533269046553383e-08 1.7762075733531483e-08 2.863720702377126e-08 2.0268473065807193e-08 2.8574813568026593e-06 7.644361761328746e-08 5.425028356090493e-08 6.516435568813107e-08 2.003643083007969e-07 -2.2428265170571957e-08 -1.396663029977308e-07 -9.09521862633765e-08 -9.416101595775773e-09 1.0445042450203298e-08 2.579374536401523e-08 1.297658571106173e-07 8.367749309004817e-08 -1.017510112032093e-08 -3.568265321731227e-08 -1.3351049966973285e-07 1.951382619953e-06 -5.041802545222186e-07 -2.5429052656771768e-06
pcs.V9 -3.243065729262376e-06 -5.854544028702965e-07 2.9240837383019105e-08 -3.895509691814337e-10 -1.0412630653730077e-05 1.401651531987376e-06 -5.1118788380398825e-08 5.760240945404905e-10 -1.4706291226371606e-08 -6.243124254356988e-08 -3.816656204858751e-08 -8.851704938284257e-09 -1.89337771266614e-08 7.644361761330817e-08 2.821169184380816e-06 3.590005185905967e-08 -7.564787905695615e-09 -1.5558324948799995e-08 -4.611857777093079e-08 -1.0839649907276542e-07 -3.0355196020817766e-08 -1.1899448210363366e-08 4.5586938232686095e-08 -8.627803019115267e-08 -1.5297837495269998e-07 -8.1992066991008e-08 -5.3073007939811e-08 7.85111326008834e-09 -3.402991584784242e-07 9.230476855232517e-07 -1.9877540047270646e-06 1.1835809027391666e-06
pcs.V10 -3.274764054519327e-06 -2.467385708433141e-06 8.774795618154596e-08 -9.288918217791558e-10 -3.496837552981427e-05 3.7894533075163255e-06 -1.2598726512432332e-07 1.2957794054458512e-09 6.659595338597285e-08 5.268567443410016e-08 -8.365368699940101e-08 -8.524549977315979e-08 -1.5309538042358335e-07 5.425028356097491e-08 3.590005185905727e-08 2.958715285348079e-06 2.325141651397371e-09 2.376485620392346e-08 -3.685428955248755e-09 1.4106570996766924e-08 -4.846256163545089e-08 1.2451692054560986e-08 1.4503101116521514e-07 3.4612448138591574e-08 2.58925809003618e-08 9.28617233548409e-09 2.3519423101636694e-08 -8.685047427969383e-08 5.434966894727959e-07 4.667055891419534e-07 2.8535520909068567e-07 -1.2916679395507503e-06
