 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.009282415364629756 0.003388014158455298 -0.00010730615691355941 1.0782480619582495e-06 0.00984344973498703 -0.0009578805009592883 2.925101115381019e-05 -2.840184292546347e-07 -6.402396241476161e-07 2.1456225239555128e-06 2.3996624816967323e-06 -4.5912751263848855e-07 7.762873424693488e-07 -7.921781721056404e-06 -2.6443334437423377e-06 -1.87325145004449e-06 -1.4386740548167373e-06 -3.452816416577754e-06 -8.348676558799146e-06 -3.3551633394856787e-06 -6.338286075485116e-07 2.1703629824284993e-06 3.937217376504482e-06 -4.4069938864972205e-07 -2.6529184860495294e-07 -2.9072822374304557e-06 5.495517095145933e-06 -4.138160823820129e-06 -4.387562909961221e-05 6.611910260320403e-05 -6.0387328268191516e-05 3.8314519742492845e-06
age 0.0033880141585009 0.0037346640991393768 -0.00010829921863879949 9.880021404295692e-07 0.03677096702697316 -0.0034068181521349646 9.845031214096864e-05 -8.955797905100342e-07 -4.7182742661127953e-07 6.813655309253605e-08 -2.626785497762151e-06 1.2187284081502647e-06 -4.6222184400526705e-07 -9.778846376972105e-07 2.591773315874061e-07 -7.736243143719123e-07 -6.226438486996743e-07 -3.087023457653868e-06 -1.7330475185663368e-06 6.903612558276182e-07 -2.9774269106605786e-07 5.061869297208351e-08 1.3132461731428664e-06 9.86139144448937e-07 -2.0914482207653506e-06 -2.493821533884859e-06 2.3668776109389836e-07 5.184962695026534e-07 -2.1617492415142312e-05 1.1656858809488648e-05 5.348105608522425e-07 -2.8955933180175304e-05
age2 -0.00010730615691481229 -0.00010829921863864965 3.1793170183938063e-06 -2.9347242670884266e-08 -0.0010509009224743556 9.854319689404735e-05 -2.882030484081536e-06 2.652163328235161e-08 4.975985344255988e-09 1.4099034787366688e-08 6.886015025890992e-08 -3.333403853086215e-08 9.780148337827595e-09 3.3395003391355506e-08 6.1615870155112444e-09 3.396688169641189e-08 1.7562793753545785e-08 9.029686352102158e-08 6.520674290734077e-08 -1.7496257537761888e-08 2.7208706937036697e-09 -1.1596025566088285e-08 -4.2453540833107265e-08 -1.825586967644526e-08 5.1048968574467306e-08 7.017250748860448e-08 -1.8883011695542532e-08 -5.444424989085021e-10 5.971859820171565e-07 -3.489011885402185e-07 1.296589724181634e-07 6.222449555159197e-07
age3 1.0782480619694341e-06 9.8800214042796e-07 -2.9347242670872387e-08 2.741982569286486e-10 9.466039613360918e-06 -8.971619806079256e-07 2.6542541354159425e-08 -2.471966096228074e-10 3.198874609079649e-11 -2.207446861764686e-10 -5.598945364149279e-10 2.7572853969884504e-10 -6.635768271118441e-11 -3.795711618063e-10 -1.849946566422436e-10 -3.975520968052984e-10 -1.4199400150225807e-10 -8.264684541623301e-10 -7.36865952220452e-10 1.364316745439158e-10 2.732235001303341e-11 1.7435841178499024e-10 4.2276578074669966e-10 7.024855798549309e-11 -3.6530884449572834e-10 -6.365640181423622e-10 2.910932438345034e-10 -1.1770081709470788e-10 -5.358305597150078e-09 3.7245293717946255e-09 -2.6868660947510554e-09 -4.1224363512868885e-09
sex 0.009843449736266151 0.036770967027756764 -0.0010509009224974914 9.46603961357617e-06 0.8185616635881188 -0.07481345426286166 0.0021345404141874477 -1.91763722543319e-05 1.6138826616701632e-05 -2.2865580259310573e-06 -2.132941228782472e-05 2.18110780518504e-05 -2.9639074085224787e-05 4.388378087688552e-05 -9.169747357237186e-06 -1.149210346794402e-05 -4.864462319648027e-06 -7.503260189682624e-06 1.9018133972165626e-05 4.8135646369286896e-05 8.439507067106147e-07 -1.0269849572044045e-05 -1.895699576948122e-05 -1.2062175862671169e-05 -1.7991481656731932e-05 -2.458888056150308e-05 5.1930812790110096e-06 3.1053076618326574e-05 4.769282375112691e-05 2.0470598372526772e-05 -0.00010888757738117242 -0.0001702199663053112
agesex -0.0009578805010542997 -0.0034068181521772728 9.854319689534934e-05 -8.971619806205737e-07 -0.07481345426285863 0.006936362584071932 -0.00020044453493079758 1.8212915364354643e-06 -1.499213931818987e-06 5.81231935401227e-07 2.1386791908088212e-06 -2.0465548940668484e-06 2.5494326882664415e-06 -4.131800239989066e-06 1.1785898981988025e-06 1.3298524930182052e-06 8.791096255094171e-08 7.261557756436431e-07 -1.5605535912828629e-06 -4.435724898461565e-06 -4.736123161190315e-07 6.122114345749401e-07 1.6084793651475243e-06 1.5931801982106867e-06 1.079100954635188e-06 2.2902929045535957e-06 -4.7355961762270543e-07 -2.785447150630828e-06 -5.630216959432698e-06 -5.511963845139643e-07 1.4122259359070399e-05 2.8670253856255405e-06
age2sex 2.9251011157474713e-05 9.845031214342037e-05 -2.8820304841536566e-06 2.6542541354825656e-08 0.0021345404141872265 -0.00020044453493078525 5.866969684517921e-06 -5.3967873959952074e-08 4.4474242797330334e-08 -2.8458917494148027e-08 -6.669522135516857e-08 6.061630857519119e-08 -7.037802867197571e-08 1.2096127263640283e-07 -4.258491699788238e-08 -4.7145677049866104e-08 9.24786874905578e-09 -2.098361826725411e-08 3.617156293025536e-08 1.2811675898112165e-07 2.5261095890225904e-08 -8.69119572768505e-09 -4.411059668263762e-08 -5.981923465623466e-08 -1.6241350483378418e-08 -6.836930998365454e-08 1.2409038160494662e-08 7.599594919674279e-08 1.9504339888626439e-07 -7.0990768977631184e-09 -3.903033138064739e-07 9.440397459850473e-08
age3sex -2.840184292809686e-07 -8.955797905211841e-07 2.6521633282696796e-08 -2.4719660962618124e-10 -1.917637225432819e-05 1.8212915364351926e-06 -5.3967873959947435e-08 5.027910633237955e-10 -4.408706725790204e-10 3.7181259505287634e-10 6.551397883451259e-10 -5.540300008086346e-10 6.142400841164776e-10 -1.1035237869022002e-09 4.740334194729892e-10 5.077246236538354e-10 -1.9346710009523375e-10 1.862825016287012e-10 -2.379461634682145e-10 -1.176239452642277e-09 -3.4393866984978377e-10 2.5130735995117243e-11 3.568033089650801e-10 6.6019608381336e-10 -2.210721640630612e-12 6.436019640519764e-10 -1.2663801959196083e-10 -6.447967061546105e-10 -1.9624096036283896e-09 3.053225781048226e-10 2.7313201813218652e-09 -1.8824897867540323e-09
pcs.V3 -6.402396241137453e-07 -4.7182742657412e-07 4.9759853431689875e-09 3.1988746100794643e-11 1.613882661707707e-05 -1.4992139318542355e-06 4.4474242798363125e-08 -4.408706725885448e-10 2.845648771287295e-06 7.154486477641878e-08 -2.872595247535322e-08 -3.3880311778192964e-08 6.442111912826255e-08 3.18285110353817e-08 -2.0450307101395035e-08 4.9570039770529165e-08 -7.354234367679592e-08 9.543667728994696e-08 -8.516106735317218e-08 -2.6482082635480953e-10 -2.688618922283051e-09 2.509004238434422e-09 -6.213221793231762e-08 1.2642790316617435e-08 2.2722569028443392e-08 -3.4872690841808845e-09 7.903828133872545e-08 2.6480454530305446e-08 4.665322774197206e-07 7.166430620286454e-07 1.7399603535391356e-06 9.65192836889017e-07
pcs.V4 2.145622523937362e-06 6.813655307552829e-08 1.4099034787869557e-08 -2.207446861811523e-10 -2.2865580261096864e-06 5.812319354180339e-07 -2.845891749464158e-08 3.718125950574393e-10 7.154486477642013e-08 2.714904714194016e-06 2.8660922377610407e-08 8.069923679099868e-09 2.59051394154673e-08 -3.253176256742162e-08 -4.7196331185062595e-08 2.5133145744114686e-08 6.921165751986409e-08 -4.771360022845299e-08 5.463058480646461e-08 -3.9228249076698604e-08 -1.0854403086601687e-07 4.977321605041817e-08 8.09978455447506e-08 3.003510190870168e-08 3.018693102458255e-08 1.7116731352825474e-08 1.4340966547554368e-10 3.7675953710322446e-08 -5.905507269863605e-07 3.1019083962592906e-06 -5.313142026919641e-06 -2.8955477607220343e-06
