 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.010350201096657897 0.0037886106632206767 -0.00011983334303460157 1.2030420043599393e-06 0.010959445219779242 -0.0010618854952685515 3.228985957756879e-05 -3.119717349825135e-07 -4.0021403976456883e-07 2.3950485990218134e-06 2.1689975715859936e-06 -7.298416074424906e-07 1.0846100888825121e-06 -9.04457035519367e-06 -2.954134987795769e-06 -2.2215472345506958e-06 -1.69530241680404e-06 -3.949141911756262e-06 -1.0335395624217316e-05 -4.236595682921257e-06 -5.684685782293662e-07 2.6368907000202626e-06 3.594797713241252e-06 -1.126751175813039e-06 -4.6557899872516686e-07 -3.6645186941121023e-06 6.788651479795195e-06 -4.375301999102675e-06 -5.173883210610138e-05 5.64298172456749e-05 -3.106454817943273e-05 -1.3501199365240204e-06
age 0.003788610663204949 0.004226274787958559 -0.00012261811576481344 1.1195324781776915e-06 0.04282435456455032 -0.003973738936596969 0.00011503662396735435 -1.048355237104248e-06 -3.5029552547692886e-07 2.0091571940323828e-07 -2.717567027990431e-06 1.0859843071160194e-06 -2.3186875223623283e-07 -1.3899603563133895e-06 1.2689648038039624e-07 -1.0799961026683402e-06 -1.0834696333258783e-06 -3.611223727308174e-06 -1.8853569031381657e-06 9.322338393033504e-07 -4.4494416119838766e-08 2.9485473256487704e-07 1.2261523634321034e-06 5.224810567982025e-07 -2.3342496206077737e-06 -2.597098953227026e-06 1.4384567007104258e-07 5.151365311075828e-07 -2.0849850506838876e-05 8.860397060853038e-06 4.0532849866698855e-06 -2.8638285328124232e-05
age2 -0.00011983334303398832 -0.0001226181157644426 3.6008654170255286e-06 -3.325964185794809e-08 -0.0012255789981297708 0.00011508655604625558 -3.3714152505402762e-06 3.107703175281213e-08 1.8058828949647997e-09 1.130916075352507e-08 7.053146368192923e-08 -3.0487376414038646e-08 3.28457207477984e-09 4.604756301358929e-08 1.1832971302147816e-08 4.474614962263929e-08 3.036051308890129e-08 1.0577251064396936e-07 7.256808487974926e-08 -2.3671178943942428e-08 -5.412337607080252e-09 -1.865720970954358e-08 -3.862632194953581e-08 -3.1895273184147298e-09 5.735226689030488e-08 7.395845409501382e-08 -1.7609647057383772e-08 3.5523059184009017e-10 5.755679382287695e-07 -2.988388069767354e-07 3.1183564757522486e-08 6.411768650031708e-07
age3 1.2030420043532933e-06 1.1195324781736808e-06 -3.325964185792478e-08 3.1090217703949776e-10 1.1055348803833503e-05 -1.0491741926817843e-06 3.108710841629242e-08 -2.899625513167009e-10 6.329933747504556e-11 -2.03300945360312e-10 -5.65766972602291e-10 2.550973364638332e-10 -8.669790201144486e-12 -5.007863759049675e-10 -2.5452508703112537e-10 -5.131477646788929e-10 -2.538129368804329e-10 -9.66839232878649e-10 -8.358043925890752e-10 1.7965154124257625e-10 1.0952570842947141e-10 2.3469392904561884e-10 3.7709740046905113e-10 -8.167908952395144e-11 -4.1124963407291006e-10 -6.796295897055742e-10 2.9744088239808205e-10 -1.305335884288416e-10 -5.220144550412236e-09 3.5160700918397407e-09 -1.8228475528976354e-09 -4.481658755044714e-09
sex 0.010959445219095596 0.04282435456404499 -0.0012255789981151558 1.1055348803700626e-05 0.9559984035706103 -0.08755323102800482 0.0025039102430864657 -2.2551357625636016e-05 2.1373533231581933e-05 1.5603507785157737e-06 -1.9371437159825563e-05 2.2800737211436006e-05 -2.9379197719971456e-05 4.46309684963465e-05 -1.0889853684175803e-05 -1.7838422392783098e-05 -9.96949309288211e-06 -9.551837775238435e-06 2.459514780735604e-05 5.418450481698335e-05 4.636082852712392e-06 -8.465598080790477e-06 -1.971396303787732e-05 -2.1500836231608763e-05 -1.8440654401795315e-05 -2.35666672806299e-05 2.244958074764408e-06 3.100069614707603e-05 6.825897734135276e-05 0.0001308267896900012 -0.0004074436673260985 -0.00010705637835279828
agesex -0.0010618854952006767 -0.0039737389365343155 0.00011508655604446683 -1.0491741926658086e-06 -0.08755323102800616 0.008133533335984228 -0.0002355780069635059 2.1457773471640626e-06 -1.946095781489724e-06 2.9582746025612955e-07 1.9638373684718636e-06 -2.172469446051612e-06 2.521868754402169e-06 -4.26608349198555e-06 1.412262043494679e-06 2.0232262066718046e-06 5.224987106291004e-07 1.0126356786279886e-06 -2.0363237449086944e-06 -5.0641711799350866e-06 -8.827847147709036e-07 4.3444729008659784e-07 1.7528576890729225e-06 2.5358105680296294e-06 1.0599325362292047e-06 2.2299391117690345e-06 -1.2704069965129681e-07 -2.744986332671629e-06 -8.090879033734251e-06 -1.1177155860597488e-05 4.4836894038475165e-05 -5.802927123883946e-06
age2sex 3.228985957570791e-05 0.00011503662396582302 -3.3714152504959192e-06 3.1087108415890696e-08 0.00250391024308654 -0.00023557800696350918 6.91052981217649e-06 -6.371759631578936e-08 5.63099640334671e-08 -2.203724319864184e-08 -6.069928725779554e-08 6.526299961215261e-08 -6.956999033002333e-08 1.2614651533880634e-07 -5.180750475501369e-08 -7.008257196666041e-08 -2.259560669435579e-09 -3.096760383626329e-08 4.832427874550433e-08 1.4781846746344593e-07 3.899876533378318e-08 -4.447996316595221e-09 -5.0075051453278435e-08 -8.893106295491549e-08 -1.3491406053763473e-08 -6.713251826500305e-08 4.083734199228366e-10 7.458023968658454e-08 2.808187448119852e-07 3.303031640533451e-07 -1.3487212782476042e-06 3.8011038450103396e-07
age3sex -3.119717349661613e-07 -1.0483552370905494e-06 3.107703175241704e-08 -2.899625513131352e-10 -2.255135762563707e-05 2.1457773471641287e-06 -6.371759631579042e-08 5.949704080259856e-10 -5.442339151883016e-10 3.333918374964206e-10 5.851367541303899e-10 -6.029230606799991e-10 6.092897447583493e-10 -1.1622325418373902e-09 5.843214869975454e-10 7.426256238478431e-10 -9.74104048380549e-11 2.823582818135872e-10 -3.372077428227071e-10 -1.3632851255169e-09 -4.89694937537823e-10 5.4307897899171696e-12 4.215730172014945e-10 9.372801797001188e-10 -5.2672144560410795e-11 6.332335234399365e-10 -4.2393145656681836e-12 -6.379470122274653e-10 -2.8412892864198587e-09 -3.12060540687089e-09 1.1967320064009519e-08 -4.583868285239029e-09
pcs.V3 -4.002140397817495e-07 -3.5029552550212984e-07 1.8058828956935704e-09 6.329933746843789e-11 2.1373533231304405e-05 -1.9460957814637875e-06 5.6309964032711335e-08 -5.44233915181377e-10 2.9362666951254097e-06 1.0595489184091475e-07 -2.0228012014180905e-08 -2.873874911465063e-08 6.519380488329245e-08 3.086120570906344e-08 -1.3105837435913124e-08 5.887253989150738e-08 -7.880399939410052e-08 1.036502527854322e-07 -6.953233597493372e-08 -1.895073291887939e-09 -1.0399454176706617e-08 8.1756783665625e-09 -6.853965175309557e-08 2.6755769889824523e-08 2.262312813698729e-08 -1.0587754311387047e-08 8.48543414341649e-08 2.7217686385040318e-08 4.929724087528649e-07 6.862974396734667e-07 1.5216834170694045e-06 1.3063144062918372e-06
pcs.V4 2.3950485990225202e-06 2.00915719400993e-07 1.1309160753591188e-08 -2.0330094536092913e-10 1.5603507784336477e-06 2.958274602638566e-07 -2.2037243198868598e-08 3.3339183749851344e-10 1.0595489184091192e-07 2.8192777188302444e-06 4.888502278772955e-08 9.098029920390774e-09 3.393119255896034e-08 -3.6368222334548596e-08 -5.431642599962007e-08 3.502530127748394e-08 7.566061541022625e-08 -4.8384650171050244e-08 5.039026058637418e-08 -3.6192462793117896e-08 -1.206936308555823e-07 5.932105079131269e-08 8.122890163567363e-08 3.329772910572408e-08 3.677444646250003e-08 2.57897415750915e-08 4.010354401706875e-09 4.0433465446000204e-08 -6.779315839691595e-07 3.4134624482814036e-06 -5.800421543847912e-06 -3.1965838898949296e-06
