 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00010813876818284802 7.733347481274545e-06 -2.158984914758854e-07 2.1117539892251266e-09 -2.2018661701587002e-05 1.988219322692734e-06 -5.565871722993563e-08 5.240077634870104e-10 2.3660049424461166e-07 2.991616961628042e-07 -1.9899680606607675e-07 -1.2709914080781487e-07 -7.867011840549562e-08 5.036844235675132e-08 -8.998526755572552e-08 8.070305966057284e-08 1.2905994603048026e-09 -1.059265009579635e-07 -1.5756579607414526e-07 -5.43013897999094e-08 -2.7480176593792504e-08 6.516178140991144e-09 -2.622498550823697e-08 -6.952324300714373e-08 5.1375501079171123e-08 -2.9740326984957474e-08 4.384450438834211e-08 -9.41476898686172e-09 8.89850055236216e-07 1.1973512495930601e-06 -2.0128287641362878e-06
age 7.733347481195922e-06 0.00030318514958994577 -6.977234927469917e-06 4.984266805608586e-08 0.003809379637745298 -0.00028854578940223355 6.62782190916533e-06 -4.7237978666247935e-08 -1.4135709500091658e-07 2.7886521296875513e-07 -6.256123853948644e-08 2.2858336823972646e-07 3.684068344549434e-08 5.544549969514819e-08 1.4569058013208887e-07 1.5632698693094649e-07 1.869057908521307e-07 -3.4414294879914807e-07 -8.344443961483061e-08 6.017595759822483e-08 -1.5104214117833653e-07 -2.152241116745612e-07 -3.091603557951066e-07 2.76802959322848e-07 2.2997067464552553e-07 -2.270415170879168e-07 1.6044257521010562e-07 3.454053185855324e-07 2.0279079970736382e-07 -3.991362555034023e-06 -3.382274086959263e-06
age2 -2.1589849147604816e-07 -6.977234927468121e-06 1.6366093492860534e-07 -1.1889980914059964e-09 -8.5716479160717e-05 6.632800689367875e-06 -1.5530148414005727e-07 1.1257231860780808e-09 5.661641985718038e-09 -6.148461732793501e-09 4.947471995090385e-10 -5.4169845474991665e-09 -8.715637847093015e-10 -2.326898729687501e-09 -2.5450204343460657e-09 -2.751138446135585e-09 -4.3428249890011895e-09 7.701663051615693e-09 2.2507242931590335e-09 -1.1373605057377998e-09 2.9693376720755465e-09 3.899706304396636e-09 5.879501278141174e-09 -5.360581422195806e-09 -6.173821344507761e-09 5.140354425751467e-09 -4.043555290413612e-09 -7.779469592492415e-09 5.8873257274911025e-09 9.37568520820495e-08 6.720966979568375e-08
age3 2.1117539892430702e-09 4.984266805607458e-08 -1.1889980914060305e-09 8.77859478095283e-12 6.01087054135293e-07 -4.7314794659325726e-08 1.1267681413875095e-09 -8.300592599698098e-12 -5.4441292327260914e-11 4.660949829547528e-11 -1.484389499814402e-12 3.821262434043068e-11 4.044762813414688e-12 2.269383720103101e-11 1.3467240441853045e-11 1.578231819813235e-11 3.32717384658445e-11 -5.345109817796356e-11 -2.1348486017805093e-11 5.8926355124498724e-12 -1.9283742439723564e-11 -2.0315546633832565e-11 -3.569213739153525e-11 3.109945255811896e-11 4.949878533739853e-11 -3.640926692027247e-11 3.096934162453148e-11 5.3568933468335594e-11 -8.725938199224126e-11 -6.987793756941963e-10 -4.1988967623052374e-10
sex -2.2018661698730817e-05 0.0038093796377476753 -8.57164791607724e-05 6.010870541357061e-07 0.13142905446508177 -0.009848223129116008 0.00022505612402510072 -1.6024256951865641e-06 -3.363316222102696e-06 -8.652765291873904e-08 4.4642637553520474e-07 1.1063541514373662e-06 -3.7912123993902463e-06 -1.8522612605703934e-06 2.7882234898518735e-06 7.130665303392297e-07 -5.600907584605167e-08 -2.8948412320637234e-06 -1.7107553215519909e-06 2.971645610334004e-06 2.457170846719905e-07 -1.8935373061935663e-06 -6.361252201919262e-06 2.597554298616508e-06 -6.542728190455434e-07 -4.2106448467651895e-06 5.612291260638948e-06 2.3016027530146848e-07 -9.848679762563227e-06 -7.049725959491406e-05 -2.8133909355876743e-06
agesex 1.988219322903113e-06 -0.0002885457894025077 6.632800689374517e-06 -4.731479465937486e-08 -0.009848223129116398 0.0007579495678286457 -1.7679614244594293e-05 1.27962397776649e-07 3.1753544115159587e-07 1.4081011941739603e-08 -4.033624213073334e-08 -2.6417121023343454e-08 2.5624037674462053e-07 8.06988733700945e-08 -1.1737413627714989e-07 -2.077067468919123e-08 -7.402113949317823e-09 2.199117891205269e-07 9.96976439552355e-08 -2.0303647741920375e-07 -8.506686177212196e-08 1.1187849732356675e-07 4.323027392035594e-07 -1.0681256798015944e-07 -4.4876822827412086e-08 3.393744059939808e-07 -4.6242613845318826e-07 -2.736698550848343e-08 2.0301192930971948e-06 4.657305119795082e-06 1.0565945793691553e-07
age2sex -5.565871723008542e-08 6.62782190916677e-06 -1.5530148414009782e-07 1.1267681413878507e-09 0.00022505612402511752 -1.7679614244594883e-05 4.20146930629765e-07 -3.091299795554174e-09 -8.750430647137167e-09 -3.51590152133104e-10 1.0005064120162575e-09 -5.737487355782069e-11 -5.595898035100124e-09 -1.0187134859140027e-09 1.3686386332596583e-09 -5.006880988101852e-10 7.339915342964163e-10 -4.808704257888641e-09 -2.4614323445713528e-09 4.3213539305486856e-09 3.15983990424584e-09 -1.5179740861671659e-09 -9.537179745036527e-09 4.738809747360838e-10 2.2979113308712916e-09 -8.680246306018452e-09 1.1236140469590596e-08 3.449786823148638e-10 -7.293880329121675e-08 -9.868302197671423e-08 2.2776155252888805e-09
age3sex 5.240077634570901e-10 -4.7237978666243395e-08 1.125723186077998e-09 -8.300592599697776e-12 -1.6024256951867382e-06 1.2796239777665724e-07 -3.0912997955542655e-09 2.3101765241961545e-11 6.955096116887091e-11 3.718347180848019e-12 -6.255366700363834e-12 1.9485077733463113e-12 4.1449236565638324e-11 4.603716572235193e-12 -3.105379016179212e-12 8.508246184579614e-12 -9.709471821377465e-12 3.189990978694282e-11 1.8922514039521893e-11 -2.90659412654172e-11 -2.916578347005245e-11 4.389938263616748e-12 6.709685949624417e-11 1.0560512378178506e-11 -2.2484647062448353e-11 6.885029506766347e-11 -8.400861170714234e-11 -7.582019101500953e-13 7.104201862991826e-10 6.685467283672106e-10 -3.372567858653423e-11
pcs.V3 2.3660049424458498e-07 -1.4135709500099652e-07 5.661641985719892e-09 -5.444129232727449e-11 -3.3633162221069826e-06 3.175354411519221e-07 -8.750430647144728e-09 6.955096116892533e-11 1.1889824866334794e-06 1.0105067553621962e-07 -2.488588377701573e-08 -6.40051897903779e-09 1.1966039272904293e-08 1.6690102124383568e-08 -7.66672190225643e-09 1.3493030054841975e-08 9.632221728456364e-09 -1.0537496962719833e-09 -1.3383787048642224e-08 1.07468510306744e-08 2.501854210709045e-09 -1.7118227783230476e-08 -1.2250801028655981e-08 -1.570587930768801e-09 -4.75741427422922e-10 -1.5538373559285618e-08 1.163195895530684e-08 1.2202105884110176e-08 5.409760930850331e-08 7.185657211871063e-07 4.6245624366853383e-07
pcs.V4 2.991616961628018e-07 2.7886521296874026e-07 -6.148461732793442e-09 4.660949829547683e-11 -8.652765291876939e-08 1.4081011941725231e-08 -3.5159015213238525e-10 3.71834718084021e-12 1.0105067553621932e-07 1.2833228468282101e-06 4.825144176646174e-08 -9.134085954772297e-09 1.8768858515657907e-08 -3.4861889362777805e-08 -5.6618177135367606e-09 3.2361310162246025e-08 1.1661208263788523e-09 -7.79045522029795e-09 1.0087063189682315e-08 -6.650042775995435e-09 -6.7541249031430305e-09 2.0846078227113652e-08 1.1918195158158186e-08 2.0953839980969227e-08 4.0129625730833096e-10 5.261323393034333e-09 -1.0712690767842505e-08 7.058586544886137e-09 -5.29104521628342e-08 -7.844228196194791e-07 -7.04276411801021e-07
