 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002077125569249796 0.0007894281783809238 -2.3956345060147057e-05 2.3041572607855627e-07 -0.0019945858167003594 0.00020646223512071817 -6.663498249111287e-06 6.723311002262234e-08 -1.935695613885723e-06 2.1531439986370593e-06 9.990570948206122e-08 5.777979483693042e-07 7.837859047824354e-07 -7.521992658241235e-07 1.556804819643495e-06 4.973211213201464e-07 -1.6039529866207938e-07 -9.161902278158684e-08 -3.7358868333742735e-08 -1.1256324346338494e-06 -1.5005786710583227e-07 8.28526692907434e-07 1.0813046333088834e-06 5.021262624755966e-07 -1.4548479160622203e-06 -5.260523909531266e-07 -1.1449926682464418e-06 -1.971137361894052e-06 1.8692854730299697e-05 9.643684190630044e-08 -2.933534937605077e-05 -1.3402360013670644e-05
age 0.0007894281783829575 0.001607270950929714 -4.4213379281163305e-05 3.804748996184014e-07 0.017493859924657497 -0.0015544415987570226 4.27281447405486e-05 -3.6740598706574027e-07 -1.4328108642266185e-06 7.052609637776926e-07 -7.687514350586275e-07 1.2007763923247733e-06 -1.6119588356752746e-07 -2.527803386808779e-07 6.433507543137079e-07 9.400647061208794e-07 7.36140005388808e-08 -1.2211228923425967e-06 4.3834929930987314e-07 3.6716647760215673e-07 -5.206597401115886e-07 -2.3321022796923396e-08 7.15866804714873e-07 4.99713795894274e-07 -1.3311047541565094e-06 -3.067814870929153e-07 -1.1269724101708195e-06 9.112044017622374e-08 3.326478408582467e-06 7.920517152571802e-06 -2.455431288383622e-05 1.575183997543734e-05
age2 -2.395634506020448e-05 -4.42133792811471e-05 1.2317905387852216e-06 -1.0725298158058511e-08 -0.00047438864586534364 4.271521540440399e-05 -1.1892051529626953e-06 1.0346594062584586e-08 3.968965435083143e-08 -1.5803426169277545e-08 1.8771895061216895e-08 -3.3377088648756944e-08 3.0328361446265752e-09 5.845135144404253e-09 -1.8309107337004767e-08 -2.3655442755876622e-08 -2.4153765711999494e-09 2.882189489178111e-08 -1.3554739385633645e-08 -9.222720007206293e-09 1.250818331446035e-08 -3.774780895279801e-09 -2.0441178603492414e-08 -7.204546246952629e-09 3.8491417803857416e-08 6.489851594391084e-09 3.398446612135522e-08 -4.733336170346728e-11 -9.500972200025142e-08 -2.1950578036890877e-07 6.145991544648859e-07 -4.013469761157169e-07
age3 2.3041572607914073e-07 3.804748996188095e-07 -1.072529815807275e-08 9.449758510817845e-11 4.03261562947279e-06 -3.672025317003657e-07 1.0344120202166833e-08 -9.107086377005839e-11 -3.3687893895083385e-10 1.2266801964796625e-10 -1.4468463999179938e-10 2.8913475900197585e-10 -1.7915575878520407e-11 -5.192342616591633e-11 1.5885468310677994e-10 1.953989042068732e-10 2.5151722525286188e-11 -2.04505253613779e-10 1.1957800012818513e-10 6.61455447895746e-11 -9.90774752722714e-11 5.859534612030879e-11 1.7955466655642024e-10 1.7924627642733598e-11 -3.444370113189856e-10 -4.40459418874063e-11 -3.0938214405596e-10 -2.5332943277760646e-11 1.0555968322669601e-09 1.854120583987139e-09 -5.125011144533007e-09 3.2058793105996982e-09
sex -0.001994585816665959 0.017493859924650367 -0.0004743886458651666 4.032615629471673e-06 0.4969459414754848 -0.04396614214980271 0.0012074303134839025 -1.0401308714227482e-05 -1.9586285601034503e-06 -4.990948718425729e-08 7.387348931289136e-06 7.2900378580038205e-06 -2.2684468056089345e-05 1.948273918932634e-05 -1.3158277924119552e-05 7.500104036203975e-06 -1.0386065488705713e-05 -8.748170750131421e-06 6.649342680381717e-06 2.1936229761647697e-05 1.415902260754431e-06 1.2416674063483502e-06 -5.225314529189047e-06 -1.0537971584329142e-05 5.776064477660852e-06 7.930763520719795e-06 2.193010694070077e-07 2.0067114622216754e-05 -7.874811796109257e-05 0.00039582779208359263 -0.00033328748928343374 3.0380932311874097e-06
agesex 0.00020646223511629292 -0.0015544415987614616 4.2715215404522615e-05 -3.6720253170136846e-07 -0.04396614214980554 0.003950536127967349 -0.00010992985925601024 9.576271009506786e-07 1.7896618678275464e-07 8.64764980336223e-09 -6.299691913665771e-07 -5.951702847658169e-07 1.9212927596639678e-06 -1.9227023392128195e-06 1.4803236270595378e-06 -5.783035017703046e-07 8.269641826317582e-07 6.396034505710634e-07 -6.58936365335754e-07 -2.022600417785916e-06 -2.104881118195676e-07 -1.4894655040397365e-07 3.4653679157696823e-07 1.3156440910819995e-06 -6.01450875765531e-07 -8.261300615241027e-07 1.7052181486346983e-08 -1.9023997986832957e-06 8.03385935144636e-06 -3.562956731552297e-05 3.100307809771865e-05 -3.5772314751752263e-06
age2sex -6.663498248945784e-06 4.272814474071574e-05 -1.1892051529673002e-06 1.0344120202206675e-08 0.001207430313484055 -0.00010992985925601681 3.0982575087498754e-06 -2.7309354466290797e-08 -3.4577080358535256e-09 -1.296565568219228e-09 1.643731737298187e-08 1.7283102773198173e-08 -5.205667818209656e-08 5.514109860631163e-08 -4.8005591976454974e-08 1.4897953384884228e-08 -1.903624725845763e-08 -1.207401275301433e-08 1.8022621296489037e-08 5.8019786770191525e-08 5.6488025013218244e-09 4.779954521922767e-09 -8.566000056094147e-09 -4.5592583634029525e-08 1.7331693497509977e-08 2.5804829104924506e-08 -1.683723887794147e-09 5.447157394180601e-08 -2.3190565569770798e-07 1.0030904015407395e-06 -8.53666590804725e-07 1.3700148730332701e-07
age3sex 6.723311002163268e-08 -3.6740598706747727e-07 1.0346594062632008e-08 -9.107086377045994e-11 -1.0401308714229384e-05 9.57627100950788e-07 -2.730935446629224e-08 2.4356816443956824e-10 -1.2693439412280228e-12 3.373212846793675e-11 -1.3278109541803017e-10 -1.6186373669999095e-10 4.4852062349158214e-10 -4.696378830393791e-10 4.789946474359524e-10 -1.3603536458701895e-10 1.3161891781180508e-10 5.253713058345069e-11 -1.4941095101483718e-10 -5.142317778463363e-10 -3.3105692592629256e-11 -2.4067297472569015e-11 6.783072344660657e-11 4.582238955488175e-10 -1.5398526031223711e-10 -2.4838032562011014e-10 1.613667114589184e-11 -4.910661060777451e-10 1.9212824607935566e-09 -8.730729973113335e-09 7.177382166280725e-09 -1.37477895431696e-09
pcs.V3 -1.9356956138867643e-06 -1.4328108642223803e-06 3.9689654350714504e-08 -3.368789389498258e-10 -1.9586285599765304e-06 1.7896618677124063e-07 -3.457708035530474e-09 -1.2693439440624077e-12 1.7494598447547438e-06 1.1815436202705432e-07 -5.1263264318519095e-08 7.28941875320145e-09 3.9607975919457e-08 4.423347978609714e-08 3.595206854210756e-08 5.3528299677326555e-08 -1.7652232401918053e-08 2.0991641072433816e-08 -2.78786134774223e-08 -1.7807144788496004e-08 9.457856606173191e-09 -1.4991696030775204e-08 -3.3760405204495405e-08 2.207461816519424e-08 1.7189134377606192e-08 -1.229502800081191e-08 3.897835706452469e-08 9.750985244385692e-10 7.615934834402512e-07 -3.7770805912111016e-07 1.4825752638859015e-06 3.918242914117515e-07
pcs.V4 2.153143998637447e-06 7.052609637758274e-07 -1.5803426169226412e-08 1.2266801964752836e-10 -4.99094872391833e-08 8.647649808304691e-09 -1.2965655683568065e-09 3.373212846913533e-11 1.181543620270548e-07 1.7914356148747984e-06 6.935954918315905e-08 1.789838720265427e-08 1.831786703281473e-08 -2.6437418842732906e-08 -4.177101365770732e-08 2.840148872941795e-08 2.675508138791713e-09 -1.7868315636703658e-08 3.2747881899756654e-08 -6.420341408563366e-08 -4.103828945893911e-08 4.026853942504001e-08 5.2047619782725595e-08 8.124131378790081e-09 4.8472939522601875e-08 1.3823389125830289e-08 -2.647608834830796e-08 -1.3183002017259261e-08 -6.395894020821799e-07 2.3698657523190957e-07 -1.2795063584785393e-06 -3.808175373988353e-07
