 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0003439660083138166 -0.0004601050701850405 8.600324835002528e-06 -5.140372739814228e-08 0.00186979637263006 -0.000120128803405836 2.471140740464759e-06 -1.6331396657289493e-08 -2.390092705807747e-07 1.0579964417261084e-06 -3.000841586681144e-07 3.935210341168258e-08 -1.0896702144106452e-07 -1.057136557365418e-07 3.4323846123819114e-07 4.947685936454466e-07 -8.345881059060634e-08 -2.807031028645022e-07 -5.135963564000152e-07 -1.1545886358309147e-08 -1.3856828136494453e-07 1.8761416960649632e-07 -5.964385074699202e-08 1.3224032399838061e-07 -7.254076185828351e-07 -3.010214861649347e-08 5.825920589170132e-08 -3.206844678821594e-07 -2.3098934405506461e-07 6.3706974770012145e-06 -4.14549151771032e-06
age -0.00046010507018949916 0.002156254500003216 -4.191205307057095e-05 2.618856580235163e-07 0.03140046380040275 -0.0018981254763254583 3.674638702043209e-05 -2.2873691348138142e-07 1.0283509950548246e-06 -6.846839122105782e-07 2.556623054509559e-07 -5.503978489849722e-07 1.4754089642129786e-07 1.567189797080114e-07 -1.9793522914637845e-07 -4.219275155161718e-07 5.138970560145959e-07 4.3417819658125943e-07 5.754487347449775e-07 -1.4099607368498152e-07 4.844982348174651e-07 -4.783083631801105e-07 -1.202889149646086e-06 -2.893477575681059e-07 2.0523592299196722e-06 2.14488632190726e-07 3.057972871181963e-08 7.13908245691316e-07 3.4430359283639673e-06 -1.3478358903625034e-05 -1.40200388077082e-06
age2 8.600324835093207e-06 -4.191205307056182e-05 8.220072957422823e-07 -5.1823001498749115e-09 -0.0006028223640934913 3.67705433195492e-05 -7.183991121959395e-07 4.512499591292479e-09 -1.6735361170713267e-08 1.1751062012469199e-08 -5.351376401913242e-09 9.253437636550232e-09 -4.356438111589038e-09 -4.830849046895534e-09 4.127534992723384e-09 8.385531153224042e-09 -1.020243866510801e-08 -6.832235082062764e-09 -9.988289226316999e-09 3.594442773423691e-09 -8.647274038346074e-09 8.601691330040595e-09 2.207119247029759e-08 5.454492356533076e-09 -4.092096885942924e-08 -3.4522588251557216e-09 -2.511139148310682e-09 -1.4075619099226226e-08 -5.9002986085963095e-08 2.7584610129552256e-07 3.741818196061706e-08
age3 -5.14037273987525e-08 2.6188565802362094e-07 -5.182300149877591e-09 3.297607017550561e-11 3.723617153395251e-06 -2.290851105318846e-07 4.516673999941346e-09 -2.8639137767492387e-11 8.348624989879172e-11 -6.067872191901e-11 3.19492689054276e-11 -5.0376565864556574e-11 3.34463660939989e-11 4.182578752825385e-11 -2.7742276707449135e-11 -5.3119795463045875e-11 6.70185983259217e-11 3.382123932187359e-11 5.164721646245635e-11 -2.9083062558714687e-11 4.882442648468119e-11 -4.7120637393563424e-11 -1.3071264879830936e-10 -3.4682836067555504e-11 2.622588554028436e-10 1.809240134866107e-11 2.7270936922065038e-11 8.766124163843079e-11 3.2660376661194626e-10 -1.844695292973459e-09 -2.633575048989595e-10
sex 0.0018697963723808642 0.03140046380101442 -0.0006028223641054058 3.7236171534698213e-06 1.4338242003157073 -0.08720018647182294 0.0017005228198110364 -1.0679699464585004e-05 -1.7480495038954892e-05 1.66118798618349e-05 6.632214794298605e-06 -1.857158581321623e-05 -3.973824773621347e-06 -2.2205850537870638e-05 3.356955993159127e-05 1.2553386852219014e-05 6.188911884277728e-06 1.9991759060456856e-05 -9.428008499718346e-06 -7.078061305798073e-07 1.3577600891496478e-05 3.7836193342001366e-06 -3.868568497145492e-05 5.187078093033387e-06 -1.414805328442011e-06 2.0724568746777163e-05 -7.921716028944135e-06 -9.764131454617933e-06 -9.035279661171621e-05 -1.1270711771931747e-05 7.20554468805924e-05
agesex -0.00012012880339542695 -0.0018981254763557134 3.677054332014301e-05 -2.2908511053563073e-07 -0.08720018647183486 0.005353110834747704 -0.0001053217352166955 6.669695649051674e-07 1.2047928648663231e-06 -9.723389578138114e-07 -3.701137421044759e-07 1.1351425934441788e-06 1.7688282729362529e-07 1.3288534533150782e-06 -1.9540501034769473e-06 -7.518597781040016e-07 -3.4283822753258625e-07 -1.1610440232527905e-06 5.705072094905304e-07 1.3871800708534446e-07 -8.4837398952926e-07 -2.6977309940331265e-07 2.2862030499192994e-06 -2.7852731623251557e-07 5.148388539543304e-08 -1.1385989181903117e-06 2.876124351127171e-07 6.839998425984642e-07 7.2330408444489685e-06 7.199184120034945e-08 -2.9171748824996575e-06
age2sex 2.471140740318698e-06 3.674638702099913e-05 -7.183991122071329e-07 4.516674000012411e-09 0.0017005228198115055 -0.00010532173521670992 2.0907701397468024e-06 -1.3356604400617925e-08 -2.6657111011172154e-08 1.8325390543513436e-08 6.448871173388892e-09 -2.177813230417096e-08 -2.5676851247634565e-09 -2.524937474107372e-08 3.660966145337678e-08 1.3988135812150874e-08 6.560784035825551e-09 2.1924401629022695e-08 -1.1894652164513057e-08 -4.448203718273875e-09 1.7198351442984112e-08 6.713196104762503e-09 -4.365249956985423e-08 4.036005924281036e-09 -3.3361757482105983e-10 1.963769191025894e-08 -2.1034742508408743e-09 -1.5396035048932642e-08 -1.8004112514458534e-07 8.079820521684762e-09 3.6422669670157954e-08
age3sex -1.633139665570036e-08 -2.287369134856947e-07 4.512499591377466e-09 -2.8639137768030446e-11 -1.0679699464589536e-05 6.669695649053539e-07 -1.3356604400619788e-08 8.609310613734381e-11 1.8575407655564514e-10 -1.0984240862150878e-10 -3.3933744888305566e-11 1.3130514991141176e-10 1.4789818801405348e-11 1.5506587909010124e-10 -2.2151433395895072e-10 -8.463854160966283e-11 -4.24665759271737e-11 -1.3519743428646137e-10 8.05772155694789e-11 3.8177494838984995e-11 -1.1166669615692063e-10 -5.2570627732321775e-11 2.700915661887329e-10 -1.2740373876090503e-11 -1.6515250143767802e-12 -1.0749932349230305e-10 -7.720709728916463e-12 1.0858261917887407e-10 1.4238270967981757e-09 -1.1163716711320952e-10 -1.1125233696696022e-10
pcs.V3 -2.3900927057862585e-07 1.0283509950358426e-06 -1.6735361170342974e-08 8.348624989646893e-11 -1.748049503946074e-05 1.2047928648972792e-06 -2.66571110117794e-08 1.8575407655947907e-10 1.6784079641615304e-06 1.1217897578843211e-07 -4.598800616579517e-08 -5.228862551350482e-09 -5.231061549453064e-09 4.214288478716861e-08 -3.5004065422379336e-08 4.186514829220468e-09 5.86637938525424e-09 -1.4354243372584653e-08 -5.0285662449033024e-09 2.1553869905315822e-08 6.7261791459597705e-09 -2.6302291960139675e-08 -1.3596758860853398e-08 -2.8092895777712957e-08 -8.48032329492219e-09 -2.5727035314390328e-08 2.952951956676743e-08 2.4706609711218234e-09 1.304129164507439e-08 1.2259371206600061e-06 7.427119403882893e-07
pcs.V4 1.0579964417256648e-06 -6.846839121976882e-07 1.1751062012217491e-08 -6.067872191742806e-11 1.661187986219827e-05 -9.7233895783609e-07 1.8325390543951276e-08 -1.0984240862427765e-10 1.1217897578843246e-07 1.7775386056825816e-06 5.250072074658146e-08 1.8649253496906553e-08 7.954183652175129e-09 -4.058309540637007e-08 -1.2734229124036815e-09 4.630927416877204e-08 -1.5109623199569933e-09 -1.0385066049135178e-08 5.363090055303683e-09 1.1257928491516715e-08 -1.1342618361981975e-08 1.1972962943400298e-08 2.4262026538982617e-09 5.8203674197733115e-09 1.28771486852089e-08 1.1436630108560543e-08 -1.6553243570808748e-08 -1.1306964704290259e-08 -1.2029904123435e-07 -8.690431586482177e-07 -9.46905100271857e-07
