 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0026155608063180313 0.0009304852557952654 -2.8365989256387765e-05 2.744500224957592e-07 -0.0028672518573030063 0.0002926630795600167 -9.311876143276444e-06 9.264491389039662e-08 -2.6081340174777843e-06 2.8583509728696386e-06 3.3269594646506865e-07 8.564610586111823e-07 8.556994827787443e-07 -1.4280832950583326e-06 1.7588183586565982e-06 -2.0937328215074708e-07 -3.0502618406591595e-07 1.7879298144931515e-07 6.131418308101582e-08 -1.560753330464363e-06 -3.7831821477479834e-07 1.2183928165175317e-06 1.0605647954899263e-06 3.9111836423707734e-07 -1.9740687603952832e-06 -3.9721409960380896e-07 -1.6043375721685936e-06 -2.3499813148451162e-06 2.260947368752117e-05 -1.8615530548861255e-06 -4.717757923855179e-05 -1.0467296414040421e-05
age 0.000930485255796033 0.0019157201565156352 -5.2524359152392357e-05 4.502788661158627e-07 0.019719966083483274 -0.0017447844311718136 4.773110188492538e-05 -4.0835452477683417e-07 -2.0730300180805572e-06 8.540602931366314e-07 -8.53050633080137e-07 1.525480936103617e-06 -2.5369144942861043e-07 -5.001105093839285e-07 7.731722466488196e-07 5.335039599779225e-07 2.1641127724000783e-07 -1.4101390857291673e-06 4.368808051766862e-07 1.4890427890861915e-07 -3.757839458743731e-07 1.2795709833696525e-08 7.508324669064088e-07 8.327011984563218e-07 -1.5584256654401685e-06 -6.439589885166759e-07 -1.4902883921969758e-06 1.1858852322369422e-07 2.327108842464505e-06 7.235022457696272e-06 -2.958638264370039e-05 1.5047548056314996e-05
age2 -2.8365989256417174e-05 -5.252435915245423e-05 1.4589862362542356e-06 -1.265944553606288e-08 -0.0005313592467891839 4.765185218976747e-05 -1.320547184737727e-06 1.1433340914519035e-08 5.5962004999494e-08 -1.864688558934026e-08 1.9902891881978173e-08 -4.2497700604040375e-08 4.12657679747583e-09 1.2933194368966207e-08 -2.0886990643242687e-08 -1.0469978752099333e-08 -6.615778881595567e-09 3.3504247927442535e-08 -1.4490187725465915e-08 -2.3859277300478593e-09 7.632357705599407e-09 -6.357955646655059e-09 -2.2533074496044303e-08 -1.4966381160156826e-08 4.4573540860005507e-08 1.4318524495563228e-08 4.466786939800493e-08 2.3987128434017947e-11 -6.714791535629592e-08 -1.9521509822173372e-07 7.549085801027799e-07 -3.966836691903199e-07
age3 2.7445002249584647e-07 4.5027886611612594e-07 -1.2659445536055533e-08 1.1119409536256633e-10 4.4882178353019944e-06 -4.0712040224354784e-07 1.1418212045832675e-08 -1.0005925278167676e-10 -4.66845594061729e-10 1.4335108958388726e-10 -1.451408741398905e-10 3.6889307446898474e-10 -1.4359046221043951e-11 -1.2008169532913448e-10 1.764000514685454e-10 6.364177138655699e-11 6.40571327718798e-11 -2.378365109013039e-10 1.3453864816765798e-10 -2.6658941085460427e-13 -5.1983059078388055e-11 9.3163988973822e-11 2.0243071418191235e-10 7.433926467305016e-11 -3.960021442716045e-10 -9.844565613285555e-11 -4.0257002086818067e-10 -3.3333490096867775e-11 8.808263270665232e-10 1.563357401846832e-09 -6.494556825006546e-09 3.3940565423571567e-09
sex -0.002867251857298851 0.0197199660834586 -0.0005313592467884383 4.4882178352951665e-06 0.571126341305051 -0.05037469858223531 0.0013788408512242765 -1.1837115812049153e-05 -7.178307646670924e-06 -1.6316665007622085e-06 1.1904824014500236e-05 1.2077494116166197e-05 -2.491606556361007e-05 2.538134617802805e-05 -1.7845149957197348e-05 2.253767743333539e-06 -9.053525414646965e-06 -1.0142449264217415e-05 9.028081318809446e-06 1.9499035894588365e-05 6.427225779574397e-06 1.1261741409825185e-06 -8.21774603824273e-06 -4.893624359187389e-06 9.458317553527346e-06 5.541619195452392e-06 4.456406172479207e-06 2.210295271689635e-05 -0.00010234730724225734 0.0004538534144421417 -0.0004073391902693936 -2.9319933059749383e-05
agesex 0.00029266307955818407 -0.0017447844311841354 4.7651852190086735e-05 -4.071204022460898e-07 -0.05037469858224306 0.004513720284428051 -0.00012521153946944505 1.087192124401442e-06 6.035535793160721e-07 1.554898579114896e-07 -9.987528887816234e-07 -1.044258495923468e-06 2.0349705259859177e-06 -2.457570100282327e-06 1.9291423947904034e-06 -6.323577670982321e-08 6.613364413415432e-07 7.798321181550696e-07 -8.404590908249864e-07 -1.7804065370696166e-06 -7.334612768069917e-07 -1.77460025190733e-07 5.148315194428572e-07 8.650710590173913e-07 -9.529671778358064e-07 -7.225160069463251e-07 -3.493035681817106e-07 -2.060864156455693e-06 1.0640782834163839e-05 -4.0750949521512016e-05 3.8520820859019575e-05 -2.436811323807753e-06
age2sex -9.311876143246665e-06 4.773110188500242e-05 -1.3205471847394792e-06 1.1418212045844852e-08 0.001378840851224706 -0.00012521153946946426 3.5187077391524787e-06 -3.091968292569628e-08 -1.3686593777867365e-08 -5.850900560888873e-09 2.5610504567801784e-08 3.0215245668690774e-08 -5.268906061678431e-08 7.003693167053863e-08 -6.080748142152742e-08 -8.930915298681404e-10 -1.2885363658874996e-08 -1.601427056279564e-08 2.1961257806850386e-08 5.093023462819575e-08 2.156231288626347e-08 6.758072198574424e-09 -1.1488921598419454e-08 -3.4604484267242355e-08 2.7663310532727053e-08 2.5812076245416104e-08 8.95790702066836e-09 5.8199103661779225e-08 -3.1334426975093865e-07 1.1428482599328456e-06 -1.0736414154043102e-06 1.4456139118315556e-07
age3sex 9.264491389014422e-08 -4.083545247786648e-07 1.143334091456599e-08 -1.0005925278204661e-10 -1.183711581205463e-05 1.0871921244017661e-06 -3.0919682925700655e-08 2.7496229021838066e-10 7.171237345089539e-11 7.908180865137083e-11 -2.0515276324636565e-10 -2.777366459659087e-10 4.3118729862054554e-10 -5.945917060854817e-10 5.888551099503832e-10 1.4045232849390863e-11 6.5223971356143e-11 8.615147245770084e-11 -1.760208970009186e-10 -4.5142792166084653e-10 -1.8034717536081448e-10 -4.848910365583465e-11 8.391508390044689e-11 3.7500201671962715e-10 -2.495760101516077e-10 -2.723136260922422e-10 -8.64542284900547e-11 -5.201408147631377e-10 2.652341086348118e-09 -9.889990769456806e-09 9.150529159823155e-09 -1.7812909299153703e-09
pcs.V3 -2.6081340174791175e-06 -2.073030018078589e-06 5.596200499944061e-08 -4.668455940612754e-10 -7.178307646586968e-06 6.035535793084773e-07 -1.3686593777654844e-08 7.17123734490362e-11 2.4779276625342527e-06 1.0130503839418238e-07 -7.878783095785447e-08 -7.737173386485793e-10 5.348860603637682e-08 5.0210153998287684e-08 4.667168595476163e-08 6.867981810883499e-08 -2.776221281817698e-08 2.6490298121853253e-08 -3.844128857298455e-08 -1.790925212151481e-08 1.3899578181697418e-08 -2.2374874240900177e-08 -3.2415601073305665e-08 2.599036545686577e-08 2.4944989696375875e-08 -6.186486522299398e-09 5.165891714692426e-08 -3.0038595729815547e-09 8.96725810486782e-07 -5.142378723660766e-07 2.0061098549552424e-06 5.830677620774646e-07
pcs.V4 2.8583509728705687e-06 8.54060293136177e-07 -1.8646885589330834e-08 1.4335108958383328e-10 -1.6316665007826415e-06 1.5548985791324624e-07 -5.850900560935363e-09 7.908180865175523e-11 1.01305038394182e-07 2.515295390637147e-06 6.210329959412934e-08 2.982021906907531e-08 2.0451924635564927e-08 -3.3984969851559594e-08 -4.6057592402907034e-08 2.5724658187408823e-08 -2.6646316258264087e-09 -2.1451954991151912e-08 3.5432499205462896e-08 -8.556373769085513e-08 -4.302401402848319e-08 4.3440455823046595e-08 5.6812623233575704e-08 1.7212847575925763e-08 5.223449896159339e-08 8.954826796679536e-09 -4.1526697040373215e-08 -1.3737488093833995e-08 -6.76872223959414e-07 1.231922088074351e-07 -1.5947531669152002e-06 -6.733963062817811e-07
pcs.V5 3.326959464636277e-07 -8.530506330754629e-07 1.9902891881853547e-08 -1.4514087413885504e-10 1.1904824014620321e-05 -9.987528887923606e-07 2.5610504568098947e-08 -2.0515276324893934e-10 -7.87878309578569e-08 6.210329959412946e-08 2.3903501608948883e-06 -1.3106875611441201e-08 1.4607308032587176e-08 -3.031837347099651e-08 1.0750941034921184e-08 -3.37418299924135e-08 4.508415863264487e-08 7.307121779781226e-09 -1.177450363491699e-09 4.905331376935001e-09 -9.009742940202214e-09 -1.3444747741262713e-08 -7.474307501374653e-08 -6.510282235684557e-08 6.481252947437888e-08 5.6772230065488314e-08 7.00006846886015e-08 3.661282339848779e-08 -8.475610515071391e-07 -3.752497654425022e-07 5.440341806466043e-07 4.1542898829748707e-07
pcs.V6 8.564610586125619e-07 1.5254809361001635e-06 -4.249770060394277e-08 3.688930744681277e-10 1.207749411605402e-05 -1.0442584959131523e-06 3.021524566839744e-08 -2.7773664596330353e-10 -7.737173386489966e-10 2.982021906907578e-08 -1.3106875611445527e-08 2.3555676789922875e-06 1.2232288822736127e-08 7.116338759146913e-09 1.4643436826308586e-08 -4.952285966758145e-08 3.628904955706163e-08 -4.651939171793758e-08 -2.3773950033667752e-08 -3.8125627393995665e-08 7.572597991246786e-10 1.404972921457576e-08 -1.0117697507487478e-08 2.283932712456498e-08 1.8437275068352647e-08 1.4378507475477322e-08 -7.317097136748261e-08 4.903514862093943e-09 2.5108848251353038e-08 9.327267593641289e-07 2.3226771831240606e-07 -9.203365166891925e-07
pcs.V7 8.556994827774734e-07 -2.536914494336133e-07 4.126576797605077e-09 -1.4359046222075587e-11 -2.4916065563620454e-05 2.0349705259865326e-06 -5.268906061679251e-08 4.3118729862054393e-10 5.348860603638061e-08 2.0451924635563558e-08 1.4607308032591904e-08 1.2232288822731545e-08 2.7551318802147213e-06 8.044819249469095e-09 -2.0998189479002708e-08 -9.581021953520412e-08 6.439049596486271e-09 -5.127822009652952e-08 1.4383020952243184e-08 -5.3778919910260217e-08 2.8382912629899828e-08 -4.684067429713658e-08 -7.393105720335768e-08 -3.1510919405171647e-08 -2.083161684596734e-09 -2.2302991331933725e-08 -1.610660430617594e-08 1.6903816343150733e-08 -2.0066007019756711e-07 1.5615821859744467e-06 -7.32164221731904e-07 -5.526986766277576e-07
pcs.V8 -1.428083295058779e-06 -5.001105093765261e-07 1.293319436877258e-08 -1.2008169532756212e-10 2.538134617814576e-05 -2.4575701002925393e-06 7.003693167081242e-08 -5.945917060877796e-10 5.021015399828166e-08 -3.398496985155821e-08 -3.0318373471000906e-08 7.116338759155194e-09 8.044819249465155e-09 2.6941963962404583e-06 8.080755479866086e-08 7.635356157738639e-09 4.308353992967205e-08 1.1274954283657652e-07 -2.87603878423905e-08 -1.5048778671432304e-07 -2.8416207148252095e-08 2.888330161380161e-08 8.367899283063567e-09 7.024558519887572e-08 8.108918378806423e-08 5.3731479976148837e-08 -2.689849012853311e-08 1.5974269352796576e-08 -1.2724240447324727e-07 8.374636135380375e-07 6.676441882955242e-07 -1.40204493561411e-06
pcs.V9 1.7588183586564458e-06 7.731722466430936e-07 -2.0886990643095207e-08 1.7640005146738017e-10 -1.784514995722102e-05 1.9291423947921585e-06 -6.080748142156576e-08 5.888551099506302e-10 4.66716859547657e-08 -4.6057592402908166e-08 1.0750941034926586e-08 1.4643436826303187e-08 -2.0998189479002003e-08 8.080755479866502e-08 2.6139342204359434e-06 3.124253720403979e-08 3.1934878800006315e-08 -4.504118761564139e-08 -1.7618754302907015e-09 -6.81091931718695e-08 -1.5511403864683607e-08 -2.9397049980916696e-08 -6.148620897397246e-09 -4.547433903131516e-08 -5.1072190046154326e-08 -1.3096898600147687e-08 -2.2243717588457224e-08 5.482667043908338e-08 -7.890204584405764e-07 1.0307496832019967e-07 1.024190479949163e-06 -4.095419774840671e-07
pcs.V10 -2.0937328214984417e-07 5.335039599754804e-07 -1.0469978752032678e-08 6.364177138598811e-11 2.253767743253201e-06 -6.323577670257524e-08 -8.930915300705925e-10 1.4045232851160029e-11 6.867981810883543e-08 2.572465818740919e-08 -3.374182999241512e-08 -4.952285966758301e-08 -9.58102195352008e-08 7.635356157734285e-09 3.1242537204043525e-08 2.616770657019602e-06 4.0510564100215854e-08 4.185570392952377e-08 3.535997576164063e-08 1.8517419150124292e-08 -1.8935022592629153e-08 -1.5155327217600442e-08 4.1925768076581135e-08 4.521466825877659e-08 -2.937372122900756e-08 1.5339277547139356e-08 7.3639010782221416e-09 1.7790900176974365e-09 6.41398844249025e-08 9.038582230521574e-07 -1.6848148848292758e-07 -1.0451214165920635e-06
pcs.V11 -3.0502618406564315e-07 2.1641127723950089e-07 -6.6157788815824325e-09 6.405713277176995e-11 -9.053525414682017e-06 6.613364413446133e-07 -1.2885363658958206e-08 6.522397135684987e-11 -2.776221281817568e-08 -2.66463162582698e-09 4.508415863264545e-08 3.628904955705983e-08 6.439049596487593e-09 4.30835399296718e-08 3.193487880000755e-08 4.051056410021492e-08 2.622686128257629e-06 4.92776292911803e-08 8.162861865319072e-09 -4.7372983357567985e-08 4.4335083598706706e-08 -7.067782811715123e-08 4.4752220571957194e-09 3.805892606617626e-08 -1.1262627353046863e-08 2.789778266766362e-08 -1.832833697976168e-08 2.8241502957195487e-08 4.555230127418515e-07 -4.0639842968626223e-07 -5.411645473677765e-07 7.241129346785838e-07
pcs.V12 1.787929814475056e-07 -1.4101390857260202e-06 3.3504247927355794e-08 -2.378365109005606e-10 -1.0142449264112204e-05 7.798321181454947e-07 -1.6014270562525777e-08 8.615147245532266e-11 2.649029812185403e-08 -2.1451954991152908e-08 7.307121779784848e-09 -4.6519391717937235e-08 -5.12782200965342e-08 1.1274954283658429e-07 -4.5041187615646895e-08 4.185570392952282e-08 4.9277629291178485e-08 2.5867972869744157e-06 -9.215026835882857e-08 -2.739342857898968e-11 -2.049588720741515e-09 -1.5485344107817345e-08 -3.870551190056713e-08 -5.329427534896993e-08 -8.305474875850569e-08 -5.744960380775615e-09 -3.328971180445679e-08 3.217955154113647e-08 3.109508782691994e-07 -7.114128892417997e-07 8.331017959927973e-07 -3.8756707594531185e-07
