 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V5 -1.635487915797582e-07 -1.5996579543405562e-07 2.8493930336370204e-09 -1.9025496317482465e-11 2.564181249726957e-07 -2.5995147764112904e-08 4.897492408731518e-10 -9.575174787904953e-13 -3.136867738634753e-08 2.8138976637447314e-08 1.382223820888475e-06 7.173984898969911e-09 -2.761092073847532e-09 -2.2840188045147708e-08 4.421779558365059e-09 -8.229813627952962e-09 1.850625093411678e-08 1.4328803240152643e-08 1.2257406208416052e-08 9.253482549307946e-10 1.3133010764308433e-08 1.2763371606465655e-08 -1.0069326179949907e-08 -3.4414593950530207e-09 9.745521778959644e-09 1.2051872632591973e-08 4.313954002084068e-09 -1.1181048468976742e-09 -1.570462921587339e-07
pcs.V6 -5.711579737179383e-08 2.1494160916273205e-07 -5.128833713045562e-09 3.672615198545179e-11 2.2195271326983785e-06 -1.2817398341191962e-07 2.6779748129138683e-09 -2.0198981344266553e-11 -2.0848721206060235e-09 -1.6342033204013845e-09 7.173984898969965e-09 1.369607182679064e-06 7.000168602352636e-09 -5.28225759390384e-10 9.866586475577648e-09 -1.0793498774450688e-08 2.4986157203593534e-08 1.5268298256151948e-09 -1.2292753902231395e-08 -1.5998906390923043e-08 2.9220061183535e-09 6.1035197112738815e-09 -1.897414739731296e-09 3.009188623395463e-09 -2.2960118398136313e-10 5.200731262740178e-09 -3.024447340829807e-08 -9.852511151113213e-09 5.13204750553739e-08
pcs.V7 -9.435944506557191e-08 1.35077889929884e-07 -3.2865268555898265e-09 2.2724464266018372e-11 -2.0243530047744433e-06 1.266037050350028e-07 -2.6937596022785694e-09 2.0796748873872013e-11 7.241939003914187e-09 1.8344482113662786e-08 -2.761092073847495e-09 7.0001686023528125e-09 1.528129310838667e-06 7.660379486028242e-09 -5.165834313081641e-09 -2.3660489519073124e-08 5.0576852996841455e-09 -8.692126063887792e-09 1.5024076034101233e-08 -6.791875640714925e-09 -5.68506889250563e-09 -8.615024647281698e-09 -2.3597285076090853e-08 9.52612096763075e-09 5.941015740794767e-09 -2.480856004768495e-08 -1.1293825117569802e-08 8.455280535906956e-10 1.7877414765394993e-09
pcs.V8 6.441510653182683e-08 9.20643294371659e-08 -2.9440051896699507e-09 2.5915971528529308e-11 -1.5574730170707783e-06 6.813892462366439e-08 -7.062020318135672e-10 1.2983037202570352e-12 1.726970669066553e-08 -2.318011140888783e-08 -2.2840188045147698e-08 -5.28225759390301e-10 7.660379486028224e-09 1.5156658146565624e-06 1.520659252181961e-08 -6.0003367861963075e-09 -9.445039903508536e-10 4.257497333750549e-08 7.762848411278296e-09 -3.219862005434387e-08 6.279261310693552e-09 5.810426135835532e-09 -9.662786928191904e-09 1.6864001157805562e-08 2.8135385196233202e-08 1.0135598703824446e-08 5.952666478384696e-09 3.2271405017678387e-09 5.0238042035165615e-08
pcs.V9 -7.122051107674062e-08 1.223594098811565e-07 -2.188194061732726e-09 1.2315958621520062e-11 2.6117839141165645e-06 -1.1761349267144911e-07 1.5866725370584876e-09 -6.5848710581156174e-12 -7.801070322557084e-09 -1.591712868430795e-09 4.42177955836507e-09 9.86658647557764e-09 -5.165834313081745e-09 1.5206592521819585e-08 1.4956180228734346e-06 -8.128817714641958e-09 1.2132131430136128e-08 1.7624948009606648e-10 7.300706706043115e-09 -1.2850822033904856e-08 -2.670321030038513e-09 -1.2197134791995411e-08 6.0524845774799135e-09 -1.6199615900742098e-08 -2.507790811865121e-08 -1.388562220867407e-08 -5.485714226351997e-09 1.4914183587072166e-08 -2.3249841691491602e-07
pcs.V10 7.505243035806793e-08 4.487542824521867e-08 -3.9175119859335164e-10 5.691802193165935e-13 -1.0369327519708612e-06 9.758023900499315e-08 -2.8233619863480183e-09 2.1941297623102563e-11 1.05574286616116e-08 2.3319514689312183e-08 -8.229813627952996e-09 -1.0793498774450647e-08 -2.3660489519072942e-08 -6.000336786196219e-09 -8.128817714641922e-09 1.50453458577867e-06 4.7471401835897635e-09 1.367125339844311e-08 7.806871981966019e-09 -1.9789572270185845e-09 -2.1836236203571164e-08 5.2417608729429046e-09 1.0221989734388661e-08 8.431056284782583e-09 -8.190110699909386e-10 1.9462299147608953e-08 1.8077022863265132e-09 -8.857832379973938e-09 -3.566136238406921e-08
pcs.V11 -2.7061306827384865e-08 8.397132368388451e-08 -1.8517545609445615e-09 1.4723345618373957e-11 -2.1586324506662835e-06 1.5809128578851227e-07 -3.1164620345450832e-09 1.771543465806091e-11 6.8419560399770014e-09 -3.146057319710276e-09 1.8506250934116756e-08 2.4986157203593633e-08 5.057685299684229e-09 -9.445039903508137e-10 1.213213143013619e-08 4.7471401835897e-09 1.4811544726087657e-06 6.243795548447164e-09 8.962612228111182e-09 -1.6234284910756082e-08 -6.055693004237939e-11 -1.0775877333381263e-08 4.946441190384552e-09 8.668083091278567e-09 -1.0672281708856842e-09 6.252385020472541e-09 -1.768453884304839e-08 1.690171347493378e-08 3.710618785514572e-08
pcs.V12 -8.494358727947162e-08 -3.5173760540760633e-07 8.005325827380139e-09 -5.646085720121698e-11 -2.851165426068315e-06 2.2269829887205014e-07 -4.986965461592982e-09 3.360884839894438e-11 3.435253738312859e-09 -6.04801496758503e-09 1.4328803240152565e-08 1.5268298256151911e-09 -8.692126063887486e-09 4.257497333750562e-08 1.7624948009606343e-10 1.3671253398443218e-08 6.2437955484473685e-09 1.4867864179245884e-06 -2.2370944712022554e-08 -4.781731469821627e-09 -4.756060874756575e-09 7.005129776640374e-09 -1.2283753302997312e-08 -7.5949118388346e-09 -1.2501863914662393e-08 6.8937100507083145e-09 -1.9320461417495653e-08 2.2084875921908223e-08 3.413977745435572e-08
pcs.V13 -7.180976785205931e-08 -4.754603652032852e-10 3.467140650681119e-10 -6.916160079539774e-12 -4.500564747836973e-07 1.520020849267725e-08 -5.350169267924368e-10 5.255665017828138e-12 -9.946667093539759e-09 1.3712309893425031e-08 1.2257406208416032e-08 -1.2292753902231421e-08 1.5024076034101252e-08 7.762848411278316e-09 7.300706706043125e-09 7.806871981966034e-09 8.962612228111226e-09 -2.2370944712022527e-08 1.5160971773284398e-06 2.939374305039373e-09 -1.4434205516103304e-08 6.488747257740798e-10 -2.3010419576903007e-08 -8.474011005259169e-09 -2.300706675863326e-08 -5.5873960283862234e-09 1.0807425243447179e-08 1.419474096401326e-09 -1.1861980642050805e-07
pcs.V14 -6.24231270450292e-08 1.8753396975060174e-08 -3.284224974574998e-10 5.403078884979652e-13 2.612105561480172e-06 -1.909615640082299e-07 4.131400659011867e-09 -2.753050707424111e-11 1.0040830859602144e-08 -8.154923176672092e-09 9.253482549308571e-10 -1.5998906390923158e-08 -6.791875640715123e-09 -3.219862005434396e-08 -1.2850822033904935e-08 -1.9789572270185493e-09 -1.6234284910756142e-08 -4.781731469821382e-09 2.9393743050394325e-09 1.4981819830618083e-06 -1.0573614564549744e-08 -4.148798454358014e-09 7.4280535472035316e-09 -1.419985947622874e-08 -4.025217016274152e-09 -9.7995427669487e-09 -9.718442994822746e-10 -1.1305074950712538e-08 -1.2733735606585715e-07
pcs.V15 2.8543275376207944e-08 -1.46028424035196e-07 3.0726800539889356e-09 -2.121643093291578e-11 4.999134835346065e-07 -8.081075783911768e-08 2.6374253843924814e-09 -2.261719205241643e-11 -1.1395878934851947e-09 -5.969720065314556e-09 1.3133010764308483e-08 2.922006118353398e-09 -5.685068892505737e-09 6.2792613106934775e-09 -2.6703210300385497e-09 -2.1836236203571144e-08 -6.055693004240334e-11 -4.7560608747564165e-09 -1.443420551610328e-08 -1.0573614564549825e-08 1.520539638146957e-06 -6.373968208252669e-09 -4.80087514955444e-09 5.151967036596715e-09 5.1527961381574e-09 -9.396061035857097e-09 -2.0050539397175963e-08 -5.258228532267748e-09 -2.8532250106583056e-08
pcs.V16 3.756439609188792e-08 -2.729411417114263e-07 5.391607001536822e-09 -3.223111939259801e-11 -2.624372587871517e-06 1.7040412432325585e-07 -2.8893175025187887e-09 1.377167282873851e-11 -1.4863475059483997e-08 1.805351085336171e-08 1.2763371606465587e-08 6.103519711273864e-09 -8.615024647281463e-09 5.810426135835617e-09 -1.2197134791995454e-08 5.241760872942986e-09 -1.0775877333381136e-08 7.00512977664041e-09 6.488747257740783e-10 -4.148798454358193e-09 -6.3739682082527854e-09 1.4875204407721707e-06 3.1853779191903257e-09 -1.5026168354000169e-09 -1.8499549630339922e-08 -7.898389118500457e-09 -1.0984750920862455e-08 -1.0172591345820997e-08 -1.9277695447845786e-07
pcs.V17 -2.268888826442895e-08 -2.0921586844955285e-07 3.7038248927040292e-09 -2.072040710030024e-11 -4.08648396425105e-06 2.687554091817013e-07 -5.8478950915454376e-09 4.096491078428236e-11 -8.330043283307626e-09 1.2039502655450005e-08 -1.0069326179949976e-08 -1.897414739731194e-09 -2.359728507609056e-08 -9.662786928191753e-09 6.052484577479954e-09 1.0221989734388685e-08 4.946441190384683e-09 -1.228375330299743e-08 -2.301041957690307e-08 7.428053547203465e-09 -4.8008751495545245e-09 3.185377919190168e-09 1.5146797388846485e-06 1.9115782386874236e-08 2.6220662416193632e-09 3.6278302513989555e-09 -8.641569590567386e-09 -2.1850064848824238e-08 1.7844072925628483e-08
pcs.V18 -4.527039420056981e-08 2.4960234493342416e-07 -5.00166818569226e-09 3.083508060786758e-11 2.153349919137233e-06 -9.770585929517695e-08 7.110411312990217e-10 6.158659765846687e-12 -1.3080288589482372e-08 6.204602988525351e-09 -3.441459395052968e-09 3.0091886233955525e-09 9.526120967630655e-09 1.68640011578055e-08 -1.6199615900742048e-08 8.431056284782477e-09 8.668083091278454e-09 -7.594911838834716e-09 -8.474011005259195e-09 -1.4199859476228573e-08 5.151967036596819e-09 -1.5026168354001298e-09 1.9115782386874047e-08 1.4837435162439745e-06 -6.958720099450832e-09 -7.4362722894885555e-09 -1.4558221325619975e-08 5.499088677241202e-10 2.1948734335475337e-09
pcs.V19 2.7388476186071122e-08 1.8222766984487217e-07 -4.78810453590137e-09 3.7690000269000306e-11 1.3039190686659943e-07 -9.43504104708181e-08 3.4588347099838318e-09 -3.120321979497945e-11 1.6073777926039053e-10 3.7001875332592337e-09 9.745521778959695e-09 -2.2960118398133715e-10 5.9410157407945106e-09 2.813538519623309e-08 -2.50779081186512e-08 -8.190110699910237e-10 -1.0672281708858144e-09 -1.250186391466243e-08 -2.3007066758633244e-08 -4.0252170162739854e-09 5.152796138157508e-09 -1.8499549630339902e-08 2.6220662416192177e-09 -6.958720099450899e-09 1.4912091138292416e-06 1.1929298139183428e-08 3.858463689791465e-09 7.892350312098735e-09 3.410837997957095e-07
pcs.V20 -3.4688518626445066e-08 -1.6979994209945975e-07 3.6282634709110567e-09 -2.4270781707150863e-11 -2.0446740858636555e-06 1.6641264357671125e-07 -4.317222682488204e-09 3.454538033236504e-11 -1.2010102883622215e-08 -4.203431695215318e-09 1.2051872632591902e-08 5.200731262740214e-09 -2.4808560047684735e-08 1.0135598703824547e-08 -1.388562220867405e-08 1.9462299147608966e-08 6.252385020472652e-09 6.893710050708216e-09 -5.587396028386262e-09 -9.799542766948793e-09 -9.396061035857184e-09 -7.898389118500552e-09 3.627830251398973e-09 -7.436272289488417e-09 1.1929298139183517e-08 1.4892380893428517e-06 9.359282231454746e-09 1.850216011926583e-08 -9.221980851729544e-08
pcs.V21 4.1906024338239505e-08 1.5164819183031002e-07 -3.923112152036757e-09 3.051852259628989e-11 3.993257197042085e-06 -3.362659273739884e-07 8.190433475967626e-09 -6.159317736081073e-11 1.1606642665612095e-08 -7.551245503392109e-09 4.313954002084177e-09 -3.024447340829821e-08 -1.1293825117569916e-08 5.95266647838447e-09 -5.485714226352139e-09 1.807702286326429e-09 -1.768453884304824e-08 -1.9320461417495418e-08 1.0807425243447263e-08 -9.718442994821243e-10 -2.005053939717586e-08 -1.0984750920862111e-08 -8.641569590567071e-09 -1.4558221325620298e-08 3.858463689791258e-09 9.359282231454759e-09 1.4871228136481362e-06 -5.238981750079224e-09 2.758321017016687e-07
pcs.V22 -3.842909462243841e-08 3.5578853751598894e-07 -8.149573390522077e-09 5.716763756047331e-11 1.4465538117080485e-06 -1.19290197708342e-07 2.4481754906529603e-09 -1.5696104063939014e-11 9.782036228016241e-10 5.488395049283963e-10 -1.118104846897609e-09 -9.852511151113123e-09 8.455280535904805e-10 3.2271405017677423e-09 1.4914183587072222e-08 -8.857832379974108e-09 1.6901713474933606e-08 2.2084875921908068e-08 1.4194740964013139e-09 -1.1305074950712314e-08 -5.25822853226756e-09 -1.0172591345821055e-08 -2.1850064848824473e-08 5.499088677240907e-10 7.892350312098823e-09 1.8502160119265657e-08 -5.238981750078826e-09 1.4950846303526493e-06 1.530720243818448e-08
proband 5.538402589563835e-08 -2.112714957774135e-06 5.6520684315834266e-08 -4.452077920941556e-10 -3.478398573502722e-05 3.475343337742979e-06 -9.830879785175255e-08 8.503231926485662e-10 5.606831569247901e-07 -6.507704789267718e-07 -1.5704629215873555e-07 5.132047505537541e-08 1.7877414765455379e-09 5.023804203516852e-08 -2.324984169149153e-07 -3.566136238406844e-08 3.710618785514862e-08 3.4139777454353256e-08 -1.1861980642050867e-07 -1.273373560658592e-07 -2.8532250106585396e-08 -1.927769544784603e-07 1.7844072925629112e-08 2.194873433550753e-09 3.4108379979571164e-07 -9.221980851729551e-08 2.758321017016591e-07 1.530720243818894e-08 7.709375840929662e-05
