 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0005969641753435346 1.369573184071449e-09 -2.3628082703625857e-05 1.2469906490171714e-06 -1.19646841904291e-07 1.0509878082698147e-06 2.4911567559090327e-06 1.0195028265430763e-06 2.3042204068209942e-07 1.9217846704489732e-06 -8.475292034248734e-07 1.2946642428512679e-06 -2.0688973649961012e-07 -1.3041824489514524e-06 -1.3555098390662509e-06 -2.217466035512652e-06 7.634397881162196e-07 -2.3499655784662e-06 -1.0337514768000913e-06 1.1778652083076711e-06 -1.3051114289557125e-06 3.9368733163180004e-06 2.1774165169356245e-05 -8.187760407181703e-06
PC1 1.3695731840697571e-09 2.0890646007175546e-06 -1.5866801904265932e-06 -2.6816427035096415e-07 -7.42908860534603e-08 -2.102805687510407e-07 9.390493677730846e-08 7.544745989579621e-08 4.999882602680261e-08 1.968418482250903e-08 1.704319019856944e-07 4.447621479261873e-08 6.767294464114957e-07 -1.2436535607495565e-07 -2.558578255853841e-07 -7.162093935557691e-07 -6.420039257517771e-07 2.5513559447854233e-07 5.8763999025220736e-08 2.0073901001917721e-07 5.380819269546152e-09 -3.5003487200703404e-07 3.549748784545737e-06 3.880459026475559e-06
PC2 -2.3628082703625854e-05 -1.5866801904265932e-06 4.7477066755711574e-05 9.727272737360451e-07 1.391526943159285e-06 -5.303914714792896e-07 -5.499790690450698e-07 -7.716497336947443e-07 1.2290492261996241e-06 -2.5307930251546216e-07 2.2112633900451636e-08 -1.5140020813490443e-07 -1.2557978086959017e-06 8.077972282959792e-07 -1.1471666477433627e-06 3.001106914092784e-08 1.785348792016772e-07 7.561274144174455e-07 1.0497438755824605e-07 -6.496821785192921e-07 -2.865967121300219e-07 -4.898435651027782e-07 1.4980975379350083e-06 -1.8440678953202172e-06
PC3 1.2469906490171714e-06 -2.68164270350964e-07 9.727272737360453e-07 4.144467995082841e-06 1.963566490349306e-07 1.210418121076732e-06 2.9077924133078415e-08 4.906777481554836e-07 -1.66248234515408e-07 -9.99261950051434e-07 -1.1105048731640647e-07 4.6961653352280945e-07 5.709059263928594e-08 -7.907635680572219e-07 7.985561687000076e-08 -1.3385120839120317e-08 2.407074176341282e-07 -4.827112412419631e-07 -5.500811764074578e-07 4.775093718177034e-07 1.3859903544788874e-07 2.793090380437211e-06 1.570322050794724e-07 -2.260449083351531e-06
PC4 -1.1964684190429107e-07 -7.429088605346031e-08 1.3915269431592847e-06 1.9635664903493051e-07 7.805383033755852e-06 1.7464468819893182e-06 -3.844473558786066e-07 2.907431645531387e-07 -1.2968032443450405e-06 4.459414127042691e-07 3.722745348035552e-07 2.948668465749675e-07 -9.310306129012874e-07 -6.007794591522443e-07 3.3798693151760076e-08 -1.105900250806035e-08 1.0387629111745437e-07 6.426291900497239e-09 -5.185765708137894e-07 -1.458742643066953e-07 9.893992874726163e-08 4.298997388583598e-06 -8.795866042286353e-07 1.6719404630463668e-06
PC5 1.050987808269813e-06 -2.1028056875104074e-07 -5.303914714792893e-07 1.2104181210767313e-06 1.7464468819893184e-06 1.5689940567675867e-05 2.875472434713044e-07 1.1216206872254814e-06 -9.313783562652801e-07 -5.768497024005903e-07 -5.079343312408224e-07 -1.0485891063591666e-06 5.342804081363891e-07 -1.3345595554842782e-06 5.798081277844058e-07 1.0686607317731395e-07 -7.618570031424369e-08 7.863091767660123e-07 -2.451326254654163e-07 3.0557332039288456e-07 -7.777436003792503e-08 -3.137595069370988e-06 2.4747031836481433e-06 6.076255060846013e-06
PC6 2.491156755909035e-06 9.390493677730854e-08 -5.499790690450703e-07 2.9077924133078236e-08 -3.8444735587860644e-07 2.8754724347130476e-07 1.4998023853010764e-05 -1.7617634235869587e-07 2.0328223213401078e-07 2.1713641965374999e-07 2.6738237596338254e-08 -3.439122681921846e-07 -1.606062769327769e-07 -1.8900581448932506e-07 -2.6425657736612103e-07 -1.6219959348033617e-07 -9.345997481032412e-08 3.136539645470407e-07 -3.438333317394281e-07 -2.684491310325799e-07 -4.7252547021412997e-07 2.4750682097430707e-06 -3.818140450813519e-06 -1.7682356228172298e-06
PC7 1.0195028265430744e-06 7.544745989579629e-08 -7.716497336947439e-07 4.906777481554829e-07 2.907431645531386e-07 1.1216206872254812e-06 -1.761763423586957e-07 1.2876661642295951e-05 1.0487853972180018e-06 -2.4649897823185826e-07 -1.3255009190957354e-07 1.3606319671318985e-06 4.257926006857743e-07 3.1442949828510337e-07 -4.228042960211229e-07 -5.160475881438346e-07 4.245618717284523e-08 -5.829523343963538e-07 7.151376759070888e-08 1.1190405763952593e-07 -5.422881865619705e-07 -7.350002168421354e-06 3.2790162141126884e-06 6.305948868681092e-06
PC8 2.304220406820958e-07 4.999882602680249e-08 1.229049226199624e-06 -1.662482345154081e-07 -1.29680324434504e-06 -9.313783562652804e-07 2.0328223213401117e-07 1.0487853972180016e-06 1.4470399927099646e-05 4.79721421997828e-07 5.549017161551267e-07 -8.697184825649143e-07 2.9296991195455595e-07 -1.6257022850366428e-07 -5.062806319158424e-07 -4.923330713220281e-07 4.2715594161457356e-07 4.6934897101150425e-08 -8.290830317893015e-07 -1.8185598602437558e-07 1.1154438455435687e-07 3.1625618048082913e-06 -3.0732408280901357e-07 2.072696601232628e-06
PC9 1.9217846704489732e-06 1.968418482250913e-08 -2.530793025154628e-07 -9.992619500514341e-07 4.459414127042689e-07 -5.768497024005908e-07 2.1713641965374983e-07 -2.4649897823185816e-07 4.797214219978282e-07 1.2200914137471401e-05 -1.411423971289731e-07 -4.725578376910371e-08 -4.30338734106404e-07 1.7833885783741614e-07 -9.019667284999159e-07 4.4401829700565404e-07 3.727460248387427e-07 5.081463390174215e-07 -4.607965568759067e-07 -2.0265315956092118e-07 -7.793120720828235e-07 8.551624253349583e-07 -4.592759592469776e-06 6.106686915678609e-06
PC10 -8.475292034248721e-07 1.7043190198569426e-07 2.2112633900451483e-08 -1.1105048731640651e-07 3.7227453480355503e-07 -5.079343312408226e-07 2.6738237596337966e-08 -1.3255009190957375e-07 5.549017161551267e-07 -1.4114239712897301e-07 1.2707860895164562e-05 -5.294748101144335e-07 4.06062784016888e-08 -2.987262334708736e-07 -9.238348735390009e-08 1.9363772263027108e-07 -3.476036730168557e-07 1.2566338598312038e-07 2.0868260843606968e-07 4.820692635477846e-07 1.5988060004995766e-07 1.2608800484094582e-06 -1.3284928854496847e-06 2.952416920392778e-06
PC11 1.2946642428512676e-06 4.447621479261879e-08 -1.51400208134904e-07 4.6961653352280966e-07 2.9486684657496733e-07 -1.0485891063591662e-06 -3.439122681921846e-07 1.3606319671318997e-06 -8.697184825649147e-07 -4.725578376910386e-08 -5.294748101144333e-07 1.2038364762966075e-05 -2.5607301644326143e-08 -2.4473088685095294e-07 -5.604867075071039e-07 4.33439578318544e-07 2.3474910796957407e-07 4.46628612352655e-07 -7.658885020416435e-08 6.817678034454837e-07 1.8028745597799336e-07 7.488811659039945e-07 4.482388213386906e-06 -1.2081076387939573e-06
PC12 -2.0688973649961216e-07 6.767294464114954e-07 -1.255797808695902e-06 5.7090592639286054e-08 -9.310306129012868e-07 5.342804081363892e-07 -1.6060627693277693e-07 4.257926006857742e-07 2.9296991195455563e-07 -4.3033873410640437e-07 4.060627840168897e-08 -2.560730164432614e-08 1.1102066482162094e-05 1.5575783834436903e-07 5.375335405182019e-08 -4.417362570432149e-07 2.2758344761680544e-07 -1.9523485950992228e-07 -1.2120248081118378e-07 -1.0874222212813444e-07 -6.51870394695039e-07 3.000143400384662e-06 3.6429900259224805e-06 3.307562220871963e-06
PC13 -1.3041824489514522e-06 -1.2436535607495557e-07 8.077972282959791e-07 -7.907635680572222e-07 -6.00779459152244e-07 -1.3345595554842784e-06 -1.8900581448932464e-07 3.1442949828510316e-07 -1.625702285036646e-07 1.7833885783741598e-07 -2.9872623347087363e-07 -2.447308868509528e-07 1.5575783834436909e-07 1.1427176939157354e-05 -6.101742148770133e-07 1.0196948048084508e-06 3.0102488183403454e-07 1.5686347677727073e-07 -1.8292273531420038e-07 6.832137501639683e-08 1.3097913764631864e-07 -1.2401840912335242e-06 -1.4843333294329192e-06 4.711765940447644e-06
PC14 -1.355509839066254e-06 -2.558578255853844e-07 -1.1471666477433627e-06 7.985561687000086e-08 3.37986931517598e-08 5.798081277844055e-07 -2.6425657736612103e-07 -4.2280429602112285e-07 -5.062806319158427e-07 -9.019667284999162e-07 -9.238348735390017e-08 -5.604867075071038e-07 5.375335405182007e-08 -6.101742148770135e-07 1.1874801265551837e-05 -1.959294077734112e-07 1.1912571539147244e-07 -7.458152290377395e-08 1.311374688409517e-07 -1.232909657600473e-07 -2.1376852513903825e-08 -2.7816128074257642e-06 2.7594146472483667e-06 3.233850676163808e-06
PC15 -2.2174660355126473e-06 -7.162093935557688e-07 3.0011069140927206e-08 -1.3385120839120431e-08 -1.1059002508060479e-08 1.0686607317731364e-07 -1.6219959348033586e-07 -5.160475881438343e-07 -4.923330713220283e-07 4.4401829700565404e-07 1.9363772263027092e-07 4.3343957831854395e-07 -4.417362570432149e-07 1.0196948048084514e-06 -1.9592940777341125e-07 1.1300934597449917e-05 4.5293194311791236e-07 -7.298256951441119e-07 -2.2103850986867571e-07 -1.663180160992328e-07 3.737017552473577e-08 -7.912578588837097e-08 -1.2828370313781415e-06 1.4044991296980964e-06
PC16 7.634397881162234e-07 -6.420039257517767e-07 1.7853487920167655e-07 2.4070741763412835e-07 1.0387629111745435e-07 -7.61857003142439e-08 -9.345997481032359e-08 4.245618717284557e-08 4.2715594161457324e-07 3.727460248387425e-07 -3.476036730168559e-07 2.3474910796957426e-07 2.2758344761680538e-07 3.0102488183403454e-07 1.1912571539147261e-07 4.5293194311791215e-07 1.1554586803657194e-05 -5.06513851458297e-07 -1.1563583315573817e-08 -5.762369626311091e-07 -1.2164510081665882e-07 1.3038911239645198e-06 -5.920170813369085e-07 1.9980744284901466e-06
PC17 -2.3499655784661966e-06 2.5513559447854243e-07 7.56127414417445e-07 -4.827112412419631e-07 6.4262919004973295e-09 7.863091767660126e-07 3.136539645470404e-07 -5.829523343963541e-07 4.693489710115079e-08 5.081463390174219e-07 1.2566338598312062e-07 4.46628612352655e-07 -1.9523485950992228e-07 1.5686347677727015e-07 -7.458152290377431e-08 -7.298256951441116e-07 -5.06513851458297e-07 1.0455944124430515e-05 3.5642351542787007e-07 -1.9850411120504618e-07 1.1038967076962562e-07 4.944124769363105e-08 -2.1204611937558757e-06 -3.3468922306189033e-06
PC18 -1.0337514768000924e-06 5.876399902522091e-08 1.0497438755824563e-07 -5.500811764074577e-07 -5.185765708137898e-07 -2.4513262546541656e-07 -3.43833331739428e-07 7.15137675907088e-08 -8.290830317893011e-07 -4.607965568759064e-07 2.0868260843606968e-07 -7.658885020416453e-08 -1.2120248081118368e-07 -1.8292273531420065e-07 1.3113746884095154e-07 -2.2103850986867548e-07 -1.156358331557381e-08 3.5642351542787e-07 1.0377422731518382e-05 -1.7891601886757199e-07 9.233320166676607e-09 2.5759138004664e-06 -2.1677853418419523e-06 4.403432846498951e-07
PC19 1.1778652083076692e-06 2.007390100191773e-07 -6.496821785192914e-07 4.775093718177034e-07 -1.4587426430669518e-07 3.05573320392885e-07 -2.684491310325801e-07 1.1190405763952592e-07 -1.818559860243757e-07 -2.0265315956092137e-07 4.820692635477848e-07 6.817678034454835e-07 -1.0874222212813466e-07 6.832137501639666e-08 -1.2329096576004726e-07 -1.6631801609923277e-07 -5.762369626311093e-07 -1.9850411120504597e-07 -1.7891601886757175e-07 1.0612057647546805e-05 6.501605067192948e-07 1.1676511421415397e-06 -7.320504075795814e-09 1.2548398125664357e-06
PC20 -1.305111428955715e-06 5.380819269546031e-09 -2.8659671213002207e-07 1.3859903544788922e-07 9.893992874726157e-08 -7.777436003792475e-08 -4.7252547021412986e-07 -5.4228818656197e-07 1.1154438455435663e-07 -7.793120720828237e-07 1.5988060004995724e-07 1.8028745597799344e-07 -6.518703946950397e-07 1.309791376463187e-07 -2.1376852513903782e-08 3.737017552473567e-08 -1.2164510081665903e-07 1.103896707696255e-07 9.233320166676642e-09 6.501605067192954e-07 9.782999729235921e-06 4.323876202254448e-06 -2.714544746433444e-06 -5.580693540107286e-06
proband 3.936873316318e-06 -3.5003487200703605e-07 -4.898435651027751e-07 2.793090380437214e-06 4.298997388583601e-06 -3.137595069370989e-06 2.4750682097430694e-06 -7.350002168421351e-06 3.162561804808294e-06 8.551624253349582e-07 1.2608800484094544e-06 7.488811659039998e-07 3.0001434003846573e-06 -1.2401840912335232e-06 -2.7816128074257668e-06 -7.912578588837058e-08 1.3038911239645236e-06 4.944124769362776e-08 2.5759138004664016e-06 1.1676511421415382e-06 4.32387620225445e-06 0.0009444969862259577 -0.0004467365930476259 -0.00045975847044510887
