 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007552731783563644 -6.171376055247763e-09 -2.3435918407665536e-05 1.767373192268126e-06 1.0941679936695254e-06 1.9262595803794763e-08 2.1912175919646526e-06 2.256366924170012e-06 -2.610070892913298e-07 2.506887722560344e-06 -1.3085791107913178e-06 5.006221121746652e-07 -3.32732653263402e-07 -1.8673573985557211e-06 -1.5725866461246215e-06 -2.0044601978840135e-06 1.2010285207509825e-06 -1.6770464502226135e-06 -6.758386169019436e-07 1.0963971709784924e-06 -7.564552016187605e-07 1.3248924447388554e-05
PC1 -6.171376055247133e-09 2.5143881056166455e-06 -1.6113878180581924e-06 -3.445570280290202e-07 -4.140187168991297e-08 -3.0588026559115937e-07 7.756029533336793e-08 7.466758319245094e-08 6.317165403022812e-08 -7.538453588267853e-09 1.8061074116969113e-07 5.309733338040175e-09 6.565771212532561e-07 -1.3396915221033614e-07 -2.711993354370719e-07 -7.084486687970297e-07 -6.288178057070269e-07 2.2090782724499847e-07 4.288943176877929e-08 2.064303222222321e-07 2.2617187192885995e-08 2.8582961181469995e-06
PC2 -2.3435918407665532e-05 -1.6113878180581918e-06 4.804849100002217e-05 8.75666495026454e-07 1.3656735946843154e-06 -5.534150029828352e-07 -4.7625173569984566e-07 -5.517801980089023e-07 1.08989455485888e-06 -3.290620381643493e-07 -2.9295569661930938e-08 1.081358078311877e-08 -1.0141006454869898e-06 9.150328761175441e-07 -1.0202852300033153e-06 8.724693198254663e-08 1.0632861091854844e-07 7.547158829603722e-07 1.4441314853044358e-07 -4.554977550385211e-07 -2.980057393197676e-07 -1.4018741821195456e-06
PC3 1.767373192268124e-06 -3.445570280290202e-07 8.756664950264534e-07 4.8821684915731344e-06 1.6285079126333343e-07 1.2140243449823367e-06 2.1205494160604255e-08 4.880221919359178e-07 -2.2779889290115729e-07 -9.718352730584532e-07 -8.196163410235374e-08 4.4511918150737326e-07 6.565550926653497e-08 -7.679908443290877e-07 9.587597165521656e-08 -4.814954223878854e-08 2.9705849388426775e-07 -3.7663423660376966e-07 -5.332714334642261e-07 4.1936098508225457e-07 1.2207597849067228e-07 1.4929484669686398e-06
PC4 1.0941679936695235e-06 -4.1401871689913025e-08 1.3656735946843158e-06 1.6285079126333337e-07 9.206859778535271e-06 1.6422657114289914e-06 -4.1119967419428094e-07 2.2368988914714093e-07 -1.2917061982712707e-06 5.039418832930792e-07 3.845390367948959e-07 2.7084915990964323e-07 -1.0025223116431494e-06 -6.504135747174198e-07 5.481461443244557e-08 6.158255826713622e-09 7.07152956515923e-08 -8.315353738169523e-08 -4.6241742633657957e-07 -1.1098376964136134e-07 1.0177968943687749e-07 4.74736472587404e-06
PC5 1.9262595803794968e-08 -3.058802655911594e-07 -5.534150029828352e-07 1.2140243449823367e-06 1.6422657114289914e-06 1.6660036076278876e-05 3.8399662545633824e-07 9.84352470976297e-07 -7.694151681265115e-07 -5.982791199000564e-07 -4.2372403304003184e-07 -8.93325550007307e-07 5.774074416567295e-07 -1.219554678370451e-06 5.040264837729852e-07 8.315159358665479e-08 -6.819431510869198e-08 7.672204095918216e-07 -1.9354142091499743e-07 2.0181648504214725e-07 -1.292734224725314e-07 -3.040611412790071e-07
PC6 2.1912175919646518e-06 7.756029533336784e-08 -4.7625173569984577e-07 2.1205494160604364e-08 -4.1119967419428126e-07 3.839966254563389e-07 1.568944507806612e-05 -9.93004231760976e-08 2.9279979348739453e-07 2.1135890859054294e-07 1.1472914658851175e-07 -3.6242488917739695e-07 -2.4534929349066346e-08 -1.624389597074447e-07 -2.0422101698283114e-07 -1.0618820949445314e-07 -8.939563025382959e-08 2.7237703451426567e-07 -4.311368425351176e-07 -2.2998816890735494e-07 -5.371024623602537e-07 1.1886023952479272e-06
PC7 2.256366924170014e-06 7.466758319245074e-08 -5.517801980089023e-07 4.880221919359182e-07 2.236898891471409e-07 9.843524709762976e-07 -9.930042317609751e-08 1.3415171361165356e-05 9.746396817630903e-07 -2.924177674136637e-07 -1.3145962358071679e-07 1.2308852848854081e-06 3.846799863505303e-07 2.3134609595765462e-07 -3.5663099726575505e-07 -5.513805039193675e-07 1.3203737015753e-07 -4.0178368228045574e-07 5.757478361265441e-08 4.16792495224255e-08 -4.939808603736135e-07 -3.647874465336401e-06
PC8 -2.6100708929132746e-07 6.317165403022811e-08 1.08989455485888e-06 -2.277988929011571e-07 -1.2917061982712709e-06 -7.694151681265104e-07 2.927997934873947e-07 9.746396817630897e-07 1.4885755088931442e-05 3.5091493107322177e-07 3.847890697158694e-07 -7.984887049932784e-07 4.1627612242558724e-07 -1.1926097482071437e-07 -5.215423464520365e-07 -4.677096509448697e-07 4.1540742578566304e-07 8.703824343373842e-08 -7.599504334661137e-07 -2.560766262059574e-07 1.30552290599826e-07 4.317193236393711e-06
PC9 2.5068877225603434e-06 -7.538453588267864e-09 -3.2906203816434863e-07 -9.718352730584528e-07 5.039418832930794e-07 -5.982791199000558e-07 2.113589085905431e-07 -2.924177674136638e-07 3.5091493107322203e-07 1.2753315187482221e-05 -2.0671567421862317e-07 -3.327241133558301e-08 -4.336925940169071e-07 1.0548206159077527e-07 -8.472985879092509e-07 4.630349549151153e-07 4.087338605063545e-07 4.280833322877155e-07 -5.43870119306772e-07 -2.701471212714488e-07 -7.462082019903013e-07 1.8508599955454822e-06
PC10 -1.3085791107913213e-06 1.806107411696911e-07 -2.9295569661930935e-08 -8.19616341023537e-08 3.845390367948959e-07 -4.237240330400315e-07 1.147291465885117e-07 -1.3145962358071708e-07 3.8478906971586916e-07 -2.067156742186234e-07 1.2840778244575407e-05 -4.806234990517258e-07 -4.0420729434004354e-08 -3.1612425168071095e-07 -2.5265097657486382e-08 1.9680432139534365e-07 -3.5217745767054236e-07 7.113511123334551e-08 1.5390723500060344e-07 4.478715999579076e-07 1.0873135754392166e-07 1.5160759396992831e-06
PC11 5.006221121746635e-07 5.3097333380402234e-09 1.0813580783119033e-08 4.451191815073733e-07 2.708491599096428e-07 -8.933255500073071e-07 -3.624248891773969e-07 1.230885284885409e-06 -7.98488704993279e-07 -3.3272411335582884e-08 -4.80623499051726e-07 1.2591261078568507e-05 9.913095229128482e-09 -1.589937002037402e-07 -4.5194909574326217e-07 3.884818024447486e-07 2.524840732819455e-07 4.572546876339544e-07 4.7493538855389576e-08 6.603677127154911e-07 2.4346476112163705e-07 1.540905055238078e-06
PC12 -3.3273265326340054e-07 6.565771212532562e-07 -1.0141006454869904e-06 6.565550926653503e-08 -1.0025223116431492e-06 5.774074416567296e-07 -2.4534929349066316e-08 3.846799863505302e-07 4.162761224255869e-07 -4.3369259401690704e-07 -4.042072943400416e-08 9.913095229128293e-09 1.1562457337163305e-05 2.0463164324581833e-08 -4.998159517667439e-08 -5.27925134029833e-07 2.2487512092529436e-07 -1.7510333601573856e-07 -1.4269304402794133e-07 -1.4890342308541106e-07 -5.987205498153484e-07 5.792118980978131e-06
PC13 -1.8673573985557194e-06 -1.3396915221033628e-07 9.150328761175438e-07 -7.679908443290875e-07 -6.504135747174198e-07 -1.2195546783704503e-06 -1.624389597074445e-07 2.3134609595765493e-07 -1.192609748207141e-07 1.0548206159077523e-07 -3.1612425168071074e-07 -1.5899370020374064e-07 2.0463164324582157e-08 1.1864254354130157e-05 -6.372830334665726e-07 9.881215443864945e-07 1.9875284069846465e-07 1.8861381343579155e-07 -9.23808850125763e-08 1.4432589102288905e-08 1.9238504786529585e-07 9.51826290154233e-07
PC14 -1.572586646124624e-06 -2.7119933543707177e-07 -1.0202852300033149e-06 9.58759716552166e-08 5.481461443244524e-08 5.040264837729851e-07 -2.0422101698283122e-07 -3.5663099726575484e-07 -5.215423464520364e-07 -8.472985879092506e-07 -2.52650976574867e-08 -4.5194909574326206e-07 -4.9981595176674096e-08 -6.372830334665725e-07 1.2318200216271696e-05 -1.119569975915302e-07 4.644050478761383e-08 1.0532071333656815e-08 1.670284841548243e-07 -7.521538765022226e-08 1.2501335718288514e-07 -5.352639464875763e-07
PC15 -2.0044601978840106e-06 -7.084486687970302e-07 8.724693198254665e-08 -4.8149542238788564e-08 6.158255826713661e-09 8.31515935866549e-08 -1.0618820949445323e-07 -5.513805039193677e-07 -4.6770965094487e-07 4.6303495491511545e-07 1.9680432139534354e-07 3.884818024447484e-07 -5.27925134029833e-07 9.881215443864945e-07 -1.1195699759153016e-07 1.164593827741506e-05 3.767769981963506e-07 -6.682803138756431e-07 -1.1140930197222707e-07 -1.3543590681992456e-07 1.1266626504969457e-07 -6.406521177312035e-07
PC16 1.2010285207509806e-06 -6.288178057070273e-07 1.0632861091854901e-07 2.9705849388426807e-07 7.07152956515924e-08 -6.819431510869198e-08 -8.939563025382934e-08 1.320373701575296e-07 4.15407425785663e-07 4.087338605063549e-07 -3.521774576705423e-07 2.524840732819451e-07 2.2487512092529434e-07 1.987528406984647e-07 4.644050478761366e-08 3.7677699819635074e-07 1.1925298631484049e-05 -4.017141509005875e-07 -7.732359307678872e-10 -6.476884660790367e-07 -2.0337214915939007e-07 1.411033993780387e-06
