 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006293027695417788 1.216939343642409e-07 -2.4504115106166807e-05 1.2434787421886357e-06 4.6958112302168293e-07 7.733835906736578e-07 2.4439211223595983e-06 1.1699756284643434e-06 -6.758083272060332e-07 2.370887289439329e-06 -1.1264245149269098e-06 1.210922911029743e-06 -9.005005710719436e-08 -1.505820978369429e-06 -1.7617934710387208e-06 -1.963507641725138e-06 8.346026701889955e-07 -1.9194713623689143e-06 -5.680203383757768e-07 1.2179496371584633e-06 -9.110909824338117e-07 7.0658182118484325e-06 9.782430336911499e-06 1.0872665285811508e-05 3.054992744647239e-06 3.811880294777779e-05 4.9934768119455485e-05 -9.878549985360206e-05
PC1 1.2169393436424042e-07 2.201897882828637e-06 -1.584532116606725e-06 -3.258977364847281e-07 -5.3026975407750025e-08 -1.835712722197038e-07 8.25730174446382e-08 1.1125665175946854e-07 9.39503321535052e-08 4.322751798141386e-08 1.6153985925301273e-07 5.554402140572357e-08 6.798892550340565e-07 -1.1367113718381104e-07 -2.8162606712588936e-07 -7.299245380276806e-07 -6.370734178208293e-07 2.3214908441243248e-07 6.222413736241386e-08 1.9336509099330984e-07 3.6368109155830383e-09 -4.3769276389028977e-07 3.5531464905916883e-06 1.04442382891384e-06 -1.9298686881004385e-06 9.557271420920109e-07 4.666803818892939e-06 3.656599489217455e-06
PC2 -2.4504115106166783e-05 -1.5845321166067245e-06 4.811472011187308e-05 9.238774657297325e-07 1.445456898465462e-06 -7.210394787492731e-07 -5.227095965630129e-07 -6.301974147758023e-07 1.1805361506819664e-06 -4.4206459133975186e-07 -5.968809752550733e-08 -1.5655716649684005e-07 -1.1949402162541298e-06 9.091324677610734e-07 -1.193685723471136e-06 7.557719165968593e-08 8.279014218640215e-08 7.197434136840724e-07 1.4429168827789456e-07 -6.228188389526736e-07 -3.3515417255202246e-07 -1.6840171596463863e-06 -7.464603905052807e-06 -1.99147029262725e-06 2.2729409560703506e-05 4.4385748261727686e-06 -7.210948350419011e-06 4.043946136579183e-06
PC3 1.2434787421886357e-06 -3.2589773648472807e-07 9.238774657297331e-07 4.266198760499774e-06 1.8194564141731844e-07 1.2470666572750402e-06 3.0773895027514255e-08 4.93927605713795e-07 -1.8558792493226105e-07 -1.049728906605112e-06 -9.077067557946254e-08 4.674094945660147e-07 1.001029954383125e-07 -7.827148679045778e-07 1.0824175410422315e-07 -2.0401358703291814e-08 2.4265066636109914e-07 -4.499479229505117e-07 -5.423636299156373e-07 4.755109716887534e-07 1.6256961148723773e-07 2.59812234140504e-06 1.6851098479573476e-06 -1.9417816733779653e-06 2.183230470292341e-06 -7.687485397591807e-06 1.5777960243817556e-06 -1.9448435226382077e-06
PC4 4.6958112302168425e-07 -5.3026975407749926e-08 1.445456898465462e-06 1.8194564141731847e-07 8.231517235737433e-06 1.7940300618889759e-06 -4.014610700345905e-07 2.428484110789101e-07 -1.2869584652581497e-06 4.910638395178448e-07 3.7054821570965784e-07 3.502546714042658e-07 -9.09175189816355e-07 -6.433604484267256e-07 -1.5219832971121037e-08 -4.1334387650317254e-08 1.1591818901563642e-07 1.405835376571349e-08 -4.77607851551596e-07 -1.2123895776724935e-07 1.1632960500799728e-07 3.899998351003261e-06 -1.090518035738241e-06 1.8558716829523988e-06 -2.4724971204910163e-06 4.616861198687635e-06 8.629754490412155e-06 -6.47901865670481e-06
PC5 7.733835906736568e-07 -1.8357127221970362e-07 -7.21039478749273e-07 1.2470666572750402e-06 1.7940300618889755e-06 1.611568293741603e-05 3.6870350354415637e-07 1.2518748867265188e-06 -8.641902166348856e-07 -5.208866797771731e-07 -4.889682546604786e-07 -9.020031300205169e-07 5.171464788579654e-07 -1.3471741776429946e-06 5.45383798123894e-07 1.071140308125365e-07 2.4625717707194535e-09 7.391784764205071e-07 -1.513791287862307e-07 2.95321890918726e-07 -1.5276188539753536e-07 -3.5393108819621427e-06 5.711362101186504e-06 3.9867923163575533e-07 -1.2035257161623175e-05 -9.937759970551008e-08 1.3003306498614384e-05 4.397356813285278e-06
PC6 2.443921122359597e-06 8.257301744463817e-08 -5.227095965630136e-07 3.0773895027514116e-08 -4.0146107003459056e-07 3.687035035441561e-07 1.5288083274408324e-05 -9.664184897273547e-08 2.5154238406422644e-07 2.836535258641088e-07 6.490626222487069e-08 -3.852896608445659e-07 -1.5844181107223678e-07 -1.411849054121161e-07 -2.5366613038764475e-07 -1.795283158102072e-07 -1.3302645521781865e-07 3.0849686673846466e-07 -4.1167464049043417e-07 -2.2661572237562798e-07 -5.09801083650952e-07 3.055474722874592e-06 -3.223463278566904e-06 -3.0892138250007387e-06 -5.467309997751064e-06 3.0442373215698264e-06 -5.128185842545301e-06 7.270692309529646e-06
PC7 1.1699756284643453e-06 1.1125665175946845e-07 -6.301974147758024e-07 4.939276057137949e-07 2.428484110789102e-07 1.2518748867265181e-06 -9.664184897273486e-08 1.304995225224284e-05 9.463274700857672e-07 -1.7505274209573766e-07 -1.2044547651455054e-07 1.3418154418309025e-06 3.532347036228234e-07 2.897186944333008e-07 -4.0574388174297916e-07 -5.391969231513034e-07 6.695851257581185e-08 -4.943501589013067e-07 1.0395340665643588e-07 9.17284497068889e-08 -5.101805020881591e-07 -7.259697954468892e-06 5.254668181222399e-06 4.746530655759096e-06 -4.135271271002983e-06 -1.9766799007804274e-06 4.815129861442614e-06 4.275042352122431e-07
PC8 -6.758083272060305e-07 9.39503321535051e-08 1.1805361506819657e-06 -1.8558792493226103e-07 -1.2869584652581495e-06 -8.641902166348853e-07 2.5154238406422654e-07 9.463274700857674e-07 1.4650500390063783e-05 3.8686820838669826e-07 4.6416057917518587e-07 -8.651210180191628e-07 3.1999817578919034e-07 -7.842247143566911e-08 -4.952078831302721e-07 -4.560507307254657e-07 3.5069265190043923e-07 9.04155052560097e-08 -8.263437821371971e-07 -2.0691579654144548e-07 9.673967909716705e-08 3.09584952117264e-06 2.6438943770805196e-07 2.0051813412530696e-06 3.4753265507346524e-06 -4.758573133488456e-06 -6.854863665641677e-06 5.422785123087979e-06
PC9 2.3708872894393323e-06 4.3227517981413755e-08 -4.4206459133975244e-07 -1.0497289066051122e-06 4.910638395178453e-07 -5.208866797771727e-07 2.8365352586410877e-07 -1.7505274209573764e-07 3.868682083866984e-07 1.25735283575262e-05 -2.1849114036014605e-07 -3.674864135912756e-08 -3.840538104628724e-07 1.1667886959983084e-07 -8.516089050021823e-07 4.3371250529067684e-07 3.936261377752929e-07 5.415708946831906e-07 -4.275972297540096e-07 -2.2038642167829196e-07 -7.983971453160766e-07 7.601175531798352e-07 -3.340885393145566e-06 6.7693147617588376e-06 -9.953047200870776e-06 7.2307762330014695e-06 6.601051158068534e-06 -7.014048722568343e-06
