 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0008801837451795482 1.80717032111846e-07 -1.9302084533396944e-05 1.830038981023708e-06 2.0206036250229064e-06 -4.7158193998881894e-07 1.7003177854013751e-06 1.9242485977785153e-06 -7.741591642736575e-07 2.0083166304906416e-06 -1.5748556163712864e-06 -1.197681597951111e-07 -1.1652815097694657e-07 -2.229243326473145e-06 -1.098725993475934e-06 -1.7216897080360215e-06 1.264661169466709e-06 -9.725492106666145e-07 -7.041711702837864e-07 6.565768405144698e-07 -2.9976813648135803e-07 7.5531898826238214e-06 4.3012474927776415e-05 -1.7612103690417912e-05
PC1 1.8071703211184554e-07 2.894933846780858e-06 -1.3667311693104758e-06 -3.6139842008474896e-07 2.9495684632576848e-08 -2.4246246931452363e-07 3.039863513126888e-08 1.1213131420911986e-07 1.1160357837454934e-07 -2.274570847490213e-08 1.6787782172257445e-07 -1.2001353973389198e-09 5.812689131304719e-07 -1.2262109096126887e-07 -2.213532313460432e-07 -6.135191774216736e-07 -5.185921067420665e-07 1.4353768000830593e-07 3.104824243241156e-08 1.8660396532638834e-07 2.1125742756216287e-09 -6.87572417063492e-07 4.859736147474469e-06 5.600316331819378e-06
PC2 -1.930208453339694e-05 -1.366731169310476e-06 4.0985789742130234e-05 7.038747844154552e-07 1.0920602159727797e-06 -5.626973714249287e-07 -5.553380434594988e-07 -1.565490618838737e-07 8.274852849550136e-07 -3.0495769153535673e-07 7.328032722202465e-09 8.463644110185941e-08 -6.741598060657013e-07 6.979646989536084e-07 -8.192256959822165e-07 1.2061570416909828e-07 1.96202505204695e-07 7.50459510554614e-07 1.5967354712333544e-07 -1.6941947237813897e-07 -2.0690584838791943e-07 -1.554582693222233e-06 1.9486261340592385e-06 1.2208910518088485e-07
PC3 1.8300389810237077e-06 -3.61398420084749e-07 7.038747844154554e-07 5.311950585713089e-06 7.760651708667982e-08 1.0098217167977228e-06 -7.32362181983078e-09 3.6065961598257657e-07 -2.3152201347588537e-07 -8.459457692007302e-07 -8.464837367070331e-08 3.5551947838300327e-07 7.127435769296424e-08 -6.193454914758177e-07 9.290670977735253e-08 -4.3148803315379336e-08 2.2285252308076997e-07 -2.497654003559672e-07 -4.705594923478057e-07 3.073349188933324e-07 1.1008218662182696e-07 1.755761871146459e-06 5.146545285821697e-07 -2.107301823708549e-06
PC4 2.0206036250229073e-06 2.9495684632576894e-08 1.0920602159727797e-06 7.76065170866797e-08 9.569061315567872e-06 1.2198352376657181e-06 -4.0990707539532444e-07 1.455829534380891e-07 -9.937499734328934e-07 4.1113073729730536e-07 4.001151240279207e-07 2.456014311066964e-07 -9.159570924982168e-07 -5.477001827215632e-07 9.437052020165909e-08 4.628253550008487e-08 -8.003509923722596e-10 -1.4517870492885815e-07 -2.7811732054373265e-07 -4.66315064392186e-08 7.215114666429564e-08 2.8005217886431152e-06 7.370235048310994e-07 3.7136748995469595e-06
PC5 -4.7158193998881905e-07 -2.424624693145236e-07 -5.62697371424929e-07 1.0098217167977228e-06 1.219835237665718e-06 1.5106961635769414e-05 3.8191603789031675e-07 7.900896653087582e-07 -3.5750096916543404e-07 -4.6098377161612796e-07 -2.0366578768986862e-07 -5.347462880986096e-07 5.642288628437458e-07 -8.383182098391958e-07 3.56706171384651e-07 1.7603678859074804e-08 -4.69791637577094e-08 5.773556883191984e-07 -5.210016821581293e-08 7.083071095592879e-08 -2.0257671996690567e-07 -2.722505622751576e-06 1.396329494993085e-06 4.903249901040344e-06
PC6 1.700317785401375e-06 3.039863513126894e-08 -5.553380434594997e-07 -7.3236218198305395e-09 -4.099070753953251e-07 3.8191603789031685e-07 1.385264681094129e-05 -4.5568450209013255e-09 2.662711516956601e-07 9.790013072265907e-08 1.2139308539507816e-07 -3.6004156278777e-07 1.4621111719307172e-07 -8.366718162163981e-08 -1.696362602812557e-07 -5.8728820567154804e-08 -7.729026218574126e-08 2.802532260687615e-07 -3.2168385217110193e-07 -1.856065211078976e-07 -5.393321307523508e-07 3.28302212058155e-06 -3.454967272742004e-06 -1.3968600791037711e-06
PC7 1.9242485977785157e-06 1.1213131420912006e-07 -1.5654906188387405e-07 3.6065961598257636e-07 1.455829534380893e-07 7.900896653087585e-07 -4.556845020901321e-09 1.1892872418524972e-05 6.604540822466609e-07 -1.546578051892419e-07 -1.5387133582044515e-07 8.434874671716378e-07 2.8043784632850337e-07 1.1843303835270714e-07 -1.597415891912008e-07 -4.3393007645724245e-07 1.5933046842930702e-07 -2.0774823091359907e-07 8.564992736941884e-08 -3.69938135549775e-08 -3.904658001285358e-07 -5.424147022184358e-06 1.330072576520642e-06 4.848109162638569e-06
PC8 -7.74159164273659e-07 1.1160357837454913e-07 8.274852849550141e-07 -2.3152201347588502e-07 -9.937499734328934e-07 -3.5750096916543394e-07 2.6627115169565996e-07 6.604540822466616e-07 1.2965196270830304e-05 2.442300692058474e-07 2.0888422273530458e-07 -6.41068243349799e-07 5.299621122073288e-07 -2.9800983336325653e-08 -4.3311892017780455e-07 -4.020381280200404e-07 2.815563409160756e-07 5.7138941258730407e-08 -5.919030708092114e-07 -2.133317225479873e-07 3.7258523603921296e-08 2.4398313400944523e-06 1.6581958796656079e-06 2.007826514103976e-06
PC9 2.008316630490638e-06 -2.274570847490199e-08 -3.0495769153535716e-07 -8.459457692007296e-07 4.1113073729730526e-07 -4.6098377161612786e-07 9.790013072265878e-08 -1.5465780518924168e-07 2.442300692058472e-07 1.1452273593945078e-05 -1.8798779662887996e-07 -5.418840795292771e-08 -2.9409261449893736e-07 6.054130669809062e-08 -6.388806239239838e-07 3.6960163057895704e-07 4.156697791698801e-07 3.387960113996887e-07 -5.677149586653247e-07 -2.2043447692123415e-07 -5.737508461640062e-07 8.251151742248293e-07 -3.830526785443047e-06 5.360678167703244e-06
