 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0012034741168946029 9.107587980125313e-08 -4.587946945440249e-05 1.5879677603704884e-06 1.4865472192068282e-06 1.5420694762307483e-06 4.669610056533296e-06 2.1008422302363747e-06 -3.0451816550472557e-06 4.014432877016522e-06 -2.380961972185311e-06 -7.413257128438577e-07 -8.992538734898452e-07 -1.328851747450528e-06 -3.014567000704176e-06 -3.4691939179105643e-06 -3.611707494082441e-08 -2.3064982179071304e-06 -4.94868842125956e-07 -9.196782529040576e-07 -2.9839410060288675e-06 1.741087999200732e-05 4.316858510084924e-05 7.222940133747008e-05 -7.78046040574144e-06 0.00010070358907368221 1.8391642527016778e-05 -0.00020523834738760358
PC1 9.107587980125238e-08 4.0209093269303785e-06 -2.742178821513614e-06 -4.539479058099389e-07 1.3272806073680733e-07 -2.907889561237469e-07 1.497941381737857e-08 2.590955877910017e-07 3.9358586075436186e-07 1.481522615855308e-08 3.1489041702772075e-07 -3.8942281181837666e-10 1.2358711631411335e-06 -3.631143130608111e-07 -6.155778095998237e-07 -1.3704629524037907e-06 -8.616879565017789e-07 2.330233134720539e-07 2.6962961878898774e-07 5.220583391219931e-07 2.9675277664347607e-07 -1.2846008213348608e-06 7.74843814397632e-06 8.155961584624658e-07 -6.637284738291559e-06 1.1799351560907634e-07 7.679539510357534e-06 6.930806816171426e-06
PC2 -4.587946945440248e-05 -2.742178821513614e-06 8.135705940542562e-05 2.3125639432217522e-06 1.6968170245619641e-06 -4.4612023790142145e-07 -1.6759850073050503e-06 -1.603108574571714e-06 7.275037996862847e-07 -1.3903282182212329e-06 -1.0651727408708847e-06 1.0510477928825375e-07 -1.9870799124990676e-06 2.405656695233969e-06 -7.972636621777962e-08 5.21632105908535e-07 4.912001122306699e-07 1.0073386617269449e-06 -5.290875459201844e-08 -8.274498534821882e-07 -1.528178634032807e-06 -1.599965840658362e-06 -2.0861435430610963e-05 -4.424894973881317e-06 4.796024975952647e-05 1.0861130671223926e-05 -8.469870077224871e-06 1.2526093643255829e-05
PC3 1.5879677603704884e-06 -4.539479058099386e-07 2.312563943221753e-06 7.956881842948232e-06 4.778780771465529e-07 2.1761744348720507e-06 -4.2340244774083855e-07 1.1182044128927705e-06 -4.825418202391549e-07 -1.750265555375901e-06 -1.1662509954881042e-07 7.787784350234935e-07 1.843722709424675e-07 -1.3884205654067766e-06 7.646499564237167e-08 1.4832037739582465e-07 6.260680795796597e-07 -1.0371371854967584e-06 -8.693984035604173e-07 8.830369486324409e-07 4.107970113588272e-07 3.7134050843239703e-06 -2.3107195386424932e-06 -1.7021570423789848e-06 1.142170916057036e-05 -6.679846436118131e-06 1.750664046385487e-06 -7.2009462201473764e-06
PC4 1.4865472192068297e-06 1.3272806073680736e-07 1.696817024561964e-06 4.778780771465528e-07 1.4277484475262177e-05 2.8292882513473568e-06 -4.274969636615876e-07 4.8368989571294356e-08 -2.106985992329947e-06 1.0061337500196535e-06 3.898671878306653e-07 1.0179854793511078e-06 -1.3134302812815068e-06 -1.1869996454892656e-06 5.489966956764482e-07 1.0770993173939517e-07 6.755448641686322e-07 -1.2135180358627757e-07 -8.151551371986028e-07 -1.6943960332639502e-07 7.615566510805579e-09 4.5343358953770426e-06 -3.01770220812216e-06 4.1025867546451845e-06 -8.664432564573878e-07 8.22701754820725e-06 2.374720684721198e-05 -1.5418911598971965e-05
PC5 1.5420694762307502e-06 -2.907889561237468e-07 -4.4612023790141933e-07 2.1761744348720503e-06 2.829288251347358e-06 2.686485532769636e-05 1.0592733428438532e-06 1.0444281881739815e-06 -1.4619491869020857e-06 -1.4412292525709092e-06 -4.981385140393356e-07 -1.4268302871543757e-06 8.258061386780283e-07 -1.772779307628812e-06 2.6888683965615777e-07 7.027127381712654e-07 -3.6635164596943517e-07 5.97183669864036e-07 -1.2329758797372468e-07 8.155714078522953e-08 -3.809532939997749e-07 -7.820631145066783e-06 4.452830079744498e-06 2.666897272091631e-06 -6.390514836348153e-06 -1.9855156928200414e-06 1.6693117146660086e-05 5.897850421423864e-06
PC6 4.669610056533295e-06 1.497941381737859e-08 -1.6759850073050511e-06 -4.234024477408389e-07 -4.274969636615887e-07 1.0592733428438532e-06 2.4134585806987188e-05 5.690556347804846e-08 1.958045126869565e-07 8.409833559037111e-07 7.049403785493645e-07 -3.213159816914769e-07 -5.205429430880977e-07 -3.462472633858498e-07 -6.390542402127894e-07 8.107576357331458e-07 -7.494758400503227e-07 4.4110184033771786e-07 -5.237535806148507e-07 -6.648226044206896e-07 -1.081610243202243e-06 -1.557202489166112e-06 -6.86970786880652e-07 -2.4477476948383317e-06 -1.6698617232488822e-05 1.9612451468458048e-06 -9.241400602493994e-06 1.7890856535767856e-05
PC7 2.100842230236379e-06 2.590955877910017e-07 -1.603108574571713e-06 1.1182044128927702e-06 4.836898957129468e-08 1.0444281881739817e-06 5.69055634780489e-08 2.213226874446631e-05 1.2704207653480645e-06 1.5055362492693293e-07 2.78739183648441e-07 1.995451861690467e-06 9.13204860156022e-08 2.926600678404428e-07 1.206747827970437e-07 -8.799829149939886e-07 5.887448788078974e-07 -1.5488422477907946e-06 -2.1757384929610466e-07 3.937934021643853e-07 -2.866143265136205e-07 -1.193731806696249e-05 4.5565367517017926e-06 7.274297888764835e-06 -5.443884608258006e-06 6.632675882538957e-07 -5.161281156858541e-06 1.3359660634662005e-05
PC8 -3.045181655047255e-06 3.935858607543618e-07 7.27503799686284e-07 -4.825418202391548e-07 -2.106985992329948e-06 -1.4619491869020865e-06 1.958045126869562e-07 1.2704207653480653e-06 2.512028477532851e-05 7.503660040981517e-07 7.957873734785988e-07 -9.370335155429224e-07 1.1754615491413365e-06 -5.50384725240975e-07 -1.4168835809982845e-06 -1.34174218393166e-06 1.0235901650917684e-06 1.070693135397291e-06 -8.943440348895116e-07 -1.4041226235819839e-06 4.232285326703202e-07 5.931991895663727e-06 1.2688594720521068e-05 7.314239633672278e-06 -1.2718811278313036e-06 -1.233483126920752e-05 -6.209807002584396e-06 8.27063833921124e-06
PC9 4.01443287701652e-06 1.4815226158552886e-08 -1.3903282182212324e-06 -1.750265555375901e-06 1.0061337500196535e-06 -1.4412292525709102e-06 8.409833559037117e-07 1.5055362492693258e-07 7.503660040981519e-07 2.07906759959463e-05 -4.7164038537428827e-07 1.0330567400333901e-07 -8.596792043950428e-07 -2.0892960565539227e-07 -7.49446725628025e-07 6.86421741784388e-08 1.0715611153929042e-06 1.1412236606379592e-06 -7.203613773073927e-07 -1.0156320025740807e-06 -1.3390919407943405e-06 -4.030025785692526e-06 -9.915753767712373e-07 1.1542632927744838e-05 -3.281741515262981e-05 2.0782636844646647e-05 1.7700856781320245e-05 -1.1705759390769155e-05
