 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0016278345994024757 -6.795319710521048e-06 -6.789763755759301e-05 2.5780393534924553e-06 7.447512035349689e-07 6.123087177862473e-06 1.1031895558334949e-05 4.210035954046522e-06 1.078316318306218e-05 -1.5865341910633805e-06 1.6520206530580633e-06 2.644023370355833e-06 4.503513198996836e-06 -8.282264448980088e-06 -1.0529071910136978e-05 -4.0782137310050535e-06 1.2916459625506105e-05 1.71898912815472e-08 4.566564732939732e-06 8.265681991442374e-06 -5.894963321450168e-06 2.0184222184942454e-05 4.8591443744669695e-05 8.068086895136641e-05 -0.00010829239469770726 2.1634725890556793e-05 9.60864788921082e-05 -0.0002134376899127725
PC1 -6.795319710520891e-06 6.311076684999006e-06 -3.881582037164675e-06 -2.604138525892344e-07 -3.8582265872063255e-07 2.3648564256688616e-07 -7.335119594920244e-08 -2.960022194267314e-07 3.57834287424683e-07 1.5061832221659618e-07 9.427551801123577e-07 -5.902036998806195e-09 1.9696101337088204e-06 -5.062045344350323e-07 -7.56659386244937e-07 -1.9104465904953014e-06 -2.2439086941288377e-06 7.814326228079256e-07 -1.253256629264195e-07 6.465570771246075e-07 1.0056711294566384e-06 2.6223309170507967e-06 1.0563585317141569e-05 -1.1428816876407936e-06 -7.802462993035589e-06 2.362715524658112e-06 8.14020984883604e-06 1.6336415304728203e-05
PC2 -6.78976375575931e-05 -3.881582037164681e-06 0.00012955149176404552 3.762909797024203e-06 3.7963999643578465e-06 -1.731736780980325e-06 -1.0369622015192524e-06 -2.984939594623283e-07 1.758743362827151e-06 6.35802509696946e-07 -3.992337655078263e-07 -6.379119128549006e-07 -1.8016947601307614e-06 3.2426047161290068e-06 3.6302328246232634e-06 -6.017560260577902e-07 -2.068943183242059e-06 3.2374442042399843e-06 2.5179533147530455e-06 -3.356737578292455e-06 -2.2638829402822115e-06 5.149206799860652e-06 -2.8486515450492982e-05 6.831770920823287e-07 6.110015990251924e-05 5.763618011314374e-06 -1.920601222222245e-05 1.756897801774223e-05
PC3 2.5780393534924565e-06 -2.6041385258923464e-07 3.762909797024203e-06 1.356210188143154e-05 2.1022086774960145e-07 4.72631328009022e-06 -5.295320936334786e-07 3.5870329778650652e-06 1.6308379159698012e-06 -2.0398087189804796e-06 -2.52498400718591e-07 -5.622893634295694e-07 1.2278675761977676e-06 -3.4039442512552197e-06 2.4503253088761566e-07 -1.1485546950803965e-06 1.3164409849976005e-06 -1.960384143915223e-06 -1.3162038111165712e-06 1.9176506502427535e-06 1.4954854992153026e-06 5.544002407104056e-06 9.771992026772533e-06 -3.525169473041166e-06 1.5046538296670614e-08 -2.2706210313547223e-05 1.3501434943042147e-05 -4.60937462180005e-06
PC4 7.447512035349661e-07 -3.8582265872063345e-07 3.7963999643578478e-06 2.1022086774960145e-07 2.1360286817828733e-05 4.965703017071395e-06 -1.5239838999135937e-06 1.492679703449748e-06 -3.252633013529385e-06 9.703715303239405e-07 1.051527900775682e-06 2.038083669016827e-06 -3.771618407622503e-06 -1.6318735566140315e-06 7.728221617546429e-07 1.3255518732199684e-06 -1.0465724294154161e-07 1.149459610844757e-07 -3.643387469902061e-07 -4.877180002150504e-07 -9.208400360408122e-07 -2.232056076610427e-06 2.384037677474758e-06 1.2688787515208196e-05 -9.608731637379006e-06 1.5135118807789272e-05 3.264539189861161e-05 -1.3987963933687148e-05
PC5 6.123087177862483e-06 2.364856425668857e-07 -1.7317367809803253e-06 4.72631328009022e-06 4.965703017071394e-06 4.767976851408664e-05 1.5624882403798036e-06 8.052800077414177e-06 -1.1816023514885074e-06 -2.4127470097234703e-06 7.414702052398276e-08 -9.852111193232863e-07 1.3282434208328822e-06 -4.739227232653737e-06 9.0481372325424e-08 1.587051884065414e-07 5.708326417739977e-07 1.9279335516050636e-06 7.218591828064764e-08 1.3851279724238112e-06 -9.883750732082897e-07 -4.6070541558006724e-06 3.2046044534476785e-05 -3.3575076370616993e-06 -4.685597800092378e-05 9.280628312769506e-06 3.2215465284649875e-05 2.9194715478707573e-05
PC6 1.1031895558334969e-05 -7.335119594920362e-08 -1.0369622015192521e-06 -5.295320936334777e-07 -1.5239838999135933e-06 1.5624882403798036e-06 4.310373800168895e-05 -5.000733505614301e-07 -2.4742744341793556e-07 1.0937993343388588e-06 -1.8204519981067657e-06 -3.80983394316758e-07 -1.332327091095024e-06 9.10813819113873e-07 -4.1245511371356065e-07 1.651207690558762e-06 -4.0671962139779344e-07 1.0302067865711972e-06 -1.707422116315425e-06 -3.3111110634150664e-06 -1.0261016121035656e-06 1.2338307608502656e-05 -2.09830495883096e-05 -2.5773450051116527e-05 -3.098029935592698e-05 8.19307442752395e-06 3.3014836652946575e-05 9.739249368997495e-06
PC7 4.210035954046516e-06 -2.96002219426731e-07 -2.984939594623298e-07 3.5870329778650652e-06 1.492679703449744e-06 8.052800077414173e-06 -5.000733505614305e-07 3.79779699152195e-05 3.2496592058167885e-06 -1.715772665162177e-06 -7.419138103308518e-07 3.2610645164110736e-06 3.167182644652842e-06 4.232061140369876e-07 -5.092936967008855e-07 -1.19122450624477e-06 1.7456957733670379e-06 -1.5773664831107517e-06 9.629824452278488e-07 -3.898374298519488e-07 -1.2570944731630915e-06 -3.4505667396805005e-05 2.9602134494497766e-05 2.9746010611094573e-05 -2.9906452922074796e-05 -2.1950005639675803e-06 8.880709965088326e-06 -1.512419519117042e-05
PC8 1.078316318306214e-05 3.5783428742468613e-07 1.7587433628271477e-06 1.630837915969801e-06 -3.2526330135293844e-06 -1.1816023514885095e-06 -2.474274434179356e-07 3.249659205816784e-06 4.353297294227087e-05 1.0315484451458218e-07 3.4260132725669926e-06 -3.6899398426485553e-06 2.574281944995666e-07 -1.481622534446654e-06 -4.012066816772409e-07 -1.5599184446181865e-06 1.123873223642345e-06 -2.0379866623540436e-06 -4.683237826747505e-06 6.362963451418323e-07 1.2617763752871773e-06 6.204124343750509e-06 -6.278506890393913e-07 3.389706681077295e-06 -1.6842305912165118e-06 -1.6140084472410882e-05 -5.245456097611462e-06 5.793551582402932e-06
PC9 -1.5865341910633926e-06 1.5061832221659676e-07 6.35802509696947e-07 -2.0398087189804805e-06 9.703715303239398e-07 -2.4127470097234715e-06 1.09379933433886e-06 -1.715772665162177e-06 1.0315484451458332e-07 3.3881037466769626e-05 -2.749419161305367e-06 1.335361724645748e-06 -1.1107675701373535e-06 6.22833377353377e-07 -2.3752479686189986e-06 1.722673152237221e-06 4.501861660262502e-07 2.2079498839515287e-06 -1.3190133100187306e-06 -1.7342421142432072e-06 -3.2786585028185062e-06 6.02667297102256e-06 -1.8619320272089227e-06 2.210658093758026e-05 -4.34460980887848e-05 1.4169814328642225e-05 3.3262751964251786e-05 -3.0009746136409937e-05
