 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.00063217267011142 1.463919511746606e-09 -2.3724073619123393e-05 1.3569426381620719e-06 4.971019937371668e-07 5.78406123799966e-07 2.1802655099937664e-06 1.4649561676920523e-06 -4.2823674474092695e-07 2.383978333733607e-06 -1.1236151484924777e-06 1.3229474928840097e-06 2.9546635128683634e-08 -1.5160270600504943e-06 -1.667066861325111e-06 -2.002894560885527e-06 8.721553839901514e-07 -2.0258528238188767e-06 -7.859914957342161e-07 1.3672400759395751e-06 -1.0872354293922354e-06 5.83586482074576e-06 9.569188174958139e-06 1.2029417245260137e-05 7.3891451838065145e-06 3.74680283732754e-05 4.225803682786205e-05 -9.433943068319121e-05
PC1 1.4639195117467078e-09 2.189937364294594e-06 -1.6143629333191246e-06 -3.075360810067756e-07 -5.769116270681499e-08 -2.0601661184302905e-07 7.860119240763934e-08 1.1717590524301156e-07 6.374173918574164e-08 2.5802251143590186e-08 1.7491257514270998e-07 5.651360664909514e-08 6.791277187578016e-07 -1.1015188948654462e-07 -2.7118390213744215e-07 -7.216883801931398e-07 -6.147728046148099e-07 2.311482172989633e-07 5.850869170712469e-08 1.9196685307907686e-07 -5.798217833244875e-09 -5.009704102288573e-07 3.567164330604743e-06 1.0219536169026474e-06 -1.915105979467219e-06 1.0467068626861282e-06 4.3810453353258255e-06 3.4645557525048535e-06
PC2 -2.3724073619123406e-05 -1.6143629333191246e-06 4.769574884200212e-05 9.289226259969463e-07 1.399979726138313e-06 -6.925351845747518e-07 -5.018733959872895e-07 -6.802472469299852e-07 1.194279471655452e-06 -4.269003633051412e-07 -8.173608336775012e-08 -1.11507221711812e-07 -1.1310405373184361e-06 9.312569108990689e-07 -1.1343070689766685e-06 4.881860923344637e-08 9.579967274692694e-08 6.89771732715354e-07 9.011948771367588e-08 -6.54423231464526e-07 -3.437396252663907e-07 -1.410596625290815e-06 -7.770016905557002e-06 -2.193368060120361e-06 2.216505865456897e-05 5.084167027265048e-06 -7.79047408580895e-06 4.540625222245457e-06
PC3 1.356942638162072e-06 -3.0753608100677556e-07 9.289226259969458e-07 4.278937321354789e-06 1.8119205126373686e-07 1.200175157859839e-06 3.177591858658069e-08 4.875058229016988e-07 -2.019767872895077e-07 -1.0167863355630133e-06 -8.724854563041484e-08 4.5969914057846503e-07 5.995831608531957e-08 -7.785405360602203e-07 1.0159058259800654e-07 -2.4327200578825584e-08 2.668003018954437e-07 -4.393341042096029e-07 -5.345292317429263e-07 4.655766246535042e-07 1.4494982776603446e-07 2.6108475046409304e-06 1.5634440218699724e-06 -1.8371189960239768e-06 2.228632292840665e-06 -7.056358322024167e-06 1.2366585535798125e-06 -1.8808602388225268e-06
PC4 4.971019937371661e-07 -5.769116270681511e-08 1.3999797261383136e-06 1.8119205126373713e-07 8.151075576376422e-06 1.771005550394038e-06 -3.99168074965441e-07 2.572613691926976e-07 -1.3226679669841522e-06 5.190309392721773e-07 3.5008719563065676e-07 3.078555444089439e-07 -9.008671060606964e-07 -6.169599976964654e-07 -9.869675774636003e-09 -3.104088770828022e-08 1.1999843972372133e-07 5.808156759735934e-09 -4.76156909670022e-07 -1.24846112935215e-07 8.643450489056259e-08 3.939053509678323e-06 -1.3573819952047608e-06 1.3105761710105994e-06 -1.8292457249729775e-06 4.452396343367529e-06 7.968412956634817e-06 -5.797499474059409e-06
PC5 5.784061237999647e-07 -2.0601661184302916e-07 -6.925351845747516e-07 1.2001751578598394e-06 1.7710055503940368e-06 1.598638696946195e-05 3.5875062511560575e-07 1.1659900339328667e-06 -9.048041558152055e-07 -5.345381573167678e-07 -4.934210552867019e-07 -9.223567098390799e-07 5.21937459267278e-07 -1.3150459749528636e-06 5.492701084075512e-07 1.2216445830688528e-07 -7.445147610935106e-09 7.620866617423146e-07 -1.7172917712214326e-07 2.952441076894814e-07 -1.3199920949104197e-07 -3.4770496275184854e-06 5.750880093111481e-06 3.3737353725242585e-07 -1.1537609064420351e-05 -4.9578842666995e-07 1.3246011524675174e-05 3.72982915509744e-06
PC6 2.1802655099937634e-06 7.860119240763936e-08 -5.018733959872895e-07 3.177591858658047e-08 -3.9916807496544105e-07 3.587506251156055e-07 1.5176413842669946e-05 -1.382021098915937e-07 2.787025270607326e-07 2.574688045500598e-07 8.662737236012416e-08 -3.7058572126678407e-07 -1.5250006891714208e-07 -1.9221514146702208e-07 -2.3649845925014577e-07 -1.6786370195461886e-07 -1.0447518233850606e-07 2.8193997777097767e-07 -4.2458391761957917e-07 -2.4375166454057547e-07 -4.7241198376499164e-07 2.9212009539597307e-06 -2.962117903219436e-06 -2.758882560679035e-06 -6.20939002736253e-06 2.9804698923452592e-06 -4.62411465882915e-06 7.177995370006332e-06
PC7 1.4649561676920529e-06 1.1717590524301143e-07 -6.802472469299852e-07 4.875058229016987e-07 2.5726136919269804e-07 1.1659900339328671e-06 -1.3820210989159353e-07 1.2956221417057823e-05 9.920561312586017e-07 -2.1065988035549554e-07 -1.053343416781029e-07 1.3592916496587506e-06 4.117086554389916e-07 2.9933042942092195e-07 -4.006219961529682e-07 -5.250818632220326e-07 6.778052391792401e-08 -5.008735793397507e-07 6.860732169297851e-08 9.760028974578116e-08 -5.236730317476162e-07 -7.2618612908467296e-06 5.219937363042182e-06 4.607217204038163e-06 -4.100340588695193e-06 -1.5668888359275278e-06 4.387632912110493e-06 6.878653619131599e-07
PC8 -4.282367447409278e-07 6.374173918574164e-08 1.1942794716554518e-06 -2.0197678728950777e-07 -1.3226679669841518e-06 -9.048041558152059e-07 2.7870252706073246e-07 9.920561312586025e-07 1.4518255970283088e-05 3.901240608457235e-07 4.80893916144259e-07 -8.540773511890339e-07 3.0516015619478703e-07 -1.0692810368597704e-07 -4.883141536943767e-07 -4.5853279577424083e-07 3.761123037255433e-07 8.002963479260639e-08 -8.124449253495295e-07 -2.339132291133286e-07 1.3690676587861628e-07 3.2820062770792762e-06 4.7246690195450383e-07 2.098771158522235e-06 3.5462992066989323e-06 -4.742346207850601e-06 -7.105636852191038e-06 5.077374877331767e-06
PC9 2.3839783337336085e-06 2.580225114359019e-08 -4.269003633051413e-07 -1.016786335563013e-06 5.190309392721774e-07 -5.345381573167675e-07 2.574688045500595e-07 -2.1065988035549565e-07 3.9012406084572366e-07 1.2422184261261038e-05 -2.0093350719717847e-07 -3.411030728386064e-08 -4.1218821729969733e-07 1.4533992093985964e-07 -8.749818122622561e-07 4.369449222537273e-07 3.9922208577703096e-07 5.163678911710457e-07 -4.3340223128536614e-07 -2.090206723656126e-07 -8.032994739457849e-07 6.762850035577266e-07 -3.1391765542802563e-06 6.913809526779785e-06 -1.0113885733929177e-05 6.4490927266743076e-06 6.516313611154115e-06 -6.968235363765982e-06
PC10 -1.123615148492479e-06 1.7491257514271004e-07 -8.17360833677496e-08 -8.724854563041489e-08 3.5008719563065687e-07 -4.934210552867019e-07 8.662737236012375e-08 -1.0533434167810279e-07 4.808939161442588e-07 -2.0093350719717874e-07 1.2631248721754677e-05 -5.195913788493374e-07 4.107786588208201e-09 -2.81616047109534e-07 -7.228207069009372e-08 2.083395776847214e-07 -3.7102438745622997e-07 1.0729258214473284e-07 2.1212344256806788e-07 4.742950037641781e-07 1.394234470161049e-07 7.874848052188279e-07 -5.900779045522695e-07 3.849290269291492e-06 4.1189954624362004e-07 -1.3644723447426839e-06 -3.0248651179643725e-06 9.350265479803148e-07
PC11 1.3229474928840114e-06 5.651360664909517e-08 -1.1150722171181234e-07 4.5969914057846513e-07 3.078555444089441e-07 -9.223567098390798e-07 -3.705857212667841e-07 1.3592916496587504e-06 -8.540773511890337e-07 -3.4110307283860687e-08 -5.195913788493374e-07 1.2204838266358087e-05 1.7104952620988164e-08 -2.4438665470304314e-07 -5.427710640657749e-07 3.971779449965743e-07 2.564406054160171e-07 4.459283185406208e-07 7.1320609873847175e-09 6.686301480310058e-07 1.7485448768376534e-07 4.7590413245446793e-07 5.183743967097248e-06 -5.555319321214871e-06 -5.394143785353016e-06 2.0086162692943945e-06 1.0754477373585359e-05 1.6658971523462879e-06
PC12 2.9546635128685096e-08 6.791277187578016e-07 -1.1310405373184361e-06 5.995831608531969e-08 -9.008671060606962e-07 5.219374592672777e-07 -1.525000689171422e-07 4.117086554389916e-07 3.0516015619478687e-07 -4.121882172996979e-07 4.107786588208115e-09 1.710495262098832e-08 1.1221543649519108e-05 1.451282862317208e-07 8.116110345440886e-09 -4.415883612408783e-07 2.8642728371860094e-07 -1.6615061580668424e-07 -1.2062860981649672e-07 -1.5981046414852698e-07 -6.407925163211963e-07 3.005593569990191e-06 4.125862465621513e-07 3.446149430558722e-06 4.408611131794795e-06 4.894304716710081e-06 5.840068812146767e-06 -5.982970679300996e-06
