 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.003503590601417773 -2.5887318183318534e-06 0.0008053840079649371 0.0008215461786372489 -0.00010762635227003466 -2.491609164555757e-05 2.4033713547017097e-07 3.974834184997991e-06 -4.2920011124963714e-08 -0.0006248789993039947 0.0003468205284599578 -0.0006832974788024636 0.000460414212340782 1.9690098742981358e-05 -9.490904675777203e-05 0.0009903081788499508 0.00015256292078714244 0.000979997410959308 0.00011230721245085775 -0.000914735814547503 -0.0026396418689907924 0.0004372058164881973 -0.0003990165361017715 -0.0006122139709390367 -0.001280383956196802 -0.0010186365139452345 -2.4287402354192247e-05 0.002256312785135848 0.002037099358345325 6.484978441579667e-06 -5.056078586521556e-06 2.1920132776511235e-05 2.3646569066757835e-05 -7.658511740528988e-06 -1.2610403825897451e-05 -3.721599917891282e-05
yob -2.588731818331024e-06 6.853556920502687e-07 4.6127351834449435e-08 -1.8676089294110568e-06 -1.1250950488060155e-09 1.4444755402820209e-08 -1.5172351737558857e-10 -1.189757364259201e-09 3.4974807662313816e-11 3.462360925432588e-06 0.00011370481483750884 1.6325444124627188e-05 -8.490890771544248e-05 4.622187515525926e-05 -9.661315560872602e-05 -1.2181829568064887e-05 -3.8751384575431513e-05 8.875842356475802e-05 -2.92612400902449e-05 -6.30372801309951e-05 5.335032398925191e-05 -4.538542159540638e-05 -8.899604341187868e-06 5.3820386384786216e-05 3.8527249067992365e-05 -1.5714042391660066e-05 -2.6040169506360958e-05 1.330704870540528e-05 -9.32958123900978e-05 -1.1315805926221102e-07 3.903447508066486e-07 2.0265968781263988e-07 -2.0837624791186253e-07 -4.3672530118107994e-07 2.4987272342689797e-07 -5.18304795362046e-08
age 0.0008053840079655913 4.612735187398591e-08 0.0006678547425715621 0.007430658980308576 -0.0006677144958421773 -1.860065883969915e-05 1.6234246168837038e-07 1.8599110979941656e-05 -1.6234745705730899e-07 7.540368594961289e-05 0.00027675547882676876 3.266608780695056e-05 4.3205870087023816e-05 -0.00016749164181622555 0.0002673733593905833 0.00020303413918648094 -0.0005637501037392854 0.0002497132091061572 0.0012308668514987868 -0.00011938168006686133 -0.00040441576861122586 0.00039262333751259793 0.000512785950623828 -0.0006006164881961702 9.06269838203086e-05 -0.0007743789229084762 -0.000308725473552318 0.00018861513284144875 0.0006769784540819248 4.071149028299532e-07 4.473095446532665e-07 1.4978085627082701e-05 1.8730279933949828e-06 -2.993805246930604e-06 -1.788633562077658e-05 4.481139306762954e-06
sex 0.0008215461786858683 -1.8676089293279057e-06 0.007430658980346867 0.15895439341232517 -0.013825678597949111 -0.0002030747837838618 1.7444877740358525e-06 0.00037487467163557005 -3.199813143971234e-06 0.0016302537551605306 0.005440116096994189 0.0033073663813939142 0.0006771582082560307 -0.0008609018172736094 0.0030996533843078945 0.00913293629588249 -0.010648076614120235 -0.005296328656360068 0.015149628418821136 0.00034440418739267454 0.0025682155896623845 -0.005652994084309689 -0.004724671214028078 -0.018522571659674837 -0.0036747786468661883 -0.006518516796352387 0.0024127901634641673 0.00044759378163699404 0.0029370031361950558 -1.8929737985287095e-05 -9.771620148254705e-05 0.0001528158588967284 5.019110923054433e-05 9.931842236023437e-05 -0.0003134024683339262 0.00024333470656542666
age_sex -0.00010762635227548946 -1.1250949982485044e-09 -0.0006677144958459509 -0.013825678597953604 0.0012278765982852784 1.8600267761606204e-05 -1.6237047890495897e-07 -3.389543956721052e-05 2.937264293072679e-07 -0.00015043536197341606 -0.0005109467653340751 -0.00039300331501452554 4.786983525228113e-05 0.00012602719502344506 -0.00025650522845561556 -0.000907674927232329 0.0009403987080630566 0.0005075527734221329 -0.0013151074750015362 -7.47834891292434e-05 -0.00033287483053189715 0.0004624028335998418 0.0004243674146234598 0.001704328102366685 0.00039724293771881456 0.000876400014736403 -0.00010821846415807385 -0.0001024723187274556 -0.00034362364358653925 1.292848261286114e-06 6.634912726705024e-06 -1.0371093177384892e-05 -5.199537253356248e-06 -5.8460953523763426e-06 2.428085705477852e-05 -2.1460570096402948e-05
age2 -2.4916091645641854e-05 1.4444755405696e-08 -1.8600658839710654e-05 -0.000203074783782957 1.8600267761515473e-05 5.280824243463093e-07 -4.685439568819395e-09 -5.277873286366339e-07 4.683217754794329e-09 -2.050627506732671e-06 -5.9761562942587725e-06 -1.5855059813401895e-06 -2.408780935951181e-06 7.906196859728472e-06 -8.714497932766454e-06 -8.97573176872398e-06 1.2749939858401559e-05 -5.718418419200323e-06 -3.5510602711535415e-05 1.7367891680175896e-06 1.1940081446903195e-05 -1.203603168319969e-05 -1.1677568699318203e-05 1.8628127257345532e-05 3.7800326069935613e-06 2.547714912023818e-05 5.889356840240939e-06 -1.0066716864480093e-05 -2.0449375755729517e-05 -1.8592398218925e-08 -2.1286067768502165e-08 -3.6575191820907973e-07 -9.622505873929085e-08 1.2604974254600925e-07 4.232388294557917e-07 -7.874411988415515e-08
age3 2.4033713547070937e-07 -1.5172351737450962e-10 1.6234246168857602e-07 1.7444877740293057e-06 -1.623704789042898e-07 -4.685439568822152e-09 4.221198035077218e-11 4.683062397790567e-09 -4.2192781217937426e-11 1.661339451511639e-08 6.194409598654731e-08 1.8482427903660604e-08 1.583459034631949e-08 -8.0946771058316e-08 6.738415908314352e-08 1.0398128296554642e-07 -9.377916781485487e-08 5.972011142377589e-08 3.078178283793896e-07 -1.346589733954193e-08 -1.0482222261075014e-07 1.0495807579667448e-07 7.12148125904067e-08 -1.7501596160140242e-07 -7.380671097159974e-08 -2.5392303409618354e-07 -3.3843042620942656e-08 1.2582856601201587e-07 1.833723395033839e-07 2.0058877251084539e-10 1.4909820045303506e-10 2.8239295353579875e-09 1.2351594787578697e-09 -1.3191719455785967e-09 -3.127798050780559e-09 3.7121497521819095e-10
age2_sex 3.974834185144978e-06 -1.1897573643690802e-09 1.859911098005834e-05 0.00037487467163583216 -3.389543956722285e-05 -5.277873286394846e-07 4.683062397812051e-09 9.519418810562977e-07 -8.377527393718594e-09 4.338737311769587e-06 1.4856234110361056e-05 1.3227718320373395e-05 -3.464790132619518e-06 -5.176371691686087e-06 6.507802502509627e-06 2.7818068482401726e-05 -2.5324078637859208e-05 -1.3900953187357468e-05 3.6062959671976565e-05 3.4915422573585306e-06 1.127716898611282e-05 -1.0484688560081182e-05 -1.2149186335743962e-05 -4.847042057282921e-05 -1.3806503587443465e-05 -3.170081642390868e-05 1.562632843398665e-06 4.420472565684342e-06 1.2162555222637966e-05 -3.1870306540077913e-08 -1.473576683920329e-07 2.1386404477269563e-07 1.5949421386301065e-07 1.066976929446763e-07 -5.754258220029809e-07 5.79895743590938e-07
age3_sex -4.29200111261584e-08 3.497480764966179e-11 -1.623474570584199e-07 -3.1998131439746962e-06 2.937264293074814e-07 4.683217754821725e-09 -4.219278121814683e-11 -8.377527393721538e-09 7.481624418755059e-11 -4.09641220960513e-08 -1.3230744543666472e-07 -1.295852983196467e-07 4.1122485797701307e-08 6.230390485820323e-08 -5.082264074195786e-08 -2.6023784531410197e-07 2.1042888247593376e-07 1.1116821910533037e-07 -3.1181898152137647e-07 -4.295320866637067e-08 -1.1291487555074938e-07 7.044476424756999e-08 1.126313873643651e-07 4.3235928314279507e-07 1.4293535203502456e-07 3.2667757770564516e-07 -9.3088165832002e-09 -5.321678064115987e-08 -1.3367286571488736e-07 2.3835677541980843e-10 1.104427721824627e-09 -1.3688252491129746e-09 -1.5205312838113245e-09 -6.239583548992972e-10 4.311514421269684e-09 -4.88827370965541e-09
PC_3 -0.0006248789993037285 3.462360925432074e-06 7.540368594918445e-05 0.0016302537551437176 -0.0001504353619718799 -2.0506275067189907e-06 1.6613394514982136e-08 4.338737311725746e-06 -4.0964122095659105e-08 0.15353562797597964 -0.027292660269892393 0.008392569263539849 0.02448359887885652 0.017408015363791978 0.005275980586129662 0.01385699760969955 -0.027615897053068782 -0.015746821453520063 -0.009804019939347226 0.036494118604543935 0.0032284258003079163 0.04685186211653583 0.012205918633724755 -0.09158088026231209 -0.022892769456379698 -0.01702177711958457 0.021132238705095417 -0.03054756905973069 0.06263737021748769 8.264481546192916e-06 5.668323640372817e-05 0.0003059952566385682 9.736121483479419e-05 -0.00011581930401260265 -0.00042183367214812463 -2.7467964459205966e-05
