 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.2264030549456284e-05 4.0932791190681766e-07 -2.4978877121225146e-06 -2.2424191841493392e-05 1.794544293297497e-06 4.3777990456167873e-08 -2.1814796244533708e-10 -3.998876888873268e-08 2.681284981055609e-10 7.033814541955346e-06 -5.239893416710008e-05 -4.4855505562866144e-05 -7.776690617334348e-05 7.372282953552488e-05 -8.354895624892001e-05 0.00011351502992195169 -0.00013468796138584784 -8.941984493728827e-06 -0.00014310990024232317 -2.1847648654280014e-05 -6.81318543958898e-05 -0.00012191606617008593 9.516567394532837e-06 -9.17134754353893e-05 2.662911439902079e-05 1.2349300503521872e-05 -3.110562078394336e-06 -0.00011949722225591628 0.00012232575126947245 5.051440660325053e-06 5.493261342366461e-06 -6.56728543568553e-06 -8.37974747331873e-06
yob 4.093279119068203e-07 1.4924355552582258e-07 4.4835801587795815e-07 1.9547823275148565e-06 -1.499822591780876e-07 -5.143913899083709e-09 2.2639139943633732e-11 2.4535497159329246e-09 -1.0607962140103478e-11 3.2206583229893414e-06 8.485371192713962e-06 -4.086986428853789e-07 -1.1179026226338088e-05 -5.5469845853739785e-06 -3.883462386704496e-06 2.9283030700945e-06 -6.199919767813482e-06 7.929057957523619e-06 -6.201037266176912e-06 -1.0376079697656691e-05 1.0126792491333554e-05 -8.299097284086153e-06 -2.600318705320056e-06 1.4337822950265695e-05 6.901722999128176e-06 1.2042052250692647e-06 -2.199886420531036e-06 5.032158749145996e-06 -2.182740551443086e-05 3.173209947960739e-08 1.1663901687386905e-08 -6.546080980641105e-09 -5.4757100496719996e-08
age -2.497887712169224e-06 4.4835801587665673e-07 6.339493314876195e-05 0.0009156061606747147 -6.0836487912920534e-05 -1.2558542254459639e-06 7.775181837109773e-09 1.2165061978801298e-06 -7.554249689975105e-09 2.003603102253505e-05 4.161795683035298e-05 4.1174407831983444e-05 -1.960790676253297e-05 4.203382825795746e-05 -1.563119995850759e-05 1.7342677462995584e-05 -7.228680165267944e-05 1.8743858313183995e-05 -4.9407201587316565e-06 -5.537298643604881e-06 -1.5405182122027283e-05 -7.450108116042023e-05 -5.2420737171895354e-05 1.4692383887946946e-05 2.1282844923239616e-05 -6.410830969556613e-06 -1.9462254676353107e-05 -1.946665927911093e-05 -1.4525463936692258e-06 -7.324131611620774e-08 -2.238458099465925e-07 -1.6487871929951171e-07 -2.44273677836831e-08
sex -2.242419184119973e-05 1.954782327545203e-06 0.0009156061606758367 0.02566975818048261 -0.0016433424818192042 -1.775297816477302e-05 1.0799064461555578e-07 3.2096817779627726e-05 -1.959234054620856e-07 0.00013538018034569565 0.0004433503041518251 0.000605699033922336 0.0003409125341855662 -0.00014383679014154624 -0.0003180957425433334 0.0006114326170414133 -0.0008191079203532567 -7.168761379182923e-05 0.00011591135116701461 -0.0003026489066750218 -0.00020026818168237027 -0.0013234997120857986 -0.00041808290817072445 -0.0006898246986109916 -0.0003919646026527069 0.0004701837439744616 -0.00039336147497043565 0.00012941337333062012 0.00011928494359889427 1.5077781821639577e-06 9.709377301358928e-07 -4.659028477061907e-06 2.807352186928428e-07
age_sex 1.794544293284733e-06 -1.4998225917986232e-07 -6.0836487913007284e-05 -0.0016433424818193907 0.00010972848210684874 1.2143260241477068e-06 -7.54653776820847e-09 -2.20435084035618e-06 1.373730944701752e-08 -1.262270589493509e-05 -2.0830252515615255e-05 -2.2663096514350473e-05 -1.4677952902552295e-05 1.2994500108313839e-05 1.2554732759471803e-05 -4.025747608693448e-05 4.32498805748981e-05 2.153030881398352e-06 -1.0926801900512113e-05 2.590252890515395e-05 1.2516058487289405e-05 7.942515389367056e-05 3.498092055471522e-05 4.678061274549597e-05 1.939255840935961e-05 -3.300308127701912e-05 2.5040459239322596e-05 1.3957616512038365e-06 -1.8115857173086395e-05 -1.2830289235158894e-07 4.090891220833362e-08 1.5007520060018122e-07 -2.0623447490008134e-07
age2 4.377799045604981e-08 -5.143913899115556e-09 -1.255854225446074e-06 -1.7752978164752012e-05 1.2143260241460642e-06 2.554024037929055e-08 -1.612372149741546e-10 -2.4836487084853753e-08 1.571040017357593e-10 -2.4867271381757903e-07 -1.8596075419218395e-07 -4.227765583230906e-07 3.237739669029891e-07 -6.900618444751732e-07 3.558360194910723e-08 -3.320571857823505e-07 1.0885543203072997e-06 -1.7067923427070664e-07 -2.3119404069116564e-07 -1.8663687392337716e-07 5.364461119865787e-07 1.214519698247005e-06 1.2673417162055915e-06 1.462174410385289e-07 -1.6876968763354973e-07 2.1093552160250622e-07 3.1220078904401454e-07 4.4793949196121535e-07 -7.792198037524934e-07 -2.49310019407761e-10 3.853191750589479e-09 8.734603650583615e-10 9.316843291336775e-10
age3 -2.181479624423935e-10 2.2639139943792845e-11 7.775181837110874e-09 1.0799064461543058e-07 -7.546537768198598e-09 -1.612372149741637e-10 1.0344749139689433e-12 1.5712961518005723e-10 -1.0095370629236246e-12 3.956109122860927e-10 -6.206975184603148e-10 6.604714536727414e-10 -2.662532360666546e-09 4.251303942800851e-09 1.1679318921403398e-10 2.06532603174392e-09 -5.84963893664186e-09 6.841978364271043e-10 2.3024456548519767e-09 1.9150697212209782e-09 -3.995396781773687e-09 -6.931934840631162e-09 -9.606707869811053e-09 -2.1467923255515716e-09 -1.0714177851808263e-12 -1.7175166573336508e-09 -1.4557531835092128e-09 -2.871250706195061e-09 7.894391840739843e-09 1.3392314219223366e-11 -2.0907177498073714e-11 3.0068806821160864e-12 -5.135895440336111e-12
age2_sex -3.998876888829701e-08 2.4535497159784584e-09 1.2165061978820678e-06 3.209681777963418e-05 -2.2043508403563688e-06 -2.4836487084890596e-08 1.5712961518027967e-10 4.52505862880506e-08 -2.869919908356929e-10 2.9279843595286634e-07 2.8550934822472116e-07 1.3122909176565196e-07 2.0035688504189854e-07 -2.9456215154531894e-07 -1.4564450757735827e-07 8.179611002107022e-07 -7.15602293043344e-07 -1.7619927289540255e-08 3.1391661713000643e-07 -4.820821973395069e-07 -2.7988943337448635e-07 -1.449215523168469e-06 -8.390818542826481e-07 -9.602507231188063e-07 -2.991851739462646e-07 6.813899164223547e-07 -4.310573214779344e-07 -1.6588318565445756e-07 5.735163554414664e-07 2.887180794612913e-09 -2.488766155897307e-09 -3.9626926686729e-10 6.019972553493969e-09
age3_sex 2.6812849810306607e-10 -1.0607962140382128e-11 -7.554249689988181e-09 -1.9592340546214095e-07 1.3737309447019704e-08 1.571040017360091e-10 -1.0095370629251368e-12 -2.8699199083571286e-10 1.848469644520342e-12 -1.8317637821897048e-09 -1.1510353872649833e-09 9.38836411784843e-10 -7.72281725391975e-10 1.9741055265528303e-09 4.611434229853839e-10 -5.177137384474568e-09 3.8044773684867675e-09 2.4021601507584805e-11 -2.540737270873031e-09 2.5803002646249027e-09 1.9559193062835842e-09 8.334332762453703e-09 5.84602073846555e-09 6.010665878065027e-09 1.2839053441240714e-09 -4.331746139389939e-09 2.0135641912993672e-09 1.333859581645769e-09 -4.7275395579002216e-09 -2.001610629622604e-11 2.443336014992403e-11 -1.1577311006091677e-11 -4.5507249613936276e-11
PC_3 7.033814541966353e-06 3.2206583229896383e-06 2.0036031022492015e-05 0.00013538018034446424 -1.2622705894848752e-05 -2.4867271381667837e-07 3.956109122802962e-10 2.927984359510659e-07 -1.8317637821781258e-09 0.04521182733787604 -0.0005443126165971795 0.0017569209647911818 0.001984604167435504 -0.008667958924580787 0.0014563332237575478 0.004947853087775849 -0.005541984493074202 -0.003023959196884708 -0.004170849395789186 0.003613580604153606 0.009371792399355396 0.005862461217530798 -0.0035087502713933363 -0.018735391674883625 0.001582497132649032 -0.00028686640955397855 0.0026993591970732524 -0.004411500462617671 0.01437028688022362 2.7620272951502932e-05 3.7536725369378584e-05 -4.1799328102753656e-05 -3.0508319883662883e-05
