 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.3748046408278652e-05 3.7913807987261277e-07 -2.6828001472006784e-06 -2.329349232862758e-05 1.7428683946885603e-06 4.704787308518235e-08 -2.4142054520954923e-10 -3.768353423229503e-08 2.480637570029633e-10 1.4296192840145302e-05 -5.219806773490532e-05 -4.24490180077395e-05 -8.086858381117945e-05 7.503449265251091e-05 -9.140882675564325e-05 0.000114687587068829 -0.00013125272305232528 -1.6753162268504474e-05 -0.0001428507039595319 -1.8804711933882874e-05 -6.268346596423484e-05 -0.00012119125885814556 7.280266929735778e-06 -8.757300151168548e-05 2.3364101587333653e-05 1.9011116027429548e-05 -2.337849144427239e-06 -0.00011359365916265199 0.00012106562279047054 4.992740995539945e-06 5.4927041746564514e-06 -6.6224256095864225e-06 -8.44370605561236e-06
yob 3.791380798725662e-07 1.4205226729376603e-07 4.082285374566534e-07 1.7477290135264777e-06 -1.3431111348697738e-07 -4.673709936377559e-09 2.0497050650870765e-11 2.244886186335436e-09 -1.0137377801389806e-11 3.117522951305696e-06 7.191095506963161e-06 -4.7106998936184894e-07 -9.518942356476607e-06 -5.8174184138731285e-06 -3.220802263194765e-06 2.500726519548318e-06 -5.565130843346562e-06 6.958796493347954e-06 -4.95950291189634e-06 -8.227336438221418e-06 9.029101558240427e-06 -7.163601619931824e-06 -1.7752327118839533e-06 1.2928216425146414e-05 6.2057949501169495e-06 1.1266255260696854e-06 -1.6494313579608024e-06 4.26955927588499e-06 -1.9282420193047064e-05 2.43770217703941e-08 1.0615216709282306e-08 -2.3217672862328086e-09 -5.4120064787441875e-08
age -2.682800147239859e-06 4.0822853745592325e-07 5.718961286296239e-05 0.0008102134083849154 -5.350764354638235e-05 -1.1264574366025967e-06 6.943394834828341e-09 1.0657909350999368e-06 -6.599805923345284e-09 2.1678441538657533e-05 5.525362102963617e-05 4.2201341563267495e-05 -1.061234632237192e-05 4.5351732585461525e-05 -7.184362788125836e-06 -2.2661146847327022e-06 -6.181543031111811e-05 1.045236484858786e-05 1.0324895807390275e-05 1.474045995467098e-06 -2.017391415490858e-05 -6.658502906243959e-05 -3.93429352224296e-05 1.6949892921180548e-05 2.9279030799535176e-05 -3.1195707494100125e-06 -1.023159105614943e-05 -5.066933274748787e-06 4.843316648704954e-06 -5.275980912857369e-08 -1.9316612876584183e-07 -2.1615302397111654e-07 -3.045175396836905e-08
sex -2.3293492328833597e-05 1.7477290135415343e-06 0.0008102134083857996 0.022208436701943803 -0.001417431891751378 -1.5672893929923986e-05 9.51831515744451e-08 2.7625441117872174e-05 -1.683517017413043e-07 0.00017418276002456257 0.0005681487355753945 0.0006236819586066494 0.0003681893360724573 -0.000100643333410408 -0.0001018871677103881 0.00036231670386308187 -0.0007294746022781036 -0.00019722359019208222 0.0003800408014189831 -0.0002850238057579029 -0.00023485341753749943 -0.001342283112270359 -0.0003413528113941931 -0.0005499137371187148 -9.511678341660688e-05 0.0005446811961346792 -0.00023008362715857373 0.00041603094527824404 0.00017747776627949138 1.4088081047861469e-06 6.001408435513185e-07 -3.1449174075381098e-06 1.2822344858244982e-07
age_sex 1.7428683946561685e-06 -1.3431111348880387e-07 -5.3507643546447084e-05 -0.0014174318917514488 9.415078556781343e-05 1.0633577788997978e-06 -6.587993384872829e-09 -1.8847968261166708e-06 1.1715059357864225e-08 -1.4586972013730424e-05 -2.972595525163171e-05 -2.6120541295096e-05 -1.6985662740444285e-05 9.506165808489831e-06 1.0130699354105505e-06 -2.4983339973280056e-05 3.841262001795696e-05 7.275327507573484e-06 -2.8362714067313976e-05 2.267597154099834e-05 1.5864610498506684e-05 8.255668515013746e-05 2.9564517031548075e-05 3.6769719869558894e-05 2.4520512228625786e-06 -3.9406279079499116e-05 1.2128835086690196e-05 -1.6252992563395643e-05 -2.2254195619364878e-05 -1.0607447230499342e-07 5.3855048541709436e-08 2.9408756222013656e-08 -1.3323782780694507e-07
age2 4.7047873085793494e-08 -4.6737099363838705e-09 -1.1264574366027113e-06 -1.567289392990821e-05 1.0633577788986446e-06 2.2752881454514085e-08 -1.4289361195598675e-10 -2.1632447027241934e-08 1.3629947163581754e-10 -3.066049726087248e-07 -5.076057953211146e-07 -4.913237037358368e-07 1.6460050209214885e-07 -7.523060591919215e-07 -8.701741771840129e-08 3.3263516999074174e-08 9.327213019819142e-07 -5.7688911957514673e-08 -4.866868902075142e-07 -2.7104808739588745e-07 5.928878019011113e-07 1.1035195000690197e-06 9.751298090778747e-07 2.516619591660509e-08 -3.384796937391218e-07 1.0323266237573226e-07 1.1800487546602248e-07 1.645480547859632e-07 -7.84788652974835e-07 -3.1668175556577944e-10 3.487060649272786e-09 1.3760611434367917e-09 1.3664908189438802e-09
age3 -2.414205452115117e-10 2.0497050650975445e-11 6.943394834829757e-09 9.51831515743588e-08 -6.587993384866421e-09 -1.4289361195599978e-10 9.11434380856564e-13 1.3628794372142778e-10 -8.714141348690908e-13 9.665309478400388e-10 1.432345756668308e-09 1.3443498569348589e-09 -1.5898685556295761e-09 4.5368069748408765e-09 7.816847431594104e-10 -1.0215248134945315e-10 -5.049600690431342e-09 8.351224459321556e-11 3.77109142954525e-09 2.328920307035075e-09 -4.251222581176532e-09 -6.325466706206919e-09 -7.483879486249415e-09 -1.1548694588938825e-09 1.041450330277672e-09 -8.104653884682902e-10 -2.1388734897366403e-10 -1.1252345727646377e-09 7.519332957036399e-09 1.1660430118087712e-11 -1.961733898868494e-11 1.6655455387528005e-12 -9.147298254448802e-12
age2_sex -3.768353423191248e-08 2.244886186365211e-09 1.0657909351013452e-06 2.7625441117875257e-05 -1.8847968261167888e-06 -2.163244702726733e-08 1.3628794372157054e-10 3.8518216741490674e-08 -2.4346717150958595e-10 3.274980308398506e-07 4.779575047890141e-07 2.505372405932043e-07 2.5017103912749464e-07 -2.163975285047177e-07 4.838422618992424e-08 5.287717493728512e-07 -6.38513278285841e-07 -7.26073566995872e-08 6.55247225446697e-07 -4.1597871539460443e-07 -3.5218709438957075e-07 -1.5360381030561365e-06 -7.242400596922655e-07 -7.547879352375474e-07 -9.359000264292682e-09 8.509598913320689e-07 -1.6423682379937788e-07 1.7211873576717023e-07 6.526521575260816e-07 2.1881767730856274e-09 -2.6164408334441736e-09 2.1572203369354857e-09 4.009947036166845e-09
age3_sex 2.480637569983458e-10 -1.0137377801543104e-11 -6.5998059233547495e-09 -1.68351701741336e-07 1.1715059357865767e-08 1.3629947163598996e-10 -8.714141348700678e-13 -2.434671715096019e-10 1.5618324465118583e-12 -2.0733092558414088e-09 -2.4125002688682575e-09 -8.740631714776992e-11 -1.1101706277744073e-09 1.4312822240411843e-09 -5.797838059282589e-10 -3.4713401978065236e-09 3.432381287900507e-09 1.6458908422547603e-10 -4.613194673445425e-09 2.2246160682715108e-09 2.4399756709123294e-09 8.964549331037749e-09 5.086363639554388e-09 4.737732409902311e-09 -2.2159212786243073e-10 -5.637918618041111e-09 4.0599126080047073e-10 -6.259596083372154e-10 -5.236078364252777e-09 -1.4615104587112434e-11 2.42065218902349e-11 -2.643684649090042e-11 -3.112745270338361e-11
PC_3 1.429619284013437e-05 3.117522951305423e-06 2.1678441538634964e-05 0.000174182760023941 -1.458697201368871e-05 -3.0660497260825557e-07 9.66530947836948e-10 3.2749803083899835e-07 -2.0733092558359866e-09 0.04908303511656265 -0.00015227117244033978 0.0018762993791914774 0.0016247108880502487 -0.009328795721470362 0.0018688692863741139 0.005238136155971992 -0.005656303807503754 -0.0024031094622533346 -0.0036887617770447094 0.0032287035118296115 0.009655354196271781 0.005352180422196531 -0.003464466215367218 -0.018465302253033253 0.0017882597490699178 -0.00017666422144939435 0.002680269797992648 -0.004352203242550393 0.01268668858421125 2.8126740692380055e-05 3.78703906353425e-05 -3.8959398374789934e-05 -3.188734114314055e-05
