 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4141586566505137e-05 2.1952503943588505e-07 -2.352246784870539e-06 -4.277996438809438e-06 3.880943606087343e-07 4.339068376195958e-08 -2.438710172782827e-10 -1.0048490416284535e-08 7.417933837076496e-11 2.714674800361181e-05 -3.414199748272849e-05 4.37788931872583e-06 -5.539050175251193e-05 7.493916066874012e-06 -6.641047044355963e-05 7.835917488877254e-05 -6.095166695757181e-05 -3.535450081499231e-06 -9.182560306497767e-05 -2.0668632058950682e-05 -6.283202894621557e-06 -7.564116284235159e-05 1.2566774559442406e-05 -3.7614300164116025e-05 5.794854385732527e-06 1.285971094210801e-05 -4.0363256830923024e-05 -3.479712674356799e-05 5.1541402890757784e-05 3.0948974189444332e-06 3.5191082638409783e-06 -4.245790970056682e-06 -5.124155625677333e-06
yob 2.1952503943587263e-07 1.167119538892651e-07 3.0018722424507753e-07 1.0413844262338513e-06 -9.661204636391921e-08 -3.3160317732874672e-09 1.4959662916340913e-11 1.6511414525884696e-09 -7.2710599533042665e-12 2.4048731660423096e-06 4.452577545949512e-06 -8.355016501097907e-07 -8.34076586857429e-06 -5.1402245159011215e-06 -1.4317504508923056e-06 1.9051398606072864e-06 -2.675072516155635e-06 4.844533718463656e-06 -2.4630352320750233e-06 -5.045738480629284e-06 8.007963191074055e-06 -6.02520659776199e-06 -2.3059889709888708e-06 9.489975530432188e-06 3.375117959678368e-06 2.4509232555834363e-07 -2.599352099760933e-06 3.4318780868622737e-06 -1.334442012768593e-05 2.1827630696307673e-08 1.2756550936883094e-08 -1.544310168374173e-08 -3.251107788964595e-08
age -2.352246784824822e-06 3.0018722424631123e-07 5.002755263722054e-05 0.0007348729403896346 -4.855691749570809e-05 -9.86445762147949e-07 6.067407874001005e-09 9.640661556676237e-07 -5.940175825435279e-09 1.2739948013167538e-05 -4.21561620252802e-06 -1.991616102441582e-06 -2.5945794941077506e-05 -2.2421646997943473e-05 3.279923602076851e-05 3.0163670503005568e-05 2.3949430250551773e-06 -8.594401263043715e-06 2.804046083445131e-05 1.2208943559238613e-05 -1.757700707813462e-05 -1.8556657467244154e-05 -1.5162789591181958e-05 9.193398907922531e-06 3.377423491478184e-05 -1.3432903196862066e-05 -3.80890331501145e-05 -2.2187371406227916e-05 -8.595256780531386e-06 -4.9562757471755665e-08 -8.428913214157496e-08 -2.8225321748655055e-07 2.639765470096981e-07
sex -4.277996438581041e-06 1.0413844262618093e-06 0.0007348729403898393 0.0212129994099924 -0.0013463305335695795 -1.4193867690160024e-05 8.582944237642835e-08 2.6053149426842908e-05 -1.5754892034563275e-07 -6.530680900745373e-05 0.00023397511269989088 0.00023455820563494665 1.1894338318275792e-05 -0.0003845950589430751 0.00022397510091021704 0.000685570277521709 0.00012190330513009333 0.0002072936792420965 0.0003122725258508269 0.00017042218456116641 -0.0003140851588434582 -0.00039953340191030027 -6.626446110124492e-05 -0.00023016532642646244 0.0005241351229381446 0.0005471417695934175 -0.0004634178828422798 -0.0004233887697385352 -0.00046753231023582997 -4.157145345796171e-06 3.886180799270694e-07 -1.2026480920512392e-05 1.7650075041940695e-05
age_sex 3.8809436058283444e-07 -9.661204636668407e-08 -4.855691749573614e-05 -0.0013463305335698343 8.85737942624524e-05 9.625848478279983e-07 -5.934476280157283e-09 -1.7564048124685735e-06 1.0816159195352114e-08 2.669675226583751e-06 -1.0391102279689593e-05 -7.623749945452553e-06 3.584586795942582e-06 2.118853702847743e-05 -2.3240860888724204e-05 -4.142271514091741e-05 -8.090217166056604e-06 -7.494955246728793e-06 -2.2393517438099347e-05 -7.99514241451442e-06 1.6866038086127853e-05 2.3884284470593817e-05 1.0009092168349906e-05 1.6775243695420087e-05 -3.067501814645713e-05 -3.617867613242366e-05 3.23520781874161e-05 2.9625784557849275e-05 3.0330284838659677e-05 2.148209739015485e-07 3.2596065463610745e-08 5.725740960663942e-07 -1.0622930171962933e-06
age2 4.339068376173421e-08 -3.3160317733185018e-09 -9.864457621481274e-07 -1.4193867690159125e-05 9.625848478276656e-07 1.9913847906332427e-08 -1.2466181611933481e-10 -1.9510206868442694e-08 1.2227856359190276e-10 -1.3277137295814413e-07 4.3390792500239577e-07 1.4771784114460396e-07 3.689028521422575e-07 4.1558297657635e-07 -7.456683262757159e-07 -5.823378718109416e-07 -1.8462884969921425e-07 3.7065604988877883e-07 -7.47476424862547e-07 -4.425011295204259e-07 4.898962775590362e-07 2.0428389496940757e-07 4.123246818385355e-07 8.521147372545034e-08 -4.1845751001106e-07 2.98588113412216e-07 6.799286221866739e-07 4.34007641557327e-07 -2.6302260868418707e-07 -6.933292949208927e-11 1.6752433955954712e-09 2.685793287084218e-09 -4.367649094391913e-09
age3 -2.4387101727926886e-10 1.495966291651585e-11 6.067407874003005e-09 8.582944237643907e-08 -5.934476280156297e-09 -1.2466181611935244e-10 7.920342651706463e-13 1.222898488265817e-10 -7.776643250585947e-13 8.42951023311942e-11 -3.6875627928567264e-09 -1.5343271348063988e-09 -2.4465094901912752e-09 -2.2717119513343544e-09 4.5733653028566745e-09 3.5599926068184074e-09 1.6106732556006385e-09 -2.9420047746547967e-09 5.1111998747684985e-09 3.4526199702561304e-09 -3.232737193549465e-09 -9.162205151119149e-10 -3.584644165928374e-09 -1.271528888557876e-09 1.4053773819301648e-09 -2.0696266327080492e-09 -4.150354797744359e-09 -2.400927671801553e-09 3.2074056199836505e-09 8.662081897969933e-12 -8.850759175340878e-12 -6.179814699062285e-12 2.388373494248117e-11
age2_sex -1.0048490416408993e-08 1.651141452646605e-09 9.64066155668442e-07 2.6053149426852747e-05 -1.7564048124688894e-06 -1.9510206868454325e-08 1.2228984882663215e-10 3.550946582461694e-08 -2.2218610607297992e-10 -3.965039645124746e-08 1.2610475017850788e-07 2.103523026527677e-08 -1.150192243005207e-07 -3.767630025238501e-07 5.861029198459762e-07 7.667709764095852e-07 1.7382997021353974e-07 7.605175885632225e-08 5.098739215271688e-07 1.9802063550108653e-07 -2.9367977561203795e-07 -4.210775510440523e-07 -3.1214508017666735e-07 -3.8797426607875793e-07 5.723881620396958e-07 6.911993621521851e-07 -6.610893207297235e-07 -5.878213973879937e-07 -5.504939267301774e-07 -3.528354621520021e-09 -1.4724463651306747e-09 -8.33672802757628e-09 1.975783443539558e-08
age3_sex 7.417933836941191e-11 -7.271059953538523e-12 -5.94017582544162e-09 -1.5754892034572098e-07 1.0816159195355864e-08 1.2227856359200256e-10 -7.776643250590793e-13 -2.221861060730158e-10 1.4100850876731391e-12 3.336050751532567e-10 -3.475755568180643e-10 5.914819797807573e-10 8.782122510088365e-10 2.1725237370355613e-09 -4.230149698013392e-09 -4.362435325334851e-09 -1.1662297969752368e-09 -1.9354787669462544e-10 -3.608208403491494e-09 -1.6015436771611702e-09 1.6151311525750134e-09 2.3550322375300068e-09 2.5378934093418685e-09 2.6610985412416605e-09 -3.4324774452889993e-09 -4.061557048360713e-09 4.1502211585283174e-09 3.33745882707763e-09 3.0917116028662734e-09 1.720984155806161e-11 1.2691535320925431e-11 3.7989468200846205e-11 -1.1602313464465868e-10
PC_3 2.714674800361304e-05 2.4048731660422093e-06 1.2739948013140032e-05 -6.530680900793852e-05 2.6696752266173724e-06 -1.3277137295757863e-07 8.429510232760346e-11 -3.965039645194054e-08 3.3360507515765797e-10 0.03107205319371437 0.0006783446491019279 0.002971370376887686 -0.0004936127731418111 -0.006326200683996054 0.0016919454468557408 0.0050633761924930255 -0.0040421296569938155 0.0002798943964763087 -0.0012310307373218058 -0.000209767192619646 0.006539582507176928 0.0025466248611995313 -0.0010040227864236565 -0.01084554472417351 0.0025271843200542895 -0.0003129172382921388 0.003139939717767149 -0.0005575987751899628 0.005071759622361203 1.8844984915778964e-05 2.1190562311943992e-05 -1.4913896368016856e-05 -2.4580104631291568e-05
