intercept	-2.6055973535641095	nan
yob	-0.0032046290243987587	0.0006018392125757014
age	0.27838964915798975	nan
sex	16.48867440077896	nan
age_sex	-0.143798828125	nan
age2	-0.00035062197232801483	nan
age3	-2.8966058427217633e-06	nan
age2_sex	-0.001844425851067528	nan
age3_sex	1.4479963048811882e-05	nan
PC_3	-0.8427873121733399	0.26863049065835265
PC_4	8.26181967845764	0.5077733209801105
PC_5	2.7987575316850073	0.5798231638706667
PC_6	1.288798811086126	0.6470646152982883
PC_7	5.4238080195207035	0.7168914469558125
PC_8	0.09066339947352549	0.7382536600465478
PC_9	-1.1563110894753224	0.8591922120433659
PC_10	-0.5186456508739502	0.958545349530841
PC_11	-0.4070084822223565	0.9113645462638192
PC_12	2.15841629229657	0.9532836029384103
PC_13	0.7817946291286527	0.9849572604042742
PC_14	0.28713669615655857	0.9715853512587175
PC_15	4.251690823059545	1.0730788591169609
PC_16	-0.9208108341947858	1.0516473214845725
PC_17	-0.8962836836596347	1.1031177062523907
PC_18	0.0376357688393151	1.1109942017269363
PC_19	0.09426594875814266	1.1056306184780664
PC_20	2.8483336027567008	1.1183111304872735
PC_21	-0.3942561698391183	1.1530067812494023
PC_22	0.8023887937582422	1.1359410920203146
proband	0.04602714257338746	0.004888048213983158
