 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 311773286383.5562 6.5053236381306936e-06 0.0007610076214420346 49483335879.597534 6168931816.308365 -2.5229870135341725e-05 2.6641005689652334e-07 -408402686.9532422 7646356.146690265 -0.019698541273941952 -0.0015469479999597427 -0.00847545235264975 0.003411779596677513 0.022003618154070304 -0.004259811629018371 -0.010081231285769087 -0.027409628960701874 -0.015986180326474343 -0.019308496419377014 -0.015751917598201038 -0.021205213158676312 -0.012953344462453609 -0.02104098901765519 -0.01716667466434017 -0.004539402203987655 -0.03546679827736259 -0.023827267047386563 -0.011439662309686323 0.030981089582993462 0.00022267966210707724 0.00018978851222574569 -0.00022421646778650277 -0.00036290815685790677
yob -4.475194913286097e-05 5.819283029482763e-06 4.562378267376493e-06 -4.779134617303403e-06 -8.999625664082727e-07 -1.1115118927729535e-08 5.841208848174469e-11 4.0745984688067847e-08 -8.275932751183042e-10 0.00012497680780827546 0.0007116836858012755 -5.119220234106334e-06 -0.0007453926769359049 -9.166560210268029e-05 -0.0003394264338226614 0.00020898348724269307 -7.08903295660886e-05 0.000667678434037881 -0.00023354404721432487 -0.0008484959146550698 0.0003466428327855842 -0.0002020883624185345 0.00015006916387643224 0.0005720294434255413 0.00022849341031971627 -4.6639554267998606e-07 -2.9959673502190872e-05 0.00042545286632189583 -0.0007956808951799682 -1.8484619450325113e-07 1.3504252559430787e-06 -8.073788974007536e-07 6.181488059091491e-07
age 0.00048039701360746333 4.56237826737559e-06 0.00013023667386831878 0.00036274237386527564 4.3541534050449895e-05 -3.7657262920161337e-06 3.2245919439884294e-08 -2.876935618978371e-06 3.505989526084855e-08 -0.0005151338611175984 0.0007195192098646364 -0.0009080197701993093 -0.0005557635168547149 -0.00011425092381226072 -0.0008692279033184255 -0.0008679394614823112 -0.0013358514336507265 9.433737445892208e-05 -0.00023124803589183327 -0.0010563618615599235 0.00017259509250377013 -0.0014023720392719037 0.00021070173240011006 0.0002932635349086898 0.0015787852557204868 -0.0021098446430614726 -0.0009816460693036044 0.0010390624202952633 -0.0004214267146384475 1.0329244362039713e-05 7.442005275771358e-06 -3.298813630526541e-07 -3.032066431512834e-06
sex -242977069401.74774 -4.779381406470051e-06 -0.0015707003724404498 80674798181.03613 -9749799132.245136 4.8771641966690626e-05 -4.802974374435743e-07 429327732.4516968 -7018504.038721171 0.023343260724657786 -7.518016962508426e-05 0.013631199883064554 -0.0006157813133176993 -0.021062743376702938 0.008482227220390074 0.015534775740637434 0.034902701327665056 0.01725965695183103 0.018272592644770675 0.019449023579579623 0.021965659948817162 0.021380829348149295 0.021939959707228063 0.013460936286317775 -0.001416704748109414 0.05028425525352003 0.02910971086099102 0.005149778528139161 -0.03033853607996274 -0.0002729041600753338 -0.00020778806071365593 0.0002097369834271347 0.0003668030111233707
age_sex 9239004204.110073 4.127377369364754e-07 5.523181352459016e-05 1498522703.8005347 297716445.9344338 -1.7259941726434425e-06 1.6806555576011782e-08 -16842180.808687404 270548.9431717947 -0.000819672131147541 3.5220286885245904e-05 -0.0004930840163934427 3.361936475409836e-05 0.0007412269467213115 -0.00029456967213114756 -0.0005571209016393443 -0.0012231045081967213 -0.0005827356557377049 -0.0006509749615778689 -0.0007268186475409836 -0.0007636398565573771 -0.0007940573770491803 -0.0007540343237704918 -0.0005170978483606557 8.324795081967213e-05 -0.0017418032786885246 -0.001018186475409836 -0.00015368852459016392 0.001018186475409836 9.705590420081967e-06 7.62939453125e-06 -7.491815285604508e-06 -1.293244909067623e-05
age2 -2.4445777541642675e-05 -1.1115118927701839e-08 -3.7657262920160948e-06 -1.3153842507464699e-05 -1.5819432881596214e-06 1.1750176306150084e-07 -1.0459689619503068e-09 1.015465873686206e-07 -1.296174048479343e-09 1.71144844205867e-05 -1.1170161751832577e-05 2.6708841807263554e-05 6.4965698318765225e-06 5.7478520937102695e-06 1.96520291234385e-05 2.9282579513194517e-05 3.186862684829565e-05 8.273172742555086e-06 -1.426628892083142e-07 1.5152912825457964e-05 -4.364801527116878e-06 4.68205873100692e-05 3.2970618068563104e-06 -6.7641888163096435e-06 -3.525995899337806e-05 6.840630706180182e-05 2.423809910552412e-05 -2.8212067476627452e-05 1.2131688947287145e-05 -2.594793474143695e-07 -1.033475949428644e-07 -5.838995091841656e-08 3.039242060455074e-08
age3 3.115123000823032e-07 5.841208848154848e-11 3.224591943988382e-08 1.3418647095037408e-07 1.635785695344207e-08 -1.0459689619503012e-09 9.597222978385343e-12 -1.0270029639555856e-09 1.3605388676604491e-11 -1.591404313084158e-07 1.509465578498895e-07 -2.3426698767936605e-07 -1.0927100246521345e-07 -4.8441522226556734e-08 -1.922449469883576e-07 -2.581468417786953e-07 -2.4575438538420796e-07 -5.097848956764362e-08 5.446417210644263e-09 -1.3116100610222397e-07 7.082775192672903e-08 -4.512155756221323e-07 -9.58877232644805e-08 1.1671234849347227e-07 2.659250128692056e-07 -6.539827922383641e-07 -2.1720961418386954e-07 2.4689330647521633e-07 -1.8718955894628333e-07 1.9240045171978097e-09 2.9316881720339954e-10 7.261476852129341e-10 8.138265114606472e-11
age2_sex -326877935.4770588 -1.836327304510058e-08 -1.516543282577233e-06 -140377394.5846988 -7890243.483016547 4.8668247877971824e-08 -4.745687244859074e-10 377018.89853920665 -6303.202633399116 2.2081123713582365e-05 -2.259467303476309e-06 1.3723785532854825e-05 -1.1594329260485437e-06 -1.912012506633352e-05 9.12883754992409e-06 1.544410906358911e-05 3.160856551114246e-05 1.5101335499611625e-05 1.8966243993779128e-05 2.0447753457136918e-05 1.7651875294684576e-05 2.266888366081309e-05 2.076552014393427e-05 1.2711254628389609e-05 -3.129246871099555e-06 4.831151245126686e-05 2.7879542317980042e-05 4.307075619598448e-06 -2.4499006779569704e-05 -2.559194749575599e-07 -1.8957411147325468e-07 1.8873108377856707e-07 3.353629638760169e-07
age3_sex 7082110.543573748 2.608914278448587e-10 2.326106193674962e-08 1884355.7397497064 158035.87070622458 -7.522421761390137e-10 7.516349545593694e-12 -7731.896274015616 139.53920774300434 -4.116951996854198e-07 9.83168000208934e-09 -2.249478738424865e-07 5.444640010599253e-08 4.035620094546728e-07 -1.3269756977774484e-07 -2.623039746954963e-07 -5.876718120341757e-07 -2.9694756043701824e-07 -3.7964829643539744e-07 -3.6136944988087834e-07 -3.7046554545656743e-07 -3.6900995839750473e-07 -4.146439448444721e-07 -2.8873753122418227e-07 -9.089382705759259e-09 -8.39289498094862e-07 -5.195451327496637e-07 -1.511971912278042e-07 5.507122238047248e-07 4.7635616188881165e-09 3.762890838995499e-09 -4.048298628050193e-09 -6.883130194739902e-09
PC_3 -0.021019448481068747 0.0001249768078082753 -0.000515133861117503 -0.004005775621803124 -0.00065818831264945 1.7114484420583662e-05 -1.591404313083878e-07 3.801072128530771e-05 -5.760997886495203e-07 1.0564011407042666 -0.2067888434107561 0.08118481643246886 0.25885255739418966 0.04123945487330184 0.004909970261527625 0.027561549651895587 0.009608654710318925 -0.17440907037918474 -0.05028824307769645 0.2456120821156137 -0.08606744397080546 0.2971223014501387 0.033430666313238586 -0.4686683549069435 -0.1841808014570211 -0.012508830391599888 0.051728049183108124 -0.18341516748040812 0.5887193670165748 -0.00014245542063336103 0.0004887943286283817 -0.0002984036016333938 7.267874759504271e-05
PC_4 -0.00845916189511142 0.0007116836858012713 0.0007195192098646448 -0.0002759532047679124 -8.528882562168815e-05 -1.1170161751833078e-05 1.5094655784989665e-07 2.2732651653587164e-06 -9.627962174728295e-08 -0.20678884341075687 2.979968637577216 0.009379065381119127 0.6100462610268043 -0.3642683025455853 -0.18092986191076899 -0.10635979150922122 0.04977685789579659 0.09309475280262185 0.4257631577674831 0.5540170598943077 -0.046124992111448423 -0.2978016478572921 0.31594302192228857 -0.06304137545978068 -0.05166949293104588 -0.09403177803518672 0.020738970026681746 -0.04066710935489968 0.5205991592386133 -0.001348644897126648 -0.00015167466269401048 -0.0013239814206657179 -0.0004902959979007467
PC_5 -0.006772486211836713 -5.119220234102903e-06 -0.0009080197701992792 -0.003113708447810417 -0.0003980989567941144 2.670884180726281e-05 -2.3426698767935986e-07 2.4778361754081046e-05 -3.207969936718614e-07 0.08118481643246885 0.009379065381118781 4.120257917678545 -0.21094737402587366 -0.8746802988769476 -0.672712489479083 0.5691543212574227 0.042015824140170174 -0.4580975523241539 0.2674721719240069 0.607169588536787 -0.4554180664145816 0.10564970822793272 0.1930385447784618 -0.443409560631354 -0.5661649172029349 -0.19434968251530127 0.1352617934778309 -0.5847223625142562 0.9656790038256328 0.00014817405589348653 -0.0009288341084352987 0.00032235429917430757 0.0017302071039990154
PC_6 -0.004498380447030995 -0.0007453926769358989 -0.0005557635168547767 -0.0022354163133497026 -0.00017746441588653176 6.496569831878924e-06 -1.0927100246523619e-07 1.075775682383857e-05 -1.4728708387827022e-07 0.25885255739419016 0.6100462610268053 -0.2109473740258727 5.284660253631179 0.295770567856174 0.7452456430882506 -0.6592412914222753 0.4420325993913318 0.2531385598357703 0.09383861779445057 0.13679736277969737 1.0363660814799434 -0.6543255029223054 0.1302887156661548 0.268575118936758 0.18469936006609292 -0.02284376136319895 -0.08900521168470235 0.6246033970014859 -0.53550252821541 -0.0012303771201420646 -0.0004671519935929709 0.0013057189306451638 0.00039670364783340784
PC_7 0.023832012999857193 -9.166560210267354e-05 -0.0001142509238122534 0.002987669756758836 0.0005556924759416472 5.7478520937105745e-06 -4.8441522226562716e-08 -2.932809873947007e-05 5.056411126353911e-07 0.04123945487330289 -0.3642683025455847 -0.8746802988769471 0.29577056785617534 7.229580204510655 0.2896312304641294 1.2080106271070958 -0.8093914952468747 0.5488779938194468 -0.02344327982406871 -0.26791646555885335 -0.26918818098598746 -0.7300315605319937 -0.5938375902595406 0.9725249511627784 0.6692035274335222 0.24252322409253996 0.08629050766717841 0.7502905146952167 -1.6119849867872302 8.836095486585491e-05 -0.0005969345632398182 0.0011954407169411955 0.0003817486365403609
PC_8 -0.00834746996512115 -0.0003394264338226561 -0.0008692279033185082 -0.0031307882950652485 -0.0003749947662206993 1.965202912344141e-05 -1.9224494698838668e-07 2.34953365740607e-05 -3.179250043356795e-07 0.004909970261529173 -0.18092986191076915 -0.6727124894790816 0.7452456430882507 0.28963123046412825 7.948508631949362 1.2615783273962156 -0.19404130897967334 0.610378470051327 0.7458456722276471 -0.26013454745018544 -0.062331242386104005 -0.026084125432815575 -0.6681437758554419 0.49399273138429933 0.8215156476243141 0.1331564304711528 0.43699923696671317 0.8176448082654881 -0.36718177024218607 -0.001050544941232692 -0.0015124187425675445 0.00066110892858864 0.0036726336758095947
PC_9 -0.00904498653783609 0.00020898348724269762 -0.0008679394614822034 -0.003973205812578361 -0.0004488105981975623 2.9282579513191302e-05 -2.5814684177866695e-07 2.7823663668642138e-05 -3.7458130123167094e-07 0.027561549651895334 -0.10635979150922056 0.5691543212574223 -0.6592412914222765 1.2080106271070952 1.2615783273962151 10.140431100128357 0.241519431329019 -0.06533655447463772 -1.0138776719276916 0.6829726204854569 -0.08998865965988324 0.23677925023078292 -0.45817705820722454 0.5799237899697413 -0.9164082129077932 -0.43288662994214555 0.7092017182407817 0.22991527906322898 1.100288440372462 -0.00025321509435534883 8.72558318550227e-05 -0.0007440786498961702 -0.0007320384099412319
PC_10 -0.01757531762630784 -7.089032956607924e-05 -0.0013358514336506947 -0.0037505203359394722 -0.0007248355458575125 3.1868626848294436e-05 -2.4575438538419457e-07 4.446194937505832e-05 -6.250420194407939e-07 0.009608654710319638 0.04977685789579708 0.04201582414016777 0.4420325993913301 -0.809391495246876 -0.19404130897967484 0.2415194313290204 11.263242053659278 1.1882863865361064 0.12738130384326504 -0.27663924778461574 -0.1954504792494324 0.483517945900827 -0.27478572255924966 0.4764387402512072 0.7624643643631988 0.14042735936748835 0.923249847577572 -0.14661321211245415 -0.7232958287100719 0.0015854713073378591 -0.003256847112452272 0.0001692205179225983 0.000905331161622775
PC_11 -0.01572961609597035 0.0006676784340378818 9.433737445899773e-05 -0.002293206097852521 -0.0004358322850190821 8.273172742552633e-06 -5.097848956761788e-08 2.512457050853886e-05 -3.894937777769734e-07 -0.17440907037918443 0.093094752802623 -0.45809755232415733 0.253138559835768 0.548877993819446 0.6103784700513233 -0.06533655447463889 1.1882863865361075 10.279949681134193 0.42626788636109403 1.1606205482561855 0.638022916628149 0.46869040507975507 -0.5222315868586085 -0.5989853861011117 -0.47720746800225944 -0.18962953528882645 0.07964169787363633 -0.8421598365763332 1.5398097169373148 -0.0011348198947087524 -0.0008996745368829937 0.0038061228003910563 0.0014828333894225752
PC_12 -0.015609114063919379 -0.00023354404721432633 -0.00023124803589185492 -0.0012378162008943457 -0.0003950561687432642 -1.426628892080337e-07 5.4464172106447584e-09 2.3435385542906328e-05 -3.7963318124720965e-07 -0.050288243077694444 0.42576315776748447 0.26747217192400563 0.09383861779445268 -0.023443279824068502 0.7458456722276536 -1.0138776719276896 0.12738130384326876 0.4262678863610962 13.923073739365812 0.26445989823063104 -0.36386688893693575 -0.6251495071510929 0.5443220581946852 1.072182766501189 -0.322046579576527 -0.1997714046239081 0.2124544036990317 0.6338473164352755 0.4849951124166646 -0.0014380418250892456 -0.0036163902136712197 -0.0011363375450337409 0.003239075341855571
PC_13 -0.00011956735497617392 -0.0008484959146550678 -0.0010563618615599152 -0.0009472954365371571 -0.0001747440465995655 1.515291282545731e-05 -1.3116100610221243e-07 1.2311102412286274e-05 -1.1903571973839755e-07 0.24561208211561047 0.554017059894308 0.6071695885367879 0.1367973627797014 -0.2679164655588518 -0.26013454745018905 0.6829726204854557 -0.2766392477846143 1.1606205482561889 0.26445989823063004 12.831593978926202 2.200086104113791 -0.17650864523540727 0.2815962369494153 1.390488925998365 0.6054000411210383 0.03354038163592195 -0.8538055782608037 0.31674160722244077 -1.8539609796012093 -0.0013239237665310323 -0.0023490081233136385 0.003928621643622036 0.0003657863632858662
PC_14 -0.015070209428355148 0.00034664283278557903 0.00017259509250365447 -0.002012912173821957 -0.00034985174766588063 -4.364801527113776e-06 7.082775192670612e-08 1.9045577820001683e-05 -3.166202093768287e-07 -0.08606744397080815 -0.04612499211144813 -0.4554180664145816 1.0363660814799442 -0.2691881809859874 -0.06233124238610504 -0.08998865965988365 -0.19545047924943124 0.6380229166281498 -0.3638668889369353 2.20008610411379 13.304007665690417 0.25189664098234876 0.07089940078137343 0.31605957555107955 0.35135238976787736 0.3776235480876691 -0.09275088439239314 -1.3020213193978616 1.2617743209698822 -0.00015542482971728992 -0.00020899613555761207 0.002439119661111071 0.0003576426255630875
PC_15 -0.013712531651041077 -0.0002020883624185278 -0.0014023720392718779 -0.0068123673253622525 -0.0007176803849072883 4.682058731006875e-05 -4.512155756221281e-07 4.429297645986059e-05 -5.911460206764312e-07 0.2971223014501409 -0.29780164785729446 0.10564970822793102 -0.6543255029223087 -0.7300315605319936 -0.026084125432813424 0.2367792502307843 0.4835179459008268 0.4686904050797549 -0.6251495071510959 -0.17650864523540535 0.25189664098234665 13.381766996230692 0.7278556643935385 0.25663200324185675 0.7721124023212174 0.36694168522983883 0.560514181754043 -0.23529453326299027 -1.7294898021643281 0.003517912208710311 0.0021746241189210293 -0.0041319914238077135 -0.0034017537714647454
PC_16 -0.03240232671327423 0.00015006916387643056 0.00021070173240017405 -0.006214584470621979 -0.0008162142921460242 3.297061806853921e-06 -9.588772326445706e-08 4.414271388595885e-05 -7.306040651927478e-07 0.03343066631323709 0.31594302192228896 0.1930385447784618 0.13028871566615327 -0.5938375902595395 -0.6681437758554436 -0.4581770582072251 -0.27478572255924905 -0.5222315868586095 0.5443220581946863 0.2815962369494168 0.0708994007813736 0.7278556643935371 17.866483843676104 -0.4061630543952191 0.2369328105579066 0.5685037192102065 0.5183584217913009 0.3449344914663499 0.5202375822246309 -0.00047684560692884675 -0.00010666604232688585 -0.0013226141775262781 -0.0021601579002568073
PC_17 -0.008847428621725363 0.0005720294434255379 0.0002932635349086671 -0.000497348664730704 -0.00012199671290873831 -6.764188816309407e-06 1.167123484934745e-07 7.982164104197076e-06 -1.646927703391359e-07 -0.46866835490694275 -0.06304137545977849 -0.4434095606313553 0.26857511893675967 0.972524951162777 0.49399273138430233 0.5799237899697401 0.4764387402512131 -0.5989853861011025 1.0721827665011927 1.39048892599836 0.3160595755510813 0.25663200324186325 -0.40616305439522155 18.327306671672762 0.6546276384088447 0.8342606924027657 -0.3784093395220451 0.17117594061753805 0.007417151361487957 -0.004645851138417371 -0.004711625406198054 0.004598559515527934 0.005222117341014564
