 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 0.0036732311785135792 4.8054681717181914e-06 -0.004981062023473889 -0.08494924488870916 0.003661221341060472 7.217666808618199e-05 -3.443088619687078e-07 -5.2046724779784105e-05 2.4410052421931183e-07 -0.0001091444749158901 0.00024478744506658396 0.0002816770625348036 -0.0005764111736806865 1.0466076061277598e-06 -0.00033807567497776375 0.0002573261440377006 -0.0005121366944204108 0.000273600783164681 -0.0004461291397010991 -0.00047137739223867945 0.0006398455267271426 -0.0006190330961135296 -0.00032404624371962476 2.9637139151289308e-05 0.0005866407163059983 0.00024785333043053534 -1.489398245850546e-05 0.0001043820655007873 -0.000528935593403555 4.234530718833465e-06 9.946050749159894e-06 -4.808354535935992e-06 -1.6978411407092864e-05
yob 4.805468171752024e-06 2.1999398653893367e-07 -5.782484765075883e-06 -0.00015896520619843298 6.528618044939129e-06 7.882017589895358e-08 -3.4586227673589764e-10 -8.896687659891824e-08 4.022003704561967e-10 8.789152476476986e-06 1.0091964684699648e-05 -1.6219802037427814e-06 -2.2941605583761762e-05 -1.3387392030598159e-05 1.9948062665743375e-06 5.1902503235849936e-06 -4.967965465569958e-06 1.1479179144085088e-05 -6.975143516773867e-06 -1.6424035817261033e-05 2.0848609066640687e-05 -1.5525633898077046e-05 -2.6462992568579633e-06 1.944619939018602e-05 1.0030069593185383e-05 1.7410453757170006e-06 -6.216007214999344e-06 1.0282615707736763e-05 -2.9325099837577094e-05 4.194692121554159e-08 3.014180504979977e-08 -2.0619572354261986e-08 -1.3770142535912786e-07
age -0.004981062023572969 -5.7824847653174805e-06 0.009462223993442013 0.21278845024528018 -0.009449738507522969 -0.00013843591621864857 6.66756315572968e-07 0.0001382141491145015 -6.658524800771451e-07 0.00016874434832212656 -0.000547757829102739 -0.0003739102704888047 0.000510036877287568 9.953937781137547e-05 0.0003393249699432231 -0.00015519509634790064 0.00038809663599912917 -0.00032287840750180863 0.00048002336826608803 0.0006860744923920374 -0.0009538112037356792 0.0006874708038652951 0.00043035686184067295 -8.896455211777448e-05 -0.0012229608090191181 -3.99076568465353e-05 -0.0001549474821115388 -0.0004382215187362347 0.0008406038763655399 2.7516023759133794e-07 -7.879369713439478e-06 6.025831220403627e-06 5.75800479825571e-06
sex -0.08494924489220364 -0.0001589652062026609 0.2127884502474677 5.684203631034387 -0.2540745928967187 -0.003102843701183981 1.489513123480865e-05 0.003737787630563875 -1.8099236861471816e-05 0.0005689928974960932 -0.020850797902719303 -0.011910224135343235 0.011457391898596776 0.008466581174686827 0.004825274494569576 -0.00205068907399832 0.004397431915494478 -0.00787898734329707 0.01044634759748309 0.018603393758979778 -0.021981320841501263 0.01809254339485157 0.006399806279639224 -0.008926596211622957 -0.03549049925079931 0.005332675355023628 -0.002717796563290643 -0.019418378041685905 0.02454314843690296 -8.02150761584585e-06 -0.00018841972512397256 0.00026638489472566947 8.608617557702245e-05
age_sex 0.0036612213412274947 6.528618045250526e-06 -0.009449738507645957 -0.2540745928973833 0.011399827464081094 0.000138203894580614 -6.654066885312512e-07 -0.0001683310715189959 8.18041038265914e-07 -9.024796176525128e-06 0.0008653160005547189 0.0004800796315729427 -0.00044715679052557966 -0.0003534478050853271 -0.0001979001479090636 7.089281544558424e-05 -0.00016586264201814597 0.0002893665421298346 -0.0004225093773884283 -0.0007692677783306346 0.0009041453073892446 -0.0007367201064828301 -0.00025846003844670444 0.00034714633109429407 0.0015278011820626808 -0.0002617175384842362 0.00014708902715685133 0.0008328745275949795 -0.0009933179838942478 8.60110847244454e-07 8.640208698812828e-06 -1.2240678156393879e-05 -3.954520114883499e-06
age2 7.217666808772938e-05 7.882017590146621e-08 -0.0001384359162188614 -0.003102843701157653 0.00013820389457906842 2.031457045023944e-06 -9.813787506879097e-09 -2.027434292034945e-06 9.796222843827843e-09 -2.2966391566950226e-06 7.175260751620862e-06 4.575663197973576e-06 -6.872748699674308e-06 -8.325228489039686e-07 -4.953739175799153e-06 2.061681917368713e-06 -5.527795577509084e-06 4.305571141754451e-06 -7.007584613791598e-06 -9.463785881442693e-06 1.342027016753553e-05 -9.289155670313358e-06 -6.0639708013097e-06 5.223343253803561e-07 1.724622716245849e-05 6.484400613649226e-07 2.521294249325582e-06 5.466449945321512e-06 -1.128186605685279e-05 1.6503174215157486e-10 1.170001678827577e-07 -9.4377067763027e-08 -7.83870533732703e-08
age3 -3.44308861976516e-07 -3.4586227675113307e-10 6.667563155750293e-07 1.4895131234709386e-05 -6.654066885250422e-07 -9.813787506894323e-09 4.755588691470848e-11 9.790775511414751e-09 -4.7450686059202826e-11 1.0095832971921286e-08 -3.042972617211235e-08 -1.833282586748476e-08 2.9134122282976645e-08 1.1980115633574099e-09 2.3535449376158477e-08 -8.588990966115086e-09 2.5942642023620028e-08 -1.87910298057702e-08 3.354217087317241e-08 4.272958770839816e-08 -6.162793546860337e-08 4.071656615430605e-08 2.7371118003280458e-08 1.7248669585088272e-09 -8.04327408311047e-08 -3.6931715644352476e-09 -1.3878054855638889e-08 -2.1574706905657155e-08 4.9550691674908436e-08 -1.3694487838573174e-11 -5.707167962417179e-10 4.830125455904073e-10 3.5094339070402674e-10
age2_sex -5.2046724782388196e-05 -8.896687660300238e-08 0.00013821414911668295 0.003737787630583405 -0.00016833107151943195 -2.0274342920631066e-06 9.790775511532146e-09 2.4948165726185448e-06 -1.2168459044021585e-08 -9.712412797322521e-08 -1.186904355071082e-05 -6.436052222957241e-06 5.7319264410208385e-06 4.855973948055282e-06 2.705738144066515e-06 -7.259823907467946e-07 2.033105588055279e-06 -3.42903634321022e-06 5.696698381765245e-06 1.0575676307456553e-05 -1.227135025981089e-05 9.896243100551425e-06 3.3510211717744283e-06 -4.42604016781935e-06 -2.167490619232229e-05 4.139777395036085e-06 -2.5520254870684344e-06 -1.1803040534011725e-05 1.3249258125996224e-05 -1.9944324067549852e-08 -1.3098316476116105e-07 1.861420147680424e-07 6.04655768300945e-08
age3_sex 2.441005242328094e-07 4.022003704805687e-10 -6.65852480089484e-07 -1.8099236861613067e-05 8.180410382701112e-07 9.796222843990084e-09 -4.745068605989568e-11 -1.216845904405227e-08 5.956942299630751e-11 1.6773473405665455e-09 5.3857983142273037e-08 2.881031416605881e-08 -2.409824844195165e-08 -2.193475452366951e-08 -1.2385563772391016e-08 2.064701150342055e-09 -8.09407415504479e-09 1.3020069289545333e-08 -2.568635560985963e-08 -4.830011603347569e-08 5.487709570823634e-08 -4.3821741670373844e-08 -1.3975612387836856e-08 1.8383503564175362e-08 1.0135025488757341e-07 -2.122206260997843e-08 1.4246672632444163e-08 5.4955143459216e-08 -5.825014710496791e-08 1.2945433053131714e-10 6.554840962934963e-10 -9.342874297144612e-10 -3.0794592786828134e-10
PC_3 -0.00010914447491111008 8.78915247648514e-06 0.0001687443483089418 0.0005689928971343416 -9.02479616022753e-06 -2.296639156501589e-06 1.0095832970987571e-08 -9.712412821489214e-08 1.6773473417453765e-09 0.04589664278989874 0.0005538070689380898 0.00220918555495178 -0.0037207806274670843 -0.009708172235533464 0.004206573999347661 0.004837470162022007 -0.00763922209250472 -0.000607176786474166 -0.0010244399705289968 0.00044189599141772557 0.010737395573015276 0.004415011639412913 -0.002495621282010781 -0.016300354677156674 0.0038221325693033915 -0.0012431294191895214 0.0047121575811132875 -0.0017903800809147016 0.007094272606514093 3.1186139873986474e-05 3.663197325277728e-05 -2.756112242363301e-05 -4.394130082153259e-05
