(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 0.0070430431284618 0.00602158111173949 0.00191644022730128 -0.00491110090786501 0.000180501743740557 7.93421290437756e-05 -2.46418979055882e-05 -0.000171792243840157 -0.000178538429561473
covarage 0.00602158111173949 0.00900046370686777 0.00685429099211698 -0.0145171762347186 4.80102130989164e-05 4.52576719399641e-05 -8.87680274220528e-05 4.04325816864767e-05 4.89843922526486e-05
covarsex 0.00191644022730128 0.00685429099211698 0.0095392390160409 -0.0172897459584488 -4.77315213387816e-05 3.38050035747877e-05 -4.60040249105066e-05 -2.48703875292112e-05 2.71791902464269e-05
covarage_sex -0.00491110090786501 -0.0145171762347186 -0.0172897459584488 0.0352948528390793 6.54595030957495e-05 1.86179633216342e-05 3.68486564751474e-05 6.42876861132284e-06 -5.5667199910248e-05
covarPC_3 0.000180501743740557 4.80102130989164e-05 -4.77315213387816e-05 6.54595030957495e-05 0.00120495380015441 3.90767279115542e-05 3.93532402376355e-05 -8.23867884570038e-06 -1.44313575466926e-05
covarPC_4 7.93421290437756e-05 4.52576719399641e-05 3.38050035747877e-05 1.86179633216342e-05 3.90767279115542e-05 0.00121763395939087 -2.04463276989004e-05 -1.24911209007541e-05 -6.03512337329494e-06
proband -2.46418979055882e-05 -8.87680274220528e-05 -4.60040249105066e-05 3.68486564751474e-05 3.93532402376355e-05 -2.04463276989004e-05 0.00280310752697632 -0.00176721370021591 -0.00161137905514553
paternal -0.000171792243840157 4.04325816864767e-05 -2.48703875292112e-05 6.42876861132284e-06 -8.23867884570038e-06 -1.24911209007541e-05 -0.00176721370021591 0.00269833900693435 0.000537753553269321
maternal -0.000178538429561473 4.89843922526486e-05 2.71791902464269e-05 -5.5667199910248e-05 -1.44313575466926e-05 -6.03512337329494e-06 -0.00161137905514553 0.000537753553269321 0.0024240799566217
