 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.017548725953752797 -1.4001092062866127e-05 0.0028787450697029668 -0.004418442490642566 0.0001581935064339522 -9.685845689499998e-05 9.940853316731042e-07 2.3187542304627933e-06 -7.600762812935197e-08 -0.0037929215735938754 0.001320484387100379 -0.0041895053861644785 0.0018714016692731605 -0.0022287999697211337 -0.0032028868719750953 0.004488719167898307 -0.003919381821106258 -0.0008374746550950952 -0.004369697079712195 0.00020357494992713664 -0.0075672504824900715 -7.744906729546719e-06 -0.005857667414467919 -0.0037906321591551933 -0.008407148737386004 -0.007267319717728851 0.0037179527663376674 0.012304440085278855 0.013397620070557012 5.970989639473307e-05 -9.253050168555009e-05 -7.5965593836248486e-06 0.00017709577201055902 1.3198777214623738e-05 -5.841573861217902e-05 -8.94720318029441e-05
yob -1.400109206282483e-05 4.425354085860013e-06 4.472720315450392e-06 2.364109831995119e-05 -2.8526480568918163e-06 -2.1132155670729647e-08 7.56542855993917e-12 6.889530710887872e-08 -4.3830318402680417e-10 1.99439125862359e-05 0.0007543089640296334 0.00015657679060268349 -0.0005291948156677514 0.0002379546581591232 -0.0006178928784586567 -9.1091224744678e-05 -0.00026235903428573 0.0005585800384487225 -0.00013253773811180828 -0.00041092385636417943 0.0003094021726659748 -0.0003281357639393821 -6.242028686289717e-05 0.00037076630523825163 0.0002271172999767354 -7.200461215268012e-05 -0.00018471956265099228 9.814388306501712e-05 -0.0005700525905415542 -2.784482962115415e-07 2.2704308813874947e-06 1.2310244735924946e-06 -2.610350499795703e-06 -1.6888058211595565e-06 1.1514849825835416e-06 -4.676827889702051e-07
age 0.00287874506971071 4.472720315443418e-06 0.0019321543426585686 0.019498821771426127 -0.0018544680345614108 -5.6009417017315975e-05 5.046852511009284e-07 5.3955412364031154e-05 -4.871345034512322e-07 -8.59377450217343e-05 0.0013554528810052256 -0.0002498163089083313 0.000684839790695522 -0.0006382638833205058 0.0008322273152398336 9.821641873407868e-05 -0.006175445502376215 -0.0014419026549103533 0.003989871215036631 0.00030617750154375654 0.0006194876934939061 0.0007097975611970196 0.0026013262172508 -0.001006752946229272 -0.0002729276472266668 -0.002997062305452557 0.0018933166528440819 -0.0005348617092981778 0.0013818877585009789 1.3946594538621363e-05 7.570858361057745e-06 -8.472352461861725e-06 1.700733203385066e-05 -2.9748432236278105e-05 -3.23716657840564e-05 5.1290412570059305e-05
sex -0.004418442490511327 2.364109832025517e-05 0.019498821771461006 0.4940762321488792 -0.04378800143085141 -0.0005479985643721419 4.819556869956818e-06 0.0012060591077450835 -1.0430395096189045e-05 -0.0027625447828428093 0.021349997785072357 0.02644660832955374 0.01657952900009796 0.017668349432563533 0.02362684691694291 0.030958578298062037 -0.11218197443304273 -0.046414783610717124 0.06899540869267089 0.004977680270743323 0.017640966917687982 -0.03744537387977184 0.003503201657987826 -0.07447726544613505 -0.005908829761614573 -0.03580632660832838 0.052013304617334874 -0.0250204963257228 -0.020139307086847906 -0.00012039105683449625 0.00021895406735927012 -0.0001425168519585109 -0.00030224744714348967 6.784866289907854e-05 -0.0004663480272899553 0.0009339236772944473
age_sex 0.00015819350642202025 -2.8526480568838148e-06 -0.001854468034563862 -0.04378800143083996 0.004017159246451268 5.395335769843725e-05 -4.876404394380181e-07 -0.00011384006782051534 1.007639264224401e-06 0.00011481442446156721 -0.002193734405771699 -0.0027733333730752094 -0.0011578961288095943 -0.001129877497048996 -0.0020896286022945606 -0.0030618968135930034 0.0099051659740818 0.0045855290198620596 -0.0058600055765802 -0.0005814152240093634 -0.0022141168649054814 0.0031063630821339954 6.878992978518075e-05 0.007017540171014717 0.0009202446805601571 0.004378246696378749 -0.004333909062848708 0.0019237992690974697 0.001126839237032388 6.941125782254327e-06 -2.1045846620211558e-05 2.4775353108300753e-05 1.5830758401314123e-05 5.819221547934695e-06 2.655512701953603e-05 -8.20270327432916e-05
age2 -9.685845689521284e-05 -2.1132155669951055e-08 -5.6009417017296466e-05 -0.0005479985643708749 5.3953357698342154e-05 1.6766696669442406e-06 -1.5497139214630715e-08 -1.6186201311657956e-06 1.498952414753318e-08 2.3025014615392094e-06 -2.7858831545579986e-05 4.246154360052995e-06 -3.4093254090659754e-05 4.0117083327901764e-05 -3.8477094639045635e-05 -1.3910784126737923e-05 0.00015654891646699385 5.2801599096403595e-05 -0.000116701533994761 -2.103004378896161e-05 -1.2287100190951294e-05 -2.6755663965637276e-05 -5.820527264308129e-05 3.835573135640629e-05 3.625136632027084e-05 0.0001067836811735661 -6.888836277014225e-05 -1.1621279926201282e-05 -5.263625433785632e-05 -4.4258695183577667e-07 -1.0818702016264342e-07 4.490373075188329e-07 -6.957029919239703e-07 8.605400748183386e-07 5.699500766798119e-07 -1.2079403624947123e-06
age3 9.940853316748468e-07 7.565428555723756e-12 5.046852511006e-07 4.819556869943379e-06 -4.876404394369716e-07 -1.5497139214626166e-08 1.4640822433015937e-10 1.5000735858909548e-08 -1.4197803423646374e-10 -2.5080562142018104e-08 3.183489006544753e-07 -8.046034481092162e-09 3.0590110172292094e-07 -4.4440692614074115e-07 3.363451109789273e-07 2.208890745242283e-07 -1.2991425719015505e-06 -4.506954658442152e-07 1.0044751841466253e-06 1.9999445448791934e-07 9.928434095237082e-08 2.307752771436384e-07 3.33565600101424e-07 -4.0535025799584583e-07 -4.949585488832334e-07 -1.1359929571481263e-06 6.95642291643842e-07 3.293112379693689e-07 5.464333621056025e-07 4.225605548267762e-09 -1.8960019504520117e-10 -5.665380462824906e-09 7.76520666682083e-09 -7.201687953426651e-09 -2.53438884314525e-09 9.222647165985113e-09
age2_sex 2.3187542308052623e-06 6.889530710674784e-08 5.39554123640785e-05 0.0012060591077444425 -0.00011384006782048582 -1.6186201311678674e-06 1.5000735858933656e-08 3.310563765553744e-06 -2.996011692566817e-08 -3.2516348603694083e-07 6.958333162382187e-05 8.52459701709427e-05 2.735609886912726e-05 1.9570686591645663e-05 6.037956888130945e-05 9.506644131826186e-05 -0.0002700984224932598 -0.0001325128217713485 0.00015616503091092586 2.0271334322666423e-05 7.346708951052041e-05 -7.443932713441303e-05 -1.0681396146036418e-05 -0.00019987350497362237 -3.8523814858092863e-05 -0.00015470851827210363 0.00011487068434382255 -4.583321591965286e-05 -1.0435059307663622e-05 -1.368125702135898e-07 5.563596809608032e-07 -9.811009146487103e-07 -2.4590106548823905e-07 -3.0877712090583485e-07 -3.3360581964958e-07 2.239778954148475e-06
age3_sex -7.600762813202115e-08 -4.38303184034576e-10 -4.871345034514814e-07 -1.0430395096180732e-05 1.0076392642238954e-06 1.4989524147546252e-08 -1.4197803423662995e-10 -2.9960116925661205e-08 2.7662971240232875e-10 -2.7494377622922038e-08 -6.696070766829401e-07 -7.836232697745677e-07 -2.2821861868910972e-07 -6.701983369772524e-08 -5.51942536025718e-07 -9.062826733570202e-07 2.2998489971746033e-06 1.1589064101456507e-06 -1.3194309997705191e-06 -1.9820219833020832e-07 -7.129564896248581e-07 5.385749838786201e-07 1.6559186504524498e-07 1.7877985400066749e-06 4.490082503264747e-07 1.580594436135943e-06 -9.797233735643784e-07 3.090518871023578e-07 -1.2898015809963783e-07 6.590673519720398e-10 -4.22438781137222e-09 1.0692414934612636e-08 9.067665332576474e-10 3.107889920102098e-09 2.289949562352231e-11 -1.9188274419081837e-08
PC_3 -0.0037929215735946053 1.994391258623756e-05 -8.593774502115072e-05 -0.002762544782825094 0.00011481442446003982 2.302501461523897e-06 -2.5080562141898504e-08 -3.251634859964941e-07 -2.749437762326069e-08 1.0074196527801458 -0.15090979920862047 0.02508225308207322 0.13844772558110888 0.049932005640618046 0.05435575340485688 0.087738809225686 -0.21232432932167497 -0.08827896745808221 -0.09128825844026409 0.21964524068415064 0.05426927681357296 0.3044308557117273 0.03249590465204671 -0.5746407274332039 -0.14358775702291443 -0.06963065415555453 0.16044899710532956 -0.1863149536238387 0.4165172433555724 0.00012456214282970178 0.0007415026881097095 0.0018656887603582524 0.0006476968758180708 -0.0016253790522938035 -0.0024999625848921916 -0.0004752579790074337
