 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
PC_4 -3.8629092496889175e-05 6.496238820643066e-06 -9.426163509634598e-06 0.0003252244909370237 -1.2760568785799552e-05 7.178172465245345e-07 -6.0522705466939655e-09 1.1403592821776245e-07 3.343954965106471e-11 0.00037034617350714905 0.13703264093544135 -0.0053671927186979395 0.007777049161919396 -0.006019387669389535 -0.0024138741992075774 -0.004505611972862922 -0.0020781937561943106 -0.007358723237393333 0.0022107900949150734 0.006556236499046668 -0.013761784052410724 -0.00984823975045135 0.008499065934620027 0.007844144735984116 -0.005484874065331364 0.0032935931522010474 -0.0066999183748883764 -0.001165718718086007 0.0051946930396973776 1.7134408651140496e-05 2.2006798090963792e-05 -7.840595164586956e-05 -8.1318375837868e-05
PC_5 4.712801026783674e-06 -1.2450154789420717e-06 -6.846416664039457e-06 0.00018885797441820076 -2.1449963356876427e-06 2.7527373024742053e-07 -2.4808530873900033e-09 -1.1788505555617503e-07 1.5771099597819645e-09 0.0036349454765391264 -0.005367192718697948 0.18573324348949832 -0.007141083569803461 -0.01177049208430348 -0.0027844946327758207 0.012309297662706976 -0.012330431323624682 -0.0034527514517010216 -0.011243316652265143 -0.009768123085955645 -0.0026830942638182064 -0.014197534172403754 0.012180374899964434 -0.024837162527381284 0.0077443599346371855 0.005452432682105527 -0.001294626715844903 -0.002479070156550761 0.016076795635062573 3.3149333427529854e-06 4.303414228713337e-06 -1.645841336921118e-05 3.1831536389164904e-05
PC_6 -5.7563110805383794e-05 -1.068895434692342e-05 -4.364718542055413e-05 3.0117286010296724e-05 6.148523119913231e-06 7.136626247905517e-07 -4.880167202376631e-09 -2.2736149522794974e-07 1.9176751336067825e-09 -3.897296855683314e-05 0.007777049161919364 -0.007141083569803463 0.2280076389697848 0.006617833588636605 0.00890228091542946 -0.017473985416983494 -0.003286298920754692 0.00594209693525015 -0.01060350469597346 0.0038902756177451258 0.0015589316518257353 -0.01901319461678963 0.01165571431421009 0.019695941264596912 -0.006591176921808056 -0.002249819617774666 -0.012070288049963383 -0.0029543304556081586 -0.0075554806725689275 -4.621814380871816e-06 7.3134664450888695e-06 -2.4190481326925112e-05 1.887070223101709e-05
PC_7 4.152760791146819e-06 -6.417395971322567e-06 -3.0512235405137117e-05 -0.0004966483747365144 2.594949385562582e-05 5.852374788382502e-07 -3.371378246578025e-09 -4.555737916980644e-07 2.7487716266533284e-09 -0.007863431419040619 -0.00601938766938951 -0.011770492084303487 0.006617833588636616 0.2878424769521128 0.01167286268432923 -0.0030706701000524535 -0.011813616452679922 0.010543458803924776 0.006588537141438033 0.028018671932458494 0.005663255218733668 -0.02851740391549733 -0.02145574640520045 0.0271448595626441 -0.010471015913467725 -0.007874072077069454 -0.004580350800619388 0.01271380310627067 -0.015331112166829303 -5.833214094197041e-06 1.72552929831815e-06 4.139538783058234e-05 6.586283954811229e-05
PC_8 -8.567341474890188e-05 -2.397581577221548e-06 4.9321189526429345e-05 0.00042034466820570915 -3.833880910400507e-05 -1.0793022909784016e-06 6.4036908517540345e-09 9.039174008246229e-07 -6.232628773960319e-09 0.0020248317931714365 -0.0024138741992075718 -0.0027844946327758267 0.008902280915429429 0.011672862684329233 0.3045997018694739 0.013994098311332468 0.01219516798919552 -0.004976733193397021 -0.0009312294186240277 -0.014208525507371207 0.011996402134913061 0.02506934049799829 -0.018285484000770326 0.011285534373321117 0.02265380918214477 0.0064536545011168855 0.002165398439301366 0.0025530538861681744 -0.016256412806708385 -6.064494688008551e-06 -1.5646987710153913e-05 -3.0142744382333216e-05 0.00010667891912654925
PC_9 9.226011378774024e-05 2.5874480272030556e-06 5.141349054556672e-05 0.0010727743571168923 -6.905510807762158e-05 -1.0538062885043642e-06 6.730570363407139e-09 1.3450824631413061e-06 -8.044228830676257e-09 0.005916127799045872 -0.004505611972863009 0.01230929766270696 -0.017473985416983563 -0.0030706701000525216 0.013994098311332538 0.4132140842854191 0.008420872215666446 0.002676812864680526 -0.023793100473244243 0.011331064769618952 -0.004914180482060306 -0.004275538531643922 -0.009616431701872779 -0.007026010889473861 -0.00845838016823161 0.0008815517682136008 0.0018682825815721385 -0.0053534333402787794 0.021537670215451613 -2.7405974288318428e-05 -4.863487344109725e-05 1.308488892762529e-05 4.568841698247929e-05
PC_10 -7.585667933151976e-05 -4.322547776615763e-06 -7.186517279318671e-06 0.00013129898828185234 -1.1191878479389374e-05 -7.324683174285065e-08 1.1695060937765764e-09 2.595552091481193e-07 -1.8054245364698298e-09 -0.0050102092620286694 -0.0020781937561943587 -0.012330431323624694 -0.003286298920754722 -0.011813616452679957 0.012195167989195564 0.00842087221566649 0.4920390467859079 0.026151116244784976 -0.008094816678944726 0.000361193478893672 -0.0036991104155375595 0.013843347817068218 0.0021029284527429334 0.0004913859203568043 0.015495377015289191 0.0062950999593263356 -0.005520657209958879 -0.004454733689986464 -0.014693147294310968 2.3342899451170704e-05 -2.2639040502042553e-06 -1.510504375912896e-05 4.980864732218802e-05
PC_11 -1.8344906261477317e-05 6.9579986653432676e-06 -2.0641725793978456e-07 0.0004222143173661741 -1.4641275555484047e-05 3.402984218838475e-07 -3.2748921107724094e-09 1.4685221225192266e-07 -3.737773784869844e-10 -8.682534241574436e-05 -0.00735872323739336 -0.003452751451701019 0.005942096935250174 0.010543458803924781 -0.004976733193397036 0.0026768128646805396 0.026151116244784944 0.46371153033800744 0.008379180380781637 -0.003535769562755935 0.02565378337829951 0.020059955310827972 -0.006653421101042566 0.013412934617285703 -0.013499125630286194 -0.00622446613942076 -0.0015003768959435091 -0.0076137331385654275 0.02616384550144555 1.8845073370406378e-06 -3.1760267884537013e-06 6.241907749986709e-05 8.675031989566177e-06
PC_12 -0.00012882377630279562 -4.000130469300279e-06 4.218916419639058e-05 0.00028063536165753335 -1.9524721601928206e-05 -1.0837837117223978e-06 7.2285391023525125e-09 4.4822906493361864e-07 -3.2384924302730125e-09 -0.0013298565912534407 0.0022107900949150743 -0.01124331665226513 -0.010603504695973511 0.006588537141438035 -0.000931229418624036 -0.023793100473244313 -0.008094816678944761 0.008379180380781653 0.5289780530371505 0.026367075174729537 -0.00629422673355176 -0.01737063224635587 0.0019770584368754914 0.03430064019942342 0.014079464906806458 0.011480791988888564 0.01370288381338751 0.013866760414612156 0.006407284024556796 -2.311932620228709e-05 -1.1354799328814347e-05 4.344337877397429e-05 5.7552988939864977e-05
PC_13 -3.4753533540385366e-05 -8.105405985249872e-06 -8.340113647230832e-06 -0.0004797772464932824 3.002391265180352e-05 -2.2353518990873903e-07 2.753755335843216e-09 -4.645890349040433e-07 2.0549149948303936e-09 -0.0002963069690829188 0.0065562364990467276 -0.009768123085955625 0.003890275617745109 0.02801867193245853 -0.014208525507371252 0.011331064769618912 0.00036119347889365595 -0.003535769562755924 0.026367075174729505 0.5503735268344601 0.0280661300664082 0.007203697239692109 -0.006575129616061288 0.030451474054942453 0.012648027359979911 0.0009379005122778678 -0.028509741102703653 -0.020503530494047153 -0.01095392528828029 2.3695947522322392e-05 1.5476670208930555e-05 8.84241217938697e-05 -5.2574432082106925e-05
PC_14 -2.1304208551438317e-05 1.1089862672334363e-05 -1.1455276354516836e-05 -7.552795596556749e-05 4.491174040643837e-06 4.4378281409354686e-07 -3.082963032369146e-09 -7.167910944427013e-08 1.2806352058660468e-10 0.00801363125887154 -0.013761784052410696 -0.0026830942638182134 0.0015589316518258148 0.0056632552187336335 0.011996402134912989 -0.004914180482060326 -0.0036991104155375326 0.025653783378299478 -0.006294226733551811 0.02806613006640822 0.5336441896141346 -0.0021443288929877138 -4.070719399781993e-05 0.013862376483373864 0.0003395753282661288 0.003363216014496572 -0.004219584923219679 -0.04147926529263721 0.01129305565746523 -3.85524310290396e-05 -6.118009794836262e-05 0.00017047946388911242 8.24678712825922e-05
PC_15 -0.00010261014078157645 -8.566971674228789e-06 -1.3654322856753522e-05 -0.00032577090797782717 1.884176042675679e-05 -1.8992145333211246e-08 9.868312456476407e-10 -2.747544248301491e-07 1.1146410028434018e-09 0.004270154311222844 -0.009848239750451382 -0.014197534172403783 -0.019013194616789603 -0.028517403915497345 0.025069340497998294 -0.004275538531643948 0.013843347817068166 0.020059955310827934 -0.017370632246355846 0.007203697239692154 -0.002144328892987561 0.6081169346869703 -0.006674872477562474 0.011993022456846357 0.003113458012804531 0.0007997805564097245 0.008595288169246951 -0.00010737813129301803 -0.022576300751392612 -2.7460470725939115e-05 -2.381982896924138e-05 -1.467401051869074e-05 -2.93795877650128e-05
PC_16 2.8623020193972464e-05 -2.671888533638345e-06 -2.8901446476789967e-05 -0.0002485652077837274 2.203058331478357e-05 7.69307127332901e-07 -6.419953939316816e-09 -5.899507082459635e-07 4.494463611729407e-09 -0.0011693198263147187 0.008499065934620029 0.012180374899964472 0.011655714314210107 -0.021455746405200322 -0.01828548400077026 -0.009616431701872884 0.002102928452743008 -0.006653421101042626 0.001977058436875369 -0.006575129616061124 -4.070719399803204e-05 -0.006674872477562533 0.6550755638969444 0.010501268636377509 0.011692028571475855 -0.002151409509010591 0.01651837032879448 0.02766749781080602 0.017482834014644837 -1.8563259780611632e-05 -2.4687079773903265e-05 -4.064533970521498e-05 -6.850416177197158e-05
PC_17 -6.718388711835378e-05 1.2724193156215364e-05 4.188425857212327e-05 0.0001124297421510089 -2.0868056953058527e-06 -4.409127374095759e-07 1.6101854680634824e-09 -2.570754832219707e-08 3.145307186512254e-10 -0.014746037146813938 0.007844144735984215 -0.024837162527381256 0.01969594126459697 0.02714485956264417 0.011285534373320995 -0.007026010889474051 0.0004913859203567674 0.013412934617285757 0.03430064019942331 0.030451474054942494 0.013862376483374008 0.01199302245684647 0.010501268636377539 0.7136065491018243 -0.021411814760995025 -0.017882307557242783 -0.026356554592589773 -0.014883050283216133 -0.05014591157932623 -4.0585776775314764e-05 -4.9315677164776575e-05 0.00013284995138887205 1.4986886924988915e-05
PC_18 3.1260969979168216e-07 4.297228562631303e-06 1.9978566127198723e-05 0.00012676893803940335 -3.4231353677656906e-06 -7.163715928850238e-08 -1.2128377253228896e-09 1.4944879920654965e-09 3.1506394132231146e-10 0.0025740237295593517 -0.005484874065331285 0.007744359934637194 -0.006591176921808034 -0.010471015913467704 0.02265380918214471 -0.008458380168231657 0.01549537701528918 -0.013499125630286164 0.014079464906806425 0.012648027359979924 0.00033957532826624486 0.003113458012804564 0.01169202857147588 -0.02141181476099504 0.7267754697696087 -0.020935319459632663 -0.021823997670721466 -0.0014867800960412722 0.01638052358292088 5.070069633740983e-06 2.5202361065696067e-06 7.483387000858276e-05 -3.718209448535823e-05
PC_19 2.7420380101815106e-05 1.0446354770939937e-06 -4.241440228573145e-05 -7.59490020199145e-05 6.523596601281478e-07 8.700209958929838e-07 -5.440061493142669e-09 4.118245069210953e-08 -5.577215432879596e-10 -0.00018122718731546103 0.0032935931522010196 0.005452432682105512 -0.0022498196177746692 -0.007874072077069489 0.006453654501116969 0.0008815517682137515 0.006295099959326379 -0.006224466139420779 0.011480791988888626 0.0009379005122778462 0.0033632160144965112 0.0007997805564096872 -0.0021514095090106526 -0.01788230755724283 -0.02093531945963269 0.777955759920361 0.0006294526018418575 0.0016579273039857621 -0.00613053003678014 -3.192505221531097e-05 -2.3201920433303296e-05 5.1444476828368196e-05 -1.7789141994355163e-05
PC_20 -5.705380809687503e-05 -2.9643241228206315e-06 -1.4968038201108522e-05 -0.000530249399745857 3.7710870085795984e-05 2.1477475470863758e-07 -1.4030139819919297e-09 -7.966189576497768e-07 5.213787063038884e-09 0.004666109843271535 -0.0066999183748883305 -0.001294626715844909 -0.01207028804996335 -0.004580350800619356 0.0021653984393013395 0.0018682825815721199 -0.00552065720995885 -0.0015003768959435098 0.013702883813387471 -0.028509741102703687 -0.0042195849232197075 0.008595288169246965 0.016518370328794486 -0.02635655459258981 -0.021823997670721514 0.0006294526018419413 0.6946527563646485 0.04489443953499175 0.007033117406297046 -3.870290450224956e-05 -1.287129958581633e-05 4.239777426419175e-06 -7.060063930715796e-06
PC_21 -3.57398709818514e-05 5.309962545167072e-06 -2.6593519152801942e-05 -0.0005667692600691377 4.2257817233030995e-05 5.854274270430764e-07 -3.4770935434255043e-09 -8.777780513269009e-07 5.136287853371515e-09 -0.0006511504425821204 -0.0011657187180859716 -0.002479070156550757 -0.002954330455608096 0.012713803106270717 0.0025530538861681263 -0.005353433340278789 -0.0044547336899864315 -0.00761373313856541 0.013866760414612109 -0.020503530494047194 -0.04147926529263725 -0.00010737813129303967 0.027667497810806078 -0.014883050283216213 -0.0014867800960413026 0.0016579273039858608 0.044894439534991754 0.7783025404023969 0.0046729289947146525 3.693290555835567e-07 4.287560196460075e-06 -5.374322439156565e-05 4.497855223765067e-05
PC_22 6.792478046560108e-05 -1.9501015225503613e-05 -3.062704379364118e-05 -0.0011242951074178361 7.246269848748164e-05 -6.130312365467956e-08 2.857770175471532e-09 -1.3317901777075139e-06 7.570190648175916e-09 0.008081256777436815 0.005194693039697326 0.01607679563506256 -0.007555480672568927 -0.015331112166829274 -0.016256412806708316 0.021537670215451794 -0.014693147294310881 0.026163845501445567 0.006407284024556786 -0.010953925288280434 0.011293055657465658 -0.02257630075139269 0.017482834014645003 -0.050145911579326144 0.01638052358292085 -0.00613053003678 0.00703311740629728 0.004672928994714663 0.7733210893046153 -1.9249035207363204e-05 3.2219187711905547e-05 -0.00016513692569454004 -5.445845687629982e-05
proband 4.288305975119551e-06 4.1684311627384765e-08 1.3786020522165232e-07 1.5315696289392628e-06 -1.6930603260857928e-07 -3.8323550089536435e-09 3.3921214824953604e-11 4.0768316978003795e-09 -2.998534337081737e-11 2.7632269886627284e-05 1.7134408651147693e-05 3.3149333427550056e-06 -4.621814380871241e-06 -5.8332140941944855e-06 -6.064494688011765e-06 -2.7405974288317205e-05 2.3342899451169277e-05 1.8845073370372652e-06 -2.3119326202283247e-05 2.369594752232218e-05 -3.8552431029068306e-05 -2.7460470726025177e-05 -1.856325978059896e-05 -4.0585776775314926e-05 5.070069633738786e-06 -3.192505221531243e-05 -3.8702904502250696e-05 3.693290555854196e-07 -1.924903520737157e-05 5.165203678394114e-05 2.311515448125049e-05 -4.6993019828505525e-05 -4.499051512660397e-05
sibling 4.644540566934571e-06 1.875752481895716e-08 9.306583441270865e-08 4.508351812198787e-06 -1.8966797219327678e-07 -1.8461480440518024e-09 1.4387344979888364e-11 2.543979263384169e-09 -1.2105544521893967e-11 3.134043520077674e-05 2.2006798090944195e-05 4.303414228717271e-06 7.313466445084781e-06 1.7255292983112783e-06 -1.5646987710156054e-05 -4.8634873441092316e-05 -2.2639040502054492e-06 -3.1760267884462732e-06 -1.1354799328813292e-05 1.5476670208929298e-05 -6.11800979483681e-05 -2.381982896920576e-05 -2.468707977383688e-05 -4.931567716478403e-05 2.520236106573855e-06 -2.320192043330624e-05 -1.2871299585813916e-05 4.287560196463628e-06 3.221918771204225e-05 2.311515448125044e-05 6.066417914791059e-05 -5.2759920417064255e-05 -5.0457840263607515e-05
paternal -5.673400310910715e-06 -2.8867650031025823e-08 -9.750622890244868e-07 -2.2949006508201093e-05 1.2079732890448183e-06 1.538213108049557e-08 -8.171339838181148e-11 -1.986402956927069e-08 1.0549558668187285e-10 -1.9398433345115962e-05 -7.840595164584332e-05 -1.645841336921562e-05 -2.4190481326914395e-05 4.1395387830584805e-05 -3.0142744382332704e-05 1.3084888927612531e-05 -1.5105043759121001e-05 6.241907749985266e-05 4.344337877397202e-05 8.842412179387228e-05 0.00017047946388914367 -1.4674010518715944e-05 -4.06453397050126e-05 0.00013284995138889644 7.483387000857921e-05 5.144447682837422e-05 4.23977742641857e-06 -5.374322439156538e-05 -0.00016513692569490127 -4.69930198285057e-05 -5.275992041706458e-05 0.00015194258432303157 -1.0239357691126013e-05
maternal -6.636551539066259e-06 -2.984637199586674e-08 5.275141661443333e-07 1.2680245399541927e-05 -8.045324182158774e-07 -9.44249670611928e-09 5.405359107300269e-11 1.5265126653687425e-08 -8.96004451117706e-11 -3.946024426827689e-05 -8.131837583783042e-05 3.1831536389155796e-05 1.8870702231022657e-05 6.586283954811237e-05 0.00010667891912655889 4.5688416982462e-05 4.98086473221936e-05 8.675031989560995e-06 5.7552988939857306e-05 -5.257443208209445e-05 8.246787128272694e-05 -2.9379587764905825e-05 -6.85041617719083e-05 1.4986886925012348e-05 -3.7182094485361854e-05 -1.7789141994353343e-05 -7.060063930714447e-06 4.497855223765367e-05 -5.445845687659161e-05 -4.4990515126603714e-05 -5.0457840263607224e-05 -1.0239357691126789e-05 0.00014639717152715594
