 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 521701580493.9051 0.0005808345894723346 -0.5080014973113268 967957803107.566 -15173054161.666859 0.007473238471129962 -3.6214737674624214e-05 260992042.3724504 -152654.20521598612 -0.015006485173557887 0.04059436214598866 0.013708087302758774 -0.06739198096056866 -0.004844725534753616 -0.05102913932527952 0.03585333526506786 -0.042673655442335055 0.030444571411424464 -0.04289565008148002 -0.06603362704062385 0.0996955417553584 -0.059521824494881116 -0.04610647896718218 -0.009537201829305465 0.1130215231144151 0.02935125194281395 0.034812267891409364 0.005019402298152049 -0.06288432134341816 -6.601991877476447e-05 0.0008777912109212795 -0.0006708752642999092 -0.00012567230467676555
yob 0.0022101501411784224 4.975916559267344e-07 -1.196440945565192e-05 0.004187021113643895 -6.443545992963038e-05 1.6475371521604782e-07 -7.313045136173157e-10 1.0721070705984808e-06 -7.893220188373366e-10 2.7434831277188085e-05 1.1090726477760651e-05 -2.0409008640993534e-05 -5.4332321473358405e-05 -3.22060000666967e-05 7.1070687735956025e-06 2.0256340828229823e-05 3.0135859742253357e-06 2.5854319027541323e-05 -1.5132554862580036e-05 -4.1107640942532296e-05 4.6239073476307994e-05 -2.5132341174696255e-05 8.695430450997079e-07 2.857323610043512e-05 1.7277786133519132e-05 5.079260263416782e-06 -1.1660521676832446e-05 8.947413697510855e-06 -6.32134786582187e-05 1.2190301097201355e-07 7.304089903691137e-08 -6.00781389392639e-08 -2.1077539883502633e-07
age -1.7241155281801488 -1.1964409455433446e-05 0.008797072711263247 -3.266680730356901 0.05026626193448297 -0.000128509919092567 6.176862400694859e-07 -0.0008382016783532856 5.734702271610457e-07 0.00028258137567779634 -0.0009282585606959774 -0.00046900327538688523 0.0014021555655406052 0.00028669031367348067 0.0008132249670260257 -0.0007344749785133339 0.0006647626925757523 -0.0006373905788884818 0.000799958541841134 0.0014050790468655668 -0.0019248874806476867 0.0012684111683554785 0.0009097386664682766 -4.4767121333296234e-05 -0.0021576062299864364 -0.0004822089098774907 -0.0005196415742296331 -0.0003247646664487724 0.001474753894049011 3.6262738200981356e-07 -1.6462496891787345e-05 1.3511049717642268e-05 4.558800880475362e-06
sex 1008203578818.0704 0.001228485501689549 -1.0659997375515202 1865260684736.377 -30283710624.179802 0.015681482376471965 -7.593051265004298e-05 518412060.1225324 -221610.3753090389 -0.03155806236440034 0.08617899318452209 0.029809337056994283 -0.1426509734955051 -0.011479257102958385 -0.10628711256068615 0.07576749518972913 -0.0888844130784887 0.06422332467494456 -0.090349873522193 -0.13973807080737183 0.21025044358500752 -0.1260558665010298 -0.09740955824774286 -0.019069026668978237 0.23835075511195883 0.061494789601685855 0.07255805478402876 0.011725034325064502 -0.13409244194710002 -0.00012914657070828078 0.0018517649823530397 -0.0014530079243143827 -0.00024838184051446705
age_sex -16105642165.96875 -1.967698335647583e-05 0.01706695556640625 -30883784272.628906 486491249.77285767 -0.0002511739730834961 1.2153759598731995e-06 -8140526.467839241 6500.852287837304 0.0005035400390625 -0.0013775825500488281 -0.0004756450653076172 0.0022859573364257812 0.00017917156219482422 0.00170135498046875 -0.001209259033203125 0.0014233589172363281 -0.0010313987731933594 0.0014481544494628906 0.0022363662719726562 -0.00336456298828125 0.0020160675048828125 0.001556396484375 0.0003056526184082031 -0.003814697265625 -0.0009860992431640625 -0.0011639595031738281 -0.00018215179443359375 0.00214385986328125 2.039596438407898e-06 -2.9653310775756836e-05 2.2396445274353027e-05 4.926696419715881e-06
age2 0.025231510355396093 1.6475371521245888e-07 -0.0001285099190924218 0.0478066237404174 -0.0007355927451355338 1.8830290287072895e-06 -9.078751530114777e-09 1.2266660942347589e-05 -8.381665336531314e-09 -3.862582184764352e-06 1.2122869374193617e-05 5.34096396685562e-06 -1.9491786627390986e-05 -3.019620501972348e-06 -1.1817553791514884e-05 1.0196547920862702e-05 -9.77787893892322e-06 8.565218005033442e-06 -1.1786118066534904e-05 -1.9165764900175957e-05 2.7183002616369002e-05 -1.725469459867374e-05 -1.2803616676408713e-05 -5.483203396994101e-07 3.0618052921171606e-05 7.232892569903138e-06 7.873491858066455e-06 3.180093167978235e-06 -1.9692641714217186e-05 2.1335837431530563e-09 2.4345804578145416e-07 -2.1952969107211773e-07 -4.5694849473629406e-08
age3 -0.00012149856446578358 -7.313045135996238e-10 6.17686240068088e-07 -0.0002302079302518863 3.5420057768413006e-06 -9.078751530104557e-09 4.391082027111437e-11 -5.906840666028306e-08 4.03086050024867e-11 1.7166533675382562e-08 -5.145999469024937e-08 -2.001510586223173e-08 8.649224449563736e-08 9.281727712065438e-09 5.596971865572923e-08 -4.5475320036740866e-08 4.782213794398726e-08 -3.7645108942095725e-08 5.70041437052714e-08 8.538747193143133e-08 -1.2531005001441703e-07 7.624562552876362e-08 5.7858192437628005e-08 9.245128935214865e-09 -1.4420499653918438e-07 -3.617271998996187e-08 -4.033062846599161e-08 -7.679067477667274e-09 8.627499143186831e-08 -2.90540843365344e-11 -1.1816185736762848e-09 1.1526781196960274e-09 1.3106317718912172e-10
age2_sex 266464341.6562975 3.0664475809931874e-07 -0.00026945273005395646 508668813.80859345 -7844024.472701639 3.965806928454366e-06 -1.9205056979580435e-08 129686.48327412589 -71.89315241777072 -8.003292518443015e-06 2.1383176563826383e-05 7.227527609934709e-06 -3.5643524567124334e-05 -2.514307619401495e-06 -2.6944899045241684e-05 1.889700246813007e-05 -2.2522012866435028e-05 1.6082902224237116e-05 -2.2680348211514286e-05 -3.487615542455979e-05 5.2782261124999265e-05 -3.13609520165628e-05 -2.448976220537483e-05 -5.131486270826512e-06 5.990989408577445e-05 1.556568002472837e-05 1.8516450365627506e-05 2.550285945520718e-06 -3.325614531548124e-05 -3.552024212439117e-08 4.639305357209302e-07 -3.47029131068538e-07 -7.12369579798253e-08
age3_sex -200783.5879984559 -7.299575697987708e-10 5.540694240222391e-07 -291639.64232075703 7581.209221425207 -8.119099294584622e-09 3.9147549202286006e-11 -96.1218772718843 -0.9470773466017772 1.5553875497918066e-08 -5.331785620724081e-08 -2.295523637596362e-08 8.53274678024182e-08 1.379984056169674e-08 5.4286534859785364e-08 -4.489853734508602e-08 4.4461920839699355e-08 -3.841299479613125e-08 5.3079740593160926e-08 8.39668307670584e-08 -1.1742349117346478e-07 7.60762194154836e-08 5.3364551527612794e-08 2.601753379784863e-09 -1.3212346287819268e-07 -3.2182536879639906e-08 -3.3511980118465786e-08 -1.362396502823468e-08 8.497221712978428e-08 -5.292597285230963e-11 -1.1112979174485253e-09 1.0397000157852984e-09 2.8156764751963934e-10
PC_3 -0.05618351457815358 2.743483127718754e-05 0.0002825813756838848 -0.10642095412475028 0.0016414712012140305 -3.862582184858127e-06 1.7166533675856583e-08 -2.7452225697772758e-05 1.7337220106336707e-08 0.11483571889496358 -0.0008413428699979126 0.00333269294058074 -0.011531442804919679 -0.0213414772172552 0.014105723072876017 0.0059121592724414185 -0.02595146251840997 -0.0033607708128838747 -0.004127435783979642 -0.0007441282016953946 0.027107942879782625 0.017067050076861955 -0.005422970270659512 -0.045683969296794455 0.0109897713543731 -0.006411137643959823 0.01220730403040073 -0.00745522910815109 0.013262210113995306 1.0761277505200789e-05 4.5104918769037244e-05 -4.404185553319087e-05 -4.971666413313885e-06
PC_4 0.17159988248390837 1.1090726477783543e-05 -0.0009282585607309387 0.3249536387753967 -0.0050090037542311824 1.212286937471974e-05 -5.1459994692852586e-08 8.337672576024087e-05 -6.104977514101853e-08 -0.0008413428699983857 0.39739502205797783 0.01128724775297902 0.035570833988798053 0.013244367688285352 0.0015161787985607828 -0.024388312974839756 -0.002196224394271612 -0.0373817927848756 -0.008033762323694332 0.02228209891073681 -0.04920238590886186 -0.020993529100061057 0.03513134432373694 0.021344588776901156 -0.028780697934702625 0.008492282001294236 -0.014512263987084517 -0.010512885721763275 0.024357163516374597 6.214492566239566e-05 8.363385808739074e-05 0.0001406081026186612 -0.0006072688592618393
PC_5 0.0834211015887214 -2.0409008640954733e-05 -0.000469003275425826 0.1579435317517663 -0.002443389839498312 5.340963967432506e-06 -2.0015105865043284e-08 4.06366594713779e-05 -2.98325891299859e-08 0.003332692940579778 0.011287247752981127 0.4968220722208266 0.0008745488361530238 -0.007388709994136285 -0.01459993619004616 0.02113962830726358 -0.05344510242274824 -0.005871599076395845 -0.05220210481277221 -0.02384185012109034 -0.019316241215245895 -0.03046317140623995 0.021515919863657963 -0.06691965697959618 0.023427498943479938 0.014423976200484958 -0.007350804577547844 -0.012104105782802462 0.030546310637120003 2.8977475340163996e-05 5.9045647402879645e-05 -0.00030085369752348067 0.0002804488614035473
PC_6 -0.2572675693270672 -5.433232147335424e-05 0.0014021555655657004 -0.48745207806670104 0.00749821322282389 -1.9491786627779926e-05 8.649224449761456e-08 -0.0001247400064332797 9.168077517836195e-08 -0.011531442804919776 0.03557083398880083 0.000874548836157633 0.6504687400772031 0.018714082429939306 -0.02096459608272211 -0.0017543971892751459 -0.032863569447035744 0.0022139934426758648 -0.036726357657060366 0.008684644208046542 -0.01388506108800907 -0.07392176949171209 0.04211763806609827 0.049960589217344746 -0.0022556057958481356 -0.005985116920028769 -0.030286263897159934 -0.013372098744420106 -0.028329715238467713 -3.5176276112147716e-05 -5.9900160005776585e-05 -9.403206671169202e-06 0.00017104467637778662
PC_7 -0.040202166693261855 -3.220600006672006e-05 0.0002866903136959993 -0.07638643039659432 0.0011732041738697217 -3.019620502305303e-06 9.281727713685797e-09 -1.936572285133127e-05 1.6458268039460757e-08 -0.02134147721725461 0.013244367688284023 -0.007388709994136501 0.018714082429941985 0.8282759535049818 0.0015586267323464353 -0.020161495942632494 -0.04400945928704291 0.03607483992981003 0.06015974789381985 0.09183991209061663 0.017772641666991947 -0.08094992393757411 -0.03656350723864214 0.09518698429925654 -0.04572202180919757 -0.029937805153101692 0.002401682594700388 0.020972114136306546 -0.02816915264619644 0.00012606691912282034 6.495273338592126e-05 0.00012433597660251036 -8.146157392712995e-05
