(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.0088432839208325 -0.00124350931232805 -0.00727430663672077 0.00224458005405528 -0.00320504751439674 -0.0059593554518477 -0.00203974350244648 -0.00597552889585912 0.00385703515420124 0.00340300409375292
covarage -0.00124350931232805 0.00177131806044953 0.00255611668009213 -0.00111470412145719 0.000927452897716549 0.00255217665491449 0.000540068625291475 0.00145472731688292 -0.00124188218058135 -0.00110061591314661
covarsex -0.00727430663672077 0.00255611668009213 0.0117309000003491 -0.00435983442552076 0.00494731189872535 0.00926529213046447 0.00260476241937638 0.00620724475890454 -0.00459950739298555 -0.00419777712880052
covarage_sex 0.00224458005405528 -0.00111470412145719 -0.00435983442552076 0.00253155666374239 -0.00182373224576498 -0.00332736677402759 -0.000919798075742075 -0.00208659721293499 0.00158923765111532 0.00146145544867427
covarPC_3 -0.00320504751439674 0.000927452897716549 0.00494731189872535 -0.00182373224576498 0.00498612019809739 0.00483365121831329 0.00146485407077548 0.00296110802835066 -0.00254818022587019 -0.00240091927928079
covarPC_4 -0.0059593554518477 0.00255217665491449 0.00926529213046447 -0.00332736677402759 0.00483365121831329 0.0107001289566101 0.00235581698070598 0.00557280324245224 -0.00460278012619831 -0.00421969217110342
proband -0.00203974350244648 0.000540068625291475 0.00260476241937638 -0.000919798075742075 0.00146485407077548 0.00235581698070598 0.00173902853501236 0.00186887466392112 -0.00155788178614131 -0.00144431182088018
sibling -0.00597552889585912 0.00145472731688292 0.00620724475890454 -0.00208659721293499 0.00296110802835066 0.00557280324245224 0.00186887466392112 0.00715241358730574 -0.00394345615462721 -0.00360340053349623
paternal 0.00385703515420124 -0.00124188218058135 -0.00459950739298555 0.00158923765111532 -0.00254818022587019 -0.00460278012619831 -0.00155788178614131 -0.00394345615462721 0.00397666731784293 0.00211619177133383
maternal 0.00340300409375292 -0.00110061591314661 -0.00419777712880052 0.00146145544867427 -0.00240091927928079 -0.00421969217110342 -0.00144431182088018 -0.00360340053349623 0.00211619177133383 0.00353379843917422
