 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 9.686325403033793e-06 3.4262888590466705e-08 -1.3567598769575782e-06 -6.544896288294365e-06 4.324732953517259e-07 2.694471544776212e-08 -1.5427305709736474e-10 -9.463139868601893e-09 6.369928217899813e-11 4.013059568344548e-06 -1.7191279249580299e-06 2.6159058141751503e-06 -3.7427495309117905e-05 4.7256706916697485e-05 -6.548678859944755e-05 4.575440510208002e-05 -3.775705417784535e-05 -3.821275340466909e-06 -7.273547786513253e-05 -5.861293468546501e-06 -1.726625258653228e-05 -4.921016619902318e-05 -1.4299279926170348e-07 -3.306986380263435e-05 -1.4269179252685124e-06 2.8912907965552875e-06 -4.1442402255023284e-05 -4.5046585011195135e-05 5.9975174954731516e-05 2.464082142069813e-08
yob 3.426288859045545e-08 9.57009243048326e-08 1.3797957884964708e-07 6.355309439984048e-07 -5.8862740031744934e-08 -4.041800543075275e-10 -1.907503365805145e-12 9.044290250665024e-10 -3.0832488784325257e-12 7.556006983688708e-07 6.897814199134217e-06 5.210871955539389e-07 -6.681563636312553e-06 -1.4956854240675765e-06 -3.001832061516941e-06 5.489187183440773e-08 -2.429342300166441e-06 4.529302439665696e-06 -1.6261364642543506e-06 -4.08744875151563e-06 5.837547313802244e-06 -5.307381520085485e-06 -2.5539686292086747e-06 8.250735444161692e-06 2.541307481614562e-06 5.652022175025054e-08 -2.046207893716242e-06 3.009556416728148e-06 -1.1014481939594753e-05 3.8158221113821785e-09
age -1.3567598769502062e-06 1.379795788495939e-07 2.4456964718193345e-05 0.0003494321431517916 -2.4283280676650254e-05 -5.026382660810488e-07 3.1991250459269957e-09 5.021045685791265e-07 -3.198136730829393e-09 7.920507998442816e-07 -7.801221825597838e-06 -9.219931109480053e-06 -2.031630872725247e-05 -5.745131827214711e-09 9.664833629458962e-06 6.284424899068806e-06 -4.662334334620151e-06 2.5705219824136093e-08 4.215011446310881e-06 9.7352448618902e-07 -1.7322252347135445e-06 -1.0408276599673566e-06 -2.1968576107978093e-05 -1.628323834885498e-08 -1.3388860374661518e-05 -2.5072267522796953e-06 -1.4732908375824639e-05 -1.1852170872173227e-05 9.576835252047666e-06 3.674189988048273e-08
sex -6.544896288238374e-06 6.355309439993768e-07 0.00034943214315177423 0.009473013238393972 -0.0006240771630352519 -6.938471285872378e-06 4.296280548208829e-08 1.247608793637538e-05 -7.756134482761344e-08 4.035741249371681e-05 3.276761977195491e-05 -0.00014640053986586328 3.736594498013646e-05 -0.000173545978743268 0.00019871158825623145 0.00015716846267565488 1.258685008291546e-05 0.00014040854726742383 -6.26786339463141e-05 -0.00019294101271089166 -8.127421825928297e-05 -3.464425528209737e-06 1.8065681757888496e-05 -0.00015861632711983086 -3.2543921905611675e-05 0.000221361881292894 -5.179122314618675e-05 -4.208273306185255e-05 -0.0001558865434974302 -4.2825247325414923e-07
age_sex 4.3247329534713157e-07 -5.886274003191613e-08 -2.4283280676650078e-05 -0.0006240771630352979 4.3276381816508e-05 5.010440027450353e-07 -3.1923966137985563e-09 -8.96309350624203e-07 5.720852900588997e-09 -3.715965971116207e-06 4.22394371290085e-06 1.6434334118244033e-05 -1.6098085541598204e-06 9.979169328866743e-06 -1.8872678778237358e-05 -9.933833099305323e-06 -4.148810910415204e-06 -5.0410816114298855e-06 2.7762037711426444e-07 1.021097314863913e-05 4.304531813420277e-06 3.9926709067090026e-07 1.3690686521132885e-06 1.4040703152600239e-05 3.822935819856093e-06 -1.5087486111020525e-05 8.359023112359842e-06 5.195362557152869e-06 6.7965637971100085e-06 -5.626314807852172e-08
age2 2.6944715447619818e-08 -4.0418005430792505e-10 -5.026382660810549e-07 -6.938471285873162e-06 5.010440027450715e-07 1.0711308391256813e-08 -6.996235425401335e-11 -1.0685026551924211e-08 6.978987748201134e-11 5.9141246065425486e-08 4.845581794565924e-07 3.035821064989443e-07 2.7648540135710253e-07 2.5021192875476176e-08 -3.237168394865489e-07 -1.5508277218552815e-07 -6.317181720969665e-08 1.8240080098101623e-07 -2.3528257027839078e-07 -2.2015523279203536e-07 1.5501415945456752e-07 -1.4359938222210898e-07 4.89981004880803e-07 2.6217869098466685e-07 4.1735461408681704e-07 9.211531336190691e-08 2.599797182772287e-07 2.845881802413984e-07 -5.990185350708433e-07 -2.3075034895619894e-09
age3 -1.5427305709682852e-10 -1.9075033658072264e-12 3.1991250459270516e-09 4.2962805482095584e-08 -3.192396613798944e-09 -6.996235425401392e-11 4.667198432212245e-13 6.97559463570115e-11 -4.652298941119203e-13 -8.731477561588608e-10 -3.871845048328246e-09 -2.4234293645913456e-09 -1.87621394583849e-09 -1.0963344665384919e-10 2.1550893632719504e-09 1.1190437414563557e-09 9.070741855766212e-10 -1.7121501031595873e-09 1.877500146317125e-09 2.0434387004217047e-09 -1.117370795236498e-09 1.220855715073982e-09 -3.7114270007561954e-09 -2.3574145793493684e-09 -3.252046243762356e-09 -8.382777267670314e-10 -1.6703401670581276e-09 -1.6708123913063962e-09 5.12210088160778e-09 2.4147686501816173e-11
age2_sex -9.46313986810293e-09 9.044290250607389e-10 5.021045685791349e-07 1.2476087936377132e-05 -8.963093506242587e-07 -1.0685026551923807e-08 6.975594635700567e-11 1.9098789227180662e-08 -1.2475354341521486e-10 7.966815378950958e-08 -1.7296527943588275e-07 -4.305718152927047e-07 2.1926696304115497e-08 -1.9353241195732426e-07 4.741486832130002e-07 1.9821505553450785e-07 1.197799314003592e-07 4.076280205645135e-08 8.417806345171487e-08 -1.0608708586759227e-07 -7.131822753519674e-08 1.1371139876768108e-08 -9.79594935718471e-08 -3.6110503047213734e-07 -8.446016353524795e-08 2.7568631537718015e-07 -2.1718135310911828e-07 -1.1468714063011767e-07 -6.113392474598264e-08 2.0852924875345155e-09
age3_sex 6.36992821793436e-11 -3.0832488784142477e-12 -3.198136730829535e-09 -7.756134482762923e-08 5.720852900589664e-09 6.978987748201081e-11 -4.652298941118959e-13 -1.247535434152213e-10 8.314706217729596e-13 -3.8582582965692693e-10 1.5063319079349845e-09 3.2124079275306324e-09 -8.244510452762742e-11 1.2284667449849044e-09 -3.449610656539248e-09 -1.1571396703393306e-09 -8.834322213010798e-10 2.352800741076833e-12 -1.0812645085368907e-09 8.266339346858738e-11 3.4973052171139614e-10 -1.6223197950772636e-10 1.0311226496897031e-09 2.6175964746900453e-09 4.990806808892861e-10 -1.50918333147296e-09 1.5423205586895126e-09 5.054354741119972e-10 2.8117265125486572e-11 -1.7903202258665502e-11
PC_3 4.01305956834488e-06 7.556006983688695e-07 7.920507998445455e-07 4.0357412493689854e-05 -3.7159659711135583e-06 5.9141246065428344e-08 -8.731477561589238e-10 7.966815378944107e-08 -3.858258296564153e-10 0.024841313146115578 0.0006956646946685255 0.0016807972753794705 -0.00029570559127178674 -0.0042134966300555595 0.0017776474360333943 0.003584326487685517 -0.00386382531084592 -0.0002160622401148299 -0.0012474910838080702 0.0005857365192288736 0.004904189514061851 0.002512857194980887 -0.0015944546595593394 -0.008963474753379856 0.0010209409744472116 -0.0007822618953468953 0.0030043778114490437 -0.0005833021169125353 0.00446686091814349 7.135864572796618e-06
